"OnePuttPercentageRound2_RANKTHISWEEK_2007","OnePuttPercentageRound2_RANKLASTWEEK_2007","OnePuttPercentageRound2_PLAYERNAME_2007","OnePuttPercentageRound2__2007","OnePuttPercentageRound2_Pct_2007","OnePuttPercentageRound2_OF1PUTTS_2007","OnePuttPercentageRound2_OFHOLES_2007","stat_name","year"
54,54,"Scott Verplank",NA,39.14,155,396,"OnePuttPercentageRound2",2007
55,55,"Tripp Isenhour",NA,39.09,190,486,"OnePuttPercentageRound2",2007
56,56,"Jeff Quinney",NA,39.08,204,522,"OnePuttPercentageRound2",2007
57,57,"Kent Jones",NA,39.07,211,540,"OnePuttPercentageRound2",2007
58,58,"Bob Tway",NA,39.06,225,576,"OnePuttPercentageRound2",2007
59,59,"Chris Couch",NA,38.89,189,486,"OnePuttPercentageRound2",2007
59,59,"Charley Hoffman",NA,38.89,210,540,"OnePuttPercentageRound2",2007
59,59,"Jarrod Lyle",NA,38.89,168,432,"OnePuttPercentageRound2",2007
59,59,"Kenny Perry",NA,38.89,161,414,"OnePuttPercentageRound2",2007
59,59,"Jaco Van Zyl",NA,38.89,147,378,"OnePuttPercentageRound2",2007
64,64,"David Branshaw",NA,38.7,209,540,"OnePuttPercentageRound2",2007
65,65,"Cliff Kresge",NA,38.52,208,540,"OnePuttPercentageRound2",2007
66,66,"Jay Williamson",NA,38.49,97,252,"OnePuttPercentageRound2",2007
67,67,"Bubba Watson",NA,38.44,173,450,"OnePuttPercentageRound2",2007
68,68,"Steve Marino",NA,38.35,214,558,"OnePuttPercentageRound2",2007
69,69,"Jeff Gove",NA,38.33,207,540,"OnePuttPercentageRound2",2007
69,69,"Ryan Palmer",NA,38.33,207,540,"OnePuttPercentageRound2",2007
71,71,"Jerry Kelly",NA,38.29,193,504,"OnePuttPercentageRound2",2007
72,72,"Mark Calcavecchia",NA,38.25,179,468,"OnePuttPercentageRound2",2007
72,72,"Jesper Parnevik",NA,38.25,179,468,"OnePuttPercentageRound2",2007
74,74,"Jason Bohn",NA,38.24,117,306,"OnePuttPercentageRound2",2007
75,75,"Charles Howell III",NA,38.22,172,450,"OnePuttPercentageRound2",2007
76,76,"Alex Cejka",NA,38.19,165,432,"OnePuttPercentageRound2",2007
77,77,"Jose Coceres",NA,38.15,103,270,"OnePuttPercentageRound2",2007
77,77,"Steve Flesch",NA,38.15,206,540,"OnePuttPercentageRound2",2007
79,79,"Frank Lickliter II",NA,38.12,199,522,"OnePuttPercentageRound2",2007
80,80,"Bob Estes",NA,38.1,192,504,"OnePuttPercentageRound2",2007
81,81,"Tim Herron",NA,38.07,185,486,"OnePuttPercentageRound2",2007
81,81,"Sean OHair",NA,38.07,185,486,"OnePuttPercentageRound2",2007
83,83,"John Daly",NA,38.01,130,342,"OnePuttPercentageRound2",2007
83,83,"Bubba Dickerson",NA,38.01,130,342,"OnePuttPercentageRound2",2007
85,85,"Stewart Cink",NA,37.96,164,432,"OnePuttPercentageRound2",2007
86,86,"KJ Choi",NA,37.92,157,414,"OnePuttPercentageRound2",2007
86,86,"JB Holmes",NA,37.92,157,414,"OnePuttPercentageRound2",2007
88,88,"Stuart Appleby",NA,37.88,150,396,"OnePuttPercentageRound2",2007
89,89,"Nick OHern",NA,37.83,143,378,"OnePuttPercentageRound2",2007
90,90,"David Toms",NA,37.78,136,360,"OnePuttPercentageRound2",2007
91,91,"JP Hayes",NA,37.65,183,486,"OnePuttPercentageRound2",2007
92,92,"Michael Allen",NA,37.63,149,396,"OnePuttPercentageRound2",2007
93,93,"Craig Kanada",NA,37.58,230,612,"OnePuttPercentageRound2",2007
94,94,"Justin Leonard",NA,37.55,196,522,"OnePuttPercentageRound2",2007
95,95,"Chris Stroud",NA,37.44,155,414,"OnePuttPercentageRound2",2007
96,96,"Doug LaBelle II",NA,37.37,222,594,"OnePuttPercentageRound2",2007
96,96,"Rory Sabbatini",NA,37.37,148,396,"OnePuttPercentageRound2",2007
98,98,"Mathew Goggin",NA,37.36,195,522,"OnePuttPercentageRound2",2007
99,99,"Stephen Ames",NA,37.3,141,378,"OnePuttPercentageRound2",2007
99,99,"Henrik Stenson",NA,37.3,94,252,"OnePuttPercentageRound2",2007
101,101,"Craig Bowden",NA,37.27,161,432,"OnePuttPercentageRound2",2007
101,101,"Bart Bryant",NA,37.27,161,432,"OnePuttPercentageRound2",2007
103,103,"Bryce Molder",NA,37.22,134,360,"OnePuttPercentageRound2",2007
104,104,"Anthony Kim",NA,37.18,174,468,"OnePuttPercentageRound2",2007
105,105,"Brandt Snedeker",NA,37.16,194,522,"OnePuttPercentageRound2",2007
106,106,"Daniel Chopra",NA,37.15,214,576,"OnePuttPercentageRound2",2007
106,106,"Ian Poulter",NA,37.15,107,288,"OnePuttPercentageRound2",2007
108,108,"Lucas Glover",NA,37.04,180,486,"OnePuttPercentageRound2",2007
108,108,"Hunter Mahan",NA,37.04,180,486,"OnePuttPercentageRound2",2007
108,108,"Shaun Micheel",NA,37.04,180,486,"OnePuttPercentageRound2",2007
111,111,"Jason Dufner",NA,36.98,213,576,"OnePuttPercentageRound2",2007
112,112,"Glen Day",NA,36.97,173,468,"OnePuttPercentageRound2",2007
113,113,"George McNeill",NA,36.9,186,504,"OnePuttPercentageRound2",2007
114,114,"Kevin Sutherland",NA,36.89,166,450,"OnePuttPercentageRound2",2007
115,115,"Chad Campbell",NA,36.83,179,486,"OnePuttPercentageRound2",2007
116,116,"Ben Curtis",NA,36.81,159,432,"OnePuttPercentageRound2",2007
117,117,"Marco Dawson",NA,36.71,152,414,"OnePuttPercentageRound2",2007
118,118,"Corey Pavin",NA,36.67,165,450,"OnePuttPercentageRound2",2007
119,119,"Peter Lonard",NA,36.63,178,486,"OnePuttPercentageRound2",2007
120,120,"Will Ma Kenzie",NA,36.59,191,522,"OnePuttPercentageRound2",2007
121,121,"Troy Matteson",NA,36.54,171,468,"OnePuttPercentageRound2",2007
122,122,"Rocco Mediate",NA,36.51,138,378,"OnePuttPercentageRound2",2007
123,123,"Steve Allan",NA,36.42,118,324,"OnePuttPercentageRound2",2007
124,124,"Craig Barlow",NA,36.3,98,270,"OnePuttPercentageRound2",2007
124,124,"Ernie Els",NA,36.3,98,270,"OnePuttPercentageRound2",2007
124,124,"Richard Johnson",NA,36.3,196,540,"OnePuttPercentageRound2",2007
124,124,"Billy Mayfair",NA,36.3,196,540,"OnePuttPercentageRound2",2007
124,124,"Bo Van Pelt",NA,36.3,196,540,"OnePuttPercentageRound2",2007
129,129,"Fred Funk",NA,36.26,124,342,"OnePuttPercentageRound2",2007
130,130,"Johnson Wagner",NA,36.2,215,594,"OnePuttPercentageRound2",2007
131,131,"Brendon de Jonge",NA,36.11,169,468,"OnePuttPercentageRound2",2007
131,131,"Harrison Frazar",NA,36.11,208,576,"OnePuttPercentageRound2",2007
133,133,"John Senden",NA,36.01,175,486,"OnePuttPercentageRound2",2007
134,134,"Kirk Triplett",NA,36,162,450,"OnePuttPercentageRound2",2007
135,135,"Michael Boyd",NA,35.98,136,378,"OnePuttPercentageRound2",2007
136,136,"Tom Lehman",NA,35.96,123,342,"OnePuttPercentageRound2",2007
137,137,"Ryan Armour",NA,35.94,207,576,"OnePuttPercentageRound2",2007
138,138,"Andrew Buckle",NA,35.9,168,468,"OnePuttPercentageRound2",2007
138,138,"Nick Watney",NA,35.9,168,468,"OnePuttPercentageRound2",2007
140,140,"Camilo Villegas",NA,35.88,155,432,"OnePuttPercentageRound2",2007
141,141,"Jason Schultz",NA,35.86,142,396,"OnePuttPercentageRound2",2007
142,142,"Jason Gore",NA,35.78,161,450,"OnePuttPercentageRound2",2007
143,143,"Daisuke Maruyama",NA,35.68,167,468,"OnePuttPercentageRound2",2007
144,144,"Luke Donald",NA,35.67,122,342,"OnePuttPercentageRound2",2007
145,145,"Tommy Armour III",NA,35.65,154,432,"OnePuttPercentageRound2",2007
146,146,"Charles Warren",NA,35.63,186,522,"OnePuttPercentageRound2",2007
147,147,"Duffy Waldorf",NA,35.51,147,414,"OnePuttPercentageRound2",2007
148,148,"Boo Weekley",NA,35.44,185,522,"OnePuttPercentageRound2",2007
149,149,"Rod Pampling",NA,35.42,153,432,"OnePuttPercentageRound2",2007
149,149,"Darron Stiles",NA,35.42,153,432,"OnePuttPercentageRound2",2007
151,151,"Bill Haas",NA,35.37,191,540,"OnePuttPercentageRound2",2007
152,152,"Scott Gutschewski",NA,35.35,140,396,"OnePuttPercentageRound2",2007
153,153,"John Rollins",NA,35.32,178,504,"OnePuttPercentageRound2",2007
154,154,"Trevor Immelman",NA,35.28,127,360,"OnePuttPercentageRound2",2007
155,155,"Kyle Reifers",NA,35.26,165,468,"OnePuttPercentageRound2",2007
156,156,"Michael Putnam",NA,35.25,184,522,"OnePuttPercentageRound2",2007
157,157,"Brian Bateman",NA,35.19,114,324,"OnePuttPercentageRound2",2007
157,157,"Stephen Leaney",NA,35.19,152,432,"OnePuttPercentageRound2",2007
159,159,"Rich Beem",NA,35.11,158,450,"OnePuttPercentageRound2",2007
160,160,"Matt Kuchar",NA,35.04,164,468,"OnePuttPercentageRound2",2007
161,161,"Brett Quigley",NA,34.95,151,432,"OnePuttPercentageRound2",2007
162,162,"DJ Brigman",NA,34.85,138,396,"OnePuttPercentageRound2",2007
163,163,"Briny Baird",NA,34.77,194,558,"OnePuttPercentageRound2",2007
164,164,"Dicky Pride",NA,34.67,156,450,"OnePuttPercentageRound2",2007
165,165,"Tag Ridings",NA,34.64,106,306,"OnePuttPercentageRound2",2007
166,166,"DJ Trahan",NA,34.63,187,540,"OnePuttPercentageRound2",2007
167,167,"Cameron Beckman",NA,34.52,174,504,"OnePuttPercentageRound2",2007
168,168,"Lee Janzen",NA,34.49,149,432,"OnePuttPercentageRound2",2007
169,169,"Paul Stankowski",NA,34.26,111,324,"OnePuttPercentageRound2",2007
170,170,"Jeff Sluman",NA,34.17,123,360,"OnePuttPercentageRound2",2007
171,171,"Jeff Brehaut",NA,34.13,129,378,"OnePuttPercentageRound2",2007
172,172,"Matt Hendrix",NA,34.03,147,432,"OnePuttPercentageRound2",2007
173,173,"Steve Elkington",NA,34,153,450,"OnePuttPercentageRound2",2007
173,173,"Pat Perez",NA,34,153,450,"OnePuttPercentageRound2",2007
175,175,"Chris Tidland",NA,33.6,127,378,"OnePuttPercentageRound2",2007
176,176,"Tom Johnson",NA,33.56,145,432,"OnePuttPercentageRound2",2007
176,176,"Mark Wilson",NA,33.56,151,450,"OnePuttPercentageRound2",2007
178,178,"Joe Durant",NA,33.54,163,486,"OnePuttPercentageRound2",2007
179,179,"Robert Garrigus",NA,33.53,169,504,"OnePuttPercentageRound2",2007
180,180,"JJ Henry",NA,33.33,150,450,"OnePuttPercentageRound2",2007
181,181,"Robert Allenby",NA,33.13,161,486,"OnePuttPercentageRound2",2007
181,181,"Brett Wetterich",NA,33.13,161,486,"OnePuttPercentageRound2",2007
183,183,"Joey Sindelar",NA,33.1,143,432,"OnePuttPercentageRound2",2007
184,184,"Davis Love III",NA,33.06,119,360,"OnePuttPercentageRound2",2007
185,185,"Greg Owen",NA,32.74,165,504,"OnePuttPercentageRound2",2007
186,186,"Jim Rutledge",NA,32.61,135,414,"OnePuttPercentageRound2",2007
187,187,"Paul Gow",NA,32.18,139,432,"OnePuttPercentageRound2",2007
188,188,"Jeff Overton",NA,32.16,110,342,"OnePuttPercentageRound2",2007
189,189,"Jim Furyk",NA,32.07,127,396,"OnePuttPercentageRound2",2007
190,190,"Robert Gamez",NA,31.85,172,540,"OnePuttPercentageRound2",2007
191,191,"Kevin Stadler",NA,30.93,167,540,"OnePuttPercentageRound2",2007
192,192,"Mark Brooks",NA,30.86,100,324,"OnePuttPercentageRound2",2007
193,193,"John Merrick",NA,30.65,160,522,"OnePuttPercentageRound2",2007
194,194,"Tom Byrum",NA,30.41,104,342,"OnePuttPercentageRound2",2007
195,195,"Anders Hansen",NA,30.07,92,306,"OnePuttPercentageRound2",2007
196,196,"Ted Purdy",NA,28.32,158,558,"OnePuttPercentageRound2",2007
