"OnePuttPercentageRound3_RANKTHISWEEK_2007","OnePuttPercentageRound3_RANKLASTWEEK_2007","OnePuttPercentageRound3_PLAYERNAME_2007","OnePuttPercentageRound3__2007","OnePuttPercentageRound3_Pct_2007","OnePuttPercentageRound3_OF1PUTTS_2007","OnePuttPercentageRound3_OFHOLES_2007","stat_name","year"
27,27,"Dicky Pride",NA,41.92,83,198,"OnePuttPercentageRound3",2007
30,30,"Nick OHern",NA,41.88,98,234,"OnePuttPercentageRound3",2007
31,31,"Mathias Gronberg",NA,41.83,128,306,"OnePuttPercentageRound3",2007
32,32,"Andrew Buckle",NA,41.67,90,216,"OnePuttPercentageRound3",2007
32,32,"Jesper Parnevik",NA,41.67,135,324,"OnePuttPercentageRound3",2007
32,32,"Vijay Singh",NA,41.67,180,432,"OnePuttPercentageRound3",2007
32,32,"David Toms",NA,41.67,135,324,"OnePuttPercentageRound3",2007
32,32,"Kirk Triplett",NA,41.67,105,252,"OnePuttPercentageRound3",2007
37,37,"Lucas Glover",NA,41.53,157,378,"OnePuttPercentageRound3",2007
38,38,"Chris Riley",NA,41.45,97,234,"OnePuttPercentageRound3",2007
39,39,"Justin Leonard",NA,41.23,141,342,"OnePuttPercentageRound3",2007
40,40,"Nathan Green",NA,41.16,163,396,"OnePuttPercentageRound3",2007
41,41,"Luke Donald",NA,41.11,111,270,"OnePuttPercentageRound3",2007
42,42,"Ryuji Imada",NA,41.01,155,378,"OnePuttPercentageRound3",2007
43,43,"Kevin Na",NA,40.97,118,288,"OnePuttPercentageRound3",2007
44,44,"Carl Pettersson",NA,40.89,184,450,"OnePuttPercentageRound3",2007
45,45,"Cliff Kresge",NA,40.82,169,414,"OnePuttPercentageRound3",2007
46,46,"Jason Bohn",NA,40.74,88,216,"OnePuttPercentageRound3",2007
46,46,"Jose Coceres",NA,40.74,66,162,"OnePuttPercentageRound3",2007
46,46,"Charley Hoffman",NA,40.74,132,324,"OnePuttPercentageRound3",2007
46,46,"Craig Lile",NA,40.74,110,270,"OnePuttPercentageRound3",2007
50,50,"Mark Calcavecchia",NA,40.64,139,342,"OnePuttPercentageRound3",2007
50,50,"Steve Flesch",NA,40.64,139,342,"OnePuttPercentageRound3",2007
52,52,"Adam Scott",NA,40.63,117,288,"OnePuttPercentageRound3",2007
53,53,"Ken Duke",NA,40.44,182,450,"OnePuttPercentageRound3",2007
54,54,"Mark Wilson",NA,40.43,131,324,"OnePuttPercentageRound3",2007
55,55,"Duffy Waldorf",NA,40.4,80,198,"OnePuttPercentageRound3",2007
56,56,"Corey Pavin",NA,40.37,109,270,"OnePuttPercentageRound3",2007
57,57,"Ryan Palmer",NA,40.28,116,288,"OnePuttPercentageRound3",2007
58,58,"Ian Poulter",NA,40.17,94,234,"OnePuttPercentageRound3",2007
59,59,"JP Hayes",NA,40.12,130,324,"OnePuttPercentageRound3",2007
60,60,"Phil Mickelson",NA,40,108,270,"OnePuttPercentageRound3",2007
60,60,"Bubba Watson",NA,40,108,270,"OnePuttPercentageRound3",2007
62,62,"Bob Estes",NA,39.93,115,288,"OnePuttPercentageRound3",2007
63,63,"Robert Allenby",NA,39.87,122,306,"OnePuttPercentageRound3",2007
64,64,"Jeff Quinney",NA,39.81,129,324,"OnePuttPercentageRound3",2007
64,64,"Scott Verplank",NA,39.81,129,324,"OnePuttPercentageRound3",2007
66,66,"KJ Choi",NA,39.72,143,360,"OnePuttPercentageRound3",2007
67,67,"Charles Warren",NA,39.68,150,378,"OnePuttPercentageRound3",2007
68,68,"Bo Van Pelt",NA,39.65,157,396,"OnePuttPercentageRound3",2007
69,69,"Pat Perez",NA,39.58,114,288,"OnePuttPercentageRound3",2007
70,70,"Zach Johnson",NA,39.54,121,306,"OnePuttPercentageRound3",2007
71,71,"Lee Janzen",NA,39.51,64,162,"OnePuttPercentageRound3",2007
71,71,"Troy Matteson",NA,39.51,128,324,"OnePuttPercentageRound3",2007
73,73,"Craig Barlow",NA,39.44,71,180,"OnePuttPercentageRound3",2007
74,74,"Brian Gay",NA,39.42,149,378,"OnePuttPercentageRound3",2007
75,75,"Alex Cejka",NA,39.24,113,288,"OnePuttPercentageRound3",2007
75,75,"Chris DiMarco",NA,39.24,113,288,"OnePuttPercentageRound3",2007
77,77,"Jason Gore",NA,39.22,120,306,"OnePuttPercentageRound3",2007
78,78,"Ryan Moore",NA,39.2,127,324,"OnePuttPercentageRound3",2007
78,78,"Vaughn Taylor",NA,39.2,127,324,"OnePuttPercentageRound3",2007
80,80,"Anthony Kim",NA,39.17,141,360,"OnePuttPercentageRound3",2007
81,81,"Heath Slocum",NA,39.14,155,396,"OnePuttPercentageRound3",2007
82,82,"Rich Barcelo",NA,38.89,98,252,"OnePuttPercentageRound3",2007
82,82,"Rich Beem",NA,38.89,126,324,"OnePuttPercentageRound3",2007
82,82,"Bart Bryant",NA,38.89,133,342,"OnePuttPercentageRound3",2007
82,82,"John Daly",NA,38.89,70,180,"OnePuttPercentageRound3",2007
82,82,"Jason Dufner",NA,38.89,126,324,"OnePuttPercentageRound3",2007
82,82,"Ernie Els",NA,38.89,98,252,"OnePuttPercentageRound3",2007
82,82,"Paul Gow",NA,38.89,70,180,"OnePuttPercentageRound3",2007
82,82,"Tom Johnson",NA,38.89,77,198,"OnePuttPercentageRound3",2007
82,82,"Justin Rose",NA,38.89,98,252,"OnePuttPercentageRound3",2007
91,91,"Will Ma Kenzie",NA,38.61,139,360,"OnePuttPercentageRound3",2007
92,92,"Kevin Sutherland",NA,38.56,118,306,"OnePuttPercentageRound3",2007
93,93,"Arron Oberholser",NA,38.54,111,288,"OnePuttPercentageRound3",2007
94,94,"Rocco Mediate",NA,38.52,104,270,"OnePuttPercentageRound3",2007
95,95,"JB Holmes",NA,38.43,83,216,"OnePuttPercentageRound3",2007
96,96,"Brian Bateman",NA,38.33,69,180,"OnePuttPercentageRound3",2007
96,96,"Stewart Cink",NA,38.33,138,360,"OnePuttPercentageRound3",2007
96,96,"Jason Schultz",NA,38.33,69,180,"OnePuttPercentageRound3",2007
96,96,"Chris Stroud",NA,38.33,69,180,"OnePuttPercentageRound3",2007
100,100,"John Mallinger",NA,38.3,131,342,"OnePuttPercentageRound3",2007
101,101,"Hunter Mahan",NA,38.27,124,324,"OnePuttPercentageRound3",2007
102,102,"Mark Hensby",NA,38.19,110,288,"OnePuttPercentageRound3",2007
103,103,"Freddie Jacobson",NA,38.15,103,270,"OnePuttPercentageRound3",2007
103,103,"Jeff Maggert",NA,38.15,103,270,"OnePuttPercentageRound3",2007
105,105,"Rod Pampling",NA,38.1,144,378,"OnePuttPercentageRound3",2007
106,106,"Steve Elkington",NA,38.01,130,342,"OnePuttPercentageRound3",2007
107,107,"Tom Byrum",NA,37.96,41,108,"OnePuttPercentageRound3",2007
107,107,"Harrison Frazar",NA,37.96,82,216,"OnePuttPercentageRound3",2007
107,107,"George McNeill",NA,37.96,123,324,"OnePuttPercentageRound3",2007
110,110,"Jerry Kelly",NA,37.92,157,414,"OnePuttPercentageRound3",2007
111,111,"Gavin Coles",NA,37.91,116,306,"OnePuttPercentageRound3",2007
111,111,"Nick Watney",NA,37.91,116,306,"OnePuttPercentageRound3",2007
113,113,"Jeff Overton",NA,37.88,75,198,"OnePuttPercentageRound3",2007
114,114,"Jeff Brehaut",NA,37.65,61,162,"OnePuttPercentageRound3",2007
114,114,"Charles Howell III",NA,37.65,122,324,"OnePuttPercentageRound3",2007
116,116,"Camilo Villegas",NA,37.58,115,306,"OnePuttPercentageRound3",2007
117,117,"Fred Funk",NA,37.5,81,216,"OnePuttPercentageRound3",2007
117,117,"Daisuke Maruyama",NA,37.5,108,288,"OnePuttPercentageRound3",2007
117,117,"Paul Stankowski",NA,37.5,54,144,"OnePuttPercentageRound3",2007
120,120,"Billy Mayfair",NA,37.43,128,342,"OnePuttPercentageRound3",2007
121,121,"Bob Heintz",NA,37.41,101,270,"OnePuttPercentageRound3",2007
122,122,"Todd Hamilton",NA,37.37,74,198,"OnePuttPercentageRound3",2007
123,123,"Stephen Ames",NA,37.25,114,306,"OnePuttPercentageRound3",2007
124,124,"Ben Curtis",NA,37.15,107,288,"OnePuttPercentageRound3",2007
125,125,"Craig Bowden",NA,37.04,100,270,"OnePuttPercentageRound3",2007
126,126,"Robert Garrigus",NA,36.94,133,360,"OnePuttPercentageRound3",2007
126,126,"Joe Ogilvie",NA,36.94,133,360,"OnePuttPercentageRound3",2007
128,128,"Brett Wetterich",NA,36.93,113,306,"OnePuttPercentageRound3",2007
129,129,"Chad Campbell",NA,36.73,119,324,"OnePuttPercentageRound3",2007
130,130,"Brian Davis",NA,36.71,152,414,"OnePuttPercentageRound3",2007
131,131,"Michael Boyd",NA,36.67,66,180,"OnePuttPercentageRound3",2007
131,131,"Mathew Goggin",NA,36.67,132,360,"OnePuttPercentageRound3",2007
131,131,"Steve Lowery",NA,36.67,99,270,"OnePuttPercentageRound3",2007
131,131,"DJ Trahan",NA,36.67,132,360,"OnePuttPercentageRound3",2007
135,135,"Tim Herron",NA,36.62,145,396,"OnePuttPercentageRound3",2007
136,136,"David Branshaw",NA,36.57,79,216,"OnePuttPercentageRound3",2007
136,136,"Brendon de Jonge",NA,36.57,79,216,"OnePuttPercentageRound3",2007
138,138,"Eric Axley",NA,36.55,125,342,"OnePuttPercentageRound3",2007
138,138,"Jim Furyk",NA,36.55,125,342,"OnePuttPercentageRound3",2007
138,138,"Frank Lickliter II",NA,36.55,125,342,"OnePuttPercentageRound3",2007
141,141,"Craig Kanada",NA,36.39,131,360,"OnePuttPercentageRound3",2007
142,142,"Boo Weekley",NA,36.36,144,396,"OnePuttPercentageRound3",2007
143,143,"John Merrick",NA,36.27,111,306,"OnePuttPercentageRound3",2007
144,144,"Stephen Leaney",NA,36.11,104,288,"OnePuttPercentageRound3",2007
144,144,"Steve Marino",NA,36.11,143,396,"OnePuttPercentageRound3",2007
144,144,"Parker McLachlin",NA,36.11,91,252,"OnePuttPercentageRound3",2007
147,147,"Cameron Beckman",NA,35.96,123,342,"OnePuttPercentageRound3",2007
147,147,"Kent Jones",NA,35.96,123,342,"OnePuttPercentageRound3",2007
147,147,"Doug LaBelle II",NA,35.96,123,342,"OnePuttPercentageRound3",2007
147,147,"Ted Purdy",NA,35.96,123,342,"OnePuttPercentageRound3",2007
151,151,"Peter Lonard",NA,35.93,97,270,"OnePuttPercentageRound3",2007
151,151,"Brett Quigley",NA,35.93,97,270,"OnePuttPercentageRound3",2007
151,151,"Tiger Woods",NA,35.93,97,270,"OnePuttPercentageRound3",2007
154,154,"Jay Williamson",NA,35.86,71,198,"OnePuttPercentageRound3",2007
155,155,"Kenny Perry",NA,35.8,116,324,"OnePuttPercentageRound3",2007
155,155,"Michael Sim",NA,35.8,58,162,"OnePuttPercentageRound3",2007
157,157,"Tripp Isenhour",NA,35.71,90,252,"OnePuttPercentageRound3",2007
158,158,"Richard Johnson",NA,35.56,96,270,"OnePuttPercentageRound3",2007
159,159,"Marco Dawson",NA,35.32,89,252,"OnePuttPercentageRound3",2007
159,159,"Trevor Immelman",NA,35.32,89,252,"OnePuttPercentageRound3",2007
161,161,"Jarrod Lyle",NA,35.19,95,270,"OnePuttPercentageRound3",2007
161,161,"Johnson Wagner",NA,35.19,95,270,"OnePuttPercentageRound3",2007
163,163,"Tommy Armour III",NA,35.07,101,288,"OnePuttPercentageRound3",2007
163,163,"Joe Durant",NA,35.07,101,288,"OnePuttPercentageRound3",2007
165,165,"Kyle Reifers",NA,35,63,180,"OnePuttPercentageRound3",2007
166,166,"JJ Henry",NA,34.88,113,324,"OnePuttPercentageRound3",2007
167,167,"Briny Baird",NA,34.83,163,468,"OnePuttPercentageRound3",2007
168,168,"Matt Hendrix",NA,34.72,50,144,"OnePuttPercentageRound3",2007
168,168,"Tom Lehman",NA,34.72,75,216,"OnePuttPercentageRound3",2007
170,170,"Davis Love III",NA,34.62,81,234,"OnePuttPercentageRound3",2007
171,171,"Joey Sindelar",NA,34.19,80,234,"OnePuttPercentageRound3",2007
172,172,"Bill Haas",NA,34.03,98,288,"OnePuttPercentageRound3",2007
173,173,"Bob Tway",NA,33.92,116,342,"OnePuttPercentageRound3",2007
174,174,"Ryan Armour",NA,33.86,128,378,"OnePuttPercentageRound3",2007
175,175,"Robert Gamez",NA,33.73,85,252,"OnePuttPercentageRound3",2007
176,176,"Mark Brooks",NA,33.33,54,162,"OnePuttPercentageRound3",2007
176,176,"Chris Couch",NA,33.33,60,180,"OnePuttPercentageRound3",2007
176,176,"Glen Day",NA,33.33,96,288,"OnePuttPercentageRound3",2007
176,176,"Scott Gutschewski",NA,33.33,72,216,"OnePuttPercentageRound3",2007
176,176,"Shaun Micheel",NA,33.33,96,288,"OnePuttPercentageRound3",2007
176,176,"Charlie Wi",NA,33.33,114,342,"OnePuttPercentageRound3",2007
182,182,"Darron Stiles",NA,32.72,53,162,"OnePuttPercentageRound3",2007
183,183,"Billy Andrade",NA,32.41,105,324,"OnePuttPercentageRound3",2007
184,184,"Kevin Stadler",NA,32.03,98,306,"OnePuttPercentageRound3",2007
185,185,"Greg Owen",NA,31.94,69,216,"OnePuttPercentageRound3",2007
185,185,"Steve Wheatcroft",NA,31.94,69,216,"OnePuttPercentageRound3",2007
187,187,"Michael Allen",NA,31.85,86,270,"OnePuttPercentageRound3",2007
188,188,"Jeff Gove",NA,31.82,126,396,"OnePuttPercentageRound3",2007
189,189,"Bubba Dickerson",NA,31.75,40,126,"OnePuttPercentageRound3",2007
190,190,"Steve Allan",NA,30.95,78,252,"OnePuttPercentageRound3",2007
191,191,"Anders Hansen",NA,30.56,55,180,"OnePuttPercentageRound3",2007
192,192,"John Senden",NA,29.89,113,378,"OnePuttPercentageRound3",2007
193,193,"DJ Brigman",NA,29.63,64,216,"OnePuttPercentageRound3",2007
194,194,"Jeff Sluman",NA,28.89,52,180,"OnePuttPercentageRound3",2007
195,195,"Jim Rutledge",NA,27.78,35,126,"OnePuttPercentageRound3",2007
196,196,"Michael Putnam",NA,26.61,91,342,"OnePuttPercentageRound3",2007
