"CareerEarnings_RANKTHISWEEK_2011","CareerEarnings_RANKLASTWEEK_2011","CareerEarnings_PLAYERNAME_2011","CareerEarnings__2011","CareerEarnings_MONEY_2011","stat_name","year"
430,430,"Ed Dougherty",NA,1323769,"CareerEarnings",2011
431,431,"John Morse",NA,1311273,"CareerEarnings",2011
432,432,"Tom Sieckmann",NA,1310647,"CareerEarnings",2011
433,433,"Dave Stockton",NA,1303281,"CareerEarnings",2011
434,434,"Denis Watson",NA,1288621,"CareerEarnings",2011
435,435,"Craig Bowden",NA,1278048,"CareerEarnings",2011
436,436,"Chris Tidland",NA,1267237,"CareerEarnings",2011
437,437,"Al Geiberger",NA,1265188,"CareerEarnings",2011
438,438,"Michael Connell",NA,1262568,"CareerEarnings",2011
439,439,"Anders Hansen",NA,1250539,"CareerEarnings",2011
440,440,"Lee Rinker",NA,1221129,"CareerEarnings",2011
441,441,"Brad Adamonis",NA,1218156,"CareerEarnings",2011
442,442,"Ryan Armour",NA,1217487,"CareerEarnings",2011
443,443,"Danny Edwards",NA,1212304,"CareerEarnings",2011
444,444,"Paul Lawrie",NA,1209151,"CareerEarnings",2011
445,445,"Kaname Yokoo",NA,1203051,"CareerEarnings",2011
446,446,"Dan Halldorson",NA,1193929,"CareerEarnings",2011
447,447,"Charles Coody",NA,1187762,"CareerEarnings",2011
448,448,"Dave Eichelberger",NA,1186505,"CareerEarnings",2011
449,449,"Tony Sills",NA,1173361,"CareerEarnings",2011
450,450,"Jeev Milkha Singh",NA,1160429,"CareerEarnings",2011
451,451,"Deane Pappas",NA,1153945,"CareerEarnings",2011
452,452,"Don January",NA,1140925,"CareerEarnings",2011
453,453,"David Hearn",NA,1138912,"CareerEarnings",2011
454,454,"Dave Hill",NA,1130420,"CareerEarnings",2011
455,455,"Dick Mast",NA,1123038,"CareerEarnings",2011
456,456,"DJ Brigman",NA,1111489,"CareerEarnings",2011
457,457,"John Inman",NA,1087947,"CareerEarnings",2011
458,458,"David Mathis",NA,1080363,"CareerEarnings",2011
459,459,"Michael Putnam",NA,1074342,"CareerEarnings",2011
460,460,"Gibby Gilbert",NA,1056506,"CareerEarnings",2011
461,461,"Joey Snyder III",NA,1056128,"CareerEarnings",2011
462,462,"Mac OGrady",NA,1050779,"CareerEarnings",2011
463,463,"Rex Caldwell",NA,1043403,"CareerEarnings",2011
464,464,"Chi Chi Rodriguez",NA,1037106,"CareerEarnings",2011
465,465,"Edoardo Molinari",NA,1034242,"CareerEarnings",2011
466,466,"Mike Smith",NA,1024313,"CareerEarnings",2011
467,467,"Lee Elder",NA,1020514,"CareerEarnings",2011
468,468,"Shingo Katayama",NA,1017695,"CareerEarnings",2011
469,469,"Richard Green",NA,1011896,"CareerEarnings",2011
470,470,"Bobby Nichols",NA,993025,"CareerEarnings",2011
471,471,"Peter Hanson",NA,983148,"CareerEarnings",2011
472,472,"Barry Jaeckel",NA,982408,"CareerEarnings",2011
473,473,"Graham DeLaet",NA,978355,"CareerEarnings",2011
474,474,"Michael Thompson",NA,967890,"CareerEarnings",2011
475,475,"Scott Sterling",NA,963699,"CareerEarnings",2011
476,476,"Isao Aoki",NA,960571,"CareerEarnings",2011
477,477,"Gregory Havret",NA,956492,"CareerEarnings",2011
478,478,"Paul McGinley",NA,953010,"CareerEarnings",2011
479,479,"Scott Hend",NA,948672,"CareerEarnings",2011
480,480,"Doug LaBelle II",NA,942765,"CareerEarnings",2011
481,481,"Troy Merritt",NA,938452,"CareerEarnings",2011
482,482,"Andre Stolz",NA,934742,"CareerEarnings",2011
483,483,"Pat McGowan",NA,915577,"CareerEarnings",2011
484,484,"Cameron Percy",NA,910582,"CareerEarnings",2011
485,485,"Bruce Devlin",NA,907069,"CareerEarnings",2011
486,486,"Mark Carnevale",NA,906925,"CareerEarnings",2011
487,487,"Ben Bates",NA,882422,"CareerEarnings",2011
488,488,"Jerry McGee",NA,871753,"CareerEarnings",2011
489,489,"Ed Sneed",NA,860268,"CareerEarnings",2011
490,490,"David Morland IV",NA,840347,"CareerEarnings",2011
491,491,"Bill Sander",NA,823428,"CareerEarnings",2011
492,492,"Francesco Molinari",NA,820952,"CareerEarnings",2011
493,493,"Ron Streck",NA,817211,"CareerEarnings",2011
494,494,"Ross Fisher",NA,807780,"CareerEarnings",2011
495,495,"Grier Jones",NA,803189,"CareerEarnings",2011
496,496,"Bubba Dickerson",NA,795525,"CareerEarnings",2011
497,497,"Lance Ten Broeck",NA,790347,"CareerEarnings",2011
498,498,"Jerry Heard",NA,780746,"CareerEarnings",2011
499,499,"Doug Sanders",NA,772993,"CareerEarnings",2011
500,500,"Greg Twiggs",NA,767294,"CareerEarnings",2011
501,501,"Rich Barcelo",NA,764178,"CareerEarnings",2011
502,502,"Frank Conner",NA,750733,"CareerEarnings",2011
503,503,"Justin Bolli",NA,739412,"CareerEarnings",2011
504,504,"Peter Oosterhuis",NA,736692,"CareerEarnings",2011
505,505,"Bud Cauley",NA,735150,"CareerEarnings",2011
506,506,"Joe Inman",NA,729249,"CareerEarnings",2011
507,507,"Roger Tambellini",NA,721585,"CareerEarnings",2011
508,508,"Casey Wittenberg",NA,718881,"CareerEarnings",2011
509,509,"Bobby Gates",NA,716633,"CareerEarnings",2011
510,510,"Henrik Bjornstad",NA,706956,"CareerEarnings",2011
511,511,"Alvaro Quiros",NA,706676,"CareerEarnings",2011
512,512,"Sung Kang",NA,702382,"CareerEarnings",2011
513,513,"Matt Weibring",NA,699866,"CareerEarnings",2011
514,514,"Vance Veazey",NA,685333,"CareerEarnings",2011
515,515,"Mike McCullough",NA,682511,"CareerEarnings",2011
516,516,"Rod Curl",NA,677009,"CareerEarnings",2011
517,517,"Stan Utley",NA,674546,"CareerEarnings",2011
518,518,"Homero Blancas",NA,671251,"CareerEarnings",2011
519,519,"Soren Hansen",NA,668819,"CareerEarnings",2011
520,520,"Gary McCord",NA,662359,"CareerEarnings",2011
521,521,"Bob Goalby",NA,645013,"CareerEarnings",2011
522,522,"Simon Dyson",NA,644530,"CareerEarnings",2011
523,523,"Steven Bowditch",NA,640837,"CareerEarnings",2011
524,524,"Brendan Jones",NA,639375,"CareerEarnings",2011
525,525,"Victor Regalado",NA,628557,"CareerEarnings",2011
526,526,"Paul Claxton",NA,622192,"CareerEarnings",2011
527,527,"TC Chen",NA,616303,"CareerEarnings",2011
528,528,"Jeff Hart",NA,610877,"CareerEarnings",2011
529,529,"Matt McQuillan",NA,582933,"CareerEarnings",2011
530,530,"Matt Every",NA,582894,"CareerEarnings",2011
531,531,"Dale Douglass",NA,577950,"CareerEarnings",2011
532,532,"Jon Mills",NA,576811,"CareerEarnings",2011
533,533,"Steve Wheatcroft",NA,576747,"CareerEarnings",2011
534,534,"Sam Randolph",NA,574876,"CareerEarnings",2011
535,535,"Mark Pfeil",NA,573387,"CareerEarnings",2011
536,536,"Jim Dent",NA,564809,"CareerEarnings",2011
537,537,"Kenneth Ferrie",NA,549703,"CareerEarnings",2011
538,538,"John Schroeder",NA,546569,"CareerEarnings",2011
539,539,"Tim Norris",NA,545531,"CareerEarnings",2011
540,540,"Mac McLendon",NA,541908,"CareerEarnings",2011
541,541,"Brian Stuard",NA,536497,"CareerEarnings",2011
542,542,"Rik Massengale",NA,536254,"CareerEarnings",2011
543,543,"Vance Heafner",NA,535177,"CareerEarnings",2011
544,544,"Bobby Cole",NA,535130,"CareerEarnings",2011
545,545,"Jamie Lovemark",NA,533965,"CareerEarnings",2011
546,546,"Billy Horschel",NA,533024,"CareerEarnings",2011
547,547,"William McGirt",NA,532933,"CareerEarnings",2011
548,548,"Forrest Fezler",NA,527325,"CareerEarnings",2011
549,549,"Mike Morley",NA,526403,"CareerEarnings",2011
550,550,"Colt Knost",NA,521183,"CareerEarnings",2011
551,551,"Ken Brown",NA,507919,"CareerEarnings",2011
552,552,"Soren Kjeldsen",NA,485194,"CareerEarnings",2011
553,553,"Jim Nelford",NA,485111,"CareerEarnings",2011
554,554,"Tom Jenkins",NA,470019,"CareerEarnings",2011
555,555,"Toru Taniguchi",NA,470001,"CareerEarnings",2011
556,556,"Adam Hadwin",NA,460642,"CareerEarnings",2011
557,557,"Bob Lunn",NA,459182,"CareerEarnings",2011
558,558,"Mike Nicolette",NA,448037,"CareerEarnings",2011
559,559,"Tom Shaw",NA,434756,"CareerEarnings",2011
560,560,"WC Liang",NA,433606,"CareerEarnings",2011
561,561,"Chris Wood",NA,428442,"CareerEarnings",2011
562,562,"Zack Miller",NA,427341,"CareerEarnings",2011
563,563,"Allen Miller",NA,426883,"CareerEarnings",2011
564,564,"Phillip Hancock",NA,425154,"CareerEarnings",2011
565,565,"Bobby Mitchell",NA,421938,"CareerEarnings",2011
566,566,"Doug Ford",NA,419292,"CareerEarnings",2011
567,567,"Larry Hinson",NA,413284,"CareerEarnings",2011
568,568,"Leif Olson",NA,412966,"CareerEarnings",2011
569,569,"Perry Moss",NA,407286,"CareerEarnings",2011
570,570,"Wally Armstrong",NA,406269,"CareerEarnings",2011
571,571,"Fred Marti",NA,404674,"CareerEarnings",2011
572,572,"Terry Diehl",NA,404611,"CareerEarnings",2011
573,573,"Ron Whittaker",NA,404316,"CareerEarnings",2011
574,574,"Dow Finsterwald",NA,402102,"CareerEarnings",2011
575,575,"Robert Rock",NA,399034,"CareerEarnings",2011
576,576,"Jim Benepe",NA,395214,"CareerEarnings",2011
577,577,"Jim Renner",NA,392945,"CareerEarnings",2011
578,578,"John Fought",NA,387036,"CareerEarnings",2011
579,579,"Greg Powers",NA,386086,"CareerEarnings",2011
580,580,"Bob Smith",NA,385283,"CareerEarnings",2011
581,581,"Fabian Gomez",NA,381730,"CareerEarnings",2011
582,582,"Bob Shearer",NA,378336,"CareerEarnings",2011
583,583,"Billy Maxwell",NA,375648,"CareerEarnings",2011
584,584,"Johnny Pott",NA,371396,"CareerEarnings",2011
585,585,"Deane Beman",NA,370003,"CareerEarnings",2011
586,586,"Nick Dougherty",NA,366627,"CareerEarnings",2011
587,587,"George Cadle",NA,362543,"CareerEarnings",2011
588,588,"Danny Lee",NA,359846,"CareerEarnings",2011
589,589,"Oliver Wilson",NA,355704,"CareerEarnings",2011
590,590,"Jason Allred",NA,352918,"CareerEarnings",2011
591,591,"Mike Small",NA,350024,"CareerEarnings",2011
592,592,"Kenichi Kuboya",NA,347893,"CareerEarnings",2011
593,593,"Alejandro Canizares",NA,347440,"CareerEarnings",2011
594,594,"Bio Kim",NA,345588,"CareerEarnings",2011
595,595,"RH Sikes",NA,344387,"CareerEarnings",2011
596,596,"Ben Martin",NA,340080,"CareerEarnings",2011
597,597,"Tony Jacklin",NA,336530,"CareerEarnings",2011
598,598,"KT Kim",NA,329412,"CareerEarnings",2011
599,599,"Jim Wiechers",NA,329169,"CareerEarnings",2011
600,600,"Lyn Lott",NA,325966,"CareerEarnings",2011
601,601,"Jason Schultz",NA,324512,"CareerEarnings",2011
602,602,"Jason Caron",NA,324300,"CareerEarnings",2011
603,603,"Raphael Jacquelin",NA,323693,"CareerEarnings",2011
604,604,"Kevin Johnson",NA,323478,"CareerEarnings",2011
605,605,"Jeff Mitchell",NA,322320,"CareerEarnings",2011
606,606,"Ryo Ishikawa",NA,319033,"CareerEarnings",2011
607,607,"Pat Lindsey",NA,318777,"CareerEarnings",2011
608,608,"Martin Flores",NA,318673,"CareerEarnings",2011
609,609,"Woody Blackburn",NA,310231,"CareerEarnings",2011
610,610,"Garth Mulroy",NA,307918,"CareerEarnings",2011
611,611,"Jim Jamieson",NA,306618,"CareerEarnings",2011
612,612,"Daniel Summerhays",NA,301899,"CareerEarnings",2011
613,613,"Peter Tomasulo",NA,299550,"CareerEarnings",2011
614,614,"Justin Hicks",NA,299296,"CareerEarnings",2011
615,615,"Bob Dickson",NA,296640,"CareerEarnings",2011
616,616,"Labron Harris",NA,295917,"CareerEarnings",2011
617,617,"Stephen Gangluff",NA,283485,"CareerEarnings",2011
618,618,"Bob Sowards",NA,282489,"CareerEarnings",2011
619,619,"Howie Johnson",NA,280816,"CareerEarnings",2011
620,620,"Ernie Gonzalez",NA,275820,"CareerEarnings",2011
621,621,"DeWitt Weaver",NA,273435,"CareerEarnings",2011
622,622,"Kevin Kisner",NA,270170,"CareerEarnings",2011
623,623,"Ken Venturi",NA,268263,"CareerEarnings",2011
624,624,"Aaron Watkins",NA,263969,"CareerEarnings",2011
625,625,"Johan Edfors",NA,261496,"CareerEarnings",2011
626,626,"Erik Compton",NA,259767,"CareerEarnings",2011
627,627,"Terry Dill",NA,255050,"CareerEarnings",2011
628,628,"David Lutterus",NA,253056,"CareerEarnings",2011
629,629,"Hiroyuki Fujita",NA,252188,"CareerEarnings",2011
630,630,"Thongchai Jaidee",NA,241303,"CareerEarnings",2011
631,631,"Alexandre Rocha",NA,237066,"CareerEarnings",2011
632,632,"Fred Wadsworth",NA,235449,"CareerEarnings",2011
633,633,"Peter Senior",NA,235114,"CareerEarnings",2011
634,634,"Andrew Coltart",NA,233908,"CareerEarnings",2011
635,635,"Tommy Jacobs",NA,232720,"CareerEarnings",2011
636,636,"Ron Cerrudo",NA,228199,"CareerEarnings",2011
637,637,"Sam Saunders",NA,227751,"CareerEarnings",2011
638,638,"Sonny Skinner",NA,226981,"CareerEarnings",2011
639,639,"Andrew McLardy",NA,226340,"CareerEarnings",2011
640,640,"Chris Baryla",NA,225092,"CareerEarnings",2011
641,641,"Jim Herman",NA,220230,"CareerEarnings",2011
642,642,"Simon Khan",NA,219004,"CareerEarnings",2011
644,644,"Pete Brown",NA,214884,"CareerEarnings",2011
645,645,"Andres Gonzales",NA,213332,"CareerEarnings",2011
646,646,"Fred Hawkins",NA,205228,"CareerEarnings",2011
647,647,"Brendon Todd",NA,203841,"CareerEarnings",2011
648,648,"Babe Hiskey",NA,202754,"CareerEarnings",2011
649,649,"Brad Lardon",NA,202731,"CareerEarnings",2011
650,650,"Seung Yul Noh",NA,200492,"CareerEarnings",2011
651,651,"Dwight Nevil",NA,199935,"CareerEarnings",2011
652,652,"Don Iverson",NA,198477,"CareerEarnings",2011
653,653,"Kyle Thompson",NA,197347,"CareerEarnings",2011
654,654,"Thomas Aiken",NA,196797,"CareerEarnings",2011
655,655,"Jack Newton",NA,191898,"CareerEarnings",2011
656,656,"Mikko Ilonen",NA,191073,"CareerEarnings",2011
657,657,"Fran Quinn",NA,184286,"CareerEarnings",2011
658,658,"Hirofumi Miyase",NA,179246,"CareerEarnings",2011
659,659,"Joseph Bramlett",NA,178728,"CareerEarnings",2011
660,660,"Dave Ragan",NA,172256,"CareerEarnings",2011
661,661,"Yuta Ikeda",NA,170110,"CareerEarnings",2011
662,662,"Stephen Gallacher",NA,169816,"CareerEarnings",2011
663,663,"Matt Hendrix",NA,166448,"CareerEarnings",2011
664,664,"Roy Pace",NA,165699,"CareerEarnings",2011
665,665,"Martin Piller",NA,163528,"CareerEarnings",2011
666,666,"Marty Fleckman",NA,162141,"CareerEarnings",2011
667,667,"Bob Byman",NA,161884,"CareerEarnings",2011
668,668,"Bert Weaver",NA,161210,"CareerEarnings",2011
669,669,"Nate Smith",NA,154814,"CareerEarnings",2011
670,670,"Katsumasa Miyamoto",NA,154402,"CareerEarnings",2011
671,671,"Pat Fitzsimons",NA,153542,"CareerEarnings",2011
672,672,"Bunky Henry",NA,153499,"CareerEarnings",2011
673,673,"Gary Groh",NA,148753,"CareerEarnings",2011
674,674,"Chip Sullivan",NA,148695,"CareerEarnings",2011
675,675,"Ty Tryon",NA,146788,"CareerEarnings",2011
676,676,"Rocky Thompson",NA,146391,"CareerEarnings",2011
677,677,"Steve Spray",NA,142045,"CareerEarnings",2011
678,678,"Alexander Noren",NA,140193,"CareerEarnings",2011
679,679,"Markus Brier",NA,139317,"CareerEarnings",2011
680,680,"Dan Olsen",NA,137832,"CareerEarnings",2011
681,681,"Bobby Cochran",NA,134797,"CareerEarnings",2011
682,682,"Matteo Manassero",NA,133283,"CareerEarnings",2011
683,683,"Jack Fleck",NA,129737,"CareerEarnings",2011
684,684,"Gonzalo Fdez Castano",NA,129328,"CareerEarnings",2011
685,685,"Ignacio Garrido",NA,126275,"CareerEarnings",2011
686,686,"Derek Fathauer",NA,125305,"CareerEarnings",2011
687,687,"Randy Glover",NA,123531,"CareerEarnings",2011
688,688,"Geoffrey Sisk",NA,121932,"CareerEarnings",2011
689,689,"Al Besselink",NA,119183,"CareerEarnings",2011
690,690,"Pablo Martin Benavides",NA,117163,"CareerEarnings",2011
691,691,"Steve Reid",NA,110441,"CareerEarnings",2011
692,692,"George Coetzee",NA,109713,"CareerEarnings",2011
693,693,"Will Strickler",NA,109031,"CareerEarnings",2011
694,694,"Bradley Dredge",NA,108458,"CareerEarnings",2011
695,695,"Hennie Otto",NA,108093,"CareerEarnings",2011
696,696,"Prayad Marksaeng",NA,107060,"CareerEarnings",2011
697,697,"Jim Ferree",NA,106895,"CareerEarnings",2011
698,698,"Bob Toski",NA,105484,"CareerEarnings",2011
699,699,"Fredrik Andersson Hed",NA,104682,"CareerEarnings",2011
700,700,"Bob McCallister",NA,101079,"CareerEarnings",2011
701,701,"Alex Aragon",NA,100264,"CareerEarnings",2011
702,702,"Matt Davidson",NA,98906,"CareerEarnings",2011
703,703,"Marcel Siem",NA,96913,"CareerEarnings",2011
704,704,"Azuma Yano",NA,96412,"CareerEarnings",2011
705,705,"Wil Collins",NA,95769,"CareerEarnings",2011
706,706,"Jose Manuel Lara",NA,95526,"CareerEarnings",2011
707,707,"Gregory Bourdy",NA,95441,"CareerEarnings",2011
708,708,"Tom Nieporte",NA,94555,"CareerEarnings",2011
709,709,"Jerod Turner",NA,91343,"CareerEarnings",2011
710,710,"Pablo Larrazabal",NA,87320,"CareerEarnings",2011
711,711,"Sam Adams",NA,82787,"CareerEarnings",2011
712,712,"James Kingston",NA,82644,"CareerEarnings",2011
713,713,"Brent Delahoussaye",NA,80258,"CareerEarnings",2011
714,714,"Graeme Storm",NA,80018,"CareerEarnings",2011
715,715,"Tim Thelen",NA,78742,"CareerEarnings",2011
716,716,"Chris Wilson",NA,76481,"CareerEarnings",2011
717,717,"Ernie Vossler",NA,74229,"CareerEarnings",2011
718,718,"Jim Rutledge",NA,74140,"CareerEarnings",2011
719,719,"Morgan Hoffmann",NA,69131,"CareerEarnings",2011
720,720,"Rob Grube",NA,67890,"CareerEarnings",2011
721,721,"David Horsey",NA,66485,"CareerEarnings",2011
722,722,"Anthony Rodriguez",NA,66130,"CareerEarnings",2011
723,723,"Keith Nolan",NA,63209,"CareerEarnings",2011
724,724,"Ross McGowan",NA,62440,"CareerEarnings",2011
725,725,"Tadd Fujikawa",NA,61892,"CareerEarnings",2011
726,726,"Richie Karl",NA,61566,"CareerEarnings",2011
727,727,"Marcus Fraser",NA,61499,"CareerEarnings",2011
728,728,"James Oh",NA,57271,"CareerEarnings",2011
729,729,"Tadahiro Takayama",NA,56947,"CareerEarnings",2011
730,730,"John Ellis",NA,55651,"CareerEarnings",2011
731,731,"Lee Slattery",NA,54097,"CareerEarnings",2011
732,732,"Andy Bare",NA,52143,"CareerEarnings",2011
733,733,"Mike Fetchick",NA,52044,"CareerEarnings",2011
734,734,"Warren Schutte",NA,51802,"CareerEarnings",2011
735,735,"Bill Johnston",NA,50707,"CareerEarnings",2011
736,736,"Do Hoon Kim",NA,50436,"CareerEarnings",2011
737,737,"Billy Hurley III",NA,50250,"CareerEarnings",2011
738,738,"Steve Schneiter",NA,43848,"CareerEarnings",2011
739,739,"Derek Gillespie",NA,43504,"CareerEarnings",2011
740,740,"Lee Williams",NA,40611,"CareerEarnings",2011
741,741,"Troy Kelly",NA,39370,"CareerEarnings",2011
742,742,"Santiago Luna",NA,37854,"CareerEarnings",2011
743,743,"Philip Archer",NA,37669,"CareerEarnings",2011
744,744,"Sangmoon Bae",NA,37351,"CareerEarnings",2011
745,745,"Gary Boyd",NA,36302,"CareerEarnings",2011
746,746,"Brian Rowell",NA,36250,"CareerEarnings",2011
747,747,"Robert Dinwiddie",NA,35709,"CareerEarnings",2011
748,748,"Tetsuji Hiratsuka",NA,35111,"CareerEarnings",2011
749,749,"Drew Weaver",NA,35098,"CareerEarnings",2011
750,750,"Patrick Moore",NA,34859,"CareerEarnings",2011
751,751,"Dick Hart",NA,34739,"CareerEarnings",2011
752,752,"Edward Loar",NA,34067,"CareerEarnings",2011
753,753,"Shane Lowry",NA,33792,"CareerEarnings",2011
753,753,"Colm Moriarty",NA,33792,"CareerEarnings",2011
755,755,"Benjamin Fox",NA,33540,"CareerEarnings",2011
756,756,"Erick Justesen",NA,31739,"CareerEarnings",2011
757,757,"Jeff Coston",NA,29767,"CareerEarnings",2011
758,758,"Rhys Davies",NA,28762,"CareerEarnings",2011
759,759,"Stuart Deane",NA,28354,"CareerEarnings",2011
760,760,"Scott Gordon",NA,28311,"CareerEarnings",2011
761,761,"Brock Mackenzie",NA,27278,"CareerEarnings",2011
762,762,"Scott Medlin",NA,27077,"CareerEarnings",2011
763,763,"Jeff Freeman",NA,26360,"CareerEarnings",2011
764,764,"Maarten Lafeber",NA,26243,"CareerEarnings",2011
765,765,"Laurie Hammer",NA,25992,"CareerEarnings",2011
766,766,"Fabrizio Zanotti",NA,25900,"CareerEarnings",2011
767,767,"Andrew Svoboda",NA,25745,"CareerEarnings",2011
768,768,"Al Johnston",NA,24099,"CareerEarnings",2011
769,769,"Floris De Vries",NA,23556,"CareerEarnings",2011
769,769,"Richard McEvoy",NA,23556,"CareerEarnings",2011
771,771,"Rafa Cabrera Bello",NA,23385,"CareerEarnings",2011
772,772,"Jean Francois Lucquin",NA,22501,"CareerEarnings",2011
773,773,"Paul Sheehan",NA,21858,"CareerEarnings",2011
774,774,"Patrick Reed",NA,20058,"CareerEarnings",2011
775,775,"Rod Perry",NA,19952,"CareerEarnings",2011
776,776,"Joost Luiten",NA,19845,"CareerEarnings",2011
776,776,"Matthew Millar",NA,19845,"CareerEarnings",2011
778,778,"Rob Oppenheim",NA,19500,"CareerEarnings",2011
779,779,"Dustin Risdon",NA,19292,"CareerEarnings",2011
780,780,"Danny Chia",NA,19046,"CareerEarnings",2011
780,780,"Zane Scotland",NA,19046,"CareerEarnings",2011
782,782,"Chris Starkjohann",NA,18893,"CareerEarnings",2011
783,783,"Manuel Villegas",NA,18845,"CareerEarnings",2011
784,784,"Joe Affrunti",NA,18837,"CareerEarnings",2011
785,785,"Junggon Hwang",NA,18716,"CareerEarnings",2011
786,786,"Michael ONeal",NA,18424,"CareerEarnings",2011
787,787,"Phil Schmitt",NA,18004,"CareerEarnings",2011
788,788,"Josh Broadaway",NA,17357,"CareerEarnings",2011
789,789,"Christo Greyling",NA,17178,"CareerEarnings",2011
790,790,"Steven Tiley",NA,17126,"CareerEarnings",2011
791,791,"Chih Bing Lam",NA,16787,"CareerEarnings",2011
792,792,"Gareth Maybin",NA,16672,"CareerEarnings",2011
793,793,"Wes Heffernan",NA,16539,"CareerEarnings",2011
794,794,"Danny Wax",NA,14450,"CareerEarnings",2011
795,795,"Jose de Jesus Rodriguez",NA,14400,"CareerEarnings",2011
796,796,"Rob Labritz",NA,14150,"CareerEarnings",2011
797,797,"Jeff Burns",NA,13237,"CareerEarnings",2011
798,798,"Matthew Richardson",NA,13023,"CareerEarnings",2011
799,799,"Ryan Benzel",NA,12900,"CareerEarnings",2011
800,800,"Jerry Richardson Jr",NA,12725,"CareerEarnings",2011
801,801,"Luke List",NA,12600,"CareerEarnings",2011
802,802,"Tom Gleeton",NA,12344,"CareerEarnings",2011
803,803,"Matt Harmon",NA,11893,"CareerEarnings",2011
804,804,"Jason Preeo",NA,11707,"CareerEarnings",2011
805,805,"Chris Rogers",NA,11704,"CareerEarnings",2011
806,806,"Scott Parel",NA,11660,"CareerEarnings",2011
807,807,"Will Claxton",NA,11275,"CareerEarnings",2011
808,808,"Fernando Mechereffe",NA,11271,"CareerEarnings",2011
809,809,"Julian Etulain",NA,11261,"CareerEarnings",2011
809,809,"Sal Spallone",NA,11261,"CareerEarnings",2011
811,811,"Ryuichi Oda",NA,11165,"CareerEarnings",2011
812,812,"Alex Hamilton",NA,10836,"CareerEarnings",2011
813,813,"Seungsu Han",NA,10812,"CareerEarnings",2011
814,814,"Aaron Goldberg",NA,10615,"CareerEarnings",2011
815,815,"Michio Matsumura",NA,10395,"CareerEarnings",2011
816,816,"Chip Deason",NA,10350,"CareerEarnings",2011
817,817,"Brad Fritsch",NA,10348,"CareerEarnings",2011
818,818,"Reid Edstrom",NA,10340,"CareerEarnings",2011
819,819,"Lucas Lee",NA,10251,"CareerEarnings",2011
820,820,"Mark Anderson",NA,10203,"CareerEarnings",2011
821,821,"Darren Fichardt",NA,10133,"CareerEarnings",2011
822,822,"Kevin Hayashi",NA,9900,"CareerEarnings",2011
823,823,"Blake Trimble",NA,9752,"CareerEarnings",2011
824,824,"Camilo Benedetti",NA,9600,"CareerEarnings",2011
825,825,"Daniel Barbetti",NA,9481,"CareerEarnings",2011
825,825,"Peter Gustafsson",NA,9481,"CareerEarnings",2011
827,827,"Cortland Lowe",NA,9434,"CareerEarnings",2011
828,828,"Tano Goya",NA,9364,"CareerEarnings",2011
829,829,"Gary Clark",NA,9131,"CareerEarnings",2011
830,830,"Brady Schnell",NA,9102,"CareerEarnings",2011
831,831,"Jason Knutzon",NA,8920,"CareerEarnings",2011
832,832,"Bronson La Cassie",NA,8692,"CareerEarnings",2011
833,833,"Michael Jonzon",NA,8486,"CareerEarnings",2011
834,834,"Richard Scott",NA,8400,"CareerEarnings",2011
835,835,"Tony Finau",NA,7960,"CareerEarnings",2011
836,836,"Andy Matthews",NA,7700,"CareerEarnings",2011
837,837,"Miguel Suarez",NA,7350,"CareerEarnings",2011
838,838,"Matt Hill",NA,7305,"CareerEarnings",2011
839,839,"Bruce Smith",NA,7240,"CareerEarnings",2011
840,840,"Dave Schultz",NA,7035,"CareerEarnings",2011
841,841,"David Hutsell",NA,6804,"CareerEarnings",2011
842,842,"Wilfredo Morales",NA,6545,"CareerEarnings",2011
843,843,"Stu Ingraham",NA,6270,"CareerEarnings",2011
844,844,"Oscar Serna",NA,5730,"CareerEarnings",2011
845,845,"Scott Hebert",NA,3960,"CareerEarnings",2011
