"ProximitytoHoleARG_RANKTHISWEEK_2006","ProximitytoHoleARG_RANKLASTWEEK_2006","ProximitytoHoleARG_PLAYERNAME_2006","ProximitytoHoleARG_ROUNDS_2006","ProximitytoHoleARG_AVGDTP_2006","ProximitytoHoleARG_TOTALDISTANCEFEET_2006","ProximitytoHoleARG_OFSHOTS_2006","ProximitytoHoleARG_SCRAMBLINGRANK_2006","stat_name","year"
121,121,"David Duval",71,NA,3041.25,392,187,"ProximitytoHoleARG",2006
121,121,"Steve Elkington",52,NA,2347.083,302,6,"ProximitytoHoleARG",2006
121,121,"Brent Geiberger",99,NA,4915.583,632,34,"ProximitytoHoleARG",2006
121,121,"Nathan Green",108,NA,5418.417,699,17,"ProximitytoHoleARG",2006
121,121,"Mathias Gronberg",92,NA,4535.917,583,125,"ProximitytoHoleARG",2006
121,121,"Todd Hamilton",72,NA,3526.417,454,191,"ProximitytoHoleARG",2006
121,121,"Richard Johnson",94,NA,4308.417,555,44,"ProximitytoHoleARG",2006
121,121,"Tom Lehman",70,NA,2428.833,313,155,"ProximitytoHoleARG",2006
121,121,"Shaun Micheel",96,NA,3864.5,499,127,"ProximitytoHoleARG",2006
121,121,"Ryan Moore",68,NA,3361.333,432,46,"ProximitytoHoleARG",2006
121,121,"Sean OHair",100,NA,4390.333,565,139,"ProximitytoHoleARG",2006
134,134,"Tommy Armour III",65,NA,2863.667,366,172,"ProximitytoHoleARG",2006
134,134,"Mark Calcavecchia",94,NA,4594.667,585,130,"ProximitytoHoleARG",2006
134,134,"KJ Choi",93,NA,4070.417,517,67,"ProximitytoHoleARG",2006
134,134,"Stewart Cink",93,NA,3645.833,465,27,"ProximitytoHoleARG",2006
134,134,"James Driscoll",80,NA,4473.833,570,160,"ProximitytoHoleARG",2006
134,134,"Carlos Franco",86,NA,4360.083,559,163,"ProximitytoHoleARG",2006
134,134,"Charles Howell III",96,NA,4349.833,558,115,"ProximitytoHoleARG",2006
134,134,"Tjaart van der Walt",60,NA,2819.583,359,9,"ProximitytoHoleARG",2006
134,134,"Vance Veazey",59,NA,3059.25,390,189,"ProximitytoHoleARG",2006
143,143,"Briny Baird",81,NA,3412.083,432,124,"ProximitytoHoleARG",2006
143,143,"Henrik Bjornstad",97,NA,5194.667,657,109,"ProximitytoHoleARG",2006
143,143,"John Daly",51,NA,2612.583,331,186,"ProximitytoHoleARG",2006
143,143,"Davis Love III",85,NA,3137.75,395,149,"ProximitytoHoleARG",2006
143,143,"Len Mattiace",59,NA,3086.583,391,143,"ProximitytoHoleARG",2006
143,143,"Jesper Parnevik",84,NA,4335.667,550,28,"ProximitytoHoleARG",2006
143,143,"Kenny Perry",73,NA,2823.583,358,162,"ProximitytoHoleARG",2006
143,143,"John Rollins",93,NA,4137.833,525,182,"ProximitytoHoleARG",2006
143,143,"Nicholas Thompson",96,NA,4591.167,580,171,"ProximitytoHoleARG",2006
143,143,"Bubba Watson",83,NA,3962.167,498,83,"ProximitytoHoleARG",2006
143,143,"Ron Whittaker",81,NA,3819.75,483,167,"ProximitytoHoleARG",2006
154,154,"Alex Aragon",63,NA,3440.583,432,193,"ProximitytoHoleARG",2006
154,154,"Jeff Brehaut",100,NA,4426.083,553,153,"ProximitytoHoleARG",2006
154,154,"Robert Garrigus",85,NA,4399,551,158,"ProximitytoHoleARG",2006
154,154,"Greg Kraft",79,NA,3729.667,467,88,"ProximitytoHoleARG",2006
154,154,"Ryan Palmer",101,NA,5064.833,632,74,"ProximitytoHoleARG",2006
154,154,"Tag Ridings",103,NA,5616.583,703,160,"ProximitytoHoleARG",2006
160,160,"Robert Allenby",79,NA,3293.083,408,131,"ProximitytoHoleARG",2006
160,160,"Stephen Ames",63,NA,2367.667,294,58,"ProximitytoHoleARG",2006
160,160,"Brian Bateman",69,NA,3424.917,424,94,"ProximitytoHoleARG",2006
160,160,"Brad Faxon",78,NA,4632.167,571,110,"ProximitytoHoleARG",2006
160,160,"JJ Henry",96,NA,3891.333,482,157,"ProximitytoHoleARG",2006
160,160,"JL Lewis",57,NA,3154.833,390,76,"ProximitytoHoleARG",2006
160,160,"Ted Purdy",103,NA,4396.25,542,168,"ProximitytoHoleARG",2006
160,160,"Paul Stankowski",70,NA,3495.333,434,114,"ProximitytoHoleARG",2006
160,160,"Brett Wetterich",82,NA,4041.417,501,178,"ProximitytoHoleARG",2006
169,169,"Joe Durant",101,NA,5260.25,647,133,"ProximitytoHoleARG",2006
169,169,"Mathew Goggin",72,NA,3391.833,417,146,"ProximitytoHoleARG",2006
169,169,"Jason Gore",86,NA,4135.083,507,170,"ProximitytoHoleARG",2006
169,169,"John Huston",74,NA,3881.75,477,63,"ProximitytoHoleARG",2006
169,169,"David McKenzie",82,NA,3813.833,469,112,"ProximitytoHoleARG",2006
169,169,"Jeff Overton",95,NA,5297.667,649,55,"ProximitytoHoleARG",2006
175,175,"Eric Axley",91,NA,4724.667,570,121,"ProximitytoHoleARG",2006
175,175,"Shane Bertsch",104,NA,5074.083,616,105,"ProximitytoHoleARG",2006
175,175,"David Branshaw",98,NA,4562.5,554,38,"ProximitytoHoleARG",2006
175,175,"John Engler Jr",69,NA,4015.5,488,176,"ProximitytoHoleARG",2006
175,175,"Tim Petrovic",95,NA,5444.583,662,31,"ProximitytoHoleARG",2006
180,180,"Rich Beem",85,NA,3939.167,473,174,"ProximitytoHoleARG",2006
180,180,"Bubba Dickerson",98,NA,5115.5,616,181,"ProximitytoHoleARG",2006
182,182,"Greg Chalmers",71,NA,3715.333,440,126,"ProximitytoHoleARG",2006
182,182,"Sergio Garcia",59,NA,2286.417,273,183,"ProximitytoHoleARG",2006
182,182,"Wes Short Jr",96,NA,5329.333,632,194,"ProximitytoHoleARG",2006
182,182,"Joey Sindelar",90,NA,4049.417,483,177,"ProximitytoHoleARG",2006
186,186,"Ryan Hietala",61,NA,3548.75,417,180,"ProximitytoHoleARG",2006
186,186,"Brandt Jobe",91,NA,4069.333,479,154,"ProximitytoHoleARG",2006
186,186,"Troy Matteson",101,NA,5563.583,655,97,"ProximitytoHoleARG",2006
189,189,"Fred Couples",52,NA,2052.167,239,150,"ProximitytoHoleARG",2006
189,189,"Scott Gutschewski",53,NA,2807,328,190,"ProximitytoHoleARG",2006
189,189,"Roger Tambellini",64,NA,3301,384,195,"ProximitytoHoleARG",2006
192,192,"Hunter Mahan",98,NA,5252.167,607,150,"ProximitytoHoleARG",2006
193,193,"Michael Connell",51,NA,2508.917,288,192,"ProximitytoHoleARG",2006
194,194,"Chris Couch",75,NA,4376.333,490,196,"ProximitytoHoleARG",2006
195,195,"David Howell",52,NA,1821,201,173,"ProximitytoHoleARG",2006
196,196,"Chris Smith",67,NA,3619.5,392,185,"ProximitytoHoleARG",2006
