"Percentageofpotentialmoneywon_RANKTHISWEEK_2009","Percentageofpotentialmoneywon_RANKLASTWEEK_2009","Percentageofpotentialmoneywon_PLAYERNAME_2009","Percentageofpotentialmoneywon_EVENTS_2009","Percentageofpotentialmoneywon_Pct_2009","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2009","Percentageofpotentialmoneywon_POTENTIALMONEY_2009","stat_name","year"
297,297,"Darron Stiles",20,1.06,199384,18756000,"Percentageofpotentialmoneywon",2009
300,300,"Steve Elkington",23,1.04,243404,23400000,"Percentageofpotentialmoneywon",2009
301,301,"Scott Gutschewski",19,1.02,183374,17946000,"Percentageofpotentialmoneywon",2009
301,301,"Ryan Helminen",1,1.02,7360,720000,"Percentageofpotentialmoneywon",2009
301,301,"Junpei Takayama",1,1.02,9936,972000,"Percentageofpotentialmoneywon",2009
301,301,"Brendon Todd",21,1.02,203840,19980000,"Percentageofpotentialmoneywon",2009
305,305,"Gregory Bisconti",1,1.01,13600,1350000,"Percentageofpotentialmoneywon",2009
306,306,"Andrew McLardy",2,0.99,22501,2268000,"Percentageofpotentialmoneywon",2009
306,306,"Grant Sturgeon",1,0.99,13300,1350000,"Percentageofpotentialmoneywon",2009
306,306,"Anthony Wall",2,0.99,25539,2571005,"Percentageofpotentialmoneywon",2009
309,309,"Alastair Forsyth",1,0.97,13100,1350000,"Percentageofpotentialmoneywon",2009
310,310,"Tommy Gainey",15,0.96,128347,13302000,"Percentageofpotentialmoneywon",2009
311,311,"David Peoples",6,0.94,45122,4824000,"Percentageofpotentialmoneywon",2009
312,312,"Robert Damron",5,0.86,31150,3636000,"Percentageofpotentialmoneywon",2009
313,313,"Jay Delsing",7,0.83,49860,6012000,"Percentageofpotentialmoneywon",2009
314,314,"Mark Hensby",5,0.8,32250,4050000,"Percentageofpotentialmoneywon",2009
314,314,"Colt Knost",24,0.8,180753,22554000,"Percentageofpotentialmoneywon",2009
314,314,"Kirk Triplett",20,0.8,155480,19494000,"Percentageofpotentialmoneywon",2009
317,317,"David Berganio Jr",15,0.78,115517,14778000,"Percentageofpotentialmoneywon",2009
318,318,"Arjun Atwal",12,0.74,76675,10386000,"Percentageofpotentialmoneywon",2009
319,319,"Greg Kraft",21,0.72,156686,21622000,"Percentageofpotentialmoneywon",2009
320,320,"Chris Couch",8,0.7,56665,8136000,"Percentageofpotentialmoneywon",2009
321,321,"Carlos Franco",10,0.69,60261,8748000,"Percentageofpotentialmoneywon",2009
322,322,"Gary Woodland",18,0.68,121031,17838000,"Percentageofpotentialmoneywon",2009
323,323,"Marc Turnesa",30,0.62,197069,31680000,"Percentageofpotentialmoneywon",2009
324,324,"Mark OMeara",2,0.6,15547,2571005,"Percentageofpotentialmoneywon",2009
325,325,"Erik Compton",5,0.59,27524,4644000,"Percentageofpotentialmoneywon",2009
326,326,"Richard Green",2,0.58,15000,2571005,"Percentageofpotentialmoneywon",2009
327,327,"Esteban Toledo",2,0.57,7344,1278000,"Percentageofpotentialmoneywon",2009
328,328,"Fred Funk",6,0.54,36926,6858000,"Percentageofpotentialmoneywon",2009
328,328,"Tom Scherrer",2,0.54,9363,1728000,"Percentageofpotentialmoneywon",2009
328,328,"Peter Tomasulo",25,0.54,128705,23850000,"Percentageofpotentialmoneywon",2009
331,331,"Derek Fathauer",25,0.53,125304,23742000,"Percentageofpotentialmoneywon",2009
332,332,"Wil Collins",18,0.51,84569,16506000,"Percentageofpotentialmoneywon",2009
333,333,"Andrew Ruthkoski",2,0.5,8428,1692000,"Percentageofpotentialmoneywon",2009
334,334,"Chris Kirk",2,0.48,11651,2448000,"Percentageofpotentialmoneywon",2009
335,335,"Bob Tway",13,0.45,54358,12168000,"Percentageofpotentialmoneywon",2009
336,336,"Tom Byrum",4,0.44,13872,3186000,"Percentageofpotentialmoneywon",2009
336,336,"Marco Dawson",6,0.44,22570,5148000,"Percentageofpotentialmoneywon",2009
336,336,"Jesper Parnevik",14,0.44,58711,13392000,"Percentageofpotentialmoneywon",2009
339,339,"Cortland Lowe",2,0.41,9434,2304000,"Percentageofpotentialmoneywon",2009
339,339,"Grant Waite",2,0.41,6756,1638000,"Percentageofpotentialmoneywon",2009
341,341,"Notah Begay III",15,0.37,54645,14706000,"Percentageofpotentialmoneywon",2009
341,341,"Ryo Ishikawa",6,0.37,26217,7107005,"Percentageofpotentialmoneywon",2009
343,343,"David Smail",3,0.36,14050,3921005,"Percentageofpotentialmoneywon",2009
344,344,"Rick Price",21,0.34,66689,19458000,"Percentageofpotentialmoneywon",2009
345,345,"Greg Norman",3,0.31,11229,3597005,"Percentageofpotentialmoneywon",2009
346,346,"James Oh",21,0.29,57270,19458000,"Percentageofpotentialmoneywon",2009
347,347,"Eric Axley",30,0.28,83151,29988000,"Percentageofpotentialmoneywon",2009
347,347,"David Gossett",5,0.28,11480,4104000,"Percentageofpotentialmoneywon",2009
349,349,"Craig Barlow",5,0.27,11271,4230000,"Percentageofpotentialmoneywon",2009
350,350,"Brad Faxon",23,0.25,57212,22572000,"Percentageofpotentialmoneywon",2009
351,351,"Jose Coceres",6,0.23,14036,6084000,"Percentageofpotentialmoneywon",2009
352,352,"Olin Browne",9,0.22,17712,7974000,"Percentageofpotentialmoneywon",2009
353,353,"Matthew Borchert",19,0.2,34324,17424000,"Percentageofpotentialmoneywon",2009
353,353,"Stephen Leaney",11,0.2,21992,11070000,"Percentageofpotentialmoneywon",2009
355,355,"JL Lewis",4,0.19,5820,3042000,"Percentageofpotentialmoneywon",2009
356,356,"Brian Bateman",25,0.18,43610,24246000,"Percentageofpotentialmoneywon",2009
356,356,"Steve Pate",4,0.18,6030,3402000,"Percentageofpotentialmoneywon",2009
358,358,"Robin Freeman",5,0.17,6930,3996000,"Percentageofpotentialmoneywon",2009
359,359,"Tyler Aldridge",17,0.16,24370,15426000,"Percentageofpotentialmoneywon",2009
359,359,"Troy Kelly",17,0.16,25828,15714000,"Percentageofpotentialmoneywon",2009
361,361,"Paul Azinger",8,0.13,10800,8208000,"Percentageofpotentialmoneywon",2009
362,362,"Billy Andrade",17,0.12,19654,16200000,"Percentageofpotentialmoneywon",2009
363,363,"Steve Allan",17,0.09,13671,15984000,"Percentageofpotentialmoneywon",2009
