"SandSavesfrom1020yards_RANKTHISWEEK_2005","SandSavesfrom1020yards_RANKLASTWEEK_2005","SandSavesfrom1020yards_PLAYERNAME_2005","SandSavesfrom1020yards_ROUNDS_2005","SandSavesfrom1020yards_Pct_2005","SandSavesfrom1020yards_OFSAVES_2005","SandSavesfrom1020yards_OFBUNKERS_2005","stat_name","year"
37,37,"Charlie Wi",67,60.38,32,53,"SandSavesfrom1020yards",2005
38,38,"Cameron Beckman",96,60.27,44,73,"SandSavesfrom1020yards",2005
39,39,"Danny Briggs",70,60,42,70,"SandSavesfrom1020yards",2005
39,39,"Fred Couples",72,60,21,35,"SandSavesfrom1020yards",2005
39,39,"Corey Pavin",77,60,33,55,"SandSavesfrom1020yards",2005
42,42,"JP Hayes",63,59.52,25,42,"SandSavesfrom1020yards",2005
43,43,"Todd Fischer",99,59.42,41,69,"SandSavesfrom1020yards",2005
43,43,"Tim Herron",100,59.42,41,69,"SandSavesfrom1020yards",2005
45,45,"KJ Choi",78,59.32,35,59,"SandSavesfrom1020yards",2005
46,46,"Steve Flesch",90,59.26,32,54,"SandSavesfrom1020yards",2005
47,47,"Brendan Jones",81,59.18,29,49,"SandSavesfrom1020yards",2005
48,48,"Brett Quigley",96,59.14,55,93,"SandSavesfrom1020yards",2005
49,49,"Charles Howell III",95,59.09,39,66,"SandSavesfrom1020yards",2005
49,49,"Mike Weir",71,59.09,26,44,"SandSavesfrom1020yards",2005
51,51,"Brian Gay",101,59.04,49,83,"SandSavesfrom1020yards",2005
52,52,"Fred Funk",102,58.89,53,90,"SandSavesfrom1020yards",2005
53,53,"JL Lewis",98,58.82,30,51,"SandSavesfrom1020yards",2005
54,54,"Vijay Singh",111,58.62,34,58,"SandSavesfrom1020yards",2005
55,55,"Jose Maria Olazabal",55,58.54,24,41,"SandSavesfrom1020yards",2005
55,55,"Hideto Tanihara",50,58.54,24,41,"SandSavesfrom1020yards",2005
57,57,"Ryuji Imada",78,58.46,38,65,"SandSavesfrom1020yards",2005
57,57,"Darron Stiles",78,58.46,38,65,"SandSavesfrom1020yards",2005
59,59,"Billy Mayfair",114,58.33,49,84,"SandSavesfrom1020yards",2005
60,60,"Justin Leonard",78,58.14,25,43,"SandSavesfrom1020yards",2005
61,61,"Ben Crane",78,58,29,50,"SandSavesfrom1020yards",2005
62,62,"Geoff Ogilvy",97,57.89,44,76,"SandSavesfrom1020yards",2005
63,63,"Jeff Sluman",94,57.65,49,85,"SandSavesfrom1020yards",2005
64,64,"Tom Byrum",83,57.63,34,59,"SandSavesfrom1020yards",2005
65,65,"DA Points",94,57.14,40,70,"SandSavesfrom1020yards",2005
66,66,"Kevin Na",88,56.98,49,86,"SandSavesfrom1020yards",2005
67,67,"Aaron Baddeley",84,56.67,34,60,"SandSavesfrom1020yards",2005
68,68,"Freddie Jacobson",72,56.45,35,62,"SandSavesfrom1020yards",2005
69,69,"Bob Estes",92,56.25,36,64,"SandSavesfrom1020yards",2005
70,70,"Scott Hend",75,56.16,41,73,"SandSavesfrom1020yards",2005
71,71,"Franklin Langham",91,56.14,32,57,"SandSavesfrom1020yards",2005
72,72,"Sergio Garcia",73,56.1,23,41,"SandSavesfrom1020yards",2005
73,73,"Bart Bryant",91,56,28,50,"SandSavesfrom1020yards",2005
73,73,"Glen Day",80,56,28,50,"SandSavesfrom1020yards",2005
73,73,"Carlos Franco",78,56,28,50,"SandSavesfrom1020yards",2005
76,76,"John Cook",72,55.93,33,59,"SandSavesfrom1020yards",2005
77,77,"Tiger Woods",76,55.81,24,43,"SandSavesfrom1020yards",2005
78,78,"Steve Allan",102,55.7,44,79,"SandSavesfrom1020yards",2005
79,79,"Padraig Harrington",50,55.56,15,27,"SandSavesfrom1020yards",2005
80,80,"Greg Owen",84,55.41,41,74,"SandSavesfrom1020yards",2005
81,81,"Brad Faxon",75,55.32,26,47,"SandSavesfrom1020yards",2005
82,82,"Sean OHair",103,55.29,47,85,"SandSavesfrom1020yards",2005
83,83,"Chris Riley",67,55.26,21,38,"SandSavesfrom1020yards",2005
84,84,"Daniel Chopra",108,55.13,43,78,"SandSavesfrom1020yards",2005
85,85,"Hidemichi Tanaka",106,55.06,49,89,"SandSavesfrom1020yards",2005
86,86,"Bob Tway",87,54.72,29,53,"SandSavesfrom1020yards",2005
87,87,"Alex Cejka",84,54.69,35,64,"SandSavesfrom1020yards",2005
88,88,"Loren Roberts",54,54.55,18,33,"SandSavesfrom1020yards",2005
89,89,"Paul Azinger",66,54.24,32,59,"SandSavesfrom1020yards",2005
90,90,"Billy Andrade",83,54.05,40,74,"SandSavesfrom1020yards",2005
91,91,"Jim Furyk",94,54,27,50,"SandSavesfrom1020yards",2005
91,91,"Steve Stricker",62,54,27,50,"SandSavesfrom1020yards",2005
93,93,"Jason Bohn",91,53.97,34,63,"SandSavesfrom1020yards",2005
94,94,"Matt Gogel",78,53.85,35,65,"SandSavesfrom1020yards",2005
94,94,"Matt Kuchar",60,53.85,21,39,"SandSavesfrom1020yards",2005
96,96,"Chris DiMarco",83,53.7,29,54,"SandSavesfrom1020yards",2005
97,97,"Paul Gow",78,53.57,45,84,"SandSavesfrom1020yards",2005
98,98,"Len Mattiace",86,53.52,38,71,"SandSavesfrom1020yards",2005
99,99,"Dennis Paulson",63,53.49,23,43,"SandSavesfrom1020yards",2005
100,100,"John Senden",101,53.42,39,73,"SandSavesfrom1020yards",2005
101,101,"Rich Beem",66,53.33,24,45,"SandSavesfrom1020yards",2005
101,101,"Steve Lowery",100,53.33,40,75,"SandSavesfrom1020yards",2005
101,101,"Dean Wilson",86,53.33,32,60,"SandSavesfrom1020yards",2005
104,104,"DJ Trahan",81,52.94,27,51,"SandSavesfrom1020yards",2005
105,105,"Omar Uresti",84,52.83,28,53,"SandSavesfrom1020yards",2005
106,106,"Ryan Palmer",101,52.7,39,74,"SandSavesfrom1020yards",2005
107,107,"Mark Calcavecchia",92,52.63,40,76,"SandSavesfrom1020yards",2005
108,108,"Rory Sabbatini",81,52,26,50,"SandSavesfrom1020yards",2005
109,109,"Brenden Pappas",51,51.85,14,27,"SandSavesfrom1020yards",2005
110,110,"Dudley Hart",84,51.79,29,56,"SandSavesfrom1020yards",2005
111,111,"Tom Gillis",77,51.72,30,58,"SandSavesfrom1020yards",2005
112,112,"Tag Ridings",93,51.67,31,60,"SandSavesfrom1020yards",2005
113,113,"Justin Bolli",65,51.61,32,62,"SandSavesfrom1020yards",2005
114,114,"Glen Hnatiuk",59,51.28,20,39,"SandSavesfrom1020yards",2005
115,115,"Justin Rose",99,51.25,41,80,"SandSavesfrom1020yards",2005
116,116,"David Toms",87,51.16,22,43,"SandSavesfrom1020yards",2005
117,117,"Craig Perks",67,51.06,24,47,"SandSavesfrom1020yards",2005
118,118,"John Daly",78,50.94,27,53,"SandSavesfrom1020yards",2005
119,119,"Kent Jones",99,50.68,37,73,"SandSavesfrom1020yards",2005
120,120,"Tommy Armour III",103,50,31,62,"SandSavesfrom1020yards",2005
120,120,"Hunter Haas",83,50,30,60,"SandSavesfrom1020yards",2005
120,120,"Bob Heintz",67,50,32,64,"SandSavesfrom1020yards",2005
120,120,"Hank Kuehne",84,50,39,78,"SandSavesfrom1020yards",2005
120,120,"Michael Long",72,50,23,46,"SandSavesfrom1020yards",2005
120,120,"Rod Pampling",89,50,32,64,"SandSavesfrom1020yards",2005
120,120,"Vaughn Taylor",99,50,38,76,"SandSavesfrom1020yards",2005
127,127,"Neal Lancaster",95,49.43,43,87,"SandSavesfrom1020yards",2005
128,128,"Jerry Kelly",101,49.15,29,59,"SandSavesfrom1020yards",2005
129,129,"James Driscoll",73,49.12,28,57,"SandSavesfrom1020yards",2005
130,130,"Jonathan Kaye",77,49.09,27,55,"SandSavesfrom1020yards",2005
131,131,"Mario Tiziani",67,49.02,25,51,"SandSavesfrom1020yards",2005
132,132,"Jose Coceres",56,48.94,23,47,"SandSavesfrom1020yards",2005
132,132,"Ben Curtis",65,48.94,23,47,"SandSavesfrom1020yards",2005
134,134,"Mathias Gronberg",60,48.89,22,45,"SandSavesfrom1020yards",2005
135,135,"Craig Barlow",81,48.84,21,43,"SandSavesfrom1020yards",2005
135,135,"Mark Hensby",70,48.84,21,43,"SandSavesfrom1020yards",2005
135,135,"Mark OMeara",66,48.84,21,43,"SandSavesfrom1020yards",2005
138,138,"Jonathan Byrd",103,48.81,41,84,"SandSavesfrom1020yards",2005
139,139,"John Huston",90,48.57,34,70,"SandSavesfrom1020yards",2005
140,140,"Bill Glasson",54,48.48,16,33,"SandSavesfrom1020yards",2005
141,141,"Arjun Atwal",65,48.28,28,58,"SandSavesfrom1020yards",2005
142,142,"Peter Lonard",85,48.21,27,56,"SandSavesfrom1020yards",2005
143,143,"Brett Wetterich",76,48.15,26,54,"SandSavesfrom1020yards",2005
144,144,"Jeff Hart",63,47.92,23,48,"SandSavesfrom1020yards",2005
145,145,"Ted Purdy",122,47.78,43,90,"SandSavesfrom1020yards",2005
146,146,"Chad Campbell",95,47.69,31,65,"SandSavesfrom1020yards",2005
147,147,"Robert Gamez",91,47.37,36,76,"SandSavesfrom1020yards",2005
148,148,"Jason Allred",75,47.27,26,55,"SandSavesfrom1020yards",2005
149,149,"Rob Rashell",65,46.94,23,49,"SandSavesfrom1020yards",2005
150,150,"Bo Van Pelt",112,46.77,29,62,"SandSavesfrom1020yards",2005
151,151,"David Hearn",68,46.67,21,45,"SandSavesfrom1020yards",2005
151,151,"Steve Jones",56,46.67,14,30,"SandSavesfrom1020yards",2005
153,153,"Todd Hamilton",94,46.55,27,58,"SandSavesfrom1020yards",2005
154,154,"Michael Allen",90,46.27,31,67,"SandSavesfrom1020yards",2005
155,155,"JJ Henry",102,46.15,30,65,"SandSavesfrom1020yards",2005
155,155,"Zach Johnson",96,46.15,30,65,"SandSavesfrom1020yards",2005
157,157,"Rocco Mediate",73,45.65,21,46,"SandSavesfrom1020yards",2005
158,158,"Scott McCarron",78,45.59,31,68,"SandSavesfrom1020yards",2005
159,159,"Kevin Stadler",96,45.45,35,77,"SandSavesfrom1020yards",2005
160,160,"Arron Oberholser",65,45.28,24,53,"SandSavesfrom1020yards",2005
160,160,"Jesper Parnevik",84,45.28,24,53,"SandSavesfrom1020yards",2005
162,162,"Matt Davidson",53,45.24,19,42,"SandSavesfrom1020yards",2005
163,163,"Joey Sindelar",104,44.93,31,69,"SandSavesfrom1020yards",2005
164,164,"Paul Claxton",79,44.9,22,49,"SandSavesfrom1020yards",2005
165,165,"Woody Austin",100,44.83,39,87,"SandSavesfrom1020yards",2005
166,166,"Steve Elkington",67,44.74,17,38,"SandSavesfrom1020yards",2005
166,166,"Jay Haas",54,44.74,17,38,"SandSavesfrom1020yards",2005
168,168,"Charles Warren",89,44.44,28,63,"SandSavesfrom1020yards",2005
169,169,"John Rollins",97,44.3,35,79,"SandSavesfrom1020yards",2005
170,170,"Olin Browne",99,43.94,29,66,"SandSavesfrom1020yards",2005
171,171,"Frank Lickliter II",100,43.55,27,62,"SandSavesfrom1020yards",2005
172,172,"Skip Kendall",80,43.1,25,58,"SandSavesfrom1020yards",2005
173,173,"Hunter Mahan",103,42.53,37,87,"SandSavesfrom1020yards",2005
174,174,"Harrison Frazar",105,42.5,34,80,"SandSavesfrom1020yards",2005
175,175,"Duffy Waldorf",86,42.42,28,66,"SandSavesfrom1020yards",2005
176,176,"Tom Pernice Jr",111,42.31,33,78,"SandSavesfrom1020yards",2005
177,177,"Lucas Glover",88,41.79,28,67,"SandSavesfrom1020yards",2005
178,178,"Briny Baird",98,41.56,32,77,"SandSavesfrom1020yards",2005
179,179,"Will Ma Kenzie",75,41.46,17,41,"SandSavesfrom1020yards",2005
180,180,"Nick Watney",91,41.38,24,58,"SandSavesfrom1020yards",2005
181,181,"Jay Williamson",53,41.3,19,46,"SandSavesfrom1020yards",2005
182,182,"Brandt Jobe",96,41.27,26,63,"SandSavesfrom1020yards",2005
183,183,"Stuart Appleby",84,40.82,20,49,"SandSavesfrom1020yards",2005
184,184,"Lee Westwood",50,40.74,11,27,"SandSavesfrom1020yards",2005
185,185,"Tim Petrovic",97,40.58,28,69,"SandSavesfrom1020yards",2005
186,186,"Scott Gutschewski",86,40.32,25,62,"SandSavesfrom1020yards",2005
187,187,"Chris Anderson",66,40,20,50,"SandSavesfrom1020yards",2005
187,187,"Ian Poulter",62,40,16,40,"SandSavesfrom1020yards",2005
189,189,"Chris Smith",93,39.68,25,63,"SandSavesfrom1020yards",2005
190,190,"Brian Bateman",98,38.81,26,67,"SandSavesfrom1020yards",2005
191,191,"Shaun Micheel",81,36.96,17,46,"SandSavesfrom1020yards",2005
192,192,"Thomas Levet",54,36.36,12,33,"SandSavesfrom1020yards",2005
192,192,"Roland Thatcher",75,36.36,16,44,"SandSavesfrom1020yards",2005
194,194,"Patrick Sheehan",114,35.96,32,89,"SandSavesfrom1020yards",2005
195,195,"Adam Scott",72,35.9,14,39,"SandSavesfrom1020yards",2005
196,196,"DJ Brigman",76,35.85,19,53,"SandSavesfrom1020yards",2005
197,197,"Bradley Hughes",52,35.42,17,48,"SandSavesfrom1020yards",2005
198,198,"John Elliott",58,34.55,19,55,"SandSavesfrom1020yards",2005
199,199,"Kenny Perry",82,34.48,10,29,"SandSavesfrom1020yards",2005
200,200,"Jeff Brehaut",71,33.33,13,39,"SandSavesfrom1020yards",2005
200,200,"Joe Durant",81,33.33,16,48,"SandSavesfrom1020yards",2005
202,202,"Joey Snyder III",102,29.27,24,82,"SandSavesfrom1020yards",2005
