"Total1Putts510_RANKTHISWEEK_2005","Total1Putts510_RANKLASTWEEK_2005","Total1Putts510_PLAYERNAME_2005","Total1Putts510_ROUNDS_2005","Total1Putts510_TOTAL_2005","Total1Putts510_TOTALFORALLDISTANCES_2005","Total1Putts510_PCTOFALL1PUTTS_2005","stat_name","year"
70,70,"Jim Furyk",94,147,525,28,"Total1Putts510",2005
71,71,"Brian Bateman",98,146,562,26,"Total1Putts510",2005
71,71,"David Toms",87,146,455,32.1,"Total1Putts510",2005
73,73,"Billy Andrade",83,144,546,26.4,"Total1Putts510",2005
73,73,"Skip Kendall",80,144,481,29.9,"Total1Putts510",2005
73,73,"Darron Stiles",78,144,502,28.7,"Total1Putts510",2005
73,73,"Duffy Waldorf",86,144,498,28.9,"Total1Putts510",2005
77,77,"Arjun Atwal",65,143,455,31.4,"Total1Putts510",2005
78,78,"Tommy Armour III",103,141,593,23.8,"Total1Putts510",2005
78,78,"Gavin Coles",70,141,460,30.7,"Total1Putts510",2005
78,78,"Freddie Jacobson",72,141,413,34.1,"Total1Putts510",2005
78,78,"Stephen Leaney",89,141,502,28.1,"Total1Putts510",2005
82,82,"Robert Allenby",95,140,467,30,"Total1Putts510",2005
82,82,"Dudley Hart",84,140,526,26.6,"Total1Putts510",2005
82,82,"Steve Stricker",62,140,479,29.2,"Total1Putts510",2005
85,85,"Michael Allen",90,139,553,25.1,"Total1Putts510",2005
85,85,"Bob Heintz",67,139,478,29.1,"Total1Putts510",2005
85,85,"Jerry Kelly",101,139,527,26.4,"Total1Putts510",2005
88,88,"Paul Azinger",66,138,435,31.7,"Total1Putts510",2005
88,88,"Alex Cejka",84,138,456,30.3,"Total1Putts510",2005
88,88,"Steve Lowery",100,138,631,21.9,"Total1Putts510",2005
88,88,"Jesper Parnevik",84,138,492,28,"Total1Putts510",2005
92,92,"Carlos Franco",78,137,461,29.7,"Total1Putts510",2005
92,92,"Will Ma Kenzie",75,137,466,29.4,"Total1Putts510",2005
94,94,"Jason Allred",75,136,435,31.3,"Total1Putts510",2005
94,94,"Bob Estes",92,136,575,23.7,"Total1Putts510",2005
94,94,"Scott Gutschewski",86,136,477,28.5,"Total1Putts510",2005
97,97,"Steve Flesch",90,135,443,30.5,"Total1Putts510",2005
97,97,"Greg Owen",84,135,486,27.8,"Total1Putts510",2005
97,97,"Nick Watney",91,135,550,24.5,"Total1Putts510",2005
100,100,"Glen Day",80,134,562,23.8,"Total1Putts510",2005
101,101,"Hunter Haas",83,133,522,25.5,"Total1Putts510",2005
101,101,"Charles Howell III",95,133,493,27,"Total1Putts510",2005
101,101,"Brendan Jones",81,133,494,26.9,"Total1Putts510",2005
104,104,"Rocco Mediate",73,131,445,29.4,"Total1Putts510",2005
105,105,"Charles Warren",89,130,533,24.4,"Total1Putts510",2005
106,106,"Craig Barlow",81,129,421,30.6,"Total1Putts510",2005
106,106,"Tim Clark",92,129,478,27,"Total1Putts510",2005
106,106,"Tom Gillis",77,129,465,27.7,"Total1Putts510",2005
106,106,"Ryuji Imada",78,129,470,27.4,"Total1Putts510",2005
110,110,"Doug Barron",70,128,443,28.9,"Total1Putts510",2005
111,111,"Stephen Ames",82,127,461,27.5,"Total1Putts510",2005
111,111,"Mark Brooks",72,127,440,28.9,"Total1Putts510",2005
111,111,"Chris DiMarco",83,127,438,29,"Total1Putts510",2005
114,114,"DJ Trahan",81,126,461,27.3,"Total1Putts510",2005
114,114,"Omar Uresti",84,126,505,25,"Total1Putts510",2005
116,116,"Danny Briggs",70,125,412,30.3,"Total1Putts510",2005
116,116,"Brian Davis",75,125,473,26.4,"Total1Putts510",2005
116,116,"JP Hayes",63,125,412,30.3,"Total1Putts510",2005
116,116,"Shaun Micheel",81,125,434,28.8,"Total1Putts510",2005
120,120,"Corey Pavin",77,124,455,27.3,"Total1Putts510",2005
121,121,"Stuart Appleby",84,123,440,28,"Total1Putts510",2005
121,121,"Peter Lonard",85,123,444,27.7,"Total1Putts510",2005
121,121,"Tiger Woods",76,123,428,28.7,"Total1Putts510",2005
124,124,"Rod Pampling",89,122,485,25.2,"Total1Putts510",2005
124,124,"Kevin Sutherland",89,122,509,24,"Total1Putts510",2005
126,126,"Brad Faxon",75,121,451,26.8,"Total1Putts510",2005
126,126,"Franklin Langham",91,121,510,23.7,"Total1Putts510",2005
126,126,"Roland Thatcher",75,121,433,27.9,"Total1Putts510",2005
126,126,"Bob Tway",87,121,478,25.3,"Total1Putts510",2005
130,130,"Paul Gow",78,119,471,25.3,"Total1Putts510",2005
130,130,"Lee Janzen",75,119,423,28.1,"Total1Putts510",2005
130,130,"Justin Leonard",78,119,395,30.1,"Total1Putts510",2005
130,130,"Mark OMeara",66,119,393,30.3,"Total1Putts510",2005
134,134,"Chris Anderson",66,118,421,28,"Total1Putts510",2005
134,134,"Chris Smith",93,118,507,23.3,"Total1Putts510",2005
136,136,"Jeff Brehaut",71,117,409,28.6,"Total1Putts510",2005
136,136,"Brett Wetterich",76,117,452,25.9,"Total1Putts510",2005
138,138,"Justin Bolli",65,116,417,27.8,"Total1Putts510",2005
138,138,"Paul Claxton",79,116,436,26.6,"Total1Putts510",2005
140,140,"Jose Coceres",56,115,394,29.2,"Total1Putts510",2005
140,140,"Jeff Maggert",79,115,421,27.3,"Total1Putts510",2005
142,142,"Jonathan Kaye",77,114,447,25.5,"Total1Putts510",2005
142,142,"Scott McCarron",78,114,424,26.9,"Total1Putts510",2005
142,142,"Mark Wilson",74,114,448,25.4,"Total1Putts510",2005
145,145,"Matt Davidson",53,113,350,32.3,"Total1Putts510",2005
145,145,"Davis Love III",80,113,398,28.4,"Total1Putts510",2005
147,147,"Jim Carter",62,111,352,31.5,"Total1Putts510",2005
147,147,"Jeff Hart",63,111,389,28.5,"Total1Putts510",2005
149,149,"KJ Choi",78,110,389,28.3,"Total1Putts510",2005
149,149,"Joe Durant",81,110,434,25.3,"Total1Putts510",2005
149,149,"Matt Kuchar",60,110,391,28.1,"Total1Putts510",2005
149,149,"Michael Long",72,110,411,26.8,"Total1Putts510",2005
153,153,"DJ Brigman",76,109,401,27.2,"Total1Putts510",2005
153,153,"John Daly",78,109,401,27.2,"Total1Putts510",2005
153,153,"Scott Hend",75,109,449,24.3,"Total1Putts510",2005
156,156,"David Hearn",68,108,384,28.1,"Total1Putts510",2005
156,156,"Phil Mickelson",81,108,382,28.3,"Total1Putts510",2005
156,156,"Rob Rashell",65,108,397,27.2,"Total1Putts510",2005
159,159,"James Driscoll",73,105,448,23.4,"Total1Putts510",2005
159,159,"Bill Glasson",54,105,299,35.1,"Total1Putts510",2005
159,159,"Matt Gogel",78,105,469,22.4,"Total1Putts510",2005
162,162,"John Cook",72,104,408,25.5,"Total1Putts510",2005
162,162,"Dennis Paulson",63,104,361,28.8,"Total1Putts510",2005
162,162,"Kenny Perry",82,104,410,25.4,"Total1Putts510",2005
162,162,"Phillip Price",77,104,470,22.1,"Total1Putts510",2005
166,166,"Sergio Garcia",73,100,343,29.2,"Total1Putts510",2005
166,166,"Mario Tiziani",67,100,417,24,"Total1Putts510",2005
166,166,"Tjaart van der Walt",56,100,363,27.5,"Total1Putts510",2005
169,169,"Craig Perks",67,96,367,26.2,"Total1Putts510",2005
170,170,"Ben Curtis",65,95,346,27.5,"Total1Putts510",2005
171,171,"Richard Johnson",50,94,333,28.2,"Total1Putts510",2005
172,172,"Bernhard Langer",67,93,336,27.7,"Total1Putts510",2005
172,172,"Jose Maria Olazabal",55,93,317,29.3,"Total1Putts510",2005
174,174,"Brent Geiberger",61,92,350,26.3,"Total1Putts510",2005
174,174,"Arron Oberholser",65,92,348,26.4,"Total1Putts510",2005
176,176,"Larry Mize",54,91,340,26.8,"Total1Putts510",2005
177,177,"Adam Scott",72,90,361,24.9,"Total1Putts510",2005
177,177,"Kirk Triplett",55,90,314,28.7,"Total1Putts510",2005
179,179,"Rich Beem",66,88,326,27,"Total1Putts510",2005
179,179,"Dan Forsman",52,88,329,26.7,"Total1Putts510",2005
179,179,"Steve Jones",56,88,307,28.7,"Total1Putts510",2005
179,179,"Brenden Pappas",51,88,358,24.6,"Total1Putts510",2005
183,183,"Padraig Harrington",50,86,290,29.7,"Total1Putts510",2005
183,183,"Mark Hensby",70,86,347,24.8,"Total1Putts510",2005
185,185,"Retief Goosen",71,85,293,29,"Total1Putts510",2005
185,185,"Jay Williamson",53,85,330,25.8,"Total1Putts510",2005
187,187,"Luke Donald",67,84,276,30.4,"Total1Putts510",2005
187,187,"Steve Elkington",67,84,354,23.7,"Total1Putts510",2005
187,187,"John Elliott",58,84,349,24.1,"Total1Putts510",2005
187,187,"Mathias Gronberg",60,84,394,21.3,"Total1Putts510",2005
187,187,"Glen Hnatiuk",59,84,324,25.9,"Total1Putts510",2005
192,192,"Bradley Hughes",52,83,292,28.4,"Total1Putts510",2005
193,193,"Mike Weir",71,78,348,22.4,"Total1Putts510",2005
194,194,"Fred Couples",72,77,286,26.9,"Total1Putts510",2005
195,195,"Ian Poulter",62,76,248,30.6,"Total1Putts510",2005
196,196,"Loren Roberts",54,75,344,21.8,"Total1Putts510",2005
197,197,"Tom Lehman",69,74,333,22.2,"Total1Putts510",2005
198,198,"Chris Riley",67,73,313,23.3,"Total1Putts510",2005
198,198,"Hideto Tanihara",50,73,287,25.4,"Total1Putts510",2005
200,200,"Thomas Levet",54,66,238,27.7,"Total1Putts510",2005
201,201,"Jay Haas",54,59,271,21.8,"Total1Putts510",2005
202,202,"Lee Westwood",50,50,225,22.2,"Total1Putts510",2005
