"ConsecutiveGIR_RANKTHISWEEK_2014","ConsecutiveGIR_RANKLASTWEEK_2014","ConsecutiveGIR_PLAYERNAME_2014","ConsecutiveGIR_EVENTS_2014","ConsecutiveGIR_STREAK_2014","ConsecutiveGIR_CURRENTSTREAK_2014","ConsecutiveGIR_ROUND_2014","ConsecutiveGIR_HOLE_2014","ConsecutiveGIR_YEARTOURN_2014","stat_name","year"
315,315,"Guy Boros",2,8,3,2,3,2014390,"ConsecutiveGIR",2014
315,315,"Kristoffer Broberg",1,8,NA,2,10,2014400,"ConsecutiveGIR",2014
315,315,"Daniel Chopra",16,8,NA,2,9,2014380,"ConsecutiveGIR",2014
315,315,"Gary Christian",3,8,4,1,14,2014450,"ConsecutiveGIR",2014
315,315,"Darren Clarke",15,8,3,1,9,2014300,"ConsecutiveGIR",2014
315,315,"Donald Constable",1,8,NA,2,8,2014350,"ConsecutiveGIR",2014
315,315,"Fred Couples",3,8,NA,2,10,2014450,"ConsecutiveGIR",2014
315,315,"Jeff Curl",2,8,4,2,13,2014320,"ConsecutiveGIR",2014
315,315,"Eric Dugas",1,8,3,1,3,2014120,"ConsecutiveGIR",2014
315,315,"David Duval",15,8,NA,2,18,2014230,"ConsecutiveGIR",2014
315,315,"Tommy Fleetwood",3,8,2,3,2,2014040,"ConsecutiveGIR",2014
315,315,"Steve Flesch",5,8,5,1,5,2014310,"ConsecutiveGIR",2014
315,315,"Todd Hamilton",4,8,NA,2,16,2014390,"ConsecutiveGIR",2014
315,315,"Hunter Hamrick",1,8,NA,1,12,2014050,"ConsecutiveGIR",2014
315,315,"Wenyi Huang",1,8,1,1,18,2014040,"ConsecutiveGIR",2014
315,315,"Masahiro Kawamura",2,8,1,2,3,2014120,"ConsecutiveGIR",2014
315,315,"Ben Kohles",3,8,NA,3,10,2014160,"ConsecutiveGIR",2014
315,315,"Paul Lawrie",1,8,NA,2,10,2014400,"ConsecutiveGIR",2014
315,315,"Nicholas Lindheim",1,8,NA,3,8,2014350,"ConsecutiveGIR",2014
315,315,"Justin Lower",1,8,NA,1,6,2014330,"ConsecutiveGIR",2014
315,315,"Sandy Lyle",2,8,NA,4,10,2014260,"ConsecutiveGIR",2014
315,315,"Jay McLuen",2,8,NA,1,10,2014060,"ConsecutiveGIR",2014
315,315,"Edoardo Molinari",2,8,1,2,7,2014440,"ConsecutiveGIR",2014
315,315,"Thorbjorn Olesen",14,8,1,1,6,2014340,"ConsecutiveGIR",2014
315,315,"Rod Pampling",7,8,NA,1,7,2014200,"ConsecutiveGIR",2014
315,315,"Taylor Pendrith",1,8,1,3,10,2014410,"ConsecutiveGIR",2014
315,315,"Ted Purdy",2,8,NA,1,15,2014250,"ConsecutiveGIR",2014
315,315,"David Skinns",1,8,2,2,14,2014200,"ConsecutiveGIR",2014
315,315,"Vaughn Taylor",3,8,NA,4,9,2014360,"ConsecutiveGIR",2014
315,315,"Justin Thomas",7,8,1,2,1,2014130,"ConsecutiveGIR",2014
315,315,"Esteban Toledo",1,8,NA,1,10,2014060,"ConsecutiveGIR",2014
315,315,"Yoshinobu Tsukada",1,8,NA,1,7,2014400,"ConsecutiveGIR",2014
315,315,"Cameron Wilson",3,8,NA,1,1,2014350,"ConsecutiveGIR",2014
315,315,"Eugene Wong",1,8,8,2,2,2014410,"ConsecutiveGIR",2014
315,315,"Chris Wood",3,8,2,2,8,2014040,"ConsecutiveGIR",2014
315,315,"Tiger Woods",7,8,1,3,14,2014190,"ConsecutiveGIR",2014
315,315,"Ian Woosnam",1,8,NA,1,2,2014260,"ConsecutiveGIR",2014
315,315,"Fabrizio Zanotti",2,8,1,3,14,2014430,"ConsecutiveGIR",2014
356,356,"Max Alverio",1,7,2,1,2,2014200,"ConsecutiveGIR",2014
356,356,"Brian Anania",1,7,7,2,3,2014380,"ConsecutiveGIR",2014
356,356,"Rich Beem",3,7,1,2,3,2014280,"ConsecutiveGIR",2014
356,356,"Daniel Berger",1,7,3,1,6,2014350,"ConsecutiveGIR",2014
356,356,"Jamie Broce",1,7,1,1,3,2014440,"ConsecutiveGIR",2014
356,356,"Kevin Carrigan",1,7,NA,1,5,2014410,"ConsecutiveGIR",2014
356,356,"Will Collins",1,7,NA,2,2,2014450,"ConsecutiveGIR",2014
356,356,"Austin Cook",1,7,2,3,18,2014340,"ConsecutiveGIR",2014
356,356,"Derek Fathauer",1,7,1,1,15,2014190,"ConsecutiveGIR",2014
356,356,"Oliver Fisher",2,7,NA,1,11,2014400,"ConsecutiveGIR",2014
356,356,"Steven Fox",1,7,2,1,18,2014160,"ConsecutiveGIR",2014
356,356,"Robbie Greenwell",1,7,NA,1,6,2014410,"ConsecutiveGIR",2014
356,356,"Mark Hubbard",1,7,NA,2,16,2014010,"ConsecutiveGIR",2014
356,356,"Yuta Ikeda",1,7,3,2,4,2014120,"ConsecutiveGIR",2014
356,356,"Ryan Lenahan",1,7,1,1,14,2014390,"ConsecutiveGIR",2014
356,356,"Alexander Levy",2,7,3,3,13,2014440,"ConsecutiveGIR",2014
356,356,"Huang Mingjie",1,7,1,1,2,2014040,"ConsecutiveGIR",2014
356,356,"Toshinori Muto",1,7,2,1,15,2014120,"ConsecutiveGIR",2014
356,356,"Zachary Olsen",2,7,1,1,6,2014230,"ConsecutiveGIR",2014
356,356,"Rod Perry",7,7,NA,2,18,2014200,"ConsecutiveGIR",2014
356,356,"Chris Rodgers",1,7,1,3,9,2014400,"ConsecutiveGIR",2014
356,356,"Yoshitaka Takeya",1,7,NA,2,15,2014430,"ConsecutiveGIR",2014
356,356,"Hideto Tanihara",3,7,3,1,1,2014120,"ConsecutiveGIR",2014
356,356,"Dawie van der Walt",2,7,2,1,4,2014400,"ConsecutiveGIR",2014
356,356,"James Vargas",1,7,3,1,7,2014050,"ConsecutiveGIR",2014
356,356,"Chris Williams",4,7,NA,2,4,2014160,"ConsecutiveGIR",2014
382,382,"Arjun Atwal",4,6,3,1,5,2014370,"ConsecutiveGIR",2014
382,382,"Lucas Bjerregaard",1,6,2,3,10,2014350,"ConsecutiveGIR",2014
382,382,"Ryan Blaum",1,6,NA,1,11,2014350,"ConsecutiveGIR",2014
382,382,"David Bradshaw",1,6,4,1,10,2014280,"ConsecutiveGIR",2014
382,382,"Mark Brooks",2,6,3,3,4,2014130,"ConsecutiveGIR",2014
382,382,"Anthony Broussard",1,6,4,1,3,2014350,"ConsecutiveGIR",2014
382,382,"Olin Browne",1,6,6,2,4,2014320,"ConsecutiveGIR",2014
382,382,"Corey Conners",1,6,2,2,5,2014410,"ConsecutiveGIR",2014
382,382,"Franklin Corpening",1,6,4,1,6,2014320,"ConsecutiveGIR",2014
382,382,"Marco Dawson",1,6,NA,3,8,2014200,"ConsecutiveGIR",2014
382,382,"Bubba Dickerson",2,6,NA,1,4,2014250,"ConsecutiveGIR",2014
382,382,"Chris Doak",1,6,NA,1,17,2014350,"ConsecutiveGIR",2014
382,382,"Bob Estes",2,6,2,4,4,2014060,"ConsecutiveGIR",2014
382,382,"Nick Faldo",3,6,NA,1,7,2014380,"ConsecutiveGIR",2014
382,382,"Ross Fisher",2,6,NA,2,8,2014400,"ConsecutiveGIR",2014
382,382,"Oscar Fraustro",1,6,1,4,2,2014060,"ConsecutiveGIR",2014
382,382,"Joey Garber",1,6,NA,2,12,2014360,"ConsecutiveGIR",2014
382,382,"Talor Gooch",1,6,4,1,17,2014340,"ConsecutiveGIR",2014
382,382,"Dudley Hart",4,6,NA,4,4,2014270,"ConsecutiveGIR",2014
382,382,"Michael Hebert",1,6,NA,2,9,2014220,"ConsecutiveGIR",2014
382,382,"Rashid Ismail",1,6,NA,3,16,2014030,"ConsecutiveGIR",2014
382,382,"Peter Jacobsen",1,6,NA,1,18,2014130,"ConsecutiveGIR",2014
382,382,"Jin Jeong",3,6,1,4,8,2014210,"ConsecutiveGIR",2014
382,382,"Michael Kim",2,6,1,1,5,2014140,"ConsecutiveGIR",2014
382,382,"Masanori Kobayashi",1,6,2,2,10,2014400,"ConsecutiveGIR",2014
382,382,"Aaron Krueger",2,6,NA,2,16,2014390,"ConsecutiveGIR",2014
382,382,"Anirban Lahiri",3,6,NA,1,3,2014030,"ConsecutiveGIR",2014
382,382,"Bernhard Langer",1,6,4,3,5,2014260,"ConsecutiveGIR",2014
382,382,"Pablo Larrazabal",5,6,1,1,18,2014350,"ConsecutiveGIR",2014
382,382,"Ki Taek Lee",1,6,1,1,9,2014150,"ConsecutiveGIR",2014
382,382,"Timothy Madigan",1,6,1,2,14,2014410,"ConsecutiveGIR",2014
382,382,"Prayad Marksaeng",1,6,2,2,14,2014030,"ConsecutiveGIR",2014
382,382,"Robert McClellan",1,6,1,1,12,2014380,"ConsecutiveGIR",2014
382,382,"Paul McGinley",1,6,4,1,10,2014160,"ConsecutiveGIR",2014
382,382,"Jim McGovern",1,6,2,2,9,2014440,"ConsecutiveGIR",2014
382,382,"Yusaku Miyazato",2,6,2,1,5,2014400,"ConsecutiveGIR",2014
382,382,"Erick Morales",1,6,4,1,4,2014200,"ConsecutiveGIR",2014
382,382,"Mikey Moyers",1,6,1,2,17,2014380,"ConsecutiveGIR",2014
382,382,"David Oh",1,6,NA,1,10,2014350,"ConsecutiveGIR",2014
382,382,"Wade Ormsby",1,6,NA,2,14,2014030,"ConsecutiveGIR",2014
382,382,"Garrett Osborn",1,6,6,2,13,2014280,"ConsecutiveGIR",2014
382,382,"Siddikur Rahman",1,6,NA,3,3,2014030,"ConsecutiveGIR",2014
382,382,"Clayton Rask",1,6,2,1,18,2014350,"ConsecutiveGIR",2014
382,382,"Brett Rumford",3,6,1,3,9,2014040,"ConsecutiveGIR",2014
382,382,"Toru Taniguchi",1,6,1,2,13,2014350,"ConsecutiveGIR",2014
382,382,"Chris Thompson",2,6,NA,3,9,2014310,"ConsecutiveGIR",2014
382,382,"Derek Tolan",1,6,1,2,17,2014120,"ConsecutiveGIR",2014
382,382,"Jay Westerlund",1,6,1,2,2,2014200,"ConsecutiveGIR",2014
382,382,"Riley Wheeldon",1,6,1,1,14,2014140,"ConsecutiveGIR",2014
431,431,"Matthew Baldwin",1,5,5,2,14,2014400,"ConsecutiveGIR",2014
431,431,"Zac Blair",1,5,1,1,3,2014350,"ConsecutiveGIR",2014
431,431,"Joel Dahmen",1,5,4,1,14,2014410,"ConsecutiveGIR",2014
431,431,"Stuart Deane",2,5,1,1,9,2014310,"ConsecutiveGIR",2014
431,431,"Matt Dobyns",1,5,NA,2,13,2014350,"ConsecutiveGIR",2014
431,431,"Julian Etulain",1,5,NA,1,5,2014200,"ConsecutiveGIR",2014
431,431,"Niclas Fasth",1,5,2,2,12,2014350,"ConsecutiveGIR",2014
431,431,"Darren Fichardt",2,5,1,3,7,2014040,"ConsecutiveGIR",2014
431,431,"Matthew Fitzpatrick",4,5,1,4,7,2014350,"ConsecutiveGIR",2014
431,431,"Robert Gamez",1,5,1,1,16,2014230,"ConsecutiveGIR",2014
431,431,"David Gossett",3,5,2,2,2,2014390,"ConsecutiveGIR",2014
431,431,"Jesse Hutchins",1,5,NA,2,2,2014450,"ConsecutiveGIR",2014
431,431,"Kent Jones",2,5,NA,1,8,2014390,"ConsecutiveGIR",2014
431,431,"Raymond Knoll",1,5,3,1,16,2014390,"ConsecutiveGIR",2014
431,431,"Kyoung Hoon Lee",1,5,NA,1,3,2014350,"ConsecutiveGIR",2014
431,431,"Dave Levesque",1,5,NA,1,3,2014410,"ConsecutiveGIR",2014
431,431,"Hao Tong Li",1,5,1,1,10,2014040,"ConsecutiveGIR",2014
431,431,"Don Littrell",1,5,1,1,9,2014020,"ConsecutiveGIR",2014
431,431,"Ken Looper",1,5,3,2,10,2014280,"ConsecutiveGIR",2014
431,431,"Sam Love",2,5,NA,2,5,2014450,"ConsecutiveGIR",2014
431,431,"Kelly Mitchum",2,5,NA,1,8,2014450,"ConsecutiveGIR",2014
431,431,"Dustin Morris",2,5,NA,1,10,2014340,"ConsecutiveGIR",2014
431,431,"Mark OMeara",1,5,2,1,5,2014260,"ConsecutiveGIR",2014
431,431,"Jose Maria Olazabal",1,5,1,4,12,2014260,"ConsecutiveGIR",2014
431,431,"Carlos Ortiz",1,5,1,3,16,2014330,"ConsecutiveGIR",2014
431,431,"Jordi Garcia Pinto",1,5,NA,1,9,2014060,"ConsecutiveGIR",2014
431,431,"Timothy Puetz",1,5,NA,2,13,2014200,"ConsecutiveGIR",2014
431,431,"Andrew Putnam",1,5,3,2,1,2014250,"ConsecutiveGIR",2014
431,431,"Fran Quinn",1,5,1,3,10,2014350,"ConsecutiveGIR",2014
431,431,"Adam Rainaud",1,5,4,2,13,2014360,"ConsecutiveGIR",2014
431,431,"Andrew Ruthkoski",1,5,1,2,10,2014390,"ConsecutiveGIR",2014
431,431,"Sebastian Saavedra",2,5,NA,2,13,2014360,"ConsecutiveGIR",2014
431,431,"Alan Scheer",1,5,2,3,1,2014130,"ConsecutiveGIR",2014
431,431,"Wes Short Jr",1,5,NA,1,1,2014200,"ConsecutiveGIR",2014
431,431,"Mark Silvers",1,5,NA,2,11,2014190,"ConsecutiveGIR",2014
431,431,"Joey Snyder III",1,5,NA,2,12,2014150,"ConsecutiveGIR",2014
431,431,"Brett Stegmaier",1,5,1,2,3,2014350,"ConsecutiveGIR",2014
431,431,"Craig Stevens",1,5,NA,2,7,2014050,"ConsecutiveGIR",2014
431,431,"Hunter Stewart",2,5,2,2,5,2014350,"ConsecutiveGIR",2014
431,431,"Kevin Stinson",1,5,NA,1,5,2014410,"ConsecutiveGIR",2014
431,431,"Will Strickler",2,5,1,1,9,2014140,"ConsecutiveGIR",2014
431,431,"Martin Trainer",1,5,1,1,7,2014120,"ConsecutiveGIR",2014
431,431,"Harold Varner III",2,5,NA,2,3,2014170,"ConsecutiveGIR",2014
431,431,"David von Hoffmann",1,5,NA,2,16,2014240,"ConsecutiveGIR",2014
431,431,"Justin Walters",1,5,3,1,7,2014400,"ConsecutiveGIR",2014
431,431,"Mark Wiebe",1,5,NA,2,2,2014400,"ConsecutiveGIR",2014
431,431,"Danny Willett",3,5,2,1,6,2014350,"ConsecutiveGIR",2014
431,431,"Eric Williamson",1,5,3,1,6,2014440,"ConsecutiveGIR",2014
479,479,"Neal Ajubita",1,4,3,2,17,2014280,"ConsecutiveGIR",2014
479,479,"Steven Alker",1,4,NA,1,7,2014350,"ConsecutiveGIR",2014
479,479,"Billy Andrade",1,4,NA,2,14,2014410,"ConsecutiveGIR",2014
479,479,"Dustin Bray",1,4,NA,1,7,2014290,"ConsecutiveGIR",2014
479,479,"Alex Carpenter",1,4,1,1,15,2014310,"ConsecutiveGIR",2014
479,479,"David Carr",3,4,3,1,15,2014160,"ConsecutiveGIR",2014
479,479,"Ashley Chesters",1,4,4,2,15,2014400,"ConsecutiveGIR",2014
479,479,"Eli Cole",1,4,2,2,7,2014410,"ConsecutiveGIR",2014
479,479,"Rhein Gibson",1,4,3,2,10,2014400,"ConsecutiveGIR",2014
479,479,"Michael Gligic",1,4,NA,1,15,2014410,"ConsecutiveGIR",2014
479,479,"Aaron Goldberg",1,4,NA,2,13,2014170,"ConsecutiveGIR",2014
479,479,"Tano Goya",1,4,NA,3,15,2014430,"ConsecutiveGIR",2014
479,479,"Chris Hanson",1,4,2,2,1,2014400,"ConsecutiveGIR",2014
479,479,"Tyrrell Hatton",1,4,NA,1,15,2014400,"ConsecutiveGIR",2014
479,479,"Hiroshi Iwata",1,4,NA,1,14,2014400,"ConsecutiveGIR",2014
479,479,"Raphael Jacquelin",1,4,NA,4,13,2014040,"ConsecutiveGIR",2014
479,479,"Dong Kyu Jang",1,4,2,1,7,2014400,"ConsecutiveGIR",2014
479,479,"Smylie Kaufman",1,4,NA,1,5,2014350,"ConsecutiveGIR",2014
479,479,"Hyung Tae Kim",1,4,1,2,2,2014400,"ConsecutiveGIR",2014
479,479,"Johan Kok",1,4,1,2,8,2014440,"ConsecutiveGIR",2014
479,479,"Tomohiro Kondo",1,4,1,1,7,2014400,"ConsecutiveGIR",2014
479,479,"Brad Lardon",1,4,NA,1,8,2014250,"ConsecutiveGIR",2014
479,479,"Grant Leaver",1,4,NA,2,9,2014340,"ConsecutiveGIR",2014
479,479,"Beon Yeong Lee",1,4,2,1,5,2014410,"ConsecutiveGIR",2014
479,479,"Tom Lewis",1,4,NA,2,3,2014350,"ConsecutiveGIR",2014
479,479,"Michael McCoy",1,4,4,2,15,2014260,"ConsecutiveGIR",2014
479,479,"Paul McKechnie",1,4,NA,2,2,2014400,"ConsecutiveGIR",2014
479,479,"Maverick McNealy",1,4,NA,2,14,2014350,"ConsecutiveGIR",2014
479,479,"Bradley Neil",1,4,3,1,15,2014400,"ConsecutiveGIR",2014
479,479,"Henrik Norlander",1,4,2,1,3,2014350,"ConsecutiveGIR",2014
479,479,"Juvic Pagunsan",1,4,4,2,15,2014400,"ConsecutiveGIR",2014
479,479,"Cheng Tsung Pan",1,4,4,2,15,2014400,"ConsecutiveGIR",2014
479,479,"Corey Pavin",1,4,3,1,6,2014320,"ConsecutiveGIR",2014
479,479,"Josh Persons",1,4,4,2,6,2014410,"ConsecutiveGIR",2014
479,479,"Matt Pesta",1,4,NA,1,6,2014440,"ConsecutiveGIR",2014
479,479,"Garrick Porteous",1,4,1,2,1,2014260,"ConsecutiveGIR",2014
479,479,"Chris Riley",2,4,NA,1,13,2014140,"ConsecutiveGIR",2014
479,479,"Victor Riu",1,4,2,1,15,2014400,"ConsecutiveGIR",2014
479,479,"Jared Sawada",1,4,3,2,16,2014120,"ConsecutiveGIR",2014
479,479,"Steve Schneiter",1,4,2,1,12,2014440,"ConsecutiveGIR",2014
479,479,"John Singleton",1,4,1,1,15,2014400,"ConsecutiveGIR",2014
479,479,"Matthew Southgate",1,4,NA,1,8,2014400,"ConsecutiveGIR",2014
479,479,"Miguel Suarez",1,4,2,2,10,2014200,"ConsecutiveGIR",2014
479,479,"Adam Svensson",1,4,1,2,10,2014410,"ConsecutiveGIR",2014
479,479,"Austen Truslow",1,4,3,1,4,2014200,"ConsecutiveGIR",2014
479,479,"Billy Walsh",1,4,NA,2,14,2014410,"ConsecutiveGIR",2014
479,479,"Casey Wittenberg",1,4,2,2,1,2014350,"ConsecutiveGIR",2014
479,479,"Azuma Yano",1,4,NA,1,18,2014350,"ConsecutiveGIR",2014
527,527,"Brian Agee",1,3,2,2,8,2014380,"ConsecutiveGIR",2014
527,527,"Craig Barlow",2,3,NA,2,1,2014350,"ConsecutiveGIR",2014
527,527,"Fielding Brewbaker",1,3,NA,2,14,2014290,"ConsecutiveGIR",2014
527,527,"Hunter Brown",1,3,NA,2,11,2014240,"ConsecutiveGIR",2014
527,527,"Julien Brun",1,3,NA,1,1,2014320,"ConsecutiveGIR",2014
527,527,"Kelvin Burgin",1,3,NA,2,12,2014340,"ConsecutiveGIR",2014
527,527,"Brian Campbell",1,3,NA,2,2,2014350,"ConsecutiveGIR",2014
527,527,"Rob Corcoran",1,3,3,2,7,2014440,"ConsecutiveGIR",2014
527,527,"Roberto Diaz",1,3,2,2,10,2014060,"ConsecutiveGIR",2014
527,527,"Andrew Dorn",1,3,NA,2,16,2014350,"ConsecutiveGIR",2014
527,527,"Paul Dunne",1,3,2,2,13,2014400,"ConsecutiveGIR",2014
527,527,"Rhys Enoch",1,3,3,2,16,2014400,"ConsecutiveGIR",2014
527,527,"Oscar Floren",1,3,2,2,3,2014400,"ConsecutiveGIR",2014
527,527,"Hunter Green",1,3,2,1,13,2014290,"ConsecutiveGIR",2014
527,527,"Will Grimmer",1,3,NA,1,1,2014350,"ConsecutiveGIR",2014
527,527,"Ryan Helminen",1,3,3,2,7,2014440,"ConsecutiveGIR",2014
527,527,"Chris Hemmerich",1,3,NA,2,10,2014410,"ConsecutiveGIR",2014
527,527,"Michael Hoey",1,3,3,1,16,2014400,"ConsecutiveGIR",2014
527,527,"Steve Holmes",1,3,1,2,16,2014170,"ConsecutiveGIR",2014
527,527,"David Hronek",1,3,NA,1,7,2014440,"ConsecutiveGIR",2014
527,527,"Mu Hu",1,3,NA,4,2,2014040,"ConsecutiveGIR",2014
527,527,"Scott Jamieson",1,3,1,2,14,2014400,"ConsecutiveGIR",2014
527,527,"Maximilian Kieffer",1,3,1,1,8,2014350,"ConsecutiveGIR",2014
527,527,"Colt Knost",1,3,NA,2,14,2014310,"ConsecutiveGIR",2014
527,527,"Neal Lancaster",1,3,NA,1,3,2014380,"ConsecutiveGIR",2014
527,527,"Changwoo Lee",1,3,NA,1,15,2014260,"ConsecutiveGIR",2014
527,527,"Rick Lewallen",1,3,NA,2,5,2014270,"ConsecutiveGIR",2014
527,527,"William Liu",1,3,NA,2,3,2014120,"ConsecutiveGIR",2014
527,527,"Bryden Macpherson",1,3,2,1,16,2014400,"ConsecutiveGIR",2014
527,527,"Daisuke Maruyama",1,3,NA,4,11,2014430,"ConsecutiveGIR",2014
527,527,"Nick Mason",1,3,1,1,17,2014350,"ConsecutiveGIR",2014
527,527,"Brandon McIver",1,3,NA,2,12,2014350,"ConsecutiveGIR",2014
527,527,"David McNabb",1,3,NA,2,7,2014440,"ConsecutiveGIR",2014
527,527,"Shaun Micheel",1,3,1,2,12,2014440,"ConsecutiveGIR",2014
527,527,"Jason Millard",1,3,NA,2,6,2014190,"ConsecutiveGIR",2014
527,527,"Larry Mize",1,3,NA,4,7,2014260,"ConsecutiveGIR",2014
527,527,"Garth Mulroy",1,3,NA,4,8,2014350,"ConsecutiveGIR",2014
527,527,"Kirk Nelson",1,3,1,2,8,2014120,"ConsecutiveGIR",2014
527,527,"Brian Norman",1,3,2,2,13,2014440,"ConsecutiveGIR",2014
527,527,"Rob Oppenheim",1,3,NA,1,8,2014350,"ConsecutiveGIR",2014
527,527,"Andrea Pavan",1,3,1,1,5,2014350,"ConsecutiveGIR",2014
527,527,"Aron Price",1,3,NA,2,1,2014350,"ConsecutiveGIR",2014
527,527,"Jose de Jesus Rodriguez",1,3,1,2,5,2014060,"ConsecutiveGIR",2014
527,527,"Robby Shelton",1,3,3,2,7,2014350,"ConsecutiveGIR",2014
527,527,"Nathan Smith",1,3,1,1,1,2014230,"ConsecutiveGIR",2014
527,527,"Bob Sowards",1,3,1,2,7,2014440,"ConsecutiveGIR",2014
527,527,"Graeme Storm",1,3,1,2,13,2014350,"ConsecutiveGIR",2014
527,527,"Kevin Sutherland",1,3,1,2,12,2014350,"ConsecutiveGIR",2014
527,527,"Dave Tentis",1,3,1,1,12,2014440,"ConsecutiveGIR",2014
527,527,"Guan Tian Liang",1,3,3,2,16,2014120,"ConsecutiveGIR",2014
527,527,"Paul Trittler",1,3,NA,2,3,2014150,"ConsecutiveGIR",2014
527,527,"Cory Whitsett",1,3,2,1,17,2014350,"ConsecutiveGIR",2014
579,579,"Keith Clearwater",1,2,NA,1,13,2014320,"ConsecutiveGIR",2014
579,579,"Ben Crenshaw",1,2,NA,1,15,2014260,"ConsecutiveGIR",2014
579,579,"Andres Echavarria",1,2,NA,2,12,2014350,"ConsecutiveGIR",2014
579,579,"Frank Esposito",1,2,NA,2,10,2014440,"ConsecutiveGIR",2014
579,579,"Mike Miller",1,2,NA,2,16,2014240,"ConsecutiveGIR",2014
579,579,"Kiyoshi Miyazato",1,2,1,2,12,2014350,"ConsecutiveGIR",2014
579,579,"Ben Silverman",1,2,NA,2,16,2014410,"ConsecutiveGIR",2014
579,579,"Jerry Smith",1,2,1,2,7,2014440,"ConsecutiveGIR",2014
579,579,"Craig Stadler",1,2,NA,2,15,2014260,"ConsecutiveGIR",2014
579,579,"Dustin Volk",1,2,1,2,3,2014440,"ConsecutiveGIR",2014
