"LatePar3ScoringAverage_RANKTHISWEEK_2006","LatePar3ScoringAverage_RANKLASTWEEK_2006","LatePar3ScoringAverage_PLAYERNAME_2006","LatePar3ScoringAverage_ROUNDS_2006","LatePar3ScoringAverage_AVG_2006","LatePar3ScoringAverage_TOTALSTROKES_2006","LatePar3ScoringAverage_TOTALHOLES_2006","stat_name","year"
96,96,"Nathan Green",108,3.1,641,207,"LatePar3ScoringAverage",2006
96,96,"Charley Hoffman",100,3.1,704,227,"LatePar3ScoringAverage",2006
96,96,"Shigeki Maruyama",94,3.1,536,173,"LatePar3ScoringAverage",2006
96,96,"Carl Pettersson",95,3.1,561,181,"LatePar3ScoringAverage",2006
96,96,"Chris Riley",86,3.1,545,176,"LatePar3ScoringAverage",2006
96,96,"Roger Tambellini",64,3.1,387,125,"LatePar3ScoringAverage",2006
96,96,"Vaughn Taylor",88,3.1,545,176,"LatePar3ScoringAverage",2006
96,96,"Nicholas Thompson",96,3.1,536,173,"LatePar3ScoringAverage",2006
96,96,"Bubba Watson",83,3.1,462,149,"LatePar3ScoringAverage",2006
96,96,"Brett Wetterich",82,3.1,573,185,"LatePar3ScoringAverage",2006
96,96,"Ron Whittaker",81,3.1,474,153,"LatePar3ScoringAverage",2006
116,116,"Bubba Dickerson",98,3.11,528,170,"LatePar3ScoringAverage",2006
116,116,"Danny Ellis",68,3.11,302,97,"LatePar3ScoringAverage",2006
116,116,"Kent Jones",103,3.11,578,186,"LatePar3ScoringAverage",2006
116,116,"Skip Kendall",72,3.11,439,141,"LatePar3ScoringAverage",2006
116,116,"Will Ma Kenzie",91,3.11,588,189,"LatePar3ScoringAverage",2006
116,116,"Billy Mayfair",94,3.11,550,177,"LatePar3ScoringAverage",2006
116,116,"David Toms",76,3.11,513,165,"LatePar3ScoringAverage",2006
123,123,"Craig Barlow",77,3.12,427,137,"LatePar3ScoringAverage",2006
123,123,"Brian Bateman",69,3.12,396,127,"LatePar3ScoringAverage",2006
123,123,"Henrik Bjornstad",97,3.12,567,182,"LatePar3ScoringAverage",2006
123,123,"Joe Durant",101,3.12,717,230,"LatePar3ScoringAverage",2006
123,123,"John Engler Jr",69,3.12,434,139,"LatePar3ScoringAverage",2006
123,123,"Brent Geiberger",99,3.12,571,183,"LatePar3ScoringAverage",2006
123,123,"Mathew Goggin",72,3.12,415,133,"LatePar3ScoringAverage",2006
123,123,"Mathias Gronberg",92,3.12,580,186,"LatePar3ScoringAverage",2006
123,123,"Jeff Maggert",81,3.12,515,165,"LatePar3ScoringAverage",2006
123,123,"Mark OMeara",52,3.12,281,90,"LatePar3ScoringAverage",2006
123,123,"Joe Ogilvie",95,3.12,564,181,"LatePar3ScoringAverage",2006
123,123,"Nick Watney",97,3.12,578,185,"LatePar3ScoringAverage",2006
135,135,"Stuart Appleby",83,3.13,544,174,"LatePar3ScoringAverage",2006
135,135,"Aaron Baddeley",78,3.13,466,149,"LatePar3ScoringAverage",2006
135,135,"Shane Bertsch",104,3.13,633,202,"LatePar3ScoringAverage",2006
135,135,"Daniel Chopra",110,3.13,802,256,"LatePar3ScoringAverage",2006
135,135,"Lucas Glover",105,3.13,698,223,"LatePar3ScoringAverage",2006
135,135,"Tim Herron",82,3.13,522,167,"LatePar3ScoringAverage",2006
135,135,"Jonathan Kaye",95,3.13,544,174,"LatePar3ScoringAverage",2006
135,135,"Greg Kraft",79,3.13,442,141,"LatePar3ScoringAverage",2006
135,135,"JL Lewis",57,3.13,354,113,"LatePar3ScoringAverage",2006
135,135,"Troy Matteson",101,3.13,651,208,"LatePar3ScoringAverage",2006
135,135,"Arron Oberholser",82,3.13,526,168,"LatePar3ScoringAverage",2006
135,135,"DA Points",82,3.13,482,154,"LatePar3ScoringAverage",2006
135,135,"Chris Smith",67,3.13,470,150,"LatePar3ScoringAverage",2006
135,135,"Bob Tway",81,3.13,466,149,"LatePar3ScoringAverage",2006
149,149,"Ben Curtis",86,3.14,531,169,"LatePar3ScoringAverage",2006
149,149,"Brad Faxon",78,3.14,408,130,"LatePar3ScoringAverage",2006
149,149,"Todd Fischer",101,3.14,628,200,"LatePar3ScoringAverage",2006
149,149,"Jason Gore",86,3.14,458,146,"LatePar3ScoringAverage",2006
149,149,"JB Holmes",81,3.14,452,144,"LatePar3ScoringAverage",2006
149,149,"Tom Lehman",70,3.14,320,102,"LatePar3ScoringAverage",2006
149,149,"Len Mattiace",59,3.14,371,118,"LatePar3ScoringAverage",2006
149,149,"David McKenzie",82,3.14,496,158,"LatePar3ScoringAverage",2006
149,149,"Greg Owen",79,3.14,512,163,"LatePar3ScoringAverage",2006
149,149,"Tim Petrovic",95,3.14,461,147,"LatePar3ScoringAverage",2006
149,149,"John Rollins",93,3.14,609,194,"LatePar3ScoringAverage",2006
149,149,"Patrick Sheehan",104,3.14,597,190,"LatePar3ScoringAverage",2006
149,149,"Wes Short Jr",96,3.14,584,186,"LatePar3ScoringAverage",2006
149,149,"Paul Stankowski",70,3.14,380,121,"LatePar3ScoringAverage",2006
163,163,"Arjun Atwal",97,3.15,655,208,"LatePar3ScoringAverage",2006
163,163,"Rich Beem",85,3.15,520,165,"LatePar3ScoringAverage",2006
163,163,"Alex Cejka",93,3.15,545,173,"LatePar3ScoringAverage",2006
163,163,"Carlos Franco",86,3.15,526,167,"LatePar3ScoringAverage",2006
163,163,"Scott Gutschewski",53,3.15,359,114,"LatePar3ScoringAverage",2006
163,163,"Ian Leggatt",80,3.15,482,153,"LatePar3ScoringAverage",2006
163,163,"Thomas Levet",53,3.15,277,88,"LatePar3ScoringAverage",2006
163,163,"Davis Love III",85,3.15,469,149,"LatePar3ScoringAverage",2006
163,163,"Daisuke Maruyama",83,3.15,489,155,"LatePar3ScoringAverage",2006
163,163,"Jeff Overton",95,3.15,454,144,"LatePar3ScoringAverage",2006
163,163,"Mike Sposa",68,3.15,318,101,"LatePar3ScoringAverage",2006
163,163,"Vance Veazey",59,3.15,315,100,"LatePar3ScoringAverage",2006
175,175,"John Daly",51,3.16,253,80,"LatePar3ScoringAverage",2006
175,175,"Robert Damron",91,3.16,537,170,"LatePar3ScoringAverage",2006
175,175,"Harrison Frazar",95,3.16,588,186,"LatePar3ScoringAverage",2006
175,175,"DJ Trahan",92,3.16,557,176,"LatePar3ScoringAverage",2006
175,175,"Tjaart van der Walt",60,3.16,322,102,"LatePar3ScoringAverage",2006
180,180,"Jeff Brehaut",100,3.17,609,192,"LatePar3ScoringAverage",2006
180,180,"Greg Chalmers",71,3.17,358,113,"LatePar3ScoringAverage",2006
180,180,"James Driscoll",80,3.17,476,150,"LatePar3ScoringAverage",2006
180,180,"Brandt Jobe",91,3.17,497,157,"LatePar3ScoringAverage",2006
180,180,"Geoff Ogilvy",76,3.17,472,149,"LatePar3ScoringAverage",2006
180,180,"Pat Perez",50,3.17,279,88,"LatePar3ScoringAverage",2006
180,180,"Camilo Villegas",95,3.17,612,193,"LatePar3ScoringAverage",2006
187,187,"Charles Howell III",96,3.18,486,153,"LatePar3ScoringAverage",2006
188,188,"Alex Aragon",63,3.19,348,109,"LatePar3ScoringAverage",2006
188,188,"Doug Barron",74,3.19,450,141,"LatePar3ScoringAverage",2006
188,188,"Chris Couch",75,3.19,444,139,"LatePar3ScoringAverage",2006
188,188,"Hidemichi Tanaka",74,3.19,462,145,"LatePar3ScoringAverage",2006
192,192,"Michael Connell",51,3.24,298,92,"LatePar3ScoringAverage",2006
193,193,"Todd Hamilton",72,3.25,406,125,"LatePar3ScoringAverage",2006
193,193,"Matt Hansen",68,3.25,396,122,"LatePar3ScoringAverage",2006
195,195,"JP Hayes",55,3.28,374,114,"LatePar3ScoringAverage",2006
196,196,"Ryan Hietala",61,3.3,343,104,"LatePar3ScoringAverage",2006
