"Par3ScoringAverage_RANKTHISWEEK_2008","Par3ScoringAverage_RANKLASTWEEK_2008","Par3ScoringAverage_PLAYERNAME_2008","Par3ScoringAverage_ROUNDS_2008","Par3ScoringAverage_AVG_2008","Par3ScoringAverage_TOTALSTROKES_2008","Par3ScoringAverage_TOTALHOLES_2008","stat_name","year"
57,57,"KJ Choi",74,3.07,848,276,"Par3ScoringAverage",2008
57,57,"Brad Elder",67,3.07,840,274,"Par3ScoringAverage",2008
57,57,"Robert Gamez",79,3.07,996,324,"Par3ScoringAverage",2008
57,57,"Tim Herron",97,3.07,1220,397,"Par3ScoringAverage",2008
57,57,"John Huston",56,3.07,709,231,"Par3ScoringAverage",2008
57,57,"Ryuji Imada",80,3.07,999,325,"Par3ScoringAverage",2008
57,57,"Freddie Jacobson",78,3.07,962,313,"Par3ScoringAverage",2008
57,57,"Martin Laird",98,3.07,1220,398,"Par3ScoringAverage",2008
57,57,"Jeff Maggert",86,3.07,1079,352,"Par3ScoringAverage",2008
57,57,"Kevin Na",97,3.07,1213,395,"Par3ScoringAverage",2008
57,57,"Brenden Pappas",66,3.07,825,269,"Par3ScoringAverage",2008
57,57,"Adam Scott",51,3.07,602,196,"Par3ScoringAverage",2008
57,57,"Scott Sterling",89,3.07,1111,362,"Par3ScoringAverage",2008
57,57,"Mike Weir",88,3.07,1063,346,"Par3ScoringAverage",2008
57,57,"Charlie Wi",97,3.07,1216,396,"Par3ScoringAverage",2008
73,73,"Aaron Baddeley",76,3.08,887,288,"Par3ScoringAverage",2008
73,73,"Rich Beem",90,3.08,1124,365,"Par3ScoringAverage",2008
73,73,"Justin Bolli",87,3.08,1079,350,"Par3ScoringAverage",2008
73,73,"Bart Bryant",81,3.08,1012,329,"Par3ScoringAverage",2008
73,73,"Tim Clark",90,3.08,1099,357,"Par3ScoringAverage",2008
73,73,"Ben Crane",86,3.08,1076,349,"Par3ScoringAverage",2008
73,73,"Ernie Els",51,3.08,622,202,"Par3ScoringAverage",2008
73,73,"Steve Flesch",95,3.08,1187,385,"Par3ScoringAverage",2008
73,73,"Jason Gore",94,3.08,1184,385,"Par3ScoringAverage",2008
73,73,"Anthony Kim",81,3.08,1001,325,"Par3ScoringAverage",2008
73,73,"Matt Kuchar",88,3.08,1091,354,"Par3ScoringAverage",2008
73,73,"Doug LaBelle II",65,3.08,805,261,"Par3ScoringAverage",2008
73,73,"Jim McGovern",75,3.08,943,306,"Par3ScoringAverage",2008
73,73,"Ryan Moore",72,3.08,900,292,"Par3ScoringAverage",2008
73,73,"Pat Perez",93,3.08,1144,371,"Par3ScoringAverage",2008
73,73,"Kenny Perry",97,3.08,1224,397,"Par3ScoringAverage",2008
73,73,"Tim Petrovic",97,3.08,1213,394,"Par3ScoringAverage",2008
73,73,"Brandt Snedeker",85,3.08,1038,337,"Par3ScoringAverage",2008
73,73,"Steve Stricker",75,3.08,886,288,"Par3ScoringAverage",2008
73,73,"Scott Verplank",82,3.08,994,323,"Par3ScoringAverage",2008
73,73,"Jimmy Walker",73,3.08,915,297,"Par3ScoringAverage",2008
73,73,"Mark Wilson",107,3.08,1332,433,"Par3ScoringAverage",2008
95,95,"Michael Allen",91,3.09,1137,368,"Par3ScoringAverage",2008
95,95,"Tommy Armour III",77,3.09,974,315,"Par3ScoringAverage",2008
95,95,"Brian Davis",108,3.09,1360,440,"Par3ScoringAverage",2008
95,95,"Todd Demsey",80,3.09,1007,326,"Par3ScoringAverage",2008
95,95,"Retief Goosen",59,3.09,723,234,"Par3ScoringAverage",2008
95,95,"Bill Haas",99,3.09,1251,405,"Par3ScoringAverage",2008
95,95,"David Lutterus",59,3.09,745,241,"Par3ScoringAverage",2008
95,95,"Troy Matteson",94,3.09,1189,385,"Par3ScoringAverage",2008
95,95,"Billy Mayfair",103,3.09,1290,417,"Par3ScoringAverage",2008
95,95,"Phil Mickelson",80,3.09,966,313,"Par3ScoringAverage",2008
95,95,"Jon Mills",95,3.09,1194,387,"Par3ScoringAverage",2008
95,95,"Ted Purdy",68,3.09,859,278,"Par3ScoringAverage",2008
95,95,"Tag Ridings",88,3.09,1107,358,"Par3ScoringAverage",2008
95,95,"John Riegger",73,3.09,913,295,"Par3ScoringAverage",2008
95,95,"John Rollins",94,3.09,1172,379,"Par3ScoringAverage",2008
95,95,"Andres Romero",69,3.09,830,269,"Par3ScoringAverage",2008
95,95,"John Senden",93,3.09,1153,373,"Par3ScoringAverage",2008
95,95,"Tim Wilkinson",95,3.09,1186,384,"Par3ScoringAverage",2008
95,95,"YE Yang",89,3.09,1112,360,"Par3ScoringAverage",2008
114,114,"Billy Andrade",71,3.1,905,292,"Par3ScoringAverage",2008
114,114,"Ryan Armour",87,3.1,1110,358,"Par3ScoringAverage",2008
114,114,"Angel Cabrera",55,3.1,620,200,"Par3ScoringAverage",2008
114,114,"Daniel Chopra",84,3.1,1035,334,"Par3ScoringAverage",2008
114,114,"Nick Flanagan",89,3.1,1133,365,"Par3ScoringAverage",2008
114,114,"Mathew Goggin",91,3.1,1148,370,"Par3ScoringAverage",2008
114,114,"Jeff Gove",50,3.1,627,202,"Par3ScoringAverage",2008
114,114,"Padraig Harrington",52,3.1,624,201,"Par3ScoringAverage",2008
114,114,"Greg Kraft",63,3.1,791,255,"Par3ScoringAverage",2008
114,114,"Stephen Leaney",53,3.1,667,215,"Par3ScoringAverage",2008
114,114,"Justin Leonard",101,3.1,1171,378,"Par3ScoringAverage",2008
114,114,"Peter Lonard",92,3.1,1160,374,"Par3ScoringAverage",2008
114,114,"Steve Lowery",74,3.1,928,299,"Par3ScoringAverage",2008
114,114,"John Mallinger",95,3.1,1200,387,"Par3ScoringAverage",2008
114,114,"Parker McLachlin",88,3.1,1108,357,"Par3ScoringAverage",2008
114,114,"Brett Quigley",80,3.1,1003,324,"Par3ScoringAverage",2008
114,114,"Rory Sabbatini",77,3.1,931,300,"Par3ScoringAverage",2008
114,114,"Kevin Streelman",114,3.1,1443,465,"Par3ScoringAverage",2008
114,114,"Chris Stroud",81,3.1,1023,330,"Par3ScoringAverage",2008
114,114,"Bo Van Pelt",101,3.1,1269,410,"Par3ScoringAverage",2008
114,114,"Johnson Wagner",83,3.1,1042,336,"Par3ScoringAverage",2008
114,114,"Boo Weekley",86,3.1,1026,331,"Par3ScoringAverage",2008
136,136,"Cody Freeman",66,3.11,834,268,"Par3ScoringAverage",2008
136,136,"Tommy Gainey",60,3.11,759,244,"Par3ScoringAverage",2008
136,136,"Lucas Glover",91,3.11,1146,369,"Par3ScoringAverage",2008
136,136,"JP Hayes",67,3.11,849,273,"Par3ScoringAverage",2008
136,136,"JJ Henry",108,3.11,1361,438,"Par3ScoringAverage",2008
136,136,"Brandt Jobe",52,3.11,660,212,"Par3ScoringAverage",2008
136,136,"Davis Love III",78,3.11,979,315,"Par3ScoringAverage",2008
136,136,"Jin Park",85,3.11,1082,348,"Par3ScoringAverage",2008
136,136,"Vijay Singh",82,3.11,960,309,"Par3ScoringAverage",2008
136,136,"Kyle Thompson",70,3.11,883,284,"Par3ScoringAverage",2008
136,136,"Camilo Villegas",79,3.11,969,312,"Par3ScoringAverage",2008
136,136,"Ron Whittaker",54,3.11,690,222,"Par3ScoringAverage",2008
148,148,"Jonathan Byrd",88,3.12,1070,343,"Par3ScoringAverage",2008
148,148,"Fred Couples",60,3.12,764,245,"Par3ScoringAverage",2008
148,148,"Jim Furyk",95,3.12,1164,373,"Par3ScoringAverage",2008
148,148,"Charles Howell III",101,3.12,1236,396,"Par3ScoringAverage",2008
148,148,"John Merrick",98,3.12,1242,398,"Par3ScoringAverage",2008
148,148,"Geoff Ogilvy",65,3.12,810,260,"Par3ScoringAverage",2008
148,148,"Jeff Overton",103,3.12,1300,417,"Par3ScoringAverage",2008
148,148,"Ian Poulter",51,3.12,612,196,"Par3ScoringAverage",2008
148,148,"Kevin Stadler",90,3.12,1133,363,"Par3ScoringAverage",2008
148,148,"Nick Watney",96,3.12,1202,385,"Par3ScoringAverage",2008
158,158,"Woody Austin",109,3.13,1306,417,"Par3ScoringAverage",2008
158,158,"Ben Curtis",80,3.13,1003,320,"Par3ScoringAverage",2008
158,158,"David Duval",51,3.13,651,208,"Par3ScoringAverage",2008
158,158,"Carlos Franco",73,3.13,930,297,"Par3ScoringAverage",2008
158,158,"Sergio Garcia",72,3.13,876,280,"Par3ScoringAverage",2008
158,158,"Robert Garrigus",90,3.13,1150,368,"Par3ScoringAverage",2008
158,158,"Todd Hamilton",92,3.13,1168,373,"Par3ScoringAverage",2008
158,158,"Matt Jones",95,3.13,1208,386,"Par3ScoringAverage",2008
158,158,"Frank Lickliter II",107,3.13,1369,438,"Par3ScoringAverage",2008
158,158,"Rocco Mediate",87,3.13,1102,352,"Par3ScoringAverage",2008
158,158,"Joe Ogilvie",100,3.13,1260,402,"Par3ScoringAverage",2008
158,158,"Charles Warren",79,3.13,1002,320,"Par3ScoringAverage",2008
158,158,"Jay Williamson",96,3.13,1212,387,"Par3ScoringAverage",2008
172,172,"Stuart Appleby",87,3.14,1069,340,"Par3ScoringAverage",2008
172,172,"Kenneth Ferrie",72,3.14,920,293,"Par3ScoringAverage",2008
172,172,"Harrison Frazar",73,3.14,933,297,"Par3ScoringAverage",2008
172,172,"Nathan Green",95,3.14,1222,389,"Par3ScoringAverage",2008
172,172,"Mark Hensby",71,3.14,900,287,"Par3ScoringAverage",2008
172,172,"Dustin Johnson",92,3.14,1179,376,"Par3ScoringAverage",2008
172,172,"Will Ma Kenzie",62,3.14,800,255,"Par3ScoringAverage",2008
172,172,"Rod Pampling",83,3.14,1020,325,"Par3ScoringAverage",2008
172,172,"Bubba Watson",97,3.14,1226,391,"Par3ScoringAverage",2008
181,181,"Jason Allred",63,3.15,812,258,"Par3ScoringAverage",2008
181,181,"Charley Hoffman",94,3.15,1184,376,"Par3ScoringAverage",2008
181,181,"JB Holmes",86,3.15,1080,343,"Par3ScoringAverage",2008
181,181,"Jerry Kelly",89,3.15,1122,356,"Par3ScoringAverage",2008
181,181,"Tom Lehman",51,3.15,645,205,"Par3ScoringAverage",2008
181,181,"Michael Letzig",88,3.15,1128,358,"Par3ScoringAverage",2008
181,181,"Shigeki Maruyama",50,3.15,653,207,"Par3ScoringAverage",2008
181,181,"Scott McCarron",63,3.15,799,254,"Par3ScoringAverage",2008
181,181,"Sean OHair",81,3.15,1033,328,"Par3ScoringAverage",2008
190,190,"Mark Calcavecchia",67,3.16,837,265,"Par3ScoringAverage",2008
190,190,"Chris DiMarco",87,3.16,1119,354,"Par3ScoringAverage",2008
192,192,"Joe Durant",92,3.17,1188,375,"Par3ScoringAverage",2008
192,192,"Mathias Gronberg",87,3.17,1127,355,"Par3ScoringAverage",2008
192,192,"Trevor Immelman",70,3.17,876,276,"Par3ScoringAverage",2008
192,192,"Nicholas Thompson",113,3.17,1457,460,"Par3ScoringAverage",2008
192,192,"David Toms",70,3.17,868,274,"Par3ScoringAverage",2008
197,197,"Travis Perkins",53,3.19,685,215,"Par3ScoringAverage",2008
