"Total1Putts510_RANKTHISWEEK_2010","Total1Putts510_RANKLASTWEEK_2010","Total1Putts510_PLAYERNAME_2010","Total1Putts510_ROUNDS_2010","Total1Putts510_TOTAL_2010","Total1Putts510_TOTALFORALLDISTANCES_2010","Total1Putts510_PCTOFALL1PUTTS_2010","stat_name","year"
128,128,"Tom Pernice Jr",74,106,387,27.4,"Total1Putts510",2010
128,128,"Michael Sim",64,106,405,26.2,"Total1Putts510",2010
131,131,"Kenny Perry",69,105,353,29.7,"Total1Putts510",2010
132,132,"Billy Mayfair",78,104,387,26.9,"Total1Putts510",2010
132,132,"Jeev Milkha Singh",59,104,364,28.6,"Total1Putts510",2010
132,132,"Paul Stankowski",62,104,359,29,"Total1Putts510",2010
132,132,"Scott Verplank",74,104,420,24.8,"Total1Putts510",2010
136,136,"Jeff Maggert",76,103,425,24.2,"Total1Putts510",2010
136,136,"Charles Warren",64,103,360,28.6,"Total1Putts510",2010
138,138,"KJ Choi",82,102,437,23.3,"Total1Putts510",2010
138,138,"Jason Dufner",87,102,458,22.3,"Total1Putts510",2010
140,140,"Matt Every",60,101,364,27.7,"Total1Putts510",2010
141,141,"Rich Barcelo",70,99,400,24.8,"Total1Putts510",2010
141,141,"Steve Elkington",74,99,401,24.7,"Total1Putts510",2010
141,141,"Vijay Singh",75,99,383,25.8,"Total1Putts510",2010
141,141,"Brett Wetterich",54,99,340,29.1,"Total1Putts510",2010
145,145,"Angel Cabrera",64,98,353,27.8,"Total1Putts510",2010
145,145,"Ernie Els",72,98,400,24.5,"Total1Putts510",2010
145,145,"Bill Lunde",79,98,447,21.9,"Total1Putts510",2010
148,148,"Cameron Beckman",68,97,389,24.9,"Total1Putts510",2010
148,148,"Jarrod Lyle",54,97,319,30.4,"Total1Putts510",2010
150,150,"David Lutterus",69,96,363,26.4,"Total1Putts510",2010
150,150,"Roger Tambellini",77,96,361,26.6,"Total1Putts510",2010
152,152,"Camilo Villegas",78,95,394,24.1,"Total1Putts510",2010
153,153,"Robert Allenby",76,94,413,22.8,"Total1Putts510",2010
153,153,"Dean Wilson",54,94,342,27.5,"Total1Putts510",2010
155,155,"Henrik Bjornstad",72,93,354,26.3,"Total1Putts510",2010
155,155,"Jay Williamson",76,93,397,23.4,"Total1Putts510",2010
157,157,"Brad Faxon",58,92,344,26.7,"Total1Putts510",2010
157,157,"Kevin Johnson",62,92,320,28.8,"Total1Putts510",2010
157,157,"Vance Veazey",58,92,329,28,"Total1Putts510",2010
160,160,"Chris Couch",66,91,417,21.8,"Total1Putts510",2010
160,160,"Adam Scott",70,91,352,25.9,"Total1Putts510",2010
162,162,"Cameron Percy",73,90,374,24.1,"Total1Putts510",2010
163,163,"Joe Durant",67,89,364,24.5,"Total1Putts510",2010
164,164,"Skip Kendall",58,88,348,25.3,"Total1Putts510",2010
164,164,"Steve Lowery",67,88,351,25.1,"Total1Putts510",2010
164,164,"Shaun Micheel",70,88,385,22.9,"Total1Putts510",2010
164,164,"Geoff Ogilvy",62,88,363,24.2,"Total1Putts510",2010
168,168,"Paul Casey",64,87,324,26.9,"Total1Putts510",2010
168,168,"Brenden Pappas",66,87,361,24.1,"Total1Putts510",2010
168,168,"Omar Uresti",74,87,382,22.8,"Total1Putts510",2010
171,171,"Mathias Gronberg",61,85,344,24.7,"Total1Putts510",2010
171,171,"Chris Wilson",65,85,346,24.6,"Total1Putts510",2010
173,173,"Davis Love III",79,82,405,20.2,"Total1Putts510",2010
173,173,"Andrew McLardy",52,82,288,28.5,"Total1Putts510",2010
175,175,"John Daly",63,81,311,26,"Total1Putts510",2010
176,176,"Padraig Harrington",57,78,338,23.1,"Total1Putts510",2010
176,176,"Jerod Turner",54,78,289,27,"Total1Putts510",2010
178,178,"Greg Owen",69,77,386,19.9,"Total1Putts510",2010
179,179,"Brent Delahoussaye",57,76,302,25.2,"Total1Putts510",2010
179,179,"Cliff Kresge",50,76,285,26.7,"Total1Putts510",2010
181,181,"Craig Bowden",56,75,319,23.5,"Total1Putts510",2010
181,181,"Trevor Immelman",55,75,283,26.5,"Total1Putts510",2010
183,183,"Justin Bolli",55,72,272,26.5,"Total1Putts510",2010
184,184,"Mike Weir",59,71,322,22,"Total1Putts510",2010
185,185,"Garth Mulroy",53,70,262,26.7,"Total1Putts510",2010
186,186,"Ian Poulter",55,69,257,26.8,"Total1Putts510",2010
187,187,"Rory McIlroy",54,68,286,23.8,"Total1Putts510",2010
188,188,"Jeff Gove",57,63,258,24.4,"Total1Putts510",2010
189,189,"Sergio Garcia",58,58,235,24.7,"Total1Putts510",2010
190,190,"Mark Calcavecchia",50,56,213,26.3,"Total1Putts510",2010
190,190,"Greg Kraft",52,56,262,21.4,"Total1Putts510",2010
192,192,"Cameron Tringale",55,53,273,19.4,"Total1Putts510",2010
