"PercentageofAvailablePurseWon_RANKTHISWEEK_2013","PercentageofAvailablePurseWon_RANKLASTWEEK_2013","PercentageofAvailablePurseWon_PLAYERNAME_2013","PercentageofAvailablePurseWon_EVENTS_2013","PercentageofAvailablePurseWon_Pct_2013","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2013","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2013","stat_name","year"
291,291,"Duffy Waldorf",3,0.17,28656,16400000,"PercentageofAvailablePurseWon",2013
298,298,"Billy Mayfair",14,0.16,123859,75200000,"PercentageofAvailablePurseWon",2013
299,299,"Will Claxton",24,0.15,206721,138900000,"PercentageofAvailablePurseWon",2013
299,299,"Robert Gamez",3,0.15,17880,12200000,"PercentageofAvailablePurseWon",2013
299,299,"Hank Kuehne",5,0.15,48045,31200000,"PercentageofAvailablePurseWon",2013
299,299,"Mike Weir",22,0.15,194510,130400000,"PercentageofAvailablePurseWon",2013
303,303,"Robert Allenby",24,0.14,204272,141800000,"PercentageofAvailablePurseWon",2013
303,303,"Gary Christian",10,0.14,75332,55200000,"PercentageofAvailablePurseWon",2013
303,303,"Hunter Haas",5,0.14,42929,31500000,"PercentageofAvailablePurseWon",2013
303,303,"Tom Lehman",2,0.14,20077,14400000,"PercentageofAvailablePurseWon",2013
303,303,"Chris Williams",5,0.14,39304,28900000,"PercentageofAvailablePurseWon",2013
308,308,"Rod Pampling",16,0.13,110451,88100000,"PercentageofAvailablePurseWon",2013
308,308,"Alexandre Rocha",3,0.13,21254,16700000,"PercentageofAvailablePurseWon",2013
310,310,"Colt Knost",25,0.12,176710,145300000,"PercentageofAvailablePurseWon",2013
310,310,"Jose Maria Olazabal",2,0.12,19480,1.6e+07,"PercentageofAvailablePurseWon",2013
310,310,"Jin Park",20,0.12,136455,110600000,"PercentageofAvailablePurseWon",2013
310,310,"Alistair Presnell",23,0.12,163133,130800000,"PercentageofAvailablePurseWon",2013
310,310,"Joey Snyder III",15,0.12,98886,85700000,"PercentageofAvailablePurseWon",2013
310,310,"Bernd Wiesberger",2,0.12,19085,1.6e+07,"PercentageofAvailablePurseWon",2013
316,316,"Hiroyuki Fujita",5,0.11,46000,40750000,"PercentageofAvailablePurseWon",2013
316,316,"Lee Williams",22,0.11,133754,1.23e+08,"PercentageofAvailablePurseWon",2013
318,318,"Neal Lancaster",6,0.1,36978,37100000,"PercentageofAvailablePurseWon",2013
318,318,"Ted Purdy",3,0.1,12797,12700000,"PercentageofAvailablePurseWon",2013
318,318,"Wes Short Jr",15,0.1,82855,84300000,"PercentageofAvailablePurseWon",2013
318,318,"Tom Watson",4,0.1,28980,30300000,"PercentageofAvailablePurseWon",2013
322,322,"Brad Adamonis",2,0.09,11340,12400000,"PercentageofAvailablePurseWon",2013
322,322,"Joe Durant",7,0.09,32290,34600000,"PercentageofAvailablePurseWon",2013
322,322,"Ryuji Imada",7,0.09,30820,3.4e+07,"PercentageofAvailablePurseWon",2013
322,322,"Brooks Koepka",2,0.09,14950,1.6e+07,"PercentageofAvailablePurseWon",2013
322,322,"Mark OMeara",3,0.09,20077,22200000,"PercentageofAvailablePurseWon",2013
327,327,"Todd Hamilton",4,0.08,17863,22100000,"PercentageofAvailablePurseWon",2013
327,327,"Andrew Svoboda",18,0.08,77219,101100000,"PercentageofAvailablePurseWon",2013
327,327,"Scott Verplank",14,0.08,62905,80500000,"PercentageofAvailablePurseWon",2013
330,330,"Michael Bradley",21,0.07,79107,1.17e+08,"PercentageofAvailablePurseWon",2013
330,330,"Paul Haley II",18,0.07,73004,99300000,"PercentageofAvailablePurseWon",2013
330,330,"Jesper Parnevik",13,0.07,49241,75200000,"PercentageofAvailablePurseWon",2013
333,333,"Thomas Aiken",2,0.06,7104,1.1e+07,"PercentageofAvailablePurseWon",2013
333,333,"Arjun Atwal",8,0.06,22122,39700000,"PercentageofAvailablePurseWon",2013
333,333,"John Daly",12,0.06,43543,70400000,"PercentageofAvailablePurseWon",2013
333,333,"Jeff Gove",17,0.06,53400,93100000,"PercentageofAvailablePurseWon",2013
333,333,"Troy Kelly",10,0.06,32350,58400000,"PercentageofAvailablePurseWon",2013
333,333,"Eric Meierdierks",19,0.06,58027,104800000,"PercentageofAvailablePurseWon",2013
333,333,"Joe Ogilvie",15,0.06,54172,87100000,"PercentageofAvailablePurseWon",2013
333,333,"Rod Perry",3,0.06,11656,19700000,"PercentageofAvailablePurseWon",2013
341,341,"Zack Fischer",4,0.05,13601,27500000,"PercentageofAvailablePurseWon",2013
341,341,"JB Holmes",5,0.05,15184,31400000,"PercentageofAvailablePurseWon",2013
341,341,"Michael Letzig",17,0.05,45626,93100000,"PercentageofAvailablePurseWon",2013
341,341,"Frank Lickliter II",3,0.05,5730,12100000,"PercentageofAvailablePurseWon",2013
345,345,"Lee Janzen",11,0.04,25482,59300000,"PercentageofAvailablePurseWon",2013
346,346,"David Duval",8,0.01,6210,43500000,"PercentageofAvailablePurseWon",2013
346,346,"Scott McCarron",8,0.01,6060,43900000,"PercentageofAvailablePurseWon",2013
