"Approach275yardsRTP_RANKTHISWEEK_2010","Approach275yardsRTP_RANKLASTWEEK_2010","Approach275yardsRTP_PLAYERNAME_2010","Approach275yardsRTP_ROUNDS_2010","Approach275yardsRTP_AVGRTP_2010","stat_name","year"
42,42,"Garth Mulroy",53,-0.579,"Approach275yardsRTP",2010
43,43,"John Daly",63,-0.571,"Approach275yardsRTP",2010
43,43,"Jason Dufner",87,-0.571,"Approach275yardsRTP",2010
43,43,"Pat Perez",90,-0.571,"Approach275yardsRTP",2010
43,43,"Jeff Quinney",91,-0.571,"Approach275yardsRTP",2010
43,43,"DJ Trahan",92,-0.571,"Approach275yardsRTP",2010
48,48,"Davis Love III",79,-0.556,"Approach275yardsRTP",2010
49,49,"Cameron Beckman",68,-0.545,"Approach275yardsRTP",2010
49,49,"Brian Gay",101,-0.545,"Approach275yardsRTP",2010
49,49,"Matt Jones",89,-0.545,"Approach275yardsRTP",2010
49,49,"Matt Kuchar",97,-0.545,"Approach275yardsRTP",2010
53,53,"Kevin Stadler",86,-0.542,"Approach275yardsRTP",2010
54,54,"James Nitties",92,-0.538,"Approach275yardsRTP",2010
54,54,"Chris Stroud",90,-0.538,"Approach275yardsRTP",2010
56,56,"Brian Davis",101,-0.529,"Approach275yardsRTP",2010
56,56,"Kevin Streelman",90,-0.529,"Approach275yardsRTP",2010
58,58,"Michael Bradley",77,-0.5,"Approach275yardsRTP",2010
58,58,"Greg Chalmers",93,-0.5,"Approach275yardsRTP",2010
58,58,"KJ Choi",82,-0.5,"Approach275yardsRTP",2010
58,58,"Stewart Cink",84,-0.5,"Approach275yardsRTP",2010
58,58,"Ben Curtis",78,-0.5,"Approach275yardsRTP",2010
58,58,"Chris DiMarco",88,-0.5,"Approach275yardsRTP",2010
58,58,"Sergio Garcia",58,-0.5,"Approach275yardsRTP",2010
58,58,"Retief Goosen",75,-0.5,"Approach275yardsRTP",2010
58,58,"Jerry Kelly",99,-0.5,"Approach275yardsRTP",2010
58,58,"Greg Kraft",52,-0.5,"Approach275yardsRTP",2010
58,58,"Cliff Kresge",50,-0.5,"Approach275yardsRTP",2010
58,58,"Greg Owen",69,-0.5,"Approach275yardsRTP",2010
58,58,"Tom Pernice Jr",74,-0.5,"Approach275yardsRTP",2010
58,58,"John Senden",103,-0.5,"Approach275yardsRTP",2010
58,58,"Roland Thatcher",72,-0.5,"Approach275yardsRTP",2010
58,58,"Scott Verplank",74,-0.5,"Approach275yardsRTP",2010
58,58,"Charles Warren",64,-0.5,"Approach275yardsRTP",2010
58,58,"Jay Williamson",76,-0.5,"Approach275yardsRTP",2010
76,76,"Stuart Appleby",101,-0.474,"Approach275yardsRTP",2010
77,77,"Brendon de Jonge",114,-0.471,"Approach275yardsRTP",2010
77,77,"Bubba Watson",77,-0.471,"Approach275yardsRTP",2010
79,79,"Scott Piercy",88,-0.467,"Approach275yardsRTP",2010
80,80,"Matt Bettencourt",91,-0.462,"Approach275yardsRTP",2010
80,80,"Charles Howell III",103,-0.462,"Approach275yardsRTP",2010
80,80,"Brandt Snedeker",89,-0.462,"Approach275yardsRTP",2010
83,83,"Charley Hoffman",85,-0.458,"Approach275yardsRTP",2010
84,84,"James Driscoll",78,-0.455,"Approach275yardsRTP",2010
84,84,"Spencer Levin",110,-0.455,"Approach275yardsRTP",2010
84,84,"Jarrod Lyle",54,-0.455,"Approach275yardsRTP",2010
84,84,"Carl Pettersson",99,-0.455,"Approach275yardsRTP",2010
84,84,"DA Points",90,-0.455,"Approach275yardsRTP",2010
84,84,"Vijay Singh",75,-0.455,"Approach275yardsRTP",2010
84,84,"Steve Stricker",73,-0.455,"Approach275yardsRTP",2010
91,91,"Robert Allenby",76,-0.444,"Approach275yardsRTP",2010
91,91,"Omar Uresti",74,-0.444,"Approach275yardsRTP",2010
93,93,"Ryuji Imada",90,-0.429,"Approach275yardsRTP",2010
93,93,"Skip Kendall",58,-0.429,"Approach275yardsRTP",2010
93,93,"David Lutterus",69,-0.429,"Approach275yardsRTP",2010
93,93,"Rod Pampling",77,-0.429,"Approach275yardsRTP",2010
93,93,"Kenny Perry",69,-0.429,"Approach275yardsRTP",2010
93,93,"Ted Purdy",86,-0.429,"Approach275yardsRTP",2010
93,93,"Garrett Willis",82,-0.429,"Approach275yardsRTP",2010
100,100,"Matt Every",60,-0.421,"Approach275yardsRTP",2010
100,100,"Troy Merritt",86,-0.421,"Approach275yardsRTP",2010
100,100,"Tim Petrovic",105,-0.421,"Approach275yardsRTP",2010
100,100,"Vaughn Taylor",87,-0.421,"Approach275yardsRTP",2010
104,104,"Michael Connell",89,-0.417,"Approach275yardsRTP",2010
104,104,"Kevin Na",94,-0.417,"Approach275yardsRTP",2010
106,106,"Angel Cabrera",64,-0.4,"Approach275yardsRTP",2010
106,106,"Justin Leonard",89,-0.4,"Approach275yardsRTP",2010
106,106,"Phil Mickelson",76,-0.4,"Approach275yardsRTP",2010
106,106,"Geoff Ogilvy",62,-0.4,"Approach275yardsRTP",2010
106,106,"Dean Wilson",54,-0.4,"Approach275yardsRTP",2010
111,111,"Josh Teater",101,-0.389,"Approach275yardsRTP",2010
112,112,"Joe Durant",67,-0.385,"Approach275yardsRTP",2010
112,112,"Freddie Jacobson",83,-0.385,"Approach275yardsRTP",2010
112,112,"Troy Matteson",84,-0.385,"Approach275yardsRTP",2010
115,115,"Adam Scott",70,-0.381,"Approach275yardsRTP",2010
115,115,"Johnson Wagner",85,-0.381,"Approach275yardsRTP",2010
115,115,"Nick Watney",91,-0.381,"Approach275yardsRTP",2010
118,118,"Ben Crane",85,-0.375,"Approach275yardsRTP",2010
118,118,"Paul Goydos",78,-0.375,"Approach275yardsRTP",2010
118,118,"Kevin Johnson",62,-0.375,"Approach275yardsRTP",2010
118,118,"Scott McCarron",90,-0.375,"Approach275yardsRTP",2010
118,118,"Michael Sim",64,-0.375,"Approach275yardsRTP",2010
123,123,"Graham DeLaet",88,-0.368,"Approach275yardsRTP",2010
123,123,"Rory Sabbatini",79,-0.368,"Approach275yardsRTP",2010
125,125,"Rich Barcelo",70,-0.364,"Approach275yardsRTP",2010
126,126,"David Duval",71,-0.357,"Approach275yardsRTP",2010
126,126,"Jeev Milkha Singh",59,-0.357,"Approach275yardsRTP",2010
128,128,"Bill Lunde",79,-0.353,"Approach275yardsRTP",2010
129,129,"Chris Couch",66,-0.35,"Approach275yardsRTP",2010
129,129,"Hunter Mahan",85,-0.35,"Approach275yardsRTP",2010
129,129,"Aron Price",70,-0.35,"Approach275yardsRTP",2010
132,132,"Briny Baird",87,-0.333,"Approach275yardsRTP",2010
132,132,"Alex Cejka",81,-0.333,"Approach275yardsRTP",2010
132,132,"Rickie Fowler",98,-0.333,"Approach275yardsRTP",2010
132,132,"Mathew Goggin",85,-0.333,"Approach275yardsRTP",2010
132,132,"Bill Haas",87,-0.333,"Approach275yardsRTP",2010
132,132,"Zach Johnson",93,-0.333,"Approach275yardsRTP",2010
132,132,"Will Ma Kenzie",72,-0.333,"Approach275yardsRTP",2010
132,132,"Steve Marino",81,-0.333,"Approach275yardsRTP",2010
132,132,"George McNeill",79,-0.333,"Approach275yardsRTP",2010
132,132,"David Toms",86,-0.333,"Approach275yardsRTP",2010
132,132,"Jerod Turner",54,-0.333,"Approach275yardsRTP",2010
132,132,"Charlie Wi",95,-0.333,"Approach275yardsRTP",2010
144,144,"Andres Romero",73,-0.313,"Approach275yardsRTP",2010
145,145,"Ryan Moore",80,-0.308,"Approach275yardsRTP",2010
145,145,"Chris Wilson",65,-0.308,"Approach275yardsRTP",2010
147,147,"Vance Veazey",58,-0.3,"Approach275yardsRTP",2010
147,147,"Camilo Villegas",78,-0.3,"Approach275yardsRTP",2010
149,149,"Henrik Bjornstad",72,-0.294,"Approach275yardsRTP",2010
149,149,"Billy Mayfair",78,-0.294,"Approach275yardsRTP",2010
151,151,"Kris Blanks",91,-0.292,"Approach275yardsRTP",2010
152,152,"Brent Delahoussaye",57,-0.286,"Approach275yardsRTP",2010
152,152,"JJ Henry",92,-0.286,"Approach275yardsRTP",2010
152,152,"Ryan Palmer",84,-0.286,"Approach275yardsRTP",2010
155,155,"Aaron Baddeley",94,-0.267,"Approach275yardsRTP",2010
155,155,"Steve Wheatcroft",74,-0.267,"Approach275yardsRTP",2010
157,157,"John Rollins",81,-0.261,"Approach275yardsRTP",2010
158,158,"Cameron Percy",73,-0.25,"Approach275yardsRTP",2010
158,158,"Heath Slocum",97,-0.25,"Approach275yardsRTP",2010
158,158,"Paul Stankowski",62,-0.25,"Approach275yardsRTP",2010
161,161,"Kevin Sutherland",86,-0.238,"Approach275yardsRTP",2010
162,162,"Nicholas Thompson",88,-0.226,"Approach275yardsRTP",2010
163,163,"Shaun Micheel",70,-0.222,"Approach275yardsRTP",2010
163,163,"Bo Van Pelt",104,-0.222,"Approach275yardsRTP",2010
165,165,"Michael Letzig",84,-0.2,"Approach275yardsRTP",2010
165,165,"Ian Poulter",55,-0.2,"Approach275yardsRTP",2010
165,165,"Justin Rose",78,-0.2,"Approach275yardsRTP",2010
165,165,"Cameron Tringale",55,-0.2,"Approach275yardsRTP",2010
165,165,"Brett Wetterich",54,-0.2,"Approach275yardsRTP",2010
170,170,"Woody Austin",93,-0.167,"Approach275yardsRTP",2010
170,170,"Martin Flores",75,-0.167,"Approach275yardsRTP",2010
170,170,"Steve Lowery",67,-0.167,"Approach275yardsRTP",2010
170,170,"Rory McIlroy",54,-0.167,"Approach275yardsRTP",2010
174,174,"Jimmy Walker",82,-0.154,"Approach275yardsRTP",2010
175,175,"Mathias Gronberg",61,-0.143,"Approach275yardsRTP",2010
175,175,"Richard Johnson",90,-0.143,"Approach275yardsRTP",2010
175,175,"Jeff Maggert",76,-0.143,"Approach275yardsRTP",2010
178,178,"Chad Collins",87,-0.111,"Approach275yardsRTP",2010
178,178,"Brenden Pappas",66,-0.111,"Approach275yardsRTP",2010
180,180,"Derek Lamely",81,-0.1,"Approach275yardsRTP",2010
181,181,"Roger Tambellini",77,-0.091,"Approach275yardsRTP",2010
182,182,"Mark Calcavecchia",50,0,"Approach275yardsRTP",2010
182,182,"Paul Casey",64,0,"Approach275yardsRTP",2010
182,182,"Tim Clark",88,0,"Approach275yardsRTP",2010
182,182,"Jim Furyk",76,0,"Approach275yardsRTP",2010
182,182,"Jeff Gove",57,0,"Approach275yardsRTP",2010
182,182,"Trevor Immelman",55,0,"Approach275yardsRTP",2010
182,182,"Lee Janzen",77,0,"Approach275yardsRTP",2010
189,189,"Webb Simpson",98,0.071,"Approach275yardsRTP",2010
190,190,"YE Yang",72,0.111,"Approach275yardsRTP",2010
191,191,"Brad Faxon",58,0.4,"Approach275yardsRTP",2010
192,192,"Justin Bolli",55,0.5,"Approach275yardsRTP",2010
