"Back9Round3ScoringAverage_RANKTHISWEEK_2010","Back9Round3ScoringAverage_RANKLASTWEEK_2010","Back9Round3ScoringAverage_PLAYERNAME_2010","Back9Round3ScoringAverage__2010","Back9Round3ScoringAverage_AVG_2010","Back9Round3ScoringAverage_TOTALSTROKES_2010","Back9Round3ScoringAverage_TOTALROUNDS_2010","stat_name","year"
33,33,"Cameron Percy",NA,34.83,418,12,"Back9Round3ScoringAverage",2010
33,33,"Cameron Tringale",NA,34.83,209,6,"Back9Round3ScoringAverage",2010
36,36,"Justin Rose",NA,34.88,593,17,"Back9Round3ScoringAverage",2010
36,36,"Bubba Watson",NA,34.88,558,16,"Back9Round3ScoringAverage",2010
38,38,"KJ Choi",NA,34.89,663,19,"Back9Round3ScoringAverage",2010
38,38,"Justin Leonard",NA,34.89,628,18,"Back9Round3ScoringAverage",2010
38,38,"Steve Stricker",NA,34.89,628,18,"Back9Round3ScoringAverage",2010
41,41,"Michael Connell",NA,34.9,698,20,"Back9Round3ScoringAverage",2010
42,42,"Skip Kendall",NA,34.91,384,11,"Back9Round3ScoringAverage",2010
43,43,"Michael Sim",NA,34.92,419,12,"Back9Round3ScoringAverage",2010
44,44,"Derek Lamely",NA,34.93,489,14,"Back9Round3ScoringAverage",2010
45,45,"Chad Collins",NA,34.94,629,18,"Back9Round3ScoringAverage",2010
45,45,"Kevin Streelman",NA,34.94,594,17,"Back9Round3ScoringAverage",2010
45,45,"Kevin Sutherland",NA,34.94,629,18,"Back9Round3ScoringAverage",2010
48,48,"JB Holmes",NA,34.96,839,24,"Back9Round3ScoringAverage",2010
49,49,"Henrik Bjornstad",NA,35,350,10,"Back9Round3ScoringAverage",2010
49,49,"Lee Janzen",NA,35,455,13,"Back9Round3ScoringAverage",2010
49,49,"Michael Letzig",NA,35,560,16,"Back9Round3ScoringAverage",2010
49,49,"Tom Pernice Jr",NA,35,560,16,"Back9Round3ScoringAverage",2010
49,49,"Dean Wilson",NA,35,315,9,"Back9Round3ScoringAverage",2010
54,54,"Carl Pettersson",NA,35.05,701,20,"Back9Round3ScoringAverage",2010
55,55,"Hunter Mahan",NA,35.06,631,18,"Back9Round3ScoringAverage",2010
55,55,"Kevin Stadler",NA,35.06,561,16,"Back9Round3ScoringAverage",2010
55,55,"Johnson Wagner",NA,35.06,561,16,"Back9Round3ScoringAverage",2010
58,58,"Mathew Goggin",NA,35.07,526,15,"Back9Round3ScoringAverage",2010
59,59,"Geoff Ogilvy",NA,35.08,421,12,"Back9Round3ScoringAverage",2010
60,60,"Charlie Wi",NA,35.1,737,21,"Back9Round3ScoringAverage",2010
61,61,"Jason Day",NA,35.11,632,18,"Back9Round3ScoringAverage",2010
61,61,"Freddie Jacobson",NA,35.11,632,18,"Back9Round3ScoringAverage",2010
61,61,"Phil Mickelson",NA,35.11,632,18,"Back9Round3ScoringAverage",2010
64,64,"Ernie Els",NA,35.13,562,16,"Back9Round3ScoringAverage",2010
64,64,"Lucas Glover",NA,35.13,527,15,"Back9Round3ScoringAverage",2010
64,64,"Spencer Levin",NA,35.13,843,24,"Back9Round3ScoringAverage",2010
64,64,"Kenny Perry",NA,35.13,527,15,"Back9Round3ScoringAverage",2010
64,64,"Jeff Quinney",NA,35.13,562,16,"Back9Round3ScoringAverage",2010
69,69,"Billy Mayfair",NA,35.15,457,13,"Back9Round3ScoringAverage",2010
70,70,"Charley Hoffman",NA,35.16,668,19,"Back9Round3ScoringAverage",2010
71,71,"Ben Crane",NA,35.17,633,18,"Back9Round3ScoringAverage",2010
71,71,"Kevin Johnson",NA,35.17,211,6,"Back9Round3ScoringAverage",2010
71,71,"George McNeill",NA,35.17,422,12,"Back9Round3ScoringAverage",2010
74,74,"Martin Flores",NA,35.18,387,11,"Back9Round3ScoringAverage",2010
75,75,"John Rollins",NA,35.2,528,15,"Back9Round3ScoringAverage",2010
76,76,"Ricky Barnes",NA,35.21,845,24,"Back9Round3ScoringAverage",2010
76,76,"JP Hayes",NA,35.21,493,14,"Back9Round3ScoringAverage",2010
78,78,"Mark Calcavecchia",NA,35.22,317,9,"Back9Round3ScoringAverage",2010
78,78,"Stewart Cink",NA,35.22,634,18,"Back9Round3ScoringAverage",2010
78,78,"Pat Perez",NA,35.22,634,18,"Back9Round3ScoringAverage",2010
81,81,"John Senden",NA,35.24,740,21,"Back9Round3ScoringAverage",2010
82,82,"Brian Davis",NA,35.26,670,19,"Back9Round3ScoringAverage",2010
83,83,"Kevin Na",NA,35.27,776,22,"Back9Round3ScoringAverage",2010
83,83,"Brett Wetterich",NA,35.27,388,11,"Back9Round3ScoringAverage",2010
85,85,"Joe Ogilvie",NA,35.28,635,18,"Back9Round3ScoringAverage",2010
86,86,"Jonathan Byrd",NA,35.29,600,17,"Back9Round3ScoringAverage",2010
86,86,"Alex Cejka",NA,35.29,494,14,"Back9Round3ScoringAverage",2010
86,86,"Bo Van Pelt",NA,35.29,847,24,"Back9Round3ScoringAverage",2010
89,89,"Stephen Ames",NA,35.31,565,16,"Back9Round3ScoringAverage",2010
90,90,"Jeff Overton",NA,35.32,671,19,"Back9Round3ScoringAverage",2010
91,91,"Tim Petrovic",NA,35.33,742,21,"Back9Round3ScoringAverage",2010
91,91,"Chris Tidland",NA,35.33,530,15,"Back9Round3ScoringAverage",2010
93,93,"JJ Henry",NA,35.35,707,20,"Back9Round3ScoringAverage",2010
93,93,"Charles Howell III",NA,35.35,813,23,"Back9Round3ScoringAverage",2010
95,95,"Michael Bradley",NA,35.36,495,14,"Back9Round3ScoringAverage",2010
96,96,"Ryuji Imada",NA,35.41,602,17,"Back9Round3ScoringAverage",2010
96,96,"Matt Jones",NA,35.41,602,17,"Back9Round3ScoringAverage",2010
98,98,"Josh Teater",NA,35.42,673,19,"Back9Round3ScoringAverage",2010
99,99,"Paul Goydos",NA,35.43,496,14,"Back9Round3ScoringAverage",2010
99,99,"Jerry Kelly",NA,35.43,744,21,"Back9Round3ScoringAverage",2010
99,99,"Shaun Micheel",NA,35.43,496,14,"Back9Round3ScoringAverage",2010
102,102,"Sean OHair",NA,35.44,638,18,"Back9Round3ScoringAverage",2010
103,103,"Padraig Harrington",NA,35.45,390,11,"Back9Round3ScoringAverage",2010
103,103,"Matt Kuchar",NA,35.45,780,22,"Back9Round3ScoringAverage",2010
103,103,"John Mallinger",NA,35.45,390,11,"Back9Round3ScoringAverage",2010
106,106,"Greg Chalmers",NA,35.47,674,19,"Back9Round3ScoringAverage",2010
106,106,"Adam Scott",NA,35.47,532,15,"Back9Round3ScoringAverage",2010
108,108,"Chris DiMarco",NA,35.52,746,21,"Back9Round3ScoringAverage",2010
108,108,"Tom Gillis",NA,35.52,746,21,"Back9Round3ScoringAverage",2010
110,110,"Jason Bohn",NA,35.53,604,17,"Back9Round3ScoringAverage",2010
110,110,"YE Yang",NA,35.53,533,15,"Back9Round3ScoringAverage",2010
112,112,"Stuart Appleby",NA,35.55,711,20,"Back9Round3ScoringAverage",2010
113,113,"Kris Blanks",NA,35.56,569,16,"Back9Round3ScoringAverage",2010
113,113,"Retief Goosen",NA,35.56,640,18,"Back9Round3ScoringAverage",2010
113,113,"Alex Prugh",NA,35.56,569,16,"Back9Round3ScoringAverage",2010
113,113,"Mark Wilson",NA,35.56,569,16,"Back9Round3ScoringAverage",2010
117,117,"Angel Cabrera",NA,35.57,498,14,"Back9Round3ScoringAverage",2010
117,117,"Chad Campbell",NA,35.57,747,21,"Back9Round3ScoringAverage",2010
117,117,"Jeff Gove",NA,35.57,249,7,"Back9Round3ScoringAverage",2010
120,120,"Sergio Garcia",NA,35.58,427,12,"Back9Round3ScoringAverage",2010
121,121,"Martin Laird",NA,35.6,712,20,"Back9Round3ScoringAverage",2010
121,121,"Vijay Singh",NA,35.6,534,15,"Back9Round3ScoringAverage",2010
121,121,"Omar Uresti",NA,35.6,356,10,"Back9Round3ScoringAverage",2010
124,124,"Jason Dufner",NA,35.61,641,18,"Back9Round3ScoringAverage",2010
125,125,"Paul Casey",NA,35.62,463,13,"Back9Round3ScoringAverage",2010
125,125,"Ted Purdy",NA,35.62,463,13,"Back9Round3ScoringAverage",2010
127,127,"Garth Mulroy",NA,35.63,285,8,"Back9Round3ScoringAverage",2010
127,127,"James Nitties",NA,35.63,570,16,"Back9Round3ScoringAverage",2010
127,127,"DJ Trahan",NA,35.63,677,19,"Back9Round3ScoringAverage",2010
130,130,"Rich Barcelo",NA,35.64,392,11,"Back9Round3ScoringAverage",2010
131,131,"Heath Slocum",NA,35.65,820,23,"Back9Round3ScoringAverage",2010
131,131,"Camilo Villegas",NA,35.65,606,17,"Back9Round3ScoringAverage",2010
133,133,"Trevor Immelman",NA,35.67,321,9,"Back9Round3ScoringAverage",2010
133,133,"Marc Leishman",NA,35.67,642,18,"Back9Round3ScoringAverage",2010
135,135,"Briny Baird",NA,35.69,571,16,"Back9Round3ScoringAverage",2010
135,135,"Nathan Green",NA,35.69,571,16,"Back9Round3ScoringAverage",2010
137,137,"Cameron Beckman",NA,35.7,357,10,"Back9Round3ScoringAverage",2010
137,137,"Brian Gay",NA,35.7,714,20,"Back9Round3ScoringAverage",2010
139,139,"James Driscoll",NA,35.71,500,14,"Back9Round3ScoringAverage",2010
139,139,"Steve Marino",NA,35.71,607,17,"Back9Round3ScoringAverage",2010
139,139,"Ryan Moore",NA,35.71,607,17,"Back9Round3ScoringAverage",2010
139,139,"Scott Piercy",NA,35.71,607,17,"Back9Round3ScoringAverage",2010
139,139,"Chris Wilson",NA,35.71,250,7,"Back9Round3ScoringAverage",2010
144,144,"Woody Austin",NA,35.72,643,18,"Back9Round3ScoringAverage",2010
145,145,"Aaron Baddeley",NA,35.73,786,22,"Back9Round3ScoringAverage",2010
146,146,"Scott Verplank",NA,35.75,572,16,"Back9Round3ScoringAverage",2010
147,147,"Vaughn Taylor",NA,35.76,608,17,"Back9Round3ScoringAverage",2010
148,148,"Mathias Gronberg",NA,35.78,322,9,"Back9Round3ScoringAverage",2010
149,149,"Bob Estes",NA,35.79,501,14,"Back9Round3ScoringAverage",2010
149,149,"Steve Flesch",NA,35.79,501,14,"Back9Round3ScoringAverage",2010
149,149,"Robert Garrigus",NA,35.79,501,14,"Back9Round3ScoringAverage",2010
149,149,"Brett Quigley",NA,35.79,680,19,"Back9Round3ScoringAverage",2010
149,149,"Brian Stuard",NA,35.79,501,14,"Back9Round3ScoringAverage",2010
154,154,"Jimmy Walker",NA,35.8,537,15,"Back9Round3ScoringAverage",2010
155,155,"Ben Curtis",NA,35.81,573,16,"Back9Round3ScoringAverage",2010
156,156,"Rory McIlroy",NA,35.82,394,11,"Back9Round3ScoringAverage",2010
157,157,"David Duval",NA,35.83,430,12,"Back9Round3ScoringAverage",2010
157,157,"Matt Every",NA,35.83,430,12,"Back9Round3ScoringAverage",2010
157,157,"John Merrick",NA,35.83,824,23,"Back9Round3ScoringAverage",2010
157,157,"Roger Tambellini",NA,35.83,430,12,"Back9Round3ScoringAverage",2010
157,157,"David Toms",NA,35.83,645,18,"Back9Round3ScoringAverage",2010
162,162,"Zach Johnson",NA,35.86,789,22,"Back9Round3ScoringAverage",2010
163,163,"Daniel Chopra",NA,35.9,359,10,"Back9Round3ScoringAverage",2010
164,164,"Rod Pampling",NA,35.92,431,12,"Back9Round3ScoringAverage",2010
164,164,"Chris Riley",NA,35.92,467,13,"Back9Round3ScoringAverage",2010
166,166,"Jay Williamson",NA,35.93,503,14,"Back9Round3ScoringAverage",2010
167,167,"Robert Allenby",NA,35.94,611,17,"Back9Round3ScoringAverage",2010
167,167,"Nicholas Thompson",NA,35.94,575,16,"Back9Round3ScoringAverage",2010
169,169,"Chris Stroud",NA,35.95,683,19,"Back9Round3ScoringAverage",2010
170,170,"Richard Johnson",NA,36,648,18,"Back9Round3ScoringAverage",2010
170,170,"Davis Love III",NA,36,576,16,"Back9Round3ScoringAverage",2010
170,170,"Greg Owen",NA,36,360,10,"Back9Round3ScoringAverage",2010
170,170,"Andres Romero",NA,36,576,16,"Back9Round3ScoringAverage",2010
174,174,"Matt Bettencourt",NA,36.07,541,15,"Back9Round3ScoringAverage",2010
175,175,"Jarrod Lyle",NA,36.11,325,9,"Back9Round3ScoringAverage",2010
176,176,"Brad Faxon",NA,36.14,253,7,"Back9Round3ScoringAverage",2010
176,176,"Vance Veazey",NA,36.14,253,7,"Back9Round3ScoringAverage",2010
178,178,"Bill Lunde",NA,36.15,470,13,"Back9Round3ScoringAverage",2010
179,179,"Roland Thatcher",NA,36.18,398,11,"Back9Round3ScoringAverage",2010
180,180,"Steve Lowery",NA,36.2,362,10,"Back9Round3ScoringAverage",2010
180,180,"Rory Sabbatini",NA,36.2,543,15,"Back9Round3ScoringAverage",2010
182,182,"Jerod Turner",NA,36.22,326,9,"Back9Round3ScoringAverage",2010
183,183,"Ian Poulter",NA,36.27,399,11,"Back9Round3ScoringAverage",2010
184,184,"David Lutterus",NA,36.3,363,10,"Back9Round3ScoringAverage",2010
185,185,"Greg Kraft",NA,36.33,218,6,"Back9Round3ScoringAverage",2010
186,186,"Craig Bowden",NA,36.44,328,9,"Back9Round3ScoringAverage",2010
187,187,"Steve Wheatcroft",NA,36.45,401,11,"Back9Round3ScoringAverage",2010
188,188,"Tim Herron",NA,36.5,584,16,"Back9Round3ScoringAverage",2010
188,188,"Cliff Kresge",NA,36.5,292,8,"Back9Round3ScoringAverage",2010
188,188,"Garrett Willis",NA,36.5,657,18,"Back9Round3ScoringAverage",2010
191,191,"Mike Weir",NA,36.9,369,10,"Back9Round3ScoringAverage",2010
192,192,"Brent Delahoussaye",NA,37,296,8,"Back9Round3ScoringAverage",2010
