"Front9Round3ScoringAverage_RANKTHISWEEK_2008","Front9Round3ScoringAverage_RANKLASTWEEK_2008","Front9Round3ScoringAverage_PLAYERNAME_2008","Front9Round3ScoringAverage__2008","Front9Round3ScoringAverage_AVG_2008","Front9Round3ScoringAverage_TOTALSTROKES_2008","Front9Round3ScoringAverage_TOTALROUNDS_2008","stat_name","year"
62,62,"Mark Hensby",NA,35.18,387,11,"Front9Round3ScoringAverage",2008
62,62,"John Huston",NA,35.18,387,11,"Front9Round3ScoringAverage",2008
65,65,"Chez Reavie",NA,35.19,739,21,"Front9Round3ScoringAverage",2008
65,65,"Rory Sabbatini",NA,35.19,563,16,"Front9Round3ScoringAverage",2008
67,67,"JJ Henry",NA,35.2,704,20,"Front9Round3ScoringAverage",2008
67,67,"Steve Stricker",NA,35.2,528,15,"Front9Round3ScoringAverage",2008
69,69,"Jason Allred",NA,35.22,317,9,"Front9Round3ScoringAverage",2008
69,69,"Ben Crane",NA,35.22,634,18,"Front9Round3ScoringAverage",2008
69,69,"Joe Durant",NA,35.22,634,18,"Front9Round3ScoringAverage",2008
69,69,"Patrick Sheehan",NA,35.22,951,27,"Front9Round3ScoringAverage",2008
73,73,"John Riegger",NA,35.23,458,13,"Front9Round3ScoringAverage",2008
74,74,"Charlie Wi",NA,35.24,740,21,"Front9Round3ScoringAverage",2008
74,74,"Jay Williamson",NA,35.24,599,17,"Front9Round3ScoringAverage",2008
76,76,"Davis Love III",NA,35.25,564,16,"Front9Round3ScoringAverage",2008
76,76,"Phil Mickelson",NA,35.25,705,20,"Front9Round3ScoringAverage",2008
78,78,"Woody Austin",NA,35.26,811,23,"Front9Round3ScoringAverage",2008
78,78,"Charley Hoffman",NA,35.26,670,19,"Front9Round3ScoringAverage",2008
80,80,"Brad Adamonis",NA,35.27,529,15,"Front9Round3ScoringAverage",2008
80,80,"Paul Casey",NA,35.27,388,11,"Front9Round3ScoringAverage",2008
82,82,"Michael Allen",NA,35.28,635,18,"Front9Round3ScoringAverage",2008
82,82,"Stephen Ames",NA,35.28,635,18,"Front9Round3ScoringAverage",2008
82,82,"Camilo Villegas",NA,35.28,635,18,"Front9Round3ScoringAverage",2008
85,85,"Billy Mayfair",NA,35.3,812,23,"Front9Round3ScoringAverage",2008
86,86,"Robert Allenby",NA,35.31,918,26,"Front9Round3ScoringAverage",2008
86,86,"Chris Stroud",NA,35.31,459,13,"Front9Round3ScoringAverage",2008
88,88,"Brian Davis",NA,35.32,777,22,"Front9Round3ScoringAverage",2008
88,88,"Steve Flesch",NA,35.32,671,19,"Front9Round3ScoringAverage",2008
88,88,"Bubba Watson",NA,35.32,671,19,"Front9Round3ScoringAverage",2008
91,91,"Paul Claxton",NA,35.33,318,9,"Front9Round3ScoringAverage",2008
91,91,"Bob Sowards",NA,35.33,318,9,"Front9Round3ScoringAverage",2008
93,93,"Stuart Appleby",NA,35.35,707,20,"Front9Round3ScoringAverage",2008
93,93,"Robert Garrigus",NA,35.35,601,17,"Front9Round3ScoringAverage",2008
95,95,"Cliff Kresge",NA,35.36,495,14,"Front9Round3ScoringAverage",2008
95,95,"Omar Uresti",NA,35.36,495,14,"Front9Round3ScoringAverage",2008
97,97,"Briny Baird",NA,35.37,955,27,"Front9Round3ScoringAverage",2008
98,98,"Aaron Baddeley",NA,35.38,566,16,"Front9Round3ScoringAverage",2008
98,98,"Nick OHern",NA,35.38,566,16,"Front9Round3ScoringAverage",2008
98,98,"Jin Park",NA,35.38,460,13,"Front9Round3ScoringAverage",2008
101,101,"Stewart Cink",NA,35.39,637,18,"Front9Round3ScoringAverage",2008
101,101,"Nathan Green",NA,35.39,637,18,"Front9Round3ScoringAverage",2008
101,101,"Hunter Mahan",NA,35.39,637,18,"Front9Round3ScoringAverage",2008
104,104,"DJ Trahan",NA,35.4,708,20,"Front9Round3ScoringAverage",2008
105,105,"Vijay Singh",NA,35.41,602,17,"Front9Round3ScoringAverage",2008
106,106,"Gavin Coles",NA,35.42,425,12,"Front9Round3ScoringAverage",2008
106,106,"Carl Pettersson",NA,35.42,921,26,"Front9Round3ScoringAverage",2008
108,108,"Ben Curtis",NA,35.44,638,18,"Front9Round3ScoringAverage",2008
108,108,"Steve Elkington",NA,35.44,638,18,"Front9Round3ScoringAverage",2008
108,108,"JB Holmes",NA,35.44,638,18,"Front9Round3ScoringAverage",2008
108,108,"Rocco Mediate",NA,35.44,638,18,"Front9Round3ScoringAverage",2008
112,112,"Olin Browne",NA,35.45,390,11,"Front9Round3ScoringAverage",2008
113,113,"Ryan Armour",NA,35.46,461,13,"Front9Round3ScoringAverage",2008
114,114,"Matt Kuchar",NA,35.47,603,17,"Front9Round3ScoringAverage",2008
115,115,"Alejandro Canizares",NA,35.5,355,10,"Front9Round3ScoringAverage",2008
115,115,"Kent Jones",NA,35.5,426,12,"Front9Round3ScoringAverage",2008
115,115,"Martin Laird",NA,35.5,710,20,"Front9Round3ScoringAverage",2008
115,115,"Michael Letzig",NA,35.5,568,16,"Front9Round3ScoringAverage",2008
115,115,"David Lutterus",NA,35.5,284,8,"Front9Round3ScoringAverage",2008
115,115,"Scott McCarron",NA,35.5,355,10,"Front9Round3ScoringAverage",2008
121,121,"Cameron Beckman",NA,35.53,604,17,"Front9Round3ScoringAverage",2008
121,121,"James Driscoll",NA,35.53,533,15,"Front9Round3ScoringAverage",2008
121,121,"Paul Goydos",NA,35.53,533,15,"Front9Round3ScoringAverage",2008
121,121,"Parker McLachlin",NA,35.53,604,17,"Front9Round3ScoringAverage",2008
121,121,"Brett Quigley",NA,35.53,533,15,"Front9Round3ScoringAverage",2008
121,121,"David Toms",NA,35.53,533,15,"Front9Round3ScoringAverage",2008
127,127,"Alex Cejka",NA,35.54,462,13,"Front9Round3ScoringAverage",2008
127,127,"Chad Collins",NA,35.54,462,13,"Front9Round3ScoringAverage",2008
127,127,"Ryan Palmer",NA,35.54,462,13,"Front9Round3ScoringAverage",2008
127,127,"Rod Pampling",NA,35.54,462,13,"Front9Round3ScoringAverage",2008
131,131,"Ian Poulter",NA,35.55,391,11,"Front9Round3ScoringAverage",2008
132,132,"Todd Hamilton",NA,35.56,640,18,"Front9Round3ScoringAverage",2008
133,133,"Nicholas Thompson",NA,35.57,747,21,"Front9Round3ScoringAverage",2008
134,134,"Dustin Johnson",NA,35.59,605,17,"Front9Round3ScoringAverage",2008
135,135,"Shigeki Maruyama",NA,35.6,356,10,"Front9Round3ScoringAverage",2008
136,136,"Nick Flanagan",NA,35.63,570,16,"Front9Round3ScoringAverage",2008
136,136,"Lucas Glover",NA,35.63,677,19,"Front9Round3ScoringAverage",2008
136,136,"Dean Wilson",NA,35.63,855,24,"Front9Round3ScoringAverage",2008
139,139,"Greg Kraft",NA,35.64,392,11,"Front9Round3ScoringAverage",2008
140,140,"Justin Bolli",NA,35.65,606,17,"Front9Round3ScoringAverage",2008
140,140,"Peter Lonard",NA,35.65,606,17,"Front9Round3ScoringAverage",2008
140,140,"Kevin Na",NA,35.65,713,20,"Front9Round3ScoringAverage",2008
140,140,"Kevin Streelman",NA,35.65,927,26,"Front9Round3ScoringAverage",2008
140,140,"Scott Verplank",NA,35.65,606,17,"Front9Round3ScoringAverage",2008
145,145,"Nick Watney",NA,35.67,749,21,"Front9Round3ScoringAverage",2008
146,146,"Ken Duke",NA,35.68,892,25,"Front9Round3ScoringAverage",2008
147,147,"Richard Johnson",NA,35.7,357,10,"Front9Round3ScoringAverage",2008
147,147,"Stephen Leaney",NA,35.7,357,10,"Front9Round3ScoringAverage",2008
147,147,"Brett Rumford",NA,35.7,357,10,"Front9Round3ScoringAverage",2008
150,150,"John Senden",NA,35.74,679,19,"Front9Round3ScoringAverage",2008
151,151,"Fred Couples",NA,35.75,429,12,"Front9Round3ScoringAverage",2008
151,151,"Carlos Franco",NA,35.75,429,12,"Front9Round3ScoringAverage",2008
151,151,"Jeff Overton",NA,35.75,715,20,"Front9Round3ScoringAverage",2008
151,151,"Charles Warren",NA,35.75,429,12,"Front9Round3ScoringAverage",2008
155,155,"Geoff Ogilvy",NA,35.77,465,13,"Front9Round3ScoringAverage",2008
156,156,"Chris Riley",NA,35.78,322,9,"Front9Round3ScoringAverage",2008
157,157,"Jerry Kelly",NA,35.79,501,14,"Front9Round3ScoringAverage",2008
158,158,"Kenneth Ferrie",NA,35.83,430,12,"Front9Round3ScoringAverage",2008
159,159,"Chris DiMarco",NA,35.87,538,15,"Front9Round3ScoringAverage",2008
159,159,"Mathias Gronberg",NA,35.87,538,15,"Front9Round3ScoringAverage",2008
159,159,"Marc Turnesa",NA,35.87,538,15,"Front9Round3ScoringAverage",2008
162,162,"Lee Janzen",NA,35.89,646,18,"Front9Round3ScoringAverage",2008
163,163,"Eric Axley",NA,35.91,826,23,"Front9Round3ScoringAverage",2008
164,164,"Andres Romero",NA,35.93,539,15,"Front9Round3ScoringAverage",2008
164,164,"Jimmy Walker",NA,35.93,503,14,"Front9Round3ScoringAverage",2008
166,166,"Troy Matteson",NA,35.94,611,17,"Front9Round3ScoringAverage",2008
167,167,"Frank Lickliter II",NA,35.96,827,23,"Front9Round3ScoringAverage",2008
168,168,"Jeff Gove",NA,36,288,8,"Front9Round3ScoringAverage",2008
168,168,"JP Hayes",NA,36,288,8,"Front9Round3ScoringAverage",2008
168,168,"Ryan Moore",NA,36,432,12,"Front9Round3ScoringAverage",2008
168,168,"John Rollins",NA,36,684,19,"Front9Round3ScoringAverage",2008
172,172,"Matt Jones",NA,36.06,613,17,"Front9Round3ScoringAverage",2008
173,173,"Doug LaBelle II",NA,36.08,433,12,"Front9Round3ScoringAverage",2008
174,174,"Brad Elder",NA,36.09,397,11,"Front9Round3ScoringAverage",2008
175,175,"George McNeill",NA,36.1,722,20,"Front9Round3ScoringAverage",2008
176,176,"Kyle Thompson",NA,36.11,325,9,"Front9Round3ScoringAverage",2008
177,177,"Harrison Frazar",NA,36.14,506,14,"Front9Round3ScoringAverage",2008
177,177,"Ron Whittaker",NA,36.14,253,7,"Front9Round3ScoringAverage",2008
179,179,"Ted Purdy",NA,36.18,398,11,"Front9Round3ScoringAverage",2008
180,180,"Todd Demsey",NA,36.19,579,16,"Front9Round3ScoringAverage",2008
181,181,"Kevin Stadler",NA,36.2,543,15,"Front9Round3ScoringAverage",2008
182,182,"Tommy Armour III",NA,36.25,580,16,"Front9Round3ScoringAverage",2008
182,182,"John Mallinger",NA,36.25,725,20,"Front9Round3ScoringAverage",2008
184,184,"Will Ma Kenzie",NA,36.27,399,11,"Front9Round3ScoringAverage",2008
184,184,"Tag Ridings",NA,36.27,544,15,"Front9Round3ScoringAverage",2008
186,186,"Tommy Gainey",NA,36.29,254,7,"Front9Round3ScoringAverage",2008
187,187,"Trevor Immelman",NA,36.31,472,13,"Front9Round3ScoringAverage",2008
188,188,"Jeff Maggert",NA,36.38,582,16,"Front9Round3ScoringAverage",2008
189,189,"Heath Slocum",NA,36.39,837,23,"Front9Round3ScoringAverage",2008
190,190,"Ernie Els",NA,36.4,364,10,"Front9Round3ScoringAverage",2008
191,191,"Johnson Wagner",NA,36.44,583,16,"Front9Round3ScoringAverage",2008
193,193,"Cody Freeman",NA,36.63,293,8,"Front9Round3ScoringAverage",2008
194,194,"Robert Gamez",NA,36.71,514,14,"Front9Round3ScoringAverage",2008
195,195,"Travis Perkins",NA,36.8,184,5,"Front9Round3ScoringAverage",2008
196,196,"David Duval",NA,37.14,260,7,"Front9Round3ScoringAverage",2008
197,197,"Steve Lowery",NA,37.23,484,13,"Front9Round3ScoringAverage",2008
