"OfficialWorldGolfRanking_RANKTHISWEEK_2007","OfficialWorldGolfRanking_RANKLASTWEEK_2007","OfficialWorldGolfRanking_PLAYERNAME_2007","OfficialWorldGolfRanking_EVENTS_2007","OfficialWorldGolfRanking_AVGPOINTS_2007","OfficialWorldGolfRanking_TOTALPOINTS_2007","OfficialWorldGolfRanking_POINTSLOST_2007","OfficialWorldGolfRanking_POINTSGAINED_2007","OfficialWorldGolfRanking_COUNTRY_2007","stat_name","year"
253,251,"Marc Turnesa",40,0.69,27.53,-3.01,30.54,NA,"OfficialWorldGolfRanking",2007
254,250,"Kyle Thompson",56,0.69,38.54,-11.38,38.33,NA,"OfficialWorldGolfRanking",2007
255,253,"Martin Laird",40,0.68,27.35,-4.47,31.82,NA,"OfficialWorldGolfRanking",2007
256,252,"Alex Cejka",60,0.68,41.02,-23.38,38.16,NA,"OfficialWorldGolfRanking",2007
257,255,"Zane Scotland",40,0.68,27.24,-3.65,28.22,NA,"OfficialWorldGolfRanking",2007
258,254,"Andrew Buckle",58,0.68,39.42,-60.46,23.7,NA,"OfficialWorldGolfRanking",2007
259,271,"Alan McLean",41,0.68,27.74,-12.56,25.92,NA,"OfficialWorldGolfRanking",2007
260,256,"Chris Riley",50,0.67,33.63,-18.88,30.93,NA,"OfficialWorldGolfRanking",2007
261,264,"Francois DeLamontagne",50,0.67,33.57,-15.17,33.04,NA,"OfficialWorldGolfRanking",2007
262,257,"Tim Petrovic",63,0.66,41.62,-41.18,38.48,NA,"OfficialWorldGolfRanking",2007
263,260,"Ricardo Gonzalez",44,0.66,29.03,-42.27,18.51,NA,"OfficialWorldGolfRanking",2007
264,305,"Greg Chalmers",61,0.65,39.82,-22.05,31.1,NA,"OfficialWorldGolfRanking",2007
265,261,"Marcus Fraser",56,0.65,36.42,-27.56,26.76,NA,"OfficialWorldGolfRanking",2007
266,259,"Mikael Lundberg",47,0.65,30.49,-14.58,29.25,NA,"OfficialWorldGolfRanking",2007
267,262,"Chinnarat Phadungsil",46,0.65,29.69,-21.88,22.08,NA,"OfficialWorldGolfRanking",2007
268,267,"Rafael Echenique",55,0.64,35.45,-27.02,20.34,NA,"OfficialWorldGolfRanking",2007
269,263,"Christian Cevaer",54,0.64,34.8,-24.58,32.32,NA,"OfficialWorldGolfRanking",2007
270,266,"Adam Bland",40,0.64,25.61,-7.77,27.07,NA,"OfficialWorldGolfRanking",2007
271,265,"Harrison Frazar",61,0.64,39.01,-57.64,31.06,NA,"OfficialWorldGolfRanking",2007
272,270,"KT Kim",40,0.64,25.56,-6.52,28.68,NA,"OfficialWorldGolfRanking",2007
273,277,"Peter Lawrie",57,0.64,36.34,-29.92,33.05,NA,"OfficialWorldGolfRanking",2007
274,269,"Toshi Izawa",47,0.64,29.93,-28.83,30.64,NA,"OfficialWorldGolfRanking",2007
275,272,"Chawalit Plaphol",63,0.64,40.1,-30.12,32.38,NA,"OfficialWorldGolfRanking",2007
276,267,"Jean Van de Velde",44,0.63,27.73,-35.19,22.64,NA,"OfficialWorldGolfRanking",2007
277,276,"Shiv Kapur",58,0.63,36.42,-40.05,30.97,NA,"OfficialWorldGolfRanking",2007
278,275,"Brad Elder",42,0.63,26.31,-3.79,29.15,NA,"OfficialWorldGolfRanking",2007
279,273,"Tommy Armour III",49,0.63,30.69,-24.76,33.52,NA,"OfficialWorldGolfRanking",2007
280,278,"Leif Westerberg",53,0.62,32.87,-9.26,32.59,NA,"OfficialWorldGolfRanking",2007
281,274,"Stephen Dodd",46,0.62,28.41,-56.03,12.66,NA,"OfficialWorldGolfRanking",2007
282,296,"David Frost",40,0.62,24.6,-10.15,30.71,NA,"OfficialWorldGolfRanking",2007
283,287,"Scott Hend",52,0.61,31.93,-16.42,38.59,NA,"OfficialWorldGolfRanking",2007
284,288,"Richard Finch",60,0.61,36.8,-20.35,33.73,NA,"OfficialWorldGolfRanking",2007
285,290,"Anthony Kang",53,0.61,32.38,-18.37,23.63,NA,"OfficialWorldGolfRanking",2007
286,281,"Alvaro Quiros",40,0.61,24.28,-23.05,7.75,NA,"OfficialWorldGolfRanking",2007
287,284,"Jason Knutzon",40,0.61,24.21,-13.19,25.83,NA,"OfficialWorldGolfRanking",2007
287,285,"Sam Walker",60,0.61,36.32,-17.74,28.11,NA,"OfficialWorldGolfRanking",2007
289,280,"Jeff Sluman",51,0.61,30.86,-59.29,13.4,NA,"OfficialWorldGolfRanking",2007
290,286,"Pablo Martin Benavides",40,0.6,24.17,-7.18,31.35,NA,"OfficialWorldGolfRanking",2007
291,294,"Takuya Taniguchi",53,0.6,31.94,-29.61,20.45,NA,"OfficialWorldGolfRanking",2007
292,289,"Martin Erlandsson",56,0.6,33.59,-22.64,27.01,NA,"OfficialWorldGolfRanking",2007
293,283,"Billy Andrade",51,0.6,30.57,-45.58,17.5,NA,"OfficialWorldGolfRanking",2007
294,322,"Edoardo Molinari",43,0.6,25.61,-11.91,35.73,NA,"OfficialWorldGolfRanking",2007
295,282,"Toshinori Muto",50,0.6,29.75,-26.05,15.56,NA,"OfficialWorldGolfRanking",2007
296,292,"Kent Jones",62,0.59,36.76,-33.88,24.09,NA,"OfficialWorldGolfRanking",2007
297,293,"Paul Claxton",53,0.59,31.4,-19.75,34.38,NA,"OfficialWorldGolfRanking",2007
298,291,"Nicolas Vanhootegem",40,0.59,23.68,-13.64,22.26,NA,"OfficialWorldGolfRanking",2007
299,313,"Scott Sterling",40,0.58,23.36,-6.2,29.38,NA,"OfficialWorldGolfRanking",2007
300,295,"Brenden Pappas",52,0.58,30.29,-21.05,25.97,NA,"OfficialWorldGolfRanking",2007
301,297,"Vance Veazey",48,0.58,27.86,-8.84,28.19,NA,"OfficialWorldGolfRanking",2007
302,299,"Iain Pyman",52,0.58,30,-5.29,29.96,NA,"OfficialWorldGolfRanking",2007
303,423,"Garth Mulroy",49,0.58,28.21,-3.86,27.32,NA,"OfficialWorldGolfRanking",2007
304,301,"Sam Little",55,0.58,31.64,-13.03,30.08,NA,"OfficialWorldGolfRanking",2007
305,316,"Peter Whiteford",56,0.57,31.98,-5.09,30.37,NA,"OfficialWorldGolfRanking",2007
306,344,"Kane Webber",40,0.57,22.77,-13.8,19.48,NA,"OfficialWorldGolfRanking",2007
307,298,"Steve Lowery",53,0.57,30.16,-59.19,19.2,NA,"OfficialWorldGolfRanking",2007
308,300,"Mamo Osanai",49,0.57,27.87,-30.88,14.85,NA,"OfficialWorldGolfRanking",2007
309,304,"Chez Reavie",50,0.57,28.32,-10.42,30.08,NA,"OfficialWorldGolfRanking",2007
310,303,"Jean Francois Lucquin",56,0.57,31.67,-27.24,36.26,NA,"OfficialWorldGolfRanking",2007
311,310,"Ariel Canete",51,0.56,28.81,-21.68,34.6,NA,"OfficialWorldGolfRanking",2007
312,305,"Satoru Hirota",49,0.56,27.66,-19.79,26.51,NA,"OfficialWorldGolfRanking",2007
313,308,"Lee Seongho",40,0.56,22.36,-7.12,24.15,NA,"OfficialWorldGolfRanking",2007
314,311,"Norio Shinozaki",40,0.56,22.3,-1.31,22.57,NA,"OfficialWorldGolfRanking",2007
315,302,"Gavin Coles",63,0.56,35.04,-31.98,19.85,NA,"OfficialWorldGolfRanking",2007
316,672,"Won Joon Lee",40,0.55,22.16,-4.91,21,NA,"OfficialWorldGolfRanking",2007
317,312,"Yasuharu Imano",52,0.55,28.7,-35.04,28.89,NA,"OfficialWorldGolfRanking",2007
318,307,"Greg Owen",54,0.55,29.78,-66.42,15.67,NA,"OfficialWorldGolfRanking",2007
319,321,"Damian McGrane",63,0.55,34.34,-38.62,24.9,NA,"OfficialWorldGolfRanking",2007
320,309,"Sung Lee",44,0.54,23.91,-12.24,23.33,NA,"OfficialWorldGolfRanking",2007
321,319,"Fabian Gomez",40,0.54,21.73,-4.29,24.06,NA,"OfficialWorldGolfRanking",2007
322,314,"Maarten Lafeber",48,0.54,26.04,-40.88,24.43,NA,"OfficialWorldGolfRanking",2007
323,328,"Scott Gardiner",52,0.54,28.18,-11.44,26.53,NA,"OfficialWorldGolfRanking",2007
324,315,"Jose Filipe Lima",55,0.54,29.77,-29.53,23.92,NA,"OfficialWorldGolfRanking",2007
325,317,"Ryan Armour",59,0.54,31.93,-18.34,31.93,NA,"OfficialWorldGolfRanking",2007
326,318,"Lee Slattery",51,0.54,27.55,-21.28,20.01,NA,"OfficialWorldGolfRanking",2007
327,320,"Lee Janzen",52,0.54,27.97,-26.77,21.55,NA,"OfficialWorldGolfRanking",2007
327,323,"Patrick Sheehan",64,0.54,34.42,-22.28,34.84,NA,"OfficialWorldGolfRanking",2007
329,324,"Nicholas Thompson",68,0.54,36.5,-14.26,40.9,NA,"OfficialWorldGolfRanking",2007
330,327,"Bryan Saltus",40,0.53,21.38,-9.82,17.92,NA,"OfficialWorldGolfRanking",2007
331,325,"Jason Dufner",58,0.53,30.75,-26.27,23.91,NA,"OfficialWorldGolfRanking",2007
332,329,"Julio Zapata",40,0.53,21.19,-6.58,20.99,NA,"OfficialWorldGolfRanking",2007
333,333,"Jarmo Sandelin",58,0.53,30.71,-32.6,17.97,NA,"OfficialWorldGolfRanking",2007
334,325,"Omar Uresti",57,0.53,30.16,-33.98,28.55,NA,"OfficialWorldGolfRanking",2007
335,334,"Mark Brown",40,0.53,21.15,-1.27,22.42,NA,"OfficialWorldGolfRanking",2007
336,330,"Doug LaBelle II",62,0.53,32.6,-25.68,31.95,NA,"OfficialWorldGolfRanking",2007
337,331,"Scott Barr",50,0.53,26.27,-12.2,27.02,NA,"OfficialWorldGolfRanking",2007
339,332,"Mathias Gronberg",65,0.52,33.59,-26.46,28.87,NA,"OfficialWorldGolfRanking",2007
340,338,"David McKenzie",64,0.51,32.92,-18.91,25.8,NA,"OfficialWorldGolfRanking",2007
341,339,"BJ Staten",51,0.51,26.21,-7.63,26.51,NA,"OfficialWorldGolfRanking",2007
342,336,"Stephen Gallacher",49,0.51,25.08,-29.57,22.76,NA,"OfficialWorldGolfRanking",2007
343,337,"Tommy Nakajima",40,0.51,20.41,-19.69,4.61,NA,"OfficialWorldGolfRanking",2007
344,341,"Thomas Levet",40,0.51,20.38,-15.92,21.16,NA,"OfficialWorldGolfRanking",2007
345,342,"Masaya Tomida",49,0.51,24.91,-14.87,17.08,NA,"OfficialWorldGolfRanking",2007
346,360,"Jarrod Lyle",67,0.51,33.95,-37.6,21.66,NA,"OfficialWorldGolfRanking",2007
347,343,"Skip Kendall",54,0.51,27.33,-21.11,29.76,NA,"OfficialWorldGolfRanking",2007
348,345,"Stuart Manley",58,0.5,29.26,-7.6,28.64,NA,"OfficialWorldGolfRanking",2007
349,349,"Chris Stroud",40,0.5,20.13,-4.5,20.75,NA,"OfficialWorldGolfRanking",2007
350,346,"Michael Jonzon",40,0.5,20.1,-6.24,24.54,NA,"OfficialWorldGolfRanking",2007
352,353,"Iain Steel",41,0.5,20.57,-17.06,23,NA,"OfficialWorldGolfRanking",2007
353,348,"Peter Fowler",63,0.5,31.51,-16.39,34.19,NA,"OfficialWorldGolfRanking",2007
354,347,"Franklin Langham",54,0.5,27,-14.7,23.88,NA,"OfficialWorldGolfRanking",2007
355,351,"Yui Ueda",46,0.5,22.92,-12.63,24.95,NA,"OfficialWorldGolfRanking",2007
356,363,"Steve Allan",46,0.49,22.72,-18.7,23.11,NA,"OfficialWorldGolfRanking",2007
357,355,"Toyokazu Fujishima",40,0.49,19.72,-1.54,19.49,NA,"OfficialWorldGolfRanking",2007
358,352,"John Merrick",59,0.49,29.05,-17.75,25.77,NA,"OfficialWorldGolfRanking",2007
359,354,"Marco Dawson",54,0.49,26.36,-22.31,20.64,NA,"OfficialWorldGolfRanking",2007
360,356,"Tom Scherrer",55,0.49,26.75,-8.57,25.35,NA,"OfficialWorldGolfRanking",2007
361,357,"Hirofumi Miyase",48,0.49,23.3,-7.39,29.05,NA,"OfficialWorldGolfRanking",2007
362,361,"Jeremy Anderson",50,0.48,24.1,-5.85,25.24,NA,"OfficialWorldGolfRanking",2007
363,426,"Robert Rock",50,0.48,24.04,-14.59,17.12,NA,"OfficialWorldGolfRanking",2007
364,481,"Kyron Sullivan",58,0.48,27.83,-22.79,19.99,NA,"OfficialWorldGolfRanking",2007
365,358,"Emanuele Canonica",52,0.48,24.85,-35.32,19.46,NA,"OfficialWorldGolfRanking",2007
366,362,"Parker McLachlin",59,0.48,28.19,-16.66,27.08,NA,"OfficialWorldGolfRanking",2007
367,359,"Eric Axley",69,0.48,32.92,-34.48,16.29,NA,"OfficialWorldGolfRanking",2007
368,371,"Gary Murphy",55,0.48,26.15,-20.48,20.97,NA,"OfficialWorldGolfRanking",2007
369,366,"Kiyoshi Miyazato",47,0.47,22.16,-15.65,23.22,NA,"OfficialWorldGolfRanking",2007
370,368,"Robert Gamez",61,0.47,28.73,-32.87,24.68,NA,"OfficialWorldGolfRanking",2007
371,364,"TC Wang",40,0.47,18.82,-25.21,9.17,NA,"OfficialWorldGolfRanking",2007
372,366,"Chad Collins",55,0.47,25.78,-19.04,19.34,NA,"OfficialWorldGolfRanking",2007
373,373,"SSP Chawrasia",40,0.47,18.68,-9.88,12.69,NA,"OfficialWorldGolfRanking",2007
374,372,"John Riegger",42,0.47,19.59,-7.95,21.38,NA,"OfficialWorldGolfRanking",2007
375,365,"Olin Browne",45,0.47,20.99,-63.03,13.74,NA,"OfficialWorldGolfRanking",2007
376,374,"Carlos Rodiles",45,0.47,20.96,-9.48,21.34,NA,"OfficialWorldGolfRanking",2007
377,377,"Gary Simpson",40,0.47,18.61,-10.22,15.74,NA,"OfficialWorldGolfRanking",2007
378,381,"Adam Blyth",44,0.47,20.46,-10.14,20.94,NA,"OfficialWorldGolfRanking",2007
379,370,"Nobuhiro Masuda",53,0.46,24.61,-27.35,5.92,NA,"OfficialWorldGolfRanking",2007
380,378,"Scott Laycock",46,0.46,21.33,-13.64,18.43,NA,"OfficialWorldGolfRanking",2007
381,375,"Rahil Gangjee",46,0.46,21.33,-14.53,13.51,NA,"OfficialWorldGolfRanking",2007
381,380,"Henrik Nystrom",45,0.46,20.87,-13.69,18.95,NA,"OfficialWorldGolfRanking",2007
383,376,"Spencer Levin",40,0.46,18.54,-6.68,22.36,NA,"OfficialWorldGolfRanking",2007
384,369,"Naoya Takemoto",43,0.46,19.79,-5.02,21.31,NA,"OfficialWorldGolfRanking",2007
385,383,"Edward Loar",45,0.46,20.68,-25.43,6.39,NA,"OfficialWorldGolfRanking",2007
385,412,"Hennie Otto",40,0.46,18.38,-15.08,18.61,NA,"OfficialWorldGolfRanking",2007
387,414,"Garry Houston",67,0.46,30.7,-24.17,27.77,NA,"OfficialWorldGolfRanking",2007
388,379,"Jeff Gove",59,0.46,26.9,-26.56,20.07,NA,"OfficialWorldGolfRanking",2007
389,384,"Brad Adamonis",57,0.46,25.97,-6.98,24.21,NA,"OfficialWorldGolfRanking",2007
390,386,"Jin Park",40,0.45,18.16,-3.04,16.92,NA,"OfficialWorldGolfRanking",2007
391,387,"Chris Campbell",55,0.45,24.94,-16.88,21.1,NA,"OfficialWorldGolfRanking",2007
392,382,"Jun Kikuchi",46,0.45,20.85,-12.76,19.67,NA,"OfficialWorldGolfRanking",2007
393,385,"James Driscoll",55,0.45,24.8,-19.18,24.09,NA,"OfficialWorldGolfRanking",2007
394,388,"Tag Ridings",62,0.45,27.89,-32.78,24.76,NA,"OfficialWorldGolfRanking",2007
395,389,"Sion Bebb",45,0.45,20.18,-11.25,13.73,NA,"OfficialWorldGolfRanking",2007
396,390,"Chris Rodgers",47,0.45,20.92,-19.67,17.67,NA,"OfficialWorldGolfRanking",2007
397,391,"Aron Price",44,0.44,19.57,-13.58,18.15,NA,"OfficialWorldGolfRanking",2007
398,394,"Byron Smith",40,0.44,17.77,-2.64,19.2,NA,"OfficialWorldGolfRanking",2007
399,393,"Ryan Palmer",60,0.44,26.63,-59.89,16.94,NA,"OfficialWorldGolfRanking",2007
400,402,"Gareth Paddison",54,0.44,23.59,-10.74,25.17,NA,"OfficialWorldGolfRanking",2007
401,392,"Chris Couch",57,0.44,24.89,-42.17,15.22,NA,"OfficialWorldGolfRanking",2007
402,403,"Jean Francois Remesy",51,0.44,22.24,-24.07,20.29,NA,"OfficialWorldGolfRanking",2007
403,395,"Brad Kennedy",43,0.44,18.71,-17.96,9.57,NA,"OfficialWorldGolfRanking",2007
404,400,"Sangmoon Bae",40,0.43,17.32,-3.14,20.17,NA,"OfficialWorldGolfRanking",2007
405,397,"Jean Baptiste Gonnet",51,0.43,22.04,-12.6,18.31,NA,"OfficialWorldGolfRanking",2007
406,401,"Artemio Murakami",40,0.43,17.26,-1.82,19.09,NA,"OfficialWorldGolfRanking",2007
407,399,"Bob Heintz",58,0.43,24.98,-17.24,24.52,NA,"OfficialWorldGolfRanking",2007
408,433,"Fabrizio Zanotti",40,0.43,17.22,-7.09,9.97,NA,"OfficialWorldGolfRanking",2007
409,398,"Tom Whitehouse",55,0.43,23.63,-18.55,21.42,NA,"OfficialWorldGolfRanking",2007
410,419,"Wayne Perske",48,0.43,20.59,-15.41,16.06,NA,"OfficialWorldGolfRanking",2007
411,396,"Benn Barham",60,0.43,25.7,-17.75,19.53,NA,"OfficialWorldGolfRanking",2007
412,406,"I J Jang",46,0.43,19.66,-21.21,15.49,NA,"OfficialWorldGolfRanking",2007
413,405,"Toru Suzuki",49,0.43,20.88,-22.32,13.1,NA,"OfficialWorldGolfRanking",2007
414,404,"Michael Putnam",56,0.42,23.78,-25.36,18.49,NA,"OfficialWorldGolfRanking",2007
415,407,"Santiago Luna",42,0.42,17.78,-11.93,18.12,NA,"OfficialWorldGolfRanking",2007
416,410,"Oliver Fisher",40,0.42,16.83,-5.34,20.69,NA,"OfficialWorldGolfRanking",2007
417,409,"Phillip Price",49,0.42,20.56,-22.11,19.1,NA,"OfficialWorldGolfRanking",2007
418,408,"Craig Bowden",55,0.42,23.01,-30.13,9.87,NA,"OfficialWorldGolfRanking",2007
419,411,"Carl Suneson",55,0.42,22.91,-13.7,22.5,NA,"OfficialWorldGolfRanking",2007
420,413,"Jong Duck Kim",42,0.42,17.46,-17.31,16.45,NA,"OfficialWorldGolfRanking",2007
421,418,"Chris Gane",49,0.41,20.29,-11.7,18.57,NA,"OfficialWorldGolfRanking",2007
422,447,"Peter Senior",40,0.41,16.46,-14.95,13.06,NA,"OfficialWorldGolfRanking",2007
423,487,"Craig Lile",54,0.41,22.14,-15.74,15.6,NA,"OfficialWorldGolfRanking",2007
424,416,"Greg Meyer",50,0.41,20.45,-15.05,15.56,NA,"OfficialWorldGolfRanking",2007
425,415,"Marcel Siem",55,0.41,22.33,-26.57,10.05,NA,"OfficialWorldGolfRanking",2007
426,445,"Andrew McArthur",49,0.4,19.71,-10.06,19,NA,"OfficialWorldGolfRanking",2007
427,420,"Ryuichi Oda",51,0.4,20.39,-23.89,11.56,NA,"OfficialWorldGolfRanking",2007
428,417,"Darren Fichardt",48,0.4,19.11,-40.33,4.37,NA,"OfficialWorldGolfRanking",2007
429,422,"Robert Coles",50,0.4,19.9,-9.77,20.37,NA,"OfficialWorldGolfRanking",2007
430,628,"James Nitties",40,0.4,15.89,-4.61,15.02,NA,"OfficialWorldGolfRanking",2007
431,420,"Dudley Hart",41,0.39,16.13,-41.61,13.13,NA,"OfficialWorldGolfRanking",2007
432,428,"James Heath",53,0.39,20.83,-21.64,13.85,NA,"OfficialWorldGolfRanking",2007
433,427,"David Gleeson",40,0.39,15.62,-6.43,12.48,NA,"OfficialWorldGolfRanking",2007
434,428,"Ryo Ishikawa",40,0.39,15.59,-3.17,18.76,NA,"OfficialWorldGolfRanking",2007
435,434,"Keng Chi Lin",62,0.39,24.13,-37.49,17.39,NA,"OfficialWorldGolfRanking",2007
436,424,"James Kamte",40,0.39,15.56,-9.73,16.96,NA,"OfficialWorldGolfRanking",2007
437,430,"Garrett Willis",55,0.39,21.37,-9.87,22.82,NA,"OfficialWorldGolfRanking",2007
438,439,"Jan Are Larsen",49,0.39,19.03,-12.17,17.02,NA,"OfficialWorldGolfRanking",2007
439,431,"Makoto Inoue",49,0.39,19,-13.93,10.21,NA,"OfficialWorldGolfRanking",2007
440,425,"Ignacio Garrido",53,0.39,20.5,-21.86,17.08,NA,"OfficialWorldGolfRanking",2007
441,435,"Daniel Summerhays",40,0.39,15.43,-1.63,17.07,NA,"OfficialWorldGolfRanking",2007
442,438,"Richie Ramsay",40,0.39,15.41,-1.96,14.28,NA,"OfficialWorldGolfRanking",2007
443,432,"Bryce Molder",51,0.39,19.65,-14.5,7.62,NA,"OfficialWorldGolfRanking",2007
444,454,"Miles Tunnicliff",53,0.39,20.41,-18.27,17.9,NA,"OfficialWorldGolfRanking",2007
445,437,"Barry Lane",53,0.38,20.36,-18.46,18.83,NA,"OfficialWorldGolfRanking",2007
446,436,"Kiyoshi Maita",47,0.38,17.84,-29.04,3.25,NA,"OfficialWorldGolfRanking",2007
446,440,"Chris Tidland",52,0.38,19.74,-10.93,17.04,NA,"OfficialWorldGolfRanking",2007
448,443,"DA Points",57,0.38,21.43,-15.76,17.76,NA,"OfficialWorldGolfRanking",2007
449,444,"Bob Tway",57,0.37,21.27,-28.56,20.07,NA,"OfficialWorldGolfRanking",2007
450,449,"Kelly Grunewald",40,0.37,14.9,-0.86,15.76,NA,"OfficialWorldGolfRanking",2007
451,446,"Joey Sindelar",54,0.37,19.93,-41.25,9.72,NA,"OfficialWorldGolfRanking",2007
452,448,"David Griffiths",50,0.37,18.39,-14.14,18.86,NA,"OfficialWorldGolfRanking",2007
453,451,"Jon Turcott",40,0.37,14.67,-6.22,12.84,NA,"OfficialWorldGolfRanking",2007
454,442,"Mark Pilkington",58,0.37,21.19,-23.87,4.82,NA,"OfficialWorldGolfRanking",2007
455,441,"Craig Barlow",40,0.36,14.59,-46.27,5.18,NA,"OfficialWorldGolfRanking",2007
456,453,"Taichiro Kiyota",42,0.36,15.21,-4.58,17.01,NA,"OfficialWorldGolfRanking",2007
457,450,"Tripp Isenhour",58,0.36,20.89,-27.08,17.75,NA,"OfficialWorldGolfRanking",2007
458,452,"Stephen Gangluff",40,0.36,14.38,-15.72,8.3,NA,"OfficialWorldGolfRanking",2007
459,457,"Colm Moriarty",40,0.36,14.3,-4.66,14.96,NA,"OfficialWorldGolfRanking",2007
460,456,"Terry Pilkadaris",56,0.36,19.94,-24.49,17.21,NA,"OfficialWorldGolfRanking",2007
461,458,"John Kimbell",40,0.36,14.23,-3.98,18.21,NA,"OfficialWorldGolfRanking",2007
462,459,"David Hearn",55,0.35,19.49,-13.54,15.82,NA,"OfficialWorldGolfRanking",2007
463,463,"Ben Mason",47,0.35,16.61,-10.46,18.43,NA,"OfficialWorldGolfRanking",2007
464,459,"Scott Gutschewski",52,0.35,18.29,-24.87,12.24,NA,"OfficialWorldGolfRanking",2007
465,461,"Gerald Rosales",40,0.35,14.01,-6.94,17.24,NA,"OfficialWorldGolfRanking",2007
466,455,"Alvaro Velasco",49,0.35,17.16,-8.12,18.34,NA,"OfficialWorldGolfRanking",2007
467,464,"Marco Ruiz",40,0.35,13.98,-5.66,12,NA,"OfficialWorldGolfRanking",2007
468,462,"Wes Heffernan",40,0.35,13.83,-9.73,13.32,NA,"OfficialWorldGolfRanking",2007
469,466,"Tommy Tolles",41,0.34,14.14,-4.18,12.22,NA,"OfficialWorldGolfRanking",2007
470,484,"Wade Ormsby",58,0.34,19.97,-29.15,6.02,NA,"OfficialWorldGolfRanking",2007
471,476,"David Higgins",46,0.34,15.69,-8.93,14.58,NA,"OfficialWorldGolfRanking",2007
472,479,"Tjaart van der Walt",48,0.34,16.33,-18.71,14.48,NA,"OfficialWorldGolfRanking",2007
473,468,"Bob May",40,0.34,13.56,-11.17,7.01,NA,"OfficialWorldGolfRanking",2007
474,471,"Adam Gee",40,0.34,13.55,-1.33,14.88,NA,"OfficialWorldGolfRanking",2007
475,475,"Marcus Higley",56,0.34,18.96,-18.04,14.93,NA,"OfficialWorldGolfRanking",2007
476,465,"Rich Bland",54,0.34,18.21,-18.26,15.31,NA,"OfficialWorldGolfRanking",2007
477,467,"Paul Gow",59,0.34,19.88,-26.4,7.8,NA,"OfficialWorldGolfRanking",2007
477,470,"Jimmy Walker",53,0.34,17.86,-6.9,17.04,NA,"OfficialWorldGolfRanking",2007
479,472,"Francois Calmels",40,0.34,13.47,-4.04,13.8,NA,"OfficialWorldGolfRanking",2007
480,469,"Glen Day",60,0.34,20.11,-22.4,14.18,NA,"OfficialWorldGolfRanking",2007
481,473,"Kiyoshi Murota",42,0.33,14.06,-13.44,9.23,NA,"OfficialWorldGolfRanking",2007
482,480,"Tetsuya Haraguchi",45,0.33,14.95,-8.52,9,NA,"OfficialWorldGolfRanking",2007
483,483,"Antonio Lascuna",40,0.33,13.18,-1.98,13.88,NA,"OfficialWorldGolfRanking",2007
484,488,"Alexandre Rocha",52,0.33,17.12,-12.4,12.32,NA,"OfficialWorldGolfRanking",2007
485,482,"Jean Hugo",46,0.33,15.14,-13.86,15.44,NA,"OfficialWorldGolfRanking",2007
486,478,"Paul Azinger",43,0.33,14.15,-24.21,7.95,NA,"OfficialWorldGolfRanking",2007
487,474,"Yoshikazu Haku",52,0.33,17.07,-16.82,8.1,NA,"OfficialWorldGolfRanking",2007
488,477,"Tatsuhiko Takahashi",55,0.33,18.05,-22.14,10.59,NA,"OfficialWorldGolfRanking",2007
489,490,"James Hepworth",53,0.33,17.39,-16.63,9.32,NA,"OfficialWorldGolfRanking",2007
490,485,"Bob Burns",40,0.33,13.07,-2.9,14.83,NA,"OfficialWorldGolfRanking",2007
490,489,"Miguel Angel Carballo",56,0.33,18.3,-16.81,22.55,NA,"OfficialWorldGolfRanking",2007
492,548,"Andrew Tampion",40,0.33,13.04,-4.68,16.42,NA,"OfficialWorldGolfRanking",2007
493,539,"Joachim Backstom",55,0.32,17.71,-15.33,15.11,NA,"OfficialWorldGolfRanking",2007
494,493,"Rich Barcelo",40,0.32,12.87,-4.35,13.72,NA,"OfficialWorldGolfRanking",2007
495,486,"Kenneth Ferrie",45,0.32,14.44,-55.19,4.88,NA,"OfficialWorldGolfRanking",2007
496,494,"Euan Little",40,0.32,12.78,-5.91,17.71,NA,"OfficialWorldGolfRanking",2007
497,498,"Eric Ramsay",40,0.32,12.76,-3.15,12.12,NA,"OfficialWorldGolfRanking",2007
498,497,"Kim Hyung Tae",40,0.32,12.74,-1.87,14.22,NA,"OfficialWorldGolfRanking",2007
499,492,"Mattias Eliasson",48,0.32,15.27,-21,10.18,NA,"OfficialWorldGolfRanking",2007
500,496,"Jeff Brehaut",57,0.31,17.89,-40.44,9.32,NA,"OfficialWorldGolfRanking",2007
500,495,"Simon Hurd",45,0.31,14.12,-14.66,13.8,NA,"OfficialWorldGolfRanking",2007
502,504,"Unho Park",54,0.31,16.91,-15.72,13.36,NA,"OfficialWorldGolfRanking",2007
503,502,"Mardan Mamat",60,0.31,18.76,-21.88,16.24,NA,"OfficialWorldGolfRanking",2007
504,499,"Brendon de Jonge",58,0.31,18.04,-13.09,14.23,NA,"OfficialWorldGolfRanking",2007
505,507,"Nobuhito Sato",46,0.31,14.21,-6.52,13.21,NA,"OfficialWorldGolfRanking",2007
506,491,"Fred Couples",40,0.31,12.32,-72.79,4.2,NA,"OfficialWorldGolfRanking",2007
507,503,"Tadahiro Takayama",56,0.31,17.22,-32.69,13.26,NA,"OfficialWorldGolfRanking",2007
508,505,"Mitsuhiro Tateyama",51,0.31,15.67,-14.83,12.53,NA,"OfficialWorldGolfRanking",2007
509,644,"Marc Leishman",40,0.31,12.28,-2.57,14.85,NA,"OfficialWorldGolfRanking",2007
510,501,"Duffy Waldorf",52,0.31,15.95,-27.17,10.79,NA,"OfficialWorldGolfRanking",2007
