"OnePuttPercentageRound4_RANKTHISWEEK_2014","OnePuttPercentageRound4_RANKLASTWEEK_2014","OnePuttPercentageRound4_PLAYERNAME_2014","OnePuttPercentageRound4__2014","OnePuttPercentageRound4_Pct_2014","OnePuttPercentageRound4_OF1PUTTS_2014","OnePuttPercentageRound4_OFHOLES_2014","stat_name","year"
120,120,"Martin Laird",NA,37.5,81,216,"OnePuttPercentageRound4",2014
120,120,"Rory McIlroy",NA,37.5,108,288,"OnePuttPercentageRound4",2014
122,122,"Davis Love III",NA,37.3,94,252,"OnePuttPercentageRound4",2014
122,122,"Tyrone Van Aswegen",NA,37.3,94,252,"OnePuttPercentageRound4",2014
124,124,"Tommy Gainey",NA,37.22,67,180,"OnePuttPercentageRound4",2014
125,125,"John Huh",NA,37.18,87,234,"OnePuttPercentageRound4",2014
126,126,"Bud Cauley",NA,37.04,60,162,"OnePuttPercentageRound4",2014
126,126,"Jim Renner",NA,37.04,40,108,"OnePuttPercentageRound4",2014
128,128,"Jim Furyk",NA,36.94,133,360,"OnePuttPercentageRound4",2014
129,129,"Michael Putnam",NA,36.87,146,396,"OnePuttPercentageRound4",2014
130,130,"Stewart Cink",NA,36.67,132,360,"OnePuttPercentageRound4",2014
131,131,"Russell Henley",NA,36.6,112,306,"OnePuttPercentageRound4",2014
132,132,"Vijay Singh",NA,36.46,105,288,"OnePuttPercentageRound4",2014
132,132,"Bo Van Pelt",NA,36.46,105,288,"OnePuttPercentageRound4",2014
134,134,"Camilo Villegas",NA,36.42,118,324,"OnePuttPercentageRound4",2014
135,135,"Heath Slocum",NA,36.36,72,198,"OnePuttPercentageRound4",2014
136,136,"Angel Cabrera",NA,36.11,78,216,"OnePuttPercentageRound4",2014
136,136,"Billy Hurley III",NA,36.11,104,288,"OnePuttPercentageRound4",2014
136,136,"Martin Kaymer",NA,36.11,91,252,"OnePuttPercentageRound4",2014
136,136,"DH Lee",NA,36.11,39,108,"OnePuttPercentageRound4",2014
136,136,"Troy Matteson",NA,36.11,39,108,"OnePuttPercentageRound4",2014
136,136,"Andrew Svoboda",NA,36.11,91,252,"OnePuttPercentageRound4",2014
136,136,"Josh Teater",NA,36.11,104,288,"OnePuttPercentageRound4",2014
143,143,"Nick Watney",NA,35.9,84,234,"OnePuttPercentageRound4",2014
144,144,"Cameron Tringale",NA,35.88,155,432,"OnePuttPercentageRound4",2014
145,145,"Charlie Beljan",NA,35.86,71,198,"OnePuttPercentageRound4",2014
146,146,"Kevin Stadler",NA,35.83,129,360,"OnePuttPercentageRound4",2014
147,147,"Johnson Wagner",NA,35.8,58,162,"OnePuttPercentageRound4",2014
148,148,"Lucas Glover",NA,35.71,45,126,"OnePuttPercentageRound4",2014
148,148,"Boo Weekley",NA,35.71,90,252,"OnePuttPercentageRound4",2014
150,150,"Jason Day",NA,35.56,64,180,"OnePuttPercentageRound4",2014
151,151,"Woody Austin",NA,35.42,51,144,"OnePuttPercentageRound4",2014
152,152,"DA Points",NA,35.35,70,198,"OnePuttPercentageRound4",2014
153,153,"Jonathan Byrd",NA,35.04,82,234,"OnePuttPercentageRound4",2014
153,153,"Sean OHair",NA,35.04,82,234,"OnePuttPercentageRound4",2014
155,155,"John Merrick",NA,34.97,107,306,"OnePuttPercentageRound4",2014
156,156,"Tim Wilkinson",NA,34.72,100,288,"OnePuttPercentageRound4",2014
157,157,"Derek Ernst",NA,34.44,62,180,"OnePuttPercentageRound4",2014
158,158,"Kevin Chappell",NA,34.13,129,378,"OnePuttPercentageRound4",2014
159,159,"Louis Oosthuizen",NA,33.95,55,162,"OnePuttPercentageRound4",2014
160,160,"Troy Merritt",NA,33.89,61,180,"OnePuttPercentageRound4",2014
161,161,"Brendon de Jonge",NA,33.57,139,414,"OnePuttPercentageRound4",2014
162,162,"Hudson Swafford",NA,33.33,60,180,"OnePuttPercentageRound4",2014
162,162,"Nicholas Thompson",NA,33.33,66,198,"OnePuttPercentageRound4",2014
164,164,"Billy Horschel",NA,33.04,113,342,"OnePuttPercentageRound4",2014
165,165,"John Rollins",NA,32.87,71,216,"OnePuttPercentageRound4",2014
166,166,"Justin Hicks",NA,32.78,118,360,"OnePuttPercentageRound4",2014
167,167,"Chad Campbell",NA,32.72,53,162,"OnePuttPercentageRound4",2014
168,168,"Briny Baird",NA,32.64,47,144,"OnePuttPercentageRound4",2014
169,169,"Kevin Tway",NA,32.54,41,126,"OnePuttPercentageRound4",2014
169,169,"Mark Wilson",NA,32.54,41,126,"OnePuttPercentageRound4",2014
171,171,"Will Wilcox",NA,31.94,46,144,"OnePuttPercentageRound4",2014
172,172,"Jhonattan Vegas",NA,31.48,85,270,"OnePuttPercentageRound4",2014
173,173,"Trevor Immelman",NA,31.02,67,216,"OnePuttPercentageRound4",2014
174,174,"Jim Herman",NA,30.86,50,162,"OnePuttPercentageRound4",2014
175,175,"Spencer Levin",NA,30.25,49,162,"OnePuttPercentageRound4",2014
176,176,"Jeff Maggert",NA,29.63,32,108,"OnePuttPercentageRound4",2014
177,177,"JJ Henry",NA,28.76,88,306,"OnePuttPercentageRound4",2014
