"Last5EventsShortGame_RANKTHISWEEK_2015","Last5EventsShortGame_RANKLASTWEEK_2015","Last5EventsShortGame_PLAYERNAME_2015","Last5EventsShortGame_EVENTS_2015","Last5EventsShortGame_RATING_2015","stat_name","year"
105,105,"Harris English",4,6.5,"Last5EventsShortGame",2015
105,105,"Billy Hurley III",2,6.5,"Last5EventsShortGame",2015
105,105,"Chris Kirk",3,6.5,"Last5EventsShortGame",2015
105,105,"Justin Leonard",4,6.5,"Last5EventsShortGame",2015
105,105,"Charl Schwartzel",2,6.5,"Last5EventsShortGame",2015
105,105,"Byron Smith",1,6.5,"Last5EventsShortGame",2015
105,105,"Adam Svensson",1,6.5,"Last5EventsShortGame",2015
105,105,"Marc Warren",2,6.5,"Last5EventsShortGame",2015
115,115,"Ricky Barnes",3,6.4,"Last5EventsShortGame",2015
115,115,"Angel Cabrera",1,6.4,"Last5EventsShortGame",2015
115,115,"Stephen Gallacher",1,6.4,"Last5EventsShortGame",2015
115,115,"Todd Hamilton",1,6.4,"Last5EventsShortGame",2015
115,115,"Charley Hoffman",4,6.4,"Last5EventsShortGame",2015
115,115,"Tom Johnson",1,6.4,"Last5EventsShortGame",2015
115,115,"Matt Jones",4,6.4,"Last5EventsShortGame",2015
115,115,"Jerry Kelly",3,6.4,"Last5EventsShortGame",2015
115,115,"Davis Love III",1,6.4,"Last5EventsShortGame",2015
115,115,"Carlos Ortiz",2,6.4,"Last5EventsShortGame",2015
115,115,"Ian Poulter",3,6.4,"Last5EventsShortGame",2015
115,115,"Patrick Reed",4,6.4,"Last5EventsShortGame",2015
115,115,"Adam Scott",2,6.4,"Last5EventsShortGame",2015
115,115,"Vijay Singh",3,6.4,"Last5EventsShortGame",2015
115,115,"Nick Watney",4,6.4,"Last5EventsShortGame",2015
130,130,"Kiradech Aphibarnrat",2,6.3,"Last5EventsShortGame",2015
130,130,"Derek Ernst",1,6.3,"Last5EventsShortGame",2015
130,130,"Tom Hoge",3,6.3,"Last5EventsShortGame",2015
130,130,"JB Holmes",5,6.3,"Last5EventsShortGame",2015
130,130,"Anirban Lahiri",2,6.3,"Last5EventsShortGame",2015
130,130,"David Lipsky",2,6.3,"Last5EventsShortGame",2015
130,130,"Joost Luiten",2,6.3,"Last5EventsShortGame",2015
130,130,"Jeff Maggert",1,6.3,"Last5EventsShortGame",2015
130,130,"Hideki Matsuyama",4,6.3,"Last5EventsShortGame",2015
130,130,"Maverick McNealy",1,6.3,"Last5EventsShortGame",2015
130,130,"Seung Yul Noh",4,6.3,"Last5EventsShortGame",2015
130,130,"DA Points",1,6.3,"Last5EventsShortGame",2015
130,130,"Jim Renner",1,6.3,"Last5EventsShortGame",2015
130,130,"Ollie Schniederjans",1,6.3,"Last5EventsShortGame",2015
130,130,"Roger Sloan",1,6.3,"Last5EventsShortGame",2015
130,130,"Garrett Willis",1,6.3,"Last5EventsShortGame",2015
130,130,"Oliver Wilson",1,6.3,"Last5EventsShortGame",2015
147,147,"Steven Bowditch",3,6.2,"Last5EventsShortGame",2015
147,147,"Kevin Chappell",5,6.2,"Last5EventsShortGame",2015
147,147,"Derek Fathauer",2,6.2,"Last5EventsShortGame",2015
147,147,"Sergio Garcia",3,6.2,"Last5EventsShortGame",2015
147,147,"Branden Grace",2,6.2,"Last5EventsShortGame",2015
147,147,"Mikko Ilonen",2,6.2,"Last5EventsShortGame",2015
147,147,"Sean OHair",4,6.2,"Last5EventsShortGame",2015
147,147,"Jon Rahm",1,6.2,"Last5EventsShortGame",2015
147,147,"Brandt Snedeker",3,6.2,"Last5EventsShortGame",2015
147,147,"Henrik Stenson",4,6.2,"Last5EventsShortGame",2015
147,147,"Zack Sucher",1,6.2,"Last5EventsShortGame",2015
147,147,"Daniel Summerhays",2,6.2,"Last5EventsShortGame",2015
147,147,"Hudson Swafford",2,6.2,"Last5EventsShortGame",2015
147,147,"Justin Thomas",5,6.2,"Last5EventsShortGame",2015
147,147,"Bubba Watson",5,6.2,"Last5EventsShortGame",2015
162,162,"Jonas Blixt",3,6.1,"Last5EventsShortGame",2015
162,162,"Nick Cullen",1,6.1,"Last5EventsShortGame",2015
162,162,"Brian Davis",1,6.1,"Last5EventsShortGame",2015
162,162,"Glen Day",2,6.1,"Last5EventsShortGame",2015
162,162,"Cody Gribble",1,6.1,"Last5EventsShortGame",2015
162,162,"Bill Haas",3,6.1,"Last5EventsShortGame",2015
162,162,"Padraig Harrington",1,6.1,"Last5EventsShortGame",2015
162,162,"Colin Montgomerie",1,6.1,"Last5EventsShortGame",2015
162,162,"Brendon Todd",3,6.1,"Last5EventsShortGame",2015
162,162,"Jimmy Walker",3,6.1,"Last5EventsShortGame",2015
162,162,"YE Yang",2,6.1,"Last5EventsShortGame",2015
173,173,"Chad Collins",1,6,"Last5EventsShortGame",2015
173,173,"Ernie Els",3,6,"Last5EventsShortGame",2015
173,173,"Matt Every",1,6,"Last5EventsShortGame",2015
173,173,"Luke Guthrie",2,6,"Last5EventsShortGame",2015
173,173,"David Hearn",3,6,"Last5EventsShortGame",2015
173,173,"Martin Kaymer",3,6,"Last5EventsShortGame",2015
173,173,"Steve Lowery",1,6,"Last5EventsShortGame",2015
173,173,"Ryan Moore",2,6,"Last5EventsShortGame",2015
173,173,"Kenny Perry",2,6,"Last5EventsShortGame",2015
182,182,"Stuart Appleby",1,5.9,"Last5EventsShortGame",2015
182,182,"Thomas Bjorn",2,5.9,"Last5EventsShortGame",2015
182,182,"KJ Choi",3,5.9,"Last5EventsShortGame",2015
182,182,"Scott Gutschewski",1,5.9,"Last5EventsShortGame",2015
182,182,"Chesson Hadley",3,5.9,"Last5EventsShortGame",2015
182,182,"Tyrrell Hatton",1,5.9,"Last5EventsShortGame",2015
182,182,"Charles Howell III",5,5.9,"Last5EventsShortGame",2015
182,182,"Russell Knox",3,5.9,"Last5EventsShortGame",2015
182,182,"David Lingmerth",3,5.9,"Last5EventsShortGame",2015
182,182,"Troy Merritt",5,5.9,"Last5EventsShortGame",2015
182,182,"Ryan Palmer",4,5.9,"Last5EventsShortGame",2015
193,193,"Wes Homan",2,5.8,"Last5EventsShortGame",2015
193,193,"Danny Lee",5,5.8,"Last5EventsShortGame",2015
193,193,"Lee McCoy",1,5.8,"Last5EventsShortGame",2015
193,193,"George McNeill",2,5.8,"Last5EventsShortGame",2015
193,193,"Alex Prugh",1,5.8,"Last5EventsShortGame",2015
193,193,"Andrew Putnam",1,5.8,"Last5EventsShortGame",2015
193,193,"Kyle Reifers",3,5.8,"Last5EventsShortGame",2015
193,193,"Heath Slocum",1,5.8,"Last5EventsShortGame",2015
193,193,"Nicholas Thompson",1,5.8,"Last5EventsShortGame",2015
202,202,"Graham DeLaet",2,5.7,"Last5EventsShortGame",2015
202,202,"Jason Dufner",4,5.7,"Last5EventsShortGame",2015
202,202,"Jordan Niebrugge",1,5.7,"Last5EventsShortGame",2015
202,202,"Cheng Tsung Pan",1,5.7,"Last5EventsShortGame",2015
202,202,"Tim Wilkinson",1,5.7,"Last5EventsShortGame",2015
202,202,"Gunn Yang",1,5.7,"Last5EventsShortGame",2015
208,208,"Jason Bohn",4,5.6,"Last5EventsShortGame",2015
208,208,"Gonzalo Fdez Castano",2,5.6,"Last5EventsShortGame",2015
208,208,"Retief Goosen",2,5.6,"Last5EventsShortGame",2015
208,208,"Steven Jeffress",1,5.6,"Last5EventsShortGame",2015
208,208,"Scott Piercy",4,5.6,"Last5EventsShortGame",2015
208,208,"Sam Saunders",3,5.6,"Last5EventsShortGame",2015
208,208,"Marcel Siem",2,5.6,"Last5EventsShortGame",2015
208,208,"Tyrone Van Aswegen",2,5.6,"Last5EventsShortGame",2015
208,208,"Scott Verplank",1,5.6,"Last5EventsShortGame",2015
217,217,"Jonathan Byrd",2,5.5,"Last5EventsShortGame",2015
217,217,"Greg Chalmers",1,5.5,"Last5EventsShortGame",2015
217,217,"Kelvin Day",1,5.5,"Last5EventsShortGame",2015
217,217,"Mark Hubbard",1,5.5,"Last5EventsShortGame",2015
217,217,"Troy Kelly",1,5.5,"Last5EventsShortGame",2015
217,217,"Graeme McDowell",1,5.5,"Last5EventsShortGame",2015
217,217,"Daniel Miernicki",1,5.5,"Last5EventsShortGame",2015
217,217,"Gary Stal",2,5.5,"Last5EventsShortGame",2015
217,217,"Kevin Streelman",3,5.5,"Last5EventsShortGame",2015
217,217,"Johnson Wagner",3,5.5,"Last5EventsShortGame",2015
217,217,"Duffy Waldorf",1,5.5,"Last5EventsShortGame",2015
228,228,"Jim Furyk",3,5.4,"Last5EventsShortGame",2015
228,228,"Russell Henley",4,5.4,"Last5EventsShortGame",2015
228,228,"Soren Kjeldsen",1,5.4,"Last5EventsShortGame",2015
228,228,"Scott Langley",2,5.4,"Last5EventsShortGame",2015
228,228,"WC Liang",2,5.4,"Last5EventsShortGame",2015
228,228,"Carl Pettersson",4,5.4,"Last5EventsShortGame",2015
228,228,"Danie van Tonder",1,5.4,"Last5EventsShortGame",2015
235,235,"Jason Allred",1,5.3,"Last5EventsShortGame",2015
235,235,"Sangmoon Bae",5,5.3,"Last5EventsShortGame",2015
235,235,"Ken Duke",2,5.3,"Last5EventsShortGame",2015
235,235,"Fabian Gomez",4,5.3,"Last5EventsShortGame",2015
235,235,"Jason Gore",2,5.3,"Last5EventsShortGame",2015
235,235,"Dustin Johnson",4,5.3,"Last5EventsShortGame",2015
235,235,"DH Lee",1,5.3,"Last5EventsShortGame",2015
235,235,"Spencer Levin",2,5.3,"Last5EventsShortGame",2015
235,235,"Francesco Molinari",3,5.3,"Last5EventsShortGame",2015
235,235,"Koumei Oda",4,5.3,"Last5EventsShortGame",2015
235,235,"Andy Pope",1,5.3,"Last5EventsShortGame",2015
235,235,"Richy Werenski",1,5.3,"Last5EventsShortGame",2015
247,247,"Victor Dubuisson",2,5.2,"Last5EventsShortGame",2015
247,247,"Harrison Frazar",1,5.2,"Last5EventsShortGame",2015
247,247,"Thongchai Jaidee",1,5.2,"Last5EventsShortGame",2015
247,247,"Chris Naegel",1,5.2,"Last5EventsShortGame",2015
247,247,"Patrick Rodgers",2,5.2,"Last5EventsShortGame",2015
247,247,"Shawn Stefani",4,5.2,"Last5EventsShortGame",2015
253,253,"Thomas Aiken",2,5.1,"Last5EventsShortGame",2015
253,253,"Byeong Hun An",2,5.1,"Last5EventsShortGame",2015
253,253,"Paul Casey",3,5.1,"Last5EventsShortGame",2015
253,253,"Luke Donald",5,5.1,"Last5EventsShortGame",2015
253,253,"Kevin Kisner",4,5.1,"Last5EventsShortGame",2015
253,253,"John Senden",2,5.1,"Last5EventsShortGame",2015
253,253,"Andrew Svoboda",2,5.1,"Last5EventsShortGame",2015
260,260,"Stewart Cink",2,5,"Last5EventsShortGame",2015
260,260,"Brian Harman",3,5,"Last5EventsShortGame",2015
260,260,"Billy Horschel",3,5,"Last5EventsShortGame",2015
260,260,"Jason Kokrak",1,5,"Last5EventsShortGame",2015
260,260,"Shaun Micheel",1,5,"Last5EventsShortGame",2015
260,260,"Alexander Noren",1,5,"Last5EventsShortGame",2015
260,260,"John Peterson",1,5,"Last5EventsShortGame",2015
260,260,"Dicky Pride",1,5,"Last5EventsShortGame",2015
260,260,"Bo Van Pelt",1,5,"Last5EventsShortGame",2015
260,260,"Gary Woodland",3,5,"Last5EventsShortGame",2015
270,270,"Hiroyuki Fujita",1,4.9,"Last5EventsShortGame",2015
270,270,"John Huh",2,4.9,"Last5EventsShortGame",2015
270,270,"Brooks Koepka",3,4.9,"Last5EventsShortGame",2015
270,270,"Pablo Larrazabal",1,4.9,"Last5EventsShortGame",2015
270,270,"Scott Pinckney",3,4.9,"Last5EventsShortGame",2015
270,270,"John Rollins",1,4.9,"Last5EventsShortGame",2015
276,276,"Bryson DeChambeau",1,4.8,"Last5EventsShortGame",2015
276,276,"Will Ma Kenzie",1,4.8,"Last5EventsShortGame",2015
276,276,"James Morrison",1,4.8,"Last5EventsShortGame",2015
276,276,"JJ Spaun",1,4.8,"Last5EventsShortGame",2015
276,276,"Scott Stallings",2,4.8,"Last5EventsShortGame",2015
281,281,"Rory McIlroy",4,4.7,"Last5EventsShortGame",2015
281,281,"Lee Westwood",3,4.7,"Last5EventsShortGame",2015
283,283,"Martin Flores",3,4.6,"Last5EventsShortGame",2015
283,283,"Ben Martin",3,4.6,"Last5EventsShortGame",2015
283,283,"Tiger Woods",1,4.6,"Last5EventsShortGame",2015
286,286,"JJ Henry",2,4.5,"Last5EventsShortGame",2015
286,286,"Alexandre Rocha",1,4.5,"Last5EventsShortGame",2015
288,288,"Brian Gaffney",1,4.4,"Last5EventsShortGame",2015
288,288,"Max Homa",2,4.4,"Last5EventsShortGame",2015
288,288,"Cameron Wilson",1,4.4,"Last5EventsShortGame",2015
291,291,"Steven Alker",1,4.3,"Last5EventsShortGame",2015
291,291,"Thomas Birdsey",1,4.3,"Last5EventsShortGame",2015
291,291,"Brice Garnett",1,4.3,"Last5EventsShortGame",2015
291,291,"Martin Piller",1,4.3,"Last5EventsShortGame",2015
295,295,"James Hahn",3,4.2,"Last5EventsShortGame",2015
295,295,"Jeff Overton",3,4.2,"Last5EventsShortGame",2015
297,297,"Morgan Hoffmann",4,4.1,"Last5EventsShortGame",2015
298,298,"Doug LaBelle II",1,4,"Last5EventsShortGame",2015
299,299,"Arjun Atwal",2,3.9,"Last5EventsShortGame",2015
299,299,"John Merrick",2,3.9,"Last5EventsShortGame",2015
301,301,"Sebastian Cappelen",1,3.8,"Last5EventsShortGame",2015
301,301,"Patton Kizzire",1,3.8,"Last5EventsShortGame",2015
303,303,"Hyung Sung Kim",1,3.7,"Last5EventsShortGame",2015
303,303,"Chez Reavie",3,3.7,"Last5EventsShortGame",2015
305,305,"Andres Gonzales",1,3.4,"Last5EventsShortGame",2015
306,306,"Blayne Barber",1,3.3,"Last5EventsShortGame",2015
306,306,"Scott Vincent",1,3.3,"Last5EventsShortGame",2015
