"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2008","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2008","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2008","AveragePuttingDistanceGIR3Putts_ROUNDS_2008","AveragePuttingDistanceGIR3Putts_AVG_2008","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2008","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2008","stat_name","year"
187,187,"Paul Claxton",63,NA,8.204,19,"AveragePuttingDistanceGIR3Putts",2008
187,187,"Joe Ogilvie",100,NA,17.286,40,"AveragePuttingDistanceGIR3Putts",2008
187,187,"Scott Verplank",82,NA,12.964,30,"AveragePuttingDistanceGIR3Putts",2008
190,190,"Frank Lickliter II",107,NA,21.953,51,"AveragePuttingDistanceGIR3Putts",2008
191,191,"Phil Mickelson",80,NA,9.84,23,"AveragePuttingDistanceGIR3Putts",2008
192,192,"Cody Freeman",66,NA,12.379,29,"AveragePuttingDistanceGIR3Putts",2008
193,193,"Rocco Mediate",87,NA,14.236,34,"AveragePuttingDistanceGIR3Putts",2008
194,194,"Sean OHair",81,NA,13.299,32,"AveragePuttingDistanceGIR3Putts",2008
195,195,"Robert Gamez",79,NA,24.495,59,"AveragePuttingDistanceGIR3Putts",2008
196,196,"Mike Weir",88,NA,7.949,20,"AveragePuttingDistanceGIR3Putts",2008
197,197,"Andres Romero",69,NA,9.019,23,"AveragePuttingDistanceGIR3Putts",2008
