"Par4Performance_RANKTHISWEEK_2007","Par4Performance_RANKLASTWEEK_2007","Par4Performance_PLAYERNAME_2007","Par4Performance_ROUNDS_2007","Par4Performance_STATUS_2007","Par4Performance_PAR4AVG_2007","Par4Performance_TOTALPAR_2007","stat_name","year"
59,59,"Jeff Maggert",79,46,4.05,3400,"Par4Performance",2007
59,59,"Dicky Pride",71,46,4.06,3060,"Par4Performance",2007
62,62,"Luke Donald",69,47,4.06,2992,"Par4Performance",2007
62,62,"Brian Gay",107,47,4.04,4612,"Par4Performance",2007
62,62,"Rocco Mediate",72,47,4.06,3092,"Par4Performance",2007
65,65,"Stewart Cink",91,48,4.05,3896,"Par4Performance",2007
65,65,"Craig Lile",77,48,4.06,3316,"Par4Performance",2007
65,65,"Charles Warren",101,48,4.04,4340,"Par4Performance",2007
68,68,"Bubba Dickerson",51,49,4.09,2172,"Par4Performance",2007
68,68,"Bob Heintz",85,49,4.05,3636,"Par4Performance",2007
68,68,"Kenny Perry",83,49,4.05,3596,"Par4Performance",2007
68,68,"Charlie Wi",90,49,4.05,3832,"Par4Performance",2007
72,72,"Ryan Moore",92,50,4.05,3964,"Par4Performance",2007
72,72,"Boo Weekley",101,50,4.04,4464,"Par4Performance",2007
74,74,"Michael Boyd",61,51,4.08,2596,"Par4Performance",2007
74,74,"Phil Mickelson",73,51,4.07,3112,"Par4Performance",2007
76,76,"Bill Haas",93,52,4.05,3988,"Par4Performance",2007
76,76,"Arron Oberholser",69,52,4.07,3036,"Par4Performance",2007
76,76,"Bob Tway",103,52,4.05,4436,"Par4Performance",2007
79,79,"Paul Stankowski",52,53,4.1,2200,"Par4Performance",2007
80,80,"Brian Bateman",55,54,4.09,2408,"Par4Performance",2007
80,80,"Corey Pavin",81,54,4.06,3504,"Par4Performance",2007
80,80,"Duffy Waldorf",69,54,4.07,2924,"Par4Performance",2007
83,83,"Jonathan Byrd",73,55,4.07,3168,"Par4Performance",2007
83,83,"Chris Tidland",59,55,4.09,2512,"Par4Performance",2007
85,85,"John Merrick",92,56,4.06,3972,"Par4Performance",2007
86,86,"Briny Baird",115,57,4.05,4944,"Par4Performance",2007
86,86,"DJ Brigman",67,57,4.08,2888,"Par4Performance",2007
86,86,"Kent Jones",97,57,4.06,4108,"Par4Performance",2007
86,86,"Mark Wilson",87,57,4.06,3756,"Par4Performance",2007
90,90,"Shigeki Maruyama",84,58,4.06,3660,"Par4Performance",2007
90,90,"Pat Perez",84,58,4.06,3788,"Par4Performance",2007
90,90,"Jaco Van Zyl",51,58,4.11,2140,"Par4Performance",2007
93,93,"Tom Byrum",50,59,4.11,2136,"Par4Performance",2007
93,93,"Mathew Goggin",97,59,4.06,4172,"Par4Performance",2007
93,93,"Tom Lehman",62,59,4.09,2736,"Par4Performance",2007
93,93,"Jason Schultz",63,59,4.09,2700,"Par4Performance",2007
97,97,"Brendon de Jonge",76,60,4.07,3244,"Par4Performance",2007
97,97,"JP Hayes",89,60,4.06,3780,"Par4Performance",2007
97,97,"Ryuji Imada",104,60,4.05,4460,"Par4Performance",2007
97,97,"Mike Weir",82,60,4.07,3572,"Par4Performance",2007
101,101,"Glen Day",85,61,4.07,3668,"Par4Performance",2007
101,101,"Bob Estes",88,61,4.06,3812,"Par4Performance",2007
101,101,"John Rollins",102,61,4.06,4432,"Par4Performance",2007
104,104,"Ryan Armour",107,62,4.05,4620,"Par4Performance",2007
104,104,"JB Holmes",71,62,4.08,3060,"Par4Performance",2007
106,106,"Nathan Green",103,63,4.06,4452,"Par4Performance",2007
106,106,"Trevor Immelman",74,63,4.08,2992,"Par4Performance",2007
108,108,"Jeff Quinney",95,64,4.06,4116,"Par4Performance",2007
108,108,"Darron Stiles",65,64,4.09,2804,"Par4Performance",2007
110,110,"Doug LaBelle II",104,65,4.06,4500,"Par4Performance",2007
110,110,"Daisuke Maruyama",86,65,4.07,3724,"Par4Performance",2007
110,110,"John Senden",97,65,4.06,4216,"Par4Performance",2007
110,110,"Henrik Stenson",52,65,4.13,2000,"Par4Performance",2007
114,114,"Jeff Brehaut",59,66,4.11,2508,"Par4Performance",2007
114,114,"Will Ma Kenzie",100,66,4.06,4336,"Par4Performance",2007
114,114,"Parker McLachlin",83,66,4.07,3548,"Par4Performance",2007
114,114,"Nick Watney",87,66,4.07,3756,"Par4Performance",2007
118,118,"Jason Bohn",57,67,4.11,2464,"Par4Performance",2007
118,118,"Tim Herron",98,67,4.06,4308,"Par4Performance",2007
118,118,"Bubba Watson",80,67,4.08,3400,"Par4Performance",2007
121,121,"Mark Calcavecchia",93,68,4.07,4072,"Par4Performance",2007
121,121,"Chris Couch",76,68,4.08,3272,"Par4Performance",2007
121,121,"Fred Funk",65,68,4.09,2904,"Par4Performance",2007
121,121,"Robert Garrigus",95,68,4.07,4060,"Par4Performance",2007
121,121,"Joey Sindelar",75,68,4.09,3148,"Par4Performance",2007
121,121,"Steve Wheatcroft",73,68,4.09,3092,"Par4Performance",2007
127,127,"Michael Allen",74,69,4.09,3164,"Par4Performance",2007
127,127,"Stuart Appleby",74,69,4.09,3224,"Par4Performance",2007
127,127,"Gavin Coles",87,69,4.07,3724,"Par4Performance",2007
127,127,"Joe Ogilvie",102,69,4.06,4396,"Par4Performance",2007
127,127,"Kevin Sutherland",85,69,4.08,3644,"Par4Performance",2007
132,132,"Scott Gutschewski",67,70,4.1,2876,"Par4Performance",2007
132,132,"Anders Hansen",55,70,4.11,2456,"Par4Performance",2007
132,132,"Rod Pampling",92,70,4.07,4016,"Par4Performance",2007
132,132,"Tim Petrovic",106,70,4.06,4596,"Par4Performance",2007
136,136,"Paul Gow",70,71,4.09,2996,"Par4Performance",2007
136,136,"Paul Goydos",60,71,4.11,2568,"Par4Performance",2007
136,136,"Kirk Triplett",77,71,4.09,3228,"Par4Performance",2007
139,139,"Aaron Baddeley",83,72,4.08,3536,"Par4Performance",2007
139,139,"Lee Janzen",66,72,4.1,2788,"Par4Performance",2007
139,139,"Shaun Micheel",91,72,4.08,3796,"Par4Performance",2007
139,139,"Bryce Molder",56,72,4.12,2380,"Par4Performance",2007
143,143,"Joe Durant",88,73,4.08,3816,"Par4Performance",2007
143,143,"George McNeill",95,73,4.07,4068,"Par4Performance",2007
145,145,"Andrew Buckle",77,74,4.09,3388,"Par4Performance",2007
145,145,"Steve Marino",106,74,4.06,4564,"Par4Performance",2007
145,145,"Carl Pettersson",111,74,4.06,4816,"Par4Performance",2007
148,148,"Robert Allenby",90,75,4.08,3944,"Par4Performance",2007
148,148,"Mark Hensby",81,75,4.09,3468,"Par4Performance",2007
150,150,"Tripp Isenhour",86,77,4.08,3712,"Par4Performance",2007
150,150,"DJ Trahan",99,77,4.07,4268,"Par4Performance",2007
152,152,"Jerry Kelly",101,78,4.07,4496,"Par4Performance",2007
152,152,"Frank Lickliter II",95,78,4.08,4124,"Par4Performance",2007
152,152,"Nick OHern",72,78,4.1,3040,"Par4Performance",2007
155,155,"Steve Elkington",87,79,4.08,3752,"Par4Performance",2007
155,155,"Harrison Frazar",88,79,4.08,3788,"Par4Performance",2007
155,155,"John Mallinger",96,79,4.08,4108,"Par4Performance",2007
155,155,"Vaughn Taylor",91,79,4.08,3960,"Par4Performance",2007
155,155,"Dean Wilson",92,79,4.08,4000,"Par4Performance",2007
160,160,"Johnson Wagner",97,80,4.08,4124,"Par4Performance",2007
161,161,"Jeff Gove",103,81,4.07,4380,"Par4Performance",2007
161,161,"Ted Purdy",102,81,4.07,4372,"Par4Performance",2007
163,163,"Rich Barcelo",80,82,4.1,3424,"Par4Performance",2007
163,163,"JJ Henry",86,82,4.09,3768,"Par4Performance",2007
165,165,"Matt Hendrix",63,83,4.12,2668,"Par4Performance",2007
166,166,"Retief Goosen",50,84,4.16,2152,"Par4Performance",2007
166,166,"Tom Johnson",74,84,4.11,3132,"Par4Performance",2007
166,166,"Davis Love III",66,84,4.12,2880,"Par4Performance",2007
169,169,"Robert Gamez",88,85,4.09,3780,"Par4Performance",2007
170,170,"Greg Owen",81,86,4.1,3476,"Par4Performance",2007
170,170,"Jim Rutledge",59,86,4.14,2532,"Par4Performance",2007
172,172,"Craig Kanada",109,87,4.07,4676,"Par4Performance",2007
173,173,"Jason Dufner",100,88,4.08,4308,"Par4Performance",2007
173,173,"Brett Wetterich",88,88,4.09,3840,"Par4Performance",2007
175,175,"Richard Johnson",93,89,4.09,4008,"Par4Performance",2007
176,176,"Troy Matteson",87,90,4.1,3780,"Par4Performance",2007
177,177,"Kyle Reifers",71,91,4.12,3044,"Par4Performance",2007
178,178,"David Branshaw",83,93,4.11,3532,"Par4Performance",2007
178,178,"Steve Flesch",100,93,4.09,4348,"Par4Performance",2007
180,180,"Charles Howell III",89,94,4.1,3740,"Par4Performance",2007
181,181,"Billy Andrade",88,96,4.1,3716,"Par4Performance",2007
182,182,"Jeff Sluman",60,101,4.16,2560,"Par4Performance",2007
183,183,"Chris DiMarco",79,102,4.12,3368,"Par4Performance",2007
183,183,"Tom Pernice Jr",104,102,4.09,4532,"Par4Performance",2007
185,185,"John Daly",59,103,4.16,2584,"Par4Performance",2007
186,186,"Chad Campbell",96,105,4.11,3988,"Par4Performance",2007
186,186,"Kevin Stadler",95,105,4.1,4068,"Par4Performance",2007
188,188,"Jose Maria Olazabal",52,106,4.2,2152,"Par4Performance",2007
188,188,"Ryan Palmer",91,106,4.11,3876,"Par4Performance",2007
190,190,"Michael Putnam",96,107,4.1,4188,"Par4Performance",2007
191,191,"Rich Beem",89,108,4.11,3888,"Par4Performance",2007
191,191,"Ben Curtis",80,108,4.12,3576,"Par4Performance",2007
193,193,"Brett Quigley",79,117,4.14,3408,"Par4Performance",2007
194,194,"Charley Hoffman",97,119,4.11,4156,"Par4Performance",2007
195,195,"Eric Axley",107,156,4.14,4620,"Par4Performance",2007
196,196,"Todd Hamilton",76,161,4.2,3260,"Par4Performance",2007
