"SandSavesfrom2030yards_RANKTHISWEEK_2010","SandSavesfrom2030yards_RANKLASTWEEK_2010","SandSavesfrom2030yards_PLAYERNAME_2010","SandSavesfrom2030yards_ROUNDS_2010","SandSavesfrom2030yards_Pct_2010","SandSavesfrom2030yards_OFSAVES_2010","SandSavesfrom2030yards_OFBUNKERS_2010","stat_name","year"
95,95,"Chris Couch",66,46.67,14,30,"SandSavesfrom2030yards",2010
95,95,"Bill Lunde",79,46.67,14,30,"SandSavesfrom2030yards",2010
95,95,"Kevin Na",94,46.67,14,30,"SandSavesfrom2030yards",2010
98,98,"Tom Gillis",97,46.34,19,41,"SandSavesfrom2030yards",2010
99,99,"JB Holmes",100,46.15,18,39,"SandSavesfrom2030yards",2010
100,100,"Michael Bradley",77,45.83,11,24,"SandSavesfrom2030yards",2010
101,101,"Retief Goosen",75,45.71,16,35,"SandSavesfrom2030yards",2010
101,101,"Dustin Johnson",83,45.71,16,35,"SandSavesfrom2030yards",2010
103,103,"Roland Thatcher",72,45.45,15,33,"SandSavesfrom2030yards",2010
104,104,"Derek Lamely",81,45.24,19,42,"SandSavesfrom2030yards",2010
105,105,"Ernie Els",72,45.16,14,31,"SandSavesfrom2030yards",2010
105,105,"Charley Hoffman",85,45.16,14,31,"SandSavesfrom2030yards",2010
105,105,"Will Ma Kenzie",72,45.16,14,31,"SandSavesfrom2030yards",2010
108,108,"Ben Crane",85,44.83,13,29,"SandSavesfrom2030yards",2010
108,108,"John Rollins",81,44.83,13,29,"SandSavesfrom2030yards",2010
110,110,"Joe Durant",67,44.44,8,18,"SandSavesfrom2030yards",2010
110,110,"Matt Every",60,44.44,12,27,"SandSavesfrom2030yards",2010
110,110,"Hunter Mahan",85,44.44,16,36,"SandSavesfrom2030yards",2010
110,110,"Bryce Molder",84,44.44,20,45,"SandSavesfrom2030yards",2010
110,110,"Dean Wilson",54,44.44,8,18,"SandSavesfrom2030yards",2010
115,115,"Jeff Quinney",91,44,11,25,"SandSavesfrom2030yards",2010
116,116,"Justin Bolli",55,43.75,7,16,"SandSavesfrom2030yards",2010
117,117,"Michael Sim",64,43.48,10,23,"SandSavesfrom2030yards",2010
118,118,"Woody Austin",93,43.33,13,30,"SandSavesfrom2030yards",2010
118,118,"Stewart Cink",84,43.33,13,30,"SandSavesfrom2030yards",2010
120,120,"Matt Bettencourt",91,43.24,16,37,"SandSavesfrom2030yards",2010
121,121,"Kris Blanks",91,42.86,12,28,"SandSavesfrom2030yards",2010
121,121,"Steve Elkington",74,42.86,9,21,"SandSavesfrom2030yards",2010
121,121,"Jeff Gove",57,42.86,6,14,"SandSavesfrom2030yards",2010
124,124,"Aaron Baddeley",94,42.5,17,40,"SandSavesfrom2030yards",2010
124,124,"Nicholas Thompson",88,42.5,17,40,"SandSavesfrom2030yards",2010
126,126,"DA Points",90,42.42,14,33,"SandSavesfrom2030yards",2010
126,126,"Jimmy Walker",82,42.42,14,33,"SandSavesfrom2030yards",2010
128,128,"Brenden Pappas",66,42.31,11,26,"SandSavesfrom2030yards",2010
129,129,"Greg Kraft",52,42.11,8,19,"SandSavesfrom2030yards",2010
130,130,"Billy Mayfair",78,41.94,13,31,"SandSavesfrom2030yards",2010
130,130,"Nick Watney",91,41.94,13,31,"SandSavesfrom2030yards",2010
132,132,"Vaughn Taylor",87,41.67,15,36,"SandSavesfrom2030yards",2010
133,133,"Steve Flesch",78,41.38,12,29,"SandSavesfrom2030yards",2010
133,133,"Roger Tambellini",77,41.38,12,29,"SandSavesfrom2030yards",2010
135,135,"Justin Leonard",89,41.18,14,34,"SandSavesfrom2030yards",2010
135,135,"Kevin Streelman",90,41.18,14,34,"SandSavesfrom2030yards",2010
137,137,"Craig Bowden",56,40.91,9,22,"SandSavesfrom2030yards",2010
138,138,"Ian Poulter",55,40.74,11,27,"SandSavesfrom2030yards",2010
139,139,"Rod Pampling",77,40.63,13,32,"SandSavesfrom2030yards",2010
140,140,"Mark Calcavecchia",50,40,6,15,"SandSavesfrom2030yards",2010
140,140,"Trevor Immelman",55,40,6,15,"SandSavesfrom2030yards",2010
140,140,"Skip Kendall",58,40,10,25,"SandSavesfrom2030yards",2010
140,140,"Davis Love III",79,40,8,20,"SandSavesfrom2030yards",2010
144,144,"Lee Janzen",77,39.39,13,33,"SandSavesfrom2030yards",2010
145,145,"Chad Campbell",95,39.29,11,28,"SandSavesfrom2030yards",2010
146,146,"Bill Haas",87,39.22,20,51,"SandSavesfrom2030yards",2010
147,147,"Blake Adams",84,38.89,14,36,"SandSavesfrom2030yards",2010
147,147,"Geoff Ogilvy",62,38.89,7,18,"SandSavesfrom2030yards",2010
147,147,"Chris Wilson",65,38.89,7,18,"SandSavesfrom2030yards",2010
150,150,"Henrik Bjornstad",72,38.46,15,39,"SandSavesfrom2030yards",2010
150,150,"Scott Verplank",74,38.46,10,26,"SandSavesfrom2030yards",2010
152,152,"DJ Trahan",92,38.24,13,34,"SandSavesfrom2030yards",2010
153,153,"Andrew McLardy",52,38.1,8,21,"SandSavesfrom2030yards",2010
154,154,"Jason Dufner",87,37.5,12,32,"SandSavesfrom2030yards",2010
154,154,"Robert Garrigus",71,37.5,9,24,"SandSavesfrom2030yards",2010
154,154,"JJ Henry",92,37.5,12,32,"SandSavesfrom2030yards",2010
154,154,"Troy Matteson",84,37.5,15,40,"SandSavesfrom2030yards",2010
158,158,"Webb Simpson",98,37.21,16,43,"SandSavesfrom2030yards",2010
159,159,"Tim Petrovic",105,37.14,13,35,"SandSavesfrom2030yards",2010
159,159,"Kevin Stadler",86,37.14,13,35,"SandSavesfrom2030yards",2010
161,161,"Rich Barcelo",70,37.04,10,27,"SandSavesfrom2030yards",2010
161,161,"Jeff Maggert",76,37.04,10,27,"SandSavesfrom2030yards",2010
163,163,"Brent Delahoussaye",57,36.84,7,19,"SandSavesfrom2030yards",2010
163,163,"Kevin Johnson",62,36.84,7,19,"SandSavesfrom2030yards",2010
163,163,"Jay Williamson",76,36.84,7,19,"SandSavesfrom2030yards",2010
166,166,"Stuart Appleby",101,36.59,15,41,"SandSavesfrom2030yards",2010
167,167,"Scott Piercy",88,36.36,16,44,"SandSavesfrom2030yards",2010
168,168,"David Duval",71,36,9,25,"SandSavesfrom2030yards",2010
169,169,"Brett Wetterich",54,35.71,5,14,"SandSavesfrom2030yards",2010
170,170,"Cliff Kresge",50,35,7,20,"SandSavesfrom2030yards",2010
171,171,"Angel Cabrera",64,34.78,8,23,"SandSavesfrom2030yards",2010
171,171,"Alex Cejka",81,34.78,8,23,"SandSavesfrom2030yards",2010
173,173,"John Mallinger",78,34.48,10,29,"SandSavesfrom2030yards",2010
174,174,"Rickie Fowler",98,34.15,14,41,"SandSavesfrom2030yards",2010
175,175,"Jarrod Lyle",54,33.33,7,21,"SandSavesfrom2030yards",2010
175,175,"Alex Prugh",88,33.33,8,24,"SandSavesfrom2030yards",2010
175,175,"Jerod Turner",54,33.33,7,21,"SandSavesfrom2030yards",2010
178,178,"Andres Romero",73,32.35,11,34,"SandSavesfrom2030yards",2010
179,179,"Mathew Goggin",85,32.14,9,28,"SandSavesfrom2030yards",2010
180,180,"Cameron Tringale",55,31.58,6,19,"SandSavesfrom2030yards",2010
181,181,"Shaun Micheel",70,31.25,5,16,"SandSavesfrom2030yards",2010
182,182,"John Daly",63,31.03,9,29,"SandSavesfrom2030yards",2010
183,183,"Camilo Villegas",78,29.63,8,27,"SandSavesfrom2030yards",2010
184,184,"Paul Goydos",78,29.41,10,34,"SandSavesfrom2030yards",2010
185,185,"Richard Johnson",90,27.78,10,36,"SandSavesfrom2030yards",2010
185,185,"Tom Pernice Jr",74,27.78,5,18,"SandSavesfrom2030yards",2010
187,187,"Charles Warren",64,27.27,3,11,"SandSavesfrom2030yards",2010
188,188,"Jason Bohn",84,26.67,8,30,"SandSavesfrom2030yards",2010
189,189,"Steve Lowery",67,23.53,8,34,"SandSavesfrom2030yards",2010
190,190,"Sergio Garcia",58,21.43,3,14,"SandSavesfrom2030yards",2010
191,191,"Cameron Percy",73,19.23,5,26,"SandSavesfrom2030yards",2010
192,192,"Vance Veazey",58,14.29,2,14,"SandSavesfrom2030yards",2010
