"BestSubParRoundsStreak_RANKTHISWEEK_2012","BestSubParRoundsStreak_RANKLASTWEEK_2012","BestSubParRoundsStreak_PLAYERNAME_2012","BestSubParRoundsStreak__2012","BestSubParRoundsStreak_CAREERBESTSTREAK_2012","BestSubParRoundsStreak_BESTYTDSTREAK_2012","BestSubParRoundsStreak_CURRENTSTREAK_2012","stat_name","year"
328,328,"Paul Casey",NA,8,2,NA,"BestSubParRoundsStreak",2012
328,328,"TC Chen",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Daniel Chopra",NA,8,7,NA,"BestSubParRoundsStreak",2012
328,328,"Bobby Clampett",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Keith Clearwater",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Ben Crenshaw",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Mike Donald",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"James Driscoll",NA,8,7,NA,"BestSubParRoundsStreak",2012
328,328,"Scott Dunlap",NA,8,5,NA,"BestSubParRoundsStreak",2012
328,328,"Tommy Gainey",NA,8,8,NA,"BestSubParRoundsStreak",2012
328,328,"Robert Garrigus",NA,8,7,NA,"BestSubParRoundsStreak",2012
328,328,"Bobby Gates",NA,8,8,NA,"BestSubParRoundsStreak",2012
328,328,"Tom Gillis",NA,8,4,NA,"BestSubParRoundsStreak",2012
328,328,"Andres Gonzales",NA,8,1,NA,"BestSubParRoundsStreak",2012
328,328,"Scott Gutschewski",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Miguel Angel Jimenez",NA,8,2,NA,"BestSubParRoundsStreak",2012
328,328,"Anthony Kim",NA,8,2,NA,"BestSubParRoundsStreak",2012
328,328,"Steve Lamontagne",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Marc Leishman",NA,8,3,NA,"BestSubParRoundsStreak",2012
328,328,"Wayne Levi",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Spencer Levin",NA,8,4,NA,"BestSubParRoundsStreak",2012
328,328,"Hunter Mahan",NA,8,4,NA,"BestSubParRoundsStreak",2012
328,328,"John Mallinger",NA,8,5,NA,"BestSubParRoundsStreak",2012
328,328,"Dick Mast",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"William McGirt",NA,8,8,NA,"BestSubParRoundsStreak",2012
328,328,"Parker McLachlin",NA,8,1,NA,"BestSubParRoundsStreak",2012
328,328,"Matt McQuillan",NA,8,1,NA,"BestSubParRoundsStreak",2012
328,328,"Johnny Miller",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Jodie Mudd",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Jack Nicklaus",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Seung Yul Noh",NA,8,8,NA,"BestSubParRoundsStreak",2012
328,328,"Sean OHair",NA,8,7,NA,"BestSubParRoundsStreak",2012
328,328,"Brenden Pappas",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Cameron Percy",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Jack Renner",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Tag Ridings",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Larry Rinker",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Andres Romero",NA,8,3,NA,"BestSubParRoundsStreak",2012
328,328,"Lance Ten Broeck",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Michael Thompson",NA,8,8,NA,"BestSubParRoundsStreak",2012
328,328,"Esteban Toledo",NA,8,1,NA,"BestSubParRoundsStreak",2012
328,328,"Lee Trevino",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Ted Tryba",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Marc Turnesa",NA,8,4,NA,"BestSubParRoundsStreak",2012
328,328,"Fred Wadsworth",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"DA Weibring",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Matt Weibring",NA,8,NA,NA,"BestSubParRoundsStreak",2012
328,328,"Lee Westwood",NA,8,6,NA,"BestSubParRoundsStreak",2012
328,328,"Tim Wilkinson",NA,8,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Eric Axley",NA,7,3,NA,"BestSubParRoundsStreak",2012
386,386,"Ricky Barnes",NA,7,5,NA,"BestSubParRoundsStreak",2012
386,386,"David Berganio Jr",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Justin Bolli",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Craig Bowden",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Steven Bowditch",NA,7,4,NA,"BestSubParRoundsStreak",2012
386,386,"Keegan Bradley",NA,7,5,NA,"BestSubParRoundsStreak",2012
386,386,"Billy Ray Brown",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Jose Coceres",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Jason Day",NA,7,6,NA,"BestSubParRoundsStreak",2012
386,386,"Todd Demsey",NA,7,1,NA,"BestSubParRoundsStreak",2012
386,386,"Ed Dougherty",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Dave Eichelberger",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Danny Ellis",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"David Graham",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Jeff Hart",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"David Hearn",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Lon Hinkle",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Gabriel Hjertstedt",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Billy Horschel",NA,7,4,NA,"BestSubParRoundsStreak",2012
386,386,"David Howell",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"John Huh",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Joe Inman",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"John Inman",NA,7,1,NA,"BestSubParRoundsStreak",2012
386,386,"Barry Jaeckel",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Sung Kang",NA,7,4,NA,"BestSubParRoundsStreak",2012
386,386,"Russell Knox",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Billy Kratzert",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Cliff Kresge",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Kenichi Kuboya",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Derek Lamely",NA,7,3,NA,"BestSubParRoundsStreak",2012
386,386,"Jarrod Lyle",NA,7,3,NA,"BestSubParRoundsStreak",2012
386,386,"Will Ma Kenzie",NA,7,2,NA,"BestSubParRoundsStreak",2012
386,386,"Bob May",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"John Merrick",NA,7,5,NA,"BestSubParRoundsStreak",2012
386,386,"Francesco Molinari",NA,7,4,NA,"BestSubParRoundsStreak",2012
386,386,"Garth Mulroy",NA,7,5,NA,"BestSubParRoundsStreak",2012
386,386,"Tim Norris",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Carl Paulson",NA,7,2,NA,"BestSubParRoundsStreak",2012
386,386,"Ted Potter Jr",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Ian Poulter",NA,7,5,NA,"BestSubParRoundsStreak",2012
386,386,"Greg Powers",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Alex Prugh",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Sam Randolph",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Chi Chi Rodriguez",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Bill Sander",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Charl Schwartzel",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Michael Sim",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Scott Stallings",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Kyle Stanley",NA,7,4,NA,"BestSubParRoundsStreak",2012
386,386,"Henrik Stenson",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Hideto Tanihara",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Vaughn Taylor",NA,7,3,NA,"BestSubParRoundsStreak",2012
386,386,"Brendon Todd",NA,7,7,NA,"BestSubParRoundsStreak",2012
386,386,"Cameron Tringale",NA,7,6,NA,"BestSubParRoundsStreak",2012
386,386,"Greg Twiggs",NA,7,NA,NA,"BestSubParRoundsStreak",2012
386,386,"Gary Woodland",NA,7,3,NA,"BestSubParRoundsStreak",2012
386,386,"YE Yang",NA,7,5,NA,"BestSubParRoundsStreak",2012
444,444,"Isao Aoki",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Chris Baryla",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Charlie Beljan",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Shane Bertsch",NA,6,4,NA,"BestSubParRoundsStreak",2012
444,444,"Woody Blackburn",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Kris Blanks",NA,6,4,NA,"BestSubParRoundsStreak",2012
444,444,"Joseph Bramlett",NA,6,2,NA,"BestSubParRoundsStreak",2012
444,444,"Alejandro Canizares",NA,6,2,NA,"BestSubParRoundsStreak",2012
444,444,"Patrick Cantlay",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Kevin Chappell",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Darren Clarke",NA,6,2,NA,"BestSubParRoundsStreak",2012
444,444,"Paul Claxton",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Will Claxton",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Jim Colbert",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Nicolas Colsaerts",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Frank Conner",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Graham DeLaet",NA,6,5,NA,"BestSubParRoundsStreak",2012
444,444,"Jim Dent",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Harris English",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Martin Flores",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"John Fought",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Stephen Gangluff",NA,6,3,NA,"BestSubParRoundsStreak",2012
444,444,"Gibby Gilbert",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Ernie Gonzalez",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Dan Halldorson",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Anders Hansen",NA,6,1,NA,"BestSubParRoundsStreak",2012
444,444,"Peter Hanson",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Vance Heafner",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Scott Hend",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Mark Hensby",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Troy Kelly",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Kevin Kisner",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Barry Lane",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Danny Lee",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Richard Lee",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Lyn Lott",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Jamie Lovemark",NA,6,5,NA,"BestSubParRoundsStreak",2012
444,444,"Casey Martin",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Gary McCord",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Paul McGinley",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Pat McGowan",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Troy Merritt",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Zack Miller",NA,6,5,NA,"BestSubParRoundsStreak",2012
444,444,"Jon Mills",NA,6,1,NA,"BestSubParRoundsStreak",2012
444,444,"John Morse",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Bob Murphy",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Jim Nelford",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Andy North",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Mac OGrady",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Peter Oosterhuis",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Louis Oosthuizen",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Mark Pfeil",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Michael Putnam",NA,6,1,NA,"BestSubParRoundsStreak",2012
444,444,"Victor Regalado",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Kyle Reifers",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Alexandre Rocha",NA,6,6,NA,"BestSubParRoundsStreak",2012
444,444,"Tom Scherrer",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Sonny Skinner",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Joey Snyder III",NA,6,2,NA,"BestSubParRoundsStreak",2012
444,444,"Scott Sterling",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Darron Stiles",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Leonard Thompson",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Nicholas Thompson",NA,6,1,NA,"BestSubParRoundsStreak",2012
444,444,"Camilo Villegas",NA,6,5,NA,"BestSubParRoundsStreak",2012
444,444,"Denis Watson",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Ron Whittaker",NA,6,NA,NA,"BestSubParRoundsStreak",2012
444,444,"Garrett Willis",NA,6,5,NA,"BestSubParRoundsStreak",2012
511,511,"Mark Anderson",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Sangmoon Bae",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Miller Barber",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Rich Barcelo",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Jim Benepe",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Tommy Biershenk",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Thomas Bjorn",NA,5,4,NA,"BestSubParRoundsStreak",2012
511,511,"DJ Brigman",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Scott Brown",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Miguel Angel Carballo",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Roberto Castro",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Bobby Cole",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Gavin Coles",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Erik Compton",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Rod Curl",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Terry Diehl",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Bob Eastwood",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Forrest Fezler",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Nick Flanagan",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Al Geiberger",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Fabian Gomez",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Hunter Haas",NA,5,3,NA,"BestSubParRoundsStreak",2012
511,511,"Phillip Hancock",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Jim Herman",NA,5,2,NA,"BestSubParRoundsStreak",2012
511,511,"Tom Jenkins",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Robert Karlsson",NA,5,3,NA,"BestSubParRoundsStreak",2012
511,511,"Martin Kaymer",NA,5,3,NA,"BestSubParRoundsStreak",2012
511,511,"Colt Knost",NA,5,4,NA,"BestSubParRoundsStreak",2012
511,511,"Jason Kokrak",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Brad Lardon",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Ben Martin",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Mike McCullough",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Graeme McDowell",NA,5,3,NA,"BestSubParRoundsStreak",2012
511,511,"Andrew McLardy",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Leif Olson",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Jerry Pate",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Patrick Reed",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Jim Renner",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Bill Rogers",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"John Schroeder",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Tom Shaw",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Jeev Milkha Singh",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Mike Small",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Mike Standly",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"BJ Staten",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Brendan Steele",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Daniel Summerhays",NA,5,5,NA,"BestSubParRoundsStreak",2012
511,511,"Jerod Turner",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Jaco Van Zyl",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Vance Veazey",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Tom Weiskopf",NA,5,NA,NA,"BestSubParRoundsStreak",2012
511,511,"Chris Wilson",NA,5,1,NA,"BestSubParRoundsStreak",2012
511,511,"Casey Wittenberg",NA,5,1,NA,"BestSubParRoundsStreak",2012
511,511,"Ian Woosnam",NA,5,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Thomas Aiken",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Steven Alker",NA,4,2,NA,"BestSubParRoundsStreak",2012
565,565,"Gary Christian",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Jeff Coston",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Terry Dill",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Dale Douglass",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Simon Dyson",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Lee Elder",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Matt Every",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Gonzalo Fdez Castano",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Kenneth Ferrie",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Jeff Freeman",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Stephen Gallacher",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Richard Green",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Adam Hadwin",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Hunter Hamrick",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Brian Harman",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Matt Harmon",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Justin Hicks",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Morgan Hoffmann",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Billy Hurley III",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Ryo Ishikawa",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"JJ Killeen",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"KT Kim",NA,4,2,NA,"BestSubParRoundsStreak",2012
565,565,"Bio Kim",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Soren Kjeldsen",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Jason Knutzon",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Doug LaBelle II",NA,4,2,NA,"BestSubParRoundsStreak",2012
565,565,"Thomas Levet",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Pat Lindsey",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Allen Miller",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Edoardo Molinari",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Patrick Moore",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Bobby Nichols",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Mike Nicolette",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Dan Olsen",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Jin Park",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Martin Piller",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Gary Player",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Alvaro Quiros",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Anthony Rodriguez",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Sam Saunders",NA,4,1,NA,"BestSubParRoundsStreak",2012
565,565,"Peter Senior",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Bob Shearer",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Geoffrey Sisk",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Ed Sneed",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Bob Sowards",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Shawn Stefani",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Andre Stolz",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Graeme Storm",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Will Strickler",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Brian Stuard",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Kyle Thompson",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Peter Tomasulo",NA,4,4,NA,"BestSubParRoundsStreak",2012
565,565,"Ty Tryon",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Aaron Watkins",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"DeWitt Weaver",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Drew Weaver",NA,4,NA,NA,"BestSubParRoundsStreak",2012
565,565,"Steve Wheatcroft",NA,4,3,NA,"BestSubParRoundsStreak",2012
624,624,"Alex Aragon",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Wally Armstrong",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Homero Blancas",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Markus Brier",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Charles Coody",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Jamie Donaldson",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"John Ellis",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Derek Fathauer",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Ben Ferguson",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Ross Fisher",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Marcus Fraser",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"Tadd Fujikawa",NA,3,2,NA,"BestSubParRoundsStreak",2012
624,624,"Hiroyuki Fujita",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Luke Guthrie",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"Mikko Ilonen",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Thongchai Jaidee",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Don January",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Grier Jones",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Darrell Kestner",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Simon Khan",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Jose Manuel Lara",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Paul Lawrie",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"WC Liang",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Gene Littler",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Edward Loar",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"Mike Miles",NA,3,1,NA,"BestSubParRoundsStreak",2012
624,624,"Jeff Mitchell",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Mike Morley",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Alexander Noren",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"James Oh",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Arnold Palmer",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Fran Quinn",NA,3,2,NA,"BestSubParRoundsStreak",2012
624,624,"Jonathan Randolph",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"Jerry Richardson Jr",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Robert Rock",NA,3,3,NA,"BestSubParRoundsStreak",2012
624,624,"Dave Schultz",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Nate Smith",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Sal Spallone",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Jordan Spieth",NA,3,2,NA,"BestSubParRoundsStreak",2012
624,624,"Chris Starkjohann",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Toru Taniguchi",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Rocky Thompson",NA,3,NA,NA,"BestSubParRoundsStreak",2012
624,624,"Oliver Wilson",NA,3,NA,NA,"BestSubParRoundsStreak",2012
667,667,"Joe Affrunti",NA,2,NA,NA,"BestSubParRoundsStreak",2012
667,667,"Gregory Bourdy",NA,2,NA,NA,"BestSubParRoundsStreak",2012
667,667,"Josh Broadaway",NA,2,NA,NA,"BestSubParRoundsStreak",2012
667,667,"Paul Broadhurst",NA,2,NA,NA,"BestSubParRoundsStreak",2012
667,667,"Bob Byman",NA,2,NA,NA,"BestSubParRoundsStreak",2012
667,667,"Rafa Cabrera Bello",NA,2,2,NA,"BestSubParRoundsStreak",2012
667,667,"Roger Chapman",NA,2,NA,NA,"BestSubParRoundsStreak",2012
