"PercentageofAvailablePurseWon_RANKTHISWEEK_2007","PercentageofAvailablePurseWon_RANKLASTWEEK_2007","PercentageofAvailablePurseWon_PLAYERNAME_2007","PercentageofAvailablePurseWon_EVENTS_2007","PercentageofAvailablePurseWon_Pct_2007","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2007","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2007","stat_name","year"
281,281,"Ryan Blaum",1,0.18,8800,5e+06,"PercentageofAvailablePurseWon",2007
281,281,"Andres Gonzales",1,0.18,7120,4e+06,"PercentageofAvailablePurseWon",2007
281,281,"Martin Rominger",1,0.18,11163,6100000,"PercentageofAvailablePurseWon",2007
281,281,"Richard Sterne",3,0.18,42000,23177452,"PercentageofAvailablePurseWon",2007
281,281,"Darron Stiles",24,0.18,215378,119800000,"PercentageofAvailablePurseWon",2007
287,287,"John Cook",13,0.17,119756,71700000,"PercentageofAvailablePurseWon",2007
287,287,"Mark OMeara",4,0.17,42914,25377452,"PercentageofAvailablePurseWon",2007
289,289,"Shane Bertsch",4,0.16,39760,24400000,"PercentageofAvailablePurseWon",2007
290,290,"Darren Clarke",10,0.15,107980,69877452,"PercentageofAvailablePurseWon",2007
290,290,"Jason Schultz",22,0.15,163242,107600000,"PercentageofAvailablePurseWon",2007
292,292,"Gregory Havret",3,0.14,33500,23177452,"PercentageofAvailablePurseWon",2007
292,292,"Tom Johnson",27,0.14,190923,134100000,"PercentageofAvailablePurseWon",2007
292,292,"Colt Knost",4,0.14,27483,19800000,"PercentageofAvailablePurseWon",2007
292,292,"Pablo Martin Benavides",6,0.14,45313,32400000,"PercentageofAvailablePurseWon",2007
292,292,"Chris Smith",8,0.14,50381,35800000,"PercentageofAvailablePurseWon",2007
292,292,"Esteban Toledo",2,0.14,12250,9e+06,"PercentageofAvailablePurseWon",2007
292,292,"Grant Waite",12,0.14,75347,54100000,"PercentageofAvailablePurseWon",2007
292,292,"Kaname Yokoo",2,0.14,16640,12200000,"PercentageofAvailablePurseWon",2007
300,300,"Michael Boyd",21,0.13,126839,101300000,"PercentageofAvailablePurseWon",2007
300,300,"Jim McGovern",5,0.13,27333,21100000,"PercentageofAvailablePurseWon",2007
300,300,"Hideto Tanihara",4,0.13,36000,28377452,"PercentageofAvailablePurseWon",2007
300,300,"Anthony Wall",4,0.13,38000,30177452,"PercentageofAvailablePurseWon",2007
304,304,"Steve Wheatcroft",25,0.12,153245,122700000,"PercentageofAvailablePurseWon",2007
305,305,"Brent Geiberger",17,0.11,91749,81600000,"PercentageofAvailablePurseWon",2007
306,306,"Ricky Barnes",2,0.1,12540,12500000,"PercentageofAvailablePurseWon",2007
306,306,"Bubba Dickerson",19,0.1,87430,91100000,"PercentageofAvailablePurseWon",2007
306,306,"Matt Every",2,0.1,12420,1.2e+07,"PercentageofAvailablePurseWon",2007
306,306,"Jim Gallagher Jr",9,0.1,38635,39600000,"PercentageofAvailablePurseWon",2007
310,310,"Michael Bradley",8,0.09,31889,37200000,"PercentageofAvailablePurseWon",2007
310,310,"Bob Burns",5,0.09,18153,20900000,"PercentageofAvailablePurseWon",2007
310,310,"Kris Cox",8,0.09,36729,41800000,"PercentageofAvailablePurseWon",2007
310,310,"Joe Daley",2,0.09,10920,12200000,"PercentageofAvailablePurseWon",2007
310,310,"Brad Faxon",18,0.09,84644,98300000,"PercentageofAvailablePurseWon",2007
310,310,"Matt Hendrix",24,0.09,108269,118200000,"PercentageofAvailablePurseWon",2007
310,310,"Mike Small",2,0.09,13050,1.4e+07,"PercentageofAvailablePurseWon",2007
310,310,"Lee Williams",2,0.09,11152,11900000,"PercentageofAvailablePurseWon",2007
318,318,"Steve Jones",9,0.08,34922,42900000,"PercentageofAvailablePurseWon",2007
318,318,"Toru Taniguchi",4,0.08,21594,27377452,"PercentageofAvailablePurseWon",2007
318,318,"Oliver Thomson",2,0.08,7630,9600000,"PercentageofAvailablePurseWon",2007
321,321,"Todd Hamilton",28,0.07,109776,158877452,"PercentageofAvailablePurseWon",2007
321,321,"Spike McRoy",6,0.07,18280,2.7e+07,"PercentageofAvailablePurseWon",2007
321,321,"Kelly Mitchum",4,0.07,16326,23700000,"PercentageofAvailablePurseWon",2007
321,321,"Wes Short Jr",12,0.07,42118,64200000,"PercentageofAvailablePurseWon",2007
321,321,"Jerry Smith",19,0.07,63334,90600000,"PercentageofAvailablePurseWon",2007
326,326,"Notah Begay III",7,0.06,19245,33100000,"PercentageofAvailablePurseWon",2007
326,326,"David Berganio Jr",3,0.06,11025,17500000,"PercentageofAvailablePurseWon",2007
326,326,"Tom Gillis",3,0.06,11152,17900000,"PercentageofAvailablePurseWon",2007
326,326,"JL Lewis",4,0.06,12915,2.3e+07,"PercentageofAvailablePurseWon",2007
326,326,"Loren Roberts",3,0.06,12660,19577452,"PercentageofAvailablePurseWon",2007
331,331,"Guy Boros",4,0.05,7268,15600000,"PercentageofAvailablePurseWon",2007
331,331,"Jim Rutledge",23,0.05,62241,114800000,"PercentageofAvailablePurseWon",2007
331,331,"Jaco Van Zyl",21,0.05,53762,101300000,"PercentageofAvailablePurseWon",2007
334,334,"Robert Damron",10,0.04,18060,47800000,"PercentageofAvailablePurseWon",2007
334,334,"Brandt Jobe",5,0.04,11016,28600000,"PercentageofAvailablePurseWon",2007
334,334,"Willie Wood",6,0.04,8700,23600000,"PercentageofAvailablePurseWon",2007
337,337,"Blaine McCallister",8,0.03,11330,35700000,"PercentageofAvailablePurseWon",2007
338,338,"Paul Sheehan",11,0.02,10143,56577452,"PercentageofAvailablePurseWon",2007
339,339,"Scott Gump",12,0.01,7805,54700000,"PercentageofAvailablePurseWon",2007
