"Front9Par5ScoringAverage_RANKTHISWEEK_2012","Front9Par5ScoringAverage_RANKLASTWEEK_2012","Front9Par5ScoringAverage_PLAYERNAME_2012","Front9Par5ScoringAverage_ROUNDS_2012","Front9Par5ScoringAverage_AVG_2012","Front9Par5ScoringAverage_TOTALSTROKES_2012","Front9Par5ScoringAverage_TOTALHOLES_2012","stat_name","year"
63,63,"Aaron Baddeley",73,4.61,521,113,"Front9Par5ScoringAverage",2012
63,63,"Scott Brown",65,4.61,401,87,"Front9Par5ScoringAverage",2012
63,63,"John Daly",50,4.61,258,56,"Front9Par5ScoringAverage",2012
63,63,"Brendon de Jonge",115,4.61,829,180,"Front9Par5ScoringAverage",2012
63,63,"Billy Horschel",63,4.61,364,79,"Front9Par5ScoringAverage",2012
63,63,"Billy Mayfair",90,4.61,558,121,"Front9Par5ScoringAverage",2012
63,63,"Johnson Wagner",88,4.61,636,138,"Front9Par5ScoringAverage",2012
70,70,"Blake Adams",107,4.62,726,157,"Front9Par5ScoringAverage",2012
70,70,"Tommy Biershenk",74,4.62,485,105,"Front9Par5ScoringAverage",2012
70,70,"Jason Dufner",83,4.62,564,122,"Front9Par5ScoringAverage",2012
70,70,"Matt Kuchar",86,4.62,554,120,"Front9Par5ScoringAverage",2012
70,70,"Richard Lee",71,4.62,416,90,"Front9Par5ScoringAverage",2012
70,70,"William McGirt",96,4.62,726,157,"Front9Par5ScoringAverage",2012
70,70,"Kyle Reifers",86,4.62,614,133,"Front9Par5ScoringAverage",2012
70,70,"Heath Slocum",93,4.62,600,130,"Front9Par5ScoringAverage",2012
70,70,"Camilo Villegas",79,4.62,517,112,"Front9Par5ScoringAverage",2012
70,70,"Jimmy Walker",101,4.62,735,159,"Front9Par5ScoringAverage",2012
80,80,"Bill Haas",79,4.63,555,120,"Front9Par5ScoringAverage",2012
80,80,"John Huh",99,4.63,704,152,"Front9Par5ScoringAverage",2012
80,80,"John Mallinger",74,4.63,477,103,"Front9Par5ScoringAverage",2012
80,80,"Bryce Molder",83,4.63,592,128,"Front9Par5ScoringAverage",2012
80,80,"Pat Perez",81,4.63,592,128,"Front9Par5ScoringAverage",2012
80,80,"Charl Schwartzel",56,4.63,380,82,"Front9Par5ScoringAverage",2012
80,80,"Vijay Singh",99,4.63,666,144,"Front9Par5ScoringAverage",2012
87,87,"Chad Campbell",84,4.64,561,121,"Front9Par5ScoringAverage",2012
87,87,"KJ Choi",71,4.64,483,104,"Front9Par5ScoringAverage",2012
87,87,"Gavin Coles",72,4.64,459,99,"Front9Par5ScoringAverage",2012
87,87,"Chris DiMarco",83,4.64,566,122,"Front9Par5ScoringAverage",2012
87,87,"Martin Flores",95,4.64,635,137,"Front9Par5ScoringAverage",2012
87,87,"Brian Gay",91,4.64,612,132,"Front9Par5ScoringAverage",2012
87,87,"Edward Loar",59,4.64,348,75,"Front9Par5ScoringAverage",2012
87,87,"Brendan Steele",77,4.64,534,115,"Front9Par5ScoringAverage",2012
87,87,"Lee Westwood",60,4.64,390,84,"Front9Par5ScoringAverage",2012
96,96,"Charlie Beljan",61,4.65,367,79,"Front9Par5ScoringAverage",2012
96,96,"Bud Cauley",99,4.65,739,159,"Front9Par5ScoringAverage",2012
96,96,"Daniel Chopra",55,4.65,330,71,"Front9Par5ScoringAverage",2012
96,96,"Erik Compton",81,4.65,525,113,"Front9Par5ScoringAverage",2012
96,96,"Harris English",98,4.65,711,153,"Front9Par5ScoringAverage",2012
96,96,"Tim Herron",88,4.65,581,125,"Front9Par5ScoringAverage",2012
96,96,"Patrick Sheehan",58,4.65,381,82,"Front9Par5ScoringAverage",2012
96,96,"Boo Weekley",74,4.65,507,109,"Front9Par5ScoringAverage",2012
104,104,"Ken Duke",104,4.66,703,151,"Front9Par5ScoringAverage",2012
104,104,"Charley Hoffman",88,4.66,653,140,"Front9Par5ScoringAverage",2012
104,104,"Matt Jones",53,4.66,359,77,"Front9Par5ScoringAverage",2012
104,104,"Spencer Levin",81,4.66,545,117,"Front9Par5ScoringAverage",2012
104,104,"Davis Love III",64,4.66,368,79,"Front9Par5ScoringAverage",2012
104,104,"John Merrick",83,4.66,527,113,"Front9Par5ScoringAverage",2012
104,104,"Justin Rose",69,4.66,513,110,"Front9Par5ScoringAverage",2012
104,104,"David Toms",60,4.66,429,92,"Front9Par5ScoringAverage",2012
104,104,"Mark Wilson",84,4.66,569,122,"Front9Par5ScoringAverage",2012
113,113,"Sangmoon Bae",81,4.67,551,118,"Front9Par5ScoringAverage",2012
113,113,"Marco Dawson",60,4.67,420,90,"Front9Par5ScoringAverage",2012
113,113,"Ernie Els",80,4.67,551,118,"Front9Par5ScoringAverage",2012
113,113,"Kevin Kisner",69,4.67,434,93,"Front9Par5ScoringAverage",2012
113,113,"Rocco Mediate",70,4.67,472,101,"Front9Par5ScoringAverage",2012
113,113,"DJ Trahan",73,4.67,448,96,"Front9Par5ScoringAverage",2012
113,113,"Cameron Tringale",88,4.67,659,141,"Front9Par5ScoringAverage",2012
113,113,"Charlie Wi",86,4.67,612,131,"Front9Par5ScoringAverage",2012
113,113,"YE Yang",64,4.67,392,84,"Front9Par5ScoringAverage",2012
122,122,"Stephen Ames",54,4.68,346,74,"Front9Par5ScoringAverage",2012
122,122,"Mark Anderson",75,4.68,529,113,"Front9Par5ScoringAverage",2012
122,122,"Roberto Castro",92,4.68,623,133,"Front9Par5ScoringAverage",2012
122,122,"Nathan Green",73,4.68,459,98,"Front9Par5ScoringAverage",2012
122,122,"Robert Karlsson",54,4.68,346,74,"Front9Par5ScoringAverage",2012
122,122,"Chris Kirk",93,4.68,641,137,"Front9Par5ScoringAverage",2012
122,122,"Danny Lee",74,4.68,468,100,"Front9Par5ScoringAverage",2012
129,129,"Tim Clark",60,4.69,403,86,"Front9Par5ScoringAverage",2012
129,129,"Chris Couch",61,4.69,403,86,"Front9Par5ScoringAverage",2012
129,129,"Bill Lunde",83,4.69,530,113,"Front9Par5ScoringAverage",2012
129,129,"DA Points",88,4.69,605,129,"Front9Par5ScoringAverage",2012
129,129,"Chris Stroud",86,4.69,595,127,"Front9Par5ScoringAverage",2012
129,129,"Brendon Todd",78,4.69,497,106,"Front9Par5ScoringAverage",2012
135,135,"Arjun Atwal",79,4.7,494,105,"Front9Par5ScoringAverage",2012
135,135,"Harrison Frazar",56,4.7,362,77,"Front9Par5ScoringAverage",2012
135,135,"Troy Kelly",68,4.7,428,91,"Front9Par5ScoringAverage",2012
135,135,"Martin Laird",77,4.7,578,123,"Front9Par5ScoringAverage",2012
135,135,"Derek Lamely",64,4.7,418,89,"Front9Par5ScoringAverage",2012
135,135,"Chez Reavie",83,4.7,597,127,"Front9Par5ScoringAverage",2012
135,135,"Alexandre Rocha",62,4.7,381,81,"Front9Par5ScoringAverage",2012
135,135,"Kevin Streelman",89,4.7,588,125,"Front9Par5ScoringAverage",2012
135,135,"Vaughn Taylor",81,4.7,559,119,"Front9Par5ScoringAverage",2012
144,144,"Matt Bettencourt",80,4.71,528,112,"Front9Par5ScoringAverage",2012
144,144,"Tommy Gainey",98,4.71,688,146,"Front9Par5ScoringAverage",2012
144,144,"JB Holmes",90,4.71,607,129,"Front9Par5ScoringAverage",2012
144,144,"Jason Kokrak",79,4.71,495,105,"Front9Par5ScoringAverage",2012
144,144,"Troy Matteson",100,4.71,692,147,"Front9Par5ScoringAverage",2012
144,144,"Ryan Palmer",81,4.71,589,125,"Front9Par5ScoringAverage",2012
144,144,"Ian Poulter",57,4.71,410,87,"Front9Par5ScoringAverage",2012
144,144,"Rory Sabbatini",84,4.71,594,126,"Front9Par5ScoringAverage",2012
152,152,"Tom Gillis",75,4.72,595,126,"Front9Par5ScoringAverage",2012
152,152,"Hunter Haas",69,4.72,444,94,"Front9Par5ScoringAverage",2012
152,152,"JJ Henry",93,4.72,684,145,"Front9Par5ScoringAverage",2012
152,152,"Billy Hurley III",70,4.72,463,98,"Front9Par5ScoringAverage",2012
152,152,"Trevor Immelman",76,4.72,562,119,"Front9Par5ScoringAverage",2012
152,152,"George McNeill",85,4.72,647,137,"Front9Par5ScoringAverage",2012
158,158,"Michael Bradley",63,4.73,473,100,"Front9Par5ScoringAverage",2012
158,158,"Miguel Angel Carballo",73,4.73,492,104,"Front9Par5ScoringAverage",2012
158,158,"Jerry Kelly",84,4.73,572,121,"Front9Par5ScoringAverage",2012
158,158,"Hunter Mahan",88,4.73,601,127,"Front9Par5ScoringAverage",2012
158,158,"Graeme McDowell",55,4.73,407,86,"Front9Par5ScoringAverage",2012
158,158,"Tom Pernice Jr",62,4.73,416,88,"Front9Par5ScoringAverage",2012
164,164,"Ricky Barnes",92,4.74,602,127,"Front9Par5ScoringAverage",2012
164,164,"Brandt Jobe",57,4.74,446,94,"Front9Par5ScoringAverage",2012
164,164,"Sung Kang",75,4.74,521,110,"Front9Par5ScoringAverage",2012
164,164,"Marc Leishman",84,4.74,626,132,"Front9Par5ScoringAverage",2012
164,164,"Dicky Pride",62,4.74,446,94,"Front9Par5ScoringAverage",2012
164,164,"Kevin Stadler",85,4.74,611,129,"Front9Par5ScoringAverage",2012
170,170,"JJ Killeen",101,4.75,674,142,"Front9Par5ScoringAverage",2012
170,170,"Roland Thatcher",55,4.75,347,73,"Front9Par5ScoringAverage",2012
172,172,"Ben Curtis",62,4.76,495,104,"Front9Par5ScoringAverage",2012
172,172,"Brian Davis",91,4.76,681,143,"Front9Par5ScoringAverage",2012
172,172,"Scott Dunlap",57,4.76,343,72,"Front9Par5ScoringAverage",2012
172,172,"Sean OHair",84,4.76,604,127,"Front9Par5ScoringAverage",2012
176,176,"Stewart Cink",71,4.77,501,105,"Front9Par5ScoringAverage",2012
176,176,"Bob Estes",78,4.77,529,111,"Front9Par5ScoringAverage",2012
176,176,"Matt Every",80,4.77,634,133,"Front9Par5ScoringAverage",2012
176,176,"David Hearn",95,4.77,677,142,"Front9Par5ScoringAverage",2012
176,176,"Justin Leonard",79,4.77,529,111,"Front9Par5ScoringAverage",2012
181,181,"Ryan Moore",89,4.78,674,141,"Front9Par5ScoringAverage",2012
181,181,"Kyle Thompson",51,4.78,320,67,"Front9Par5ScoringAverage",2012
183,183,"David Mathis",83,4.79,556,116,"Front9Par5ScoringAverage",2012
183,183,"Kevin Na",80,4.79,561,117,"Front9Par5ScoringAverage",2012
185,185,"Daniel Summerhays",81,4.8,610,127,"Front9Par5ScoringAverage",2012
185,185,"Steve Wheatcroft",56,4.8,341,71,"Front9Par5ScoringAverage",2012
187,187,"Ryuji Imada",78,4.81,534,111,"Front9Par5ScoringAverage",2012
187,187,"Ted Potter Jr",77,4.81,524,109,"Front9Par5ScoringAverage",2012
189,189,"Robert Allenby",76,4.83,556,115,"Front9Par5ScoringAverage",2012
189,189,"Colt Knost",79,4.83,556,115,"Front9Par5ScoringAverage",2012
189,189,"Nick OHern",78,4.83,531,110,"Front9Par5ScoringAverage",2012
