"Back9Round4ScoringAverage_RANKTHISWEEK_2011","Back9Round4ScoringAverage_RANKLASTWEEK_2011","Back9Round4ScoringAverage_PLAYERNAME_2011","Back9Round4ScoringAverage__2011","Back9Round4ScoringAverage_AVG_2011","Back9Round4ScoringAverage_TOTALSTROKES_2011","Back9Round4ScoringAverage_TOTALROUNDS_2011","stat_name","year"
143,143,"Kris Blanks",NA,36.06,577,16,"Back9Round4ScoringAverage",2011
143,143,"Phil Mickelson",NA,36.06,649,18,"Back9Round4ScoringAverage",2011
145,145,"Dustin Johnson",NA,36.07,541,15,"Back9Round4ScoringAverage",2011
145,145,"Justin Leonard",NA,36.07,505,14,"Back9Round4ScoringAverage",2011
145,145,"Jimmy Walker",NA,36.07,541,15,"Back9Round4ScoringAverage",2011
148,148,"Jim Herman",NA,36.08,433,12,"Back9Round4ScoringAverage",2011
149,149,"Richard Johnson",NA,36.1,361,10,"Back9Round4ScoringAverage",2011
149,149,"Alexandre Rocha",NA,36.1,361,10,"Back9Round4ScoringAverage",2011
151,151,"DA Points",NA,36.11,650,18,"Back9Round4ScoringAverage",2011
152,152,"Keegan Bradley",NA,36.12,614,17,"Back9Round4ScoringAverage",2011
152,152,"Troy Matteson",NA,36.12,614,17,"Back9Round4ScoringAverage",2011
154,154,"Greg Chalmers",NA,36.13,578,16,"Back9Round4ScoringAverage",2011
155,155,"Tim Herron",NA,36.14,506,14,"Back9Round4ScoringAverage",2011
156,156,"Robert Karlsson",NA,36.17,434,12,"Back9Round4ScoringAverage",2011
156,156,"Alex Prugh",NA,36.17,434,12,"Back9Round4ScoringAverage",2011
158,158,"Andres Romero",NA,36.19,579,16,"Back9Round4ScoringAverage",2011
159,159,"Harrison Frazar",NA,36.22,326,9,"Back9Round4ScoringAverage",2011
160,160,"Davis Love III",NA,36.23,471,13,"Back9Round4ScoringAverage",2011
161,161,"Charlie Wi",NA,36.25,580,16,"Back9Round4ScoringAverage",2011
162,162,"Vaughn Taylor",NA,36.29,617,17,"Back9Round4ScoringAverage",2011
163,163,"Kent Jones",NA,36.31,472,13,"Back9Round4ScoringAverage",2011
163,163,"Marc Leishman",NA,36.31,581,16,"Back9Round4ScoringAverage",2011
165,165,"Colt Knost",NA,36.33,436,12,"Back9Round4ScoringAverage",2011
165,165,"Rocco Mediate",NA,36.33,218,6,"Back9Round4ScoringAverage",2011
167,167,"Mark Wilson",NA,36.35,618,17,"Back9Round4ScoringAverage",2011
168,168,"Paul Goydos",NA,36.36,509,14,"Back9Round4ScoringAverage",2011
168,168,"Nathan Green",NA,36.36,509,14,"Back9Round4ScoringAverage",2011
170,170,"Anthony Kim",NA,36.4,364,10,"Back9Round4ScoringAverage",2011
170,170,"Josh Teater",NA,36.4,728,20,"Back9Round4ScoringAverage",2011
172,172,"Sean OHair",NA,36.42,437,12,"Back9Round4ScoringAverage",2011
173,173,"Zack Miller",NA,36.5,438,12,"Back9Round4ScoringAverage",2011
173,173,"Martin Piller",NA,36.5,292,8,"Back9Round4ScoringAverage",2011
175,175,"Arjun Atwal",NA,36.53,548,15,"Back9Round4ScoringAverage",2011
175,175,"Rickie Fowler",NA,36.53,621,17,"Back9Round4ScoringAverage",2011
177,177,"Ricky Barnes",NA,36.56,585,16,"Back9Round4ScoringAverage",2011
178,178,"Rich Beem",NA,36.67,220,6,"Back9Round4ScoringAverage",2011
178,178,"David Duval",NA,36.67,330,9,"Back9Round4ScoringAverage",2011
180,180,"Alex Cejka",NA,36.7,367,10,"Back9Round4ScoringAverage",2011
181,181,"Matt Bettencourt",NA,36.77,478,13,"Back9Round4ScoringAverage",2011
182,182,"Ben Martin",NA,36.83,442,12,"Back9Round4ScoringAverage",2011
183,183,"JP Hayes",NA,36.88,295,8,"Back9Round4ScoringAverage",2011
183,183,"Troy Merritt",NA,36.88,295,8,"Back9Round4ScoringAverage",2011
185,185,"Stuart Appleby",NA,36.9,369,10,"Back9Round4ScoringAverage",2011
186,186,"Michael Connell",NA,37,444,12,"Back9Round4ScoringAverage",2011
