"FinalRoundPerformance_RANKTHISWEEK_2011","FinalRoundPerformance_RANKLASTWEEK_2011","FinalRoundPerformance_PLAYERNAME_2011","FinalRoundPerformance_EVENTS_2011","FinalRoundPerformance_Pct_2011","stat_name","year"
111,111,"Charley Hoffman",27,52.63,"FinalRoundPerformance",2011
112,112,"Freddie Jacobson",25,52.38,"FinalRoundPerformance",2011
113,113,"Stuart Appleby",24,50,"FinalRoundPerformance",2011
113,113,"Michael Bradley",24,50,"FinalRoundPerformance",2011
113,113,"DJ Brigman",23,50,"FinalRoundPerformance",2011
113,113,"Brian Davis",30,50,"FinalRoundPerformance",2011
113,113,"Rickie Fowler",24,50,"FinalRoundPerformance",2011
113,113,"Paul Goydos",25,50,"FinalRoundPerformance",2011
113,113,"JB Holmes",16,50,"FinalRoundPerformance",2011
113,113,"Charles Howell III",30,50,"FinalRoundPerformance",2011
113,113,"Richard Johnson",23,50,"FinalRoundPerformance",2011
113,113,"Sung Kang",21,50,"FinalRoundPerformance",2011
113,113,"Martin Laird",23,50,"FinalRoundPerformance",2011
113,113,"Troy Matteson",28,50,"FinalRoundPerformance",2011
113,113,"Paul Stankowski",24,50,"FinalRoundPerformance",2011
113,113,"Chris Stroud",28,50,"FinalRoundPerformance",2011
113,113,"Roland Thatcher",22,50,"FinalRoundPerformance",2011
128,128,"Bill Haas",26,47.62,"FinalRoundPerformance",2011
129,129,"Bill Lunde",28,47.37,"FinalRoundPerformance",2011
130,130,"Aaron Baddeley",22,47.06,"FinalRoundPerformance",2011
130,130,"Keegan Bradley",28,47.06,"FinalRoundPerformance",2011
130,130,"Ryan Palmer",24,47.06,"FinalRoundPerformance",2011
133,133,"David Mathis",25,46.67,"FinalRoundPerformance",2011
133,133,"John Merrick",21,46.67,"FinalRoundPerformance",2011
133,133,"Bryce Molder",27,46.67,"FinalRoundPerformance",2011
136,136,"Matt Bettencourt",30,46.15,"FinalRoundPerformance",2011
136,136,"Padraig Harrington",18,46.15,"FinalRoundPerformance",2011
136,136,"Adam Scott",18,46.15,"FinalRoundPerformance",2011
139,139,"Anthony Kim",26,45.45,"FinalRoundPerformance",2011
139,139,"Alex Prugh",29,45.45,"FinalRoundPerformance",2011
139,139,"Boo Weekley",23,45.45,"FinalRoundPerformance",2011
139,139,"Garrett Willis",24,45.45,"FinalRoundPerformance",2011
143,143,"John Senden",26,45,"FinalRoundPerformance",2011
144,144,"Mark Wilson",26,44.44,"FinalRoundPerformance",2011
145,145,"DJ Trahan",30,43.75,"FinalRoundPerformance",2011
146,146,"Justin Leonard",26,42.86,"FinalRoundPerformance",2011
147,147,"Zack Miller",30,41.67,"FinalRoundPerformance",2011
147,147,"Michael Putnam",21,41.67,"FinalRoundPerformance",2011
149,149,"Kris Blanks",29,41.18,"FinalRoundPerformance",2011
150,150,"Brendon de Jonge",30,40.91,"FinalRoundPerformance",2011
150,150,"Cameron Tringale",32,40.91,"FinalRoundPerformance",2011
152,152,"Alex Cejka",21,40,"FinalRoundPerformance",2011
152,152,"Harrison Frazar",19,40,"FinalRoundPerformance",2011
152,152,"Matt Jones",25,40,"FinalRoundPerformance",2011
152,152,"Kevin Kisner",24,40,"FinalRoundPerformance",2011
152,152,"Steve Marino",23,40,"FinalRoundPerformance",2011
152,152,"Nick OHern",29,40,"FinalRoundPerformance",2011
158,158,"Robert Karlsson",18,38.46,"FinalRoundPerformance",2011
159,159,"Arjun Atwal",29,37.5,"FinalRoundPerformance",2011
159,159,"Angel Cabrera",17,37.5,"FinalRoundPerformance",2011
159,159,"Chris Couch",21,37.5,"FinalRoundPerformance",2011
159,159,"Nate Smith",24,37.5,"FinalRoundPerformance",2011
159,159,"Daniel Summerhays",29,37.5,"FinalRoundPerformance",2011
164,164,"William McGirt",32,36.84,"FinalRoundPerformance",2011
165,165,"Cameron Beckman",25,36.36,"FinalRoundPerformance",2011
166,166,"Andres Romero",22,35.29,"FinalRoundPerformance",2011
166,166,"Vaughn Taylor",27,35.29,"FinalRoundPerformance",2011
166,166,"Charlie Wi",25,35.29,"FinalRoundPerformance",2011
169,169,"Stephen Ames",22,33.33,"FinalRoundPerformance",2011
169,169,"Michael Connell",26,33.33,"FinalRoundPerformance",2011
169,169,"Scott Gutschewski",23,33.33,"FinalRoundPerformance",2011
169,169,"David Hearn",26,33.33,"FinalRoundPerformance",2011
169,169,"Jim Herman",22,33.33,"FinalRoundPerformance",2011
169,169,"Colt Knost",27,33.33,"FinalRoundPerformance",2011
169,169,"Sean OHair",24,33.33,"FinalRoundPerformance",2011
176,176,"Nathan Green",26,30.77,"FinalRoundPerformance",2011
176,176,"Chris Riley",25,30.77,"FinalRoundPerformance",2011
178,178,"Steve Elkington",17,28.57,"FinalRoundPerformance",2011
179,179,"Andres Gonzales",21,25,"FinalRoundPerformance",2011
179,179,"Shaun Micheel",27,25,"FinalRoundPerformance",2011
181,181,"Davis Love III",22,23.08,"FinalRoundPerformance",2011
182,182,"Rich Beem",21,20,"FinalRoundPerformance",2011
182,182,"Alexandre Rocha",22,20,"FinalRoundPerformance",2011
182,182,"Dean Wilson",22,20,"FinalRoundPerformance",2011
185,185,"Rocco Mediate",23,16.67,"FinalRoundPerformance",2011
186,186,"JP Hayes",19,14.29,"FinalRoundPerformance",2011
