"OfficialWorldGolfRanking_RANKTHISWEEK_2014","OfficialWorldGolfRanking_RANKLASTWEEK_2014","OfficialWorldGolfRanking_PLAYERNAME_2014","OfficialWorldGolfRanking_EVENTS_2014","OfficialWorldGolfRanking_AVGPOINTS_2014","OfficialWorldGolfRanking_TOTALPOINTS_2014","OfficialWorldGolfRanking_POINTSLOST_2014","OfficialWorldGolfRanking_POINTSGAINED_2014","OfficialWorldGolfRanking_COUNTRY_2014","stat_name","year"
509,506,"Cyril Bouniol",40,0.33,13.09,-0.52,13.61,NA,"OfficialWorldGolfRanking",2014
510,559,"Pelle Edberg",40,0.33,13.08,-6.85,10.19,NA,"OfficialWorldGolfRanking",2014
511,505,"Bernhard Langer",40,0.32,12.96,-4.36,13.5,NA,"OfficialWorldGolfRanking",2014
512,695,"Nicholas Lindheim",40,0.32,12.95,-0.08,13.02,NA,"OfficialWorldGolfRanking",2014
512,509,"Adrien Saddier",40,0.32,12.94,-3.63,10.48,NA,"OfficialWorldGolfRanking",2014
512,511,"Carlos Sainz Jr",40,0.32,12.94,-3.71,9.54,NA,"OfficialWorldGolfRanking",2014
515,510,"Carlos Del Moral",52,0.32,16.81,-6.08,19.37,NA,"OfficialWorldGolfRanking",2014
516,502,"Kunihiro Kamii",45,0.32,14.53,-22.73,2.89,NA,"OfficialWorldGolfRanking",2014
517,504,"Mark Anderson",40,0.32,12.88,-14.61,2.79,NA,"OfficialWorldGolfRanking",2014
518,508,"Fredrik Andersson Hed",42,0.32,13.48,-33.68,2.4,NA,"OfficialWorldGolfRanking",2014
518,515,"Scott Pinckney",40,0.32,12.84,-1.5,13.35,NA,"OfficialWorldGolfRanking",2014
520,512,"Satoshi Tomiyama",40,0.32,12.8,-8.68,3.04,NA,"OfficialWorldGolfRanking",2014
521,514,"Yosuke Tsukada",40,0.32,12.79,-5.58,7.17,NA,"OfficialWorldGolfRanking",2014
522,516,"Dicky Pride",51,0.32,16.2,-16.53,11.89,NA,"OfficialWorldGolfRanking",2014
523,513,"Berry Henson",45,0.32,14.27,-12.96,4.81,NA,"OfficialWorldGolfRanking",2014
524,519,"Hung Chienyao",40,0.32,12.63,-7.05,5.63,NA,"OfficialWorldGolfRanking",2014
525,517,"Tadahiro Takayama",44,0.32,13.88,-9.1,9.02,NA,"OfficialWorldGolfRanking",2014
526,518,"Tano Goya",52,0.32,16.38,-7.34,18.07,NA,"OfficialWorldGolfRanking",2014
527,528,"Jose de Jesus Rodriguez",43,0.31,13.49,-12.23,5.3,NA,"OfficialWorldGolfRanking",2014
528,530,"Pierre Relecom",40,0.31,12.53,-0.63,12,NA,"OfficialWorldGolfRanking",2014
529,526,"Junwon Park",40,0.31,12.44,-5.26,11.88,NA,"OfficialWorldGolfRanking",2014
530,521,"Chawalit Plaphol",40,0.31,12.42,-11.25,8.4,NA,"OfficialWorldGolfRanking",2014
531,520,"James Kingston",51,0.31,15.82,-17.53,5.39,NA,"OfficialWorldGolfRanking",2014
532,527,"Ki Sang Lee",40,0.31,12.39,-3.46,12.7,NA,"OfficialWorldGolfRanking",2014
533,530,"Kris Blanks",40,0.31,12.38,-5.35,14,NA,"OfficialWorldGolfRanking",2014
533,525,"Daniel Gaunt",52,0.31,16.1,-10.06,9.09,NA,"OfficialWorldGolfRanking",2014
535,523,"Gareth Paddison",40,0.31,12.37,-11.54,7.68,NA,"OfficialWorldGolfRanking",2014
536,535,"Travis Bertoni",40,0.31,12.34,NA,12.34,NA,"OfficialWorldGolfRanking",2014
537,595,"Alessandro Tadini",47,0.31,14.49,-14.82,13.65,NA,"OfficialWorldGolfRanking",2014
538,529,"Choi Hosung",52,0.31,16.02,-12.51,6.5,NA,"OfficialWorldGolfRanking",2014
539,521,"Lyle Rowe",51,0.31,15.69,-3.06,14,NA,"OfficialWorldGolfRanking",2014
540,533,"Panuphol Pittayarat",41,0.31,12.56,-8.8,5.02,NA,"OfficialWorldGolfRanking",2014
541,571,"Matteo Delpodio",47,0.3,14.33,-6.94,12.01,NA,"OfficialWorldGolfRanking",2014
542,524,"Jason Barnes",41,0.3,12.48,-2.76,10.08,NA,"OfficialWorldGolfRanking",2014
543,534,"Bronson La Cassie",52,0.3,15.83,-14.42,3.71,NA,"OfficialWorldGolfRanking",2014
544,537,"Harold Varner III",40,0.3,12.12,-1.15,13.27,NA,"OfficialWorldGolfRanking",2014
545,532,"Neil Schietekat",50,0.3,15.08,-5.36,12.53,NA,"OfficialWorldGolfRanking",2014
546,565,"Tim Sluiter",40,0.3,12.06,-11.73,7.1,NA,"OfficialWorldGolfRanking",2014
547,537,"Henrik Norlander",49,0.3,14.73,-7.84,10.01,NA,"OfficialWorldGolfRanking",2014
547,543,"Niall Turner",40,0.3,12.02,-1.56,10.86,NA,"OfficialWorldGolfRanking",2014
549,629,"PH McIntyre",49,0.3,14.72,-7.6,10.27,NA,"OfficialWorldGolfRanking",2014
550,540,"Rhys Davies",52,0.3,15.51,-9.93,8.54,NA,"OfficialWorldGolfRanking",2014
551,542,"John Hahn",40,0.3,11.92,-2.91,11.38,NA,"OfficialWorldGolfRanking",2014
552,547,"Vaughn Taylor",49,0.3,14.57,-12.53,8.62,NA,"OfficialWorldGolfRanking",2014
553,539,"John Mallinger",40,0.3,11.88,-12.71,12.53,NA,"OfficialWorldGolfRanking",2014
554,545,"Nick Taylor",40,0.3,11.83,-3.82,9.4,NA,"OfficialWorldGolfRanking",2014
555,546,"Louis de Jager",40,0.29,11.76,-6.63,9.54,NA,"OfficialWorldGolfRanking",2014
556,618,"Javier Colomo",40,0.29,11.73,-8.48,7.18,NA,"OfficialWorldGolfRanking",2014
557,549,"Jack Wilson",40,0.29,11.62,-7.18,1.4,NA,"OfficialWorldGolfRanking",2014
558,551,"William Harrold",40,0.29,11.61,-0.39,12,NA,"OfficialWorldGolfRanking",2014
559,547,"Robert Dinwiddie",40,0.29,11.6,-13.01,2.45,NA,"OfficialWorldGolfRanking",2014
560,544,"Patrick Cantlay",40,0.29,11.59,-19.29,2.35,NA,"OfficialWorldGolfRanking",2014
561,555,"Whee Kim",51,0.29,14.67,-13.37,10.44,NA,"OfficialWorldGolfRanking",2014
562,550,"Mathew Goggin",52,0.29,14.92,-15.86,5.27,NA,"OfficialWorldGolfRanking",2014
563,553,"David Coupland",40,0.29,11.47,-0.59,12.06,NA,"OfficialWorldGolfRanking",2014
564,552,"Briny Baird",40,0.29,11.46,-7.6,NA,NA,"OfficialWorldGolfRanking",2014
565,554,"DH Lee",51,0.29,14.6,-21.12,2.21,NA,"OfficialWorldGolfRanking",2014
566,624,"Julien Guerrier",41,0.28,11.67,-5.06,7.53,NA,"OfficialWorldGolfRanking",2014
567,557,"William Kropp",40,0.28,11.38,-1.21,12.59,NA,"OfficialWorldGolfRanking",2014
568,560,"Ryan Yip",40,0.28,11.21,-2.01,10.11,NA,"OfficialWorldGolfRanking",2014
569,561,"Timothy Madigan",40,0.28,11.16,-0.24,11.4,NA,"OfficialWorldGolfRanking",2014
570,558,"Nick Cullen",40,0.28,11.15,-15.46,NA,NA,"OfficialWorldGolfRanking",2014
571,594,"Paul McGinley",40,0.28,11.14,-11.55,6.44,NA,"OfficialWorldGolfRanking",2014
572,562,"Brett Stegmaier",48,0.28,13.25,-4.69,11.81,NA,"OfficialWorldGolfRanking",2014
573,610,"John Parry",52,0.27,14.18,-15.29,2.13,NA,"OfficialWorldGolfRanking",2014
574,566,"Oscar Fraustro",52,0.27,14.07,-11.21,11.03,NA,"OfficialWorldGolfRanking",2014
575,566,"Danny Chia",40,0.27,10.81,-5.55,9.95,NA,"OfficialWorldGolfRanking",2014
576,568,"Matt Harmon",40,0.27,10.8,-2.45,10.88,NA,"OfficialWorldGolfRanking",2014
577,564,"Fred Couples",40,0.27,10.75,-10.4,6.18,NA,"OfficialWorldGolfRanking",2014
578,563,"Andrew Curlewis",50,0.27,13.39,-8.92,5.59,NA,"OfficialWorldGolfRanking",2014
579,570,"Michael Buttacavoli",40,0.27,10.68,-2.94,9.94,NA,"OfficialWorldGolfRanking",2014
579,572,"Dong Seop Maeng",40,0.27,10.68,-3.6,7.92,NA,"OfficialWorldGolfRanking",2014
581,578,"Brock Mackenzie",40,0.27,10.61,-0.68,10.25,NA,"OfficialWorldGolfRanking",2014
582,573,"Pedro Oriol",40,0.26,10.55,-4.07,9.09,NA,"OfficialWorldGolfRanking",2014
583,569,"Francois Calmels",48,0.26,12.66,-13.71,1.2,NA,"OfficialWorldGolfRanking",2014
584,576,"Steve Marino",40,0.26,10.52,-2.32,10.23,NA,"OfficialWorldGolfRanking",2014
585,576,"Filippo Bergamaschi",40,0.26,10.52,-3.04,8.47,NA,"OfficialWorldGolfRanking",2014
586,574,"Brandt Jobe",40,0.26,10.51,-8.48,5.39,NA,"OfficialWorldGolfRanking",2014
587,579,"Grant Jackson",40,0.26,10.48,-4.67,8.56,NA,"OfficialWorldGolfRanking",2014
588,574,"Lloyd Kennedy",40,0.26,10.47,-6.56,5.09,NA,"OfficialWorldGolfRanking",2014
588,637,"Nobuhiro Masuda",40,0.26,10.47,-2.25,10.96,NA,"OfficialWorldGolfRanking",2014
590,580,"Scott Barr",41,0.26,10.68,-8.12,7.04,NA,"OfficialWorldGolfRanking",2014
591,581,"Chan Kim",40,0.26,10.34,-6.52,3.66,NA,"OfficialWorldGolfRanking",2014
592,585,"Arie Ahmad Irawan",40,0.26,10.28,-0.95,9.81,NA,"OfficialWorldGolfRanking",2014
593,583,"Shigeru Nonaka",40,0.26,10.21,-7.82,2.65,NA,"OfficialWorldGolfRanking",2014
594,583,"Oliver Bekker",52,0.25,13.22,-12.02,7.87,NA,"OfficialWorldGolfRanking",2014
595,587,"Choi Joonwoo",40,0.25,10.13,-2.06,8.4,NA,"OfficialWorldGolfRanking",2014
596,582,"Andreas Harto",52,0.25,13.14,-17.14,9.27,NA,"OfficialWorldGolfRanking",2014
597,586,"Steven Tiley",42,0.25,10.59,-9.19,5.29,NA,"OfficialWorldGolfRanking",2014
598,589,"Kenny Perry",40,0.25,10.08,-2.18,9.21,NA,"OfficialWorldGolfRanking",2014
599,588,"Troy Matteson",52,0.25,13.08,-25.48,4.61,NA,"OfficialWorldGolfRanking",2014
600,590,"Brett Drewitt",40,0.25,10.05,-1.04,11.09,NA,"OfficialWorldGolfRanking",2014
601,599,"Adam Gee",46,0.25,11.45,-6.75,6.18,NA,"OfficialWorldGolfRanking",2014
602,592,"Christiaan Basson",48,0.25,11.94,-7.16,8.49,NA,"OfficialWorldGolfRanking",2014
603,639,"Robert Coles",48,0.25,11.88,-6.18,10.92,NA,"OfficialWorldGolfRanking",2014
604,592,"Dohoon Kim",40,0.25,9.9,-9.07,2.4,NA,"OfficialWorldGolfRanking",2014
605,600,"Peter Tomasulo",49,0.25,12.09,-11.36,8.27,NA,"OfficialWorldGolfRanking",2014
606,596,"Simon Wakefield",52,0.25,12.82,-14.56,8.1,NA,"OfficialWorldGolfRanking",2014
607,601,"Matt Bettencourt",47,0.25,11.57,-11.1,2.22,NA,"OfficialWorldGolfRanking",2014
608,598,"Gi Whan Kim",52,0.24,12.71,-10.5,5.4,NA,"OfficialWorldGolfRanking",2014
608,596,"Manuel Villegas",46,0.24,11.25,-7.67,7.07,NA,"OfficialWorldGolfRanking",2014
610,603,"Roland Thatcher",46,0.24,11.23,-7,10.55,NA,"OfficialWorldGolfRanking",2014
611,591,"Justin Harding",46,0.24,11.17,-7.33,9.95,NA,"OfficialWorldGolfRanking",2014
612,602,"Ryan Williams",40,0.24,9.62,-2.09,7.8,NA,"OfficialWorldGolfRanking",2014
613,605,"Annop Tangkamolprasert",40,0.24,9.61,-0.7,10.31,NA,"OfficialWorldGolfRanking",2014
614,613,"Richard Johnson",47,0.24,11.13,-7.43,9.47,NA,"OfficialWorldGolfRanking",2014
615,606,"Kurt Barnes",44,0.24,10.41,-11.59,5.39,NA,"OfficialWorldGolfRanking",2014
615,603,"Azuma Yano",46,0.24,10.89,-10.95,1.2,NA,"OfficialWorldGolfRanking",2014
617,608,"Andrew Marshall",40,0.24,9.46,-5.4,8.16,NA,"OfficialWorldGolfRanking",2014
618,609,"James Nitties",52,0.24,12.27,-7.2,6.46,NA,"OfficialWorldGolfRanking",2014
619,612,"Todd Baek",40,0.24,9.4,-1.98,8.46,NA,"OfficialWorldGolfRanking",2014
619,611,"Hugues Joannes",40,0.24,9.4,-0.39,9.79,NA,"OfficialWorldGolfRanking",2014
621,607,"Tim Herron",40,0.23,9.35,-12.02,6.08,NA,"OfficialWorldGolfRanking",2014
622,615,"Connor Arendell",40,0.23,9.34,-0.69,10.03,NA,"OfficialWorldGolfRanking",2014
623,619,"Paul Peterson",40,0.23,9.29,-0.64,9.93,NA,"OfficialWorldGolfRanking",2014
624,614,"Miguel Angel Carballo",52,0.23,12.03,-9.13,5.12,NA,"OfficialWorldGolfRanking",2014
625,617,"Andrea Rota",40,0.23,9.24,-3.26,6.96,NA,"OfficialWorldGolfRanking",2014
626,615,"David Higgins",41,0.23,9.44,-9.48,NA,NA,"OfficialWorldGolfRanking",2014
627,628,"Lee Taehee",43,0.23,9.87,-5.56,7.4,NA,"OfficialWorldGolfRanking",2014
628,620,"Alistair Presnell",52,0.23,11.89,-15.67,8.4,NA,"OfficialWorldGolfRanking",2014
629,622,"Heung Chol Joo",40,0.23,9.11,-2.87,7.56,NA,"OfficialWorldGolfRanking",2014
630,627,"Steve Allan",40,0.23,9.1,-2.19,9.54,NA,"OfficialWorldGolfRanking",2014
631,625,"Lee Dong Min",40,0.23,9.06,-2.9,8.5,NA,"OfficialWorldGolfRanking",2014
632,633,"Chase Wright",40,0.23,9.03,-0.13,9.16,NA,"OfficialWorldGolfRanking",2014
633,621,"Jose Maria Olazabal",43,0.23,9.7,-11.42,5.32,NA,"OfficialWorldGolfRanking",2014
634,623,"Timothy ONeal",40,0.23,9.01,-7.49,NA,NA,"OfficialWorldGolfRanking",2014
635,632,"Poom Saksansin",40,0.22,8.98,-0.69,9.67,NA,"OfficialWorldGolfRanking",2014
636,641,"Jeff Gove",40,0.22,8.97,-4.79,4.9,NA,"OfficialWorldGolfRanking",2014
637,626,"Pariya Junhasavasdikul",41,0.22,9.19,-9.06,3.07,NA,"OfficialWorldGolfRanking",2014
638,631,"Agustin Domingo",44,0.22,9.78,-10.6,3.21,NA,"OfficialWorldGolfRanking",2014
639,636,"Rick Cochran III",40,0.22,8.88,-1.6,10.48,NA,"OfficialWorldGolfRanking",2014
640,640,"James Heath",40,0.22,8.82,-3.11,6.09,NA,"OfficialWorldGolfRanking",2014
641,630,"Colin Nel",46,0.22,10.1,-5.76,8.51,NA,"OfficialWorldGolfRanking",2014
642,638,"Nathan Tyler",40,0.22,8.78,-3.48,6.8,NA,"OfficialWorldGolfRanking",2014
643,643,"Charlie Ford",42,0.22,9.18,-1.89,9.18,NA,"OfficialWorldGolfRanking",2014
644,667,"Hiroo Kawai",40,0.22,8.71,-4.96,6.24,NA,"OfficialWorldGolfRanking",2014
645,642,"YE Yang",52,0.22,11.32,-22.26,6.57,NA,"OfficialWorldGolfRanking",2014
646,634,"JJ Senekal",42,0.22,9.12,-3.44,7.25,NA,"OfficialWorldGolfRanking",2014
647,635,"Dean Burmester",49,0.22,10.6,-7.52,7.43,NA,"OfficialWorldGolfRanking",2014
648,644,"Akio Sadakata",40,0.21,8.47,-9.07,3.95,NA,"OfficialWorldGolfRanking",2014
649,648,"Wes Homan",40,0.21,8.43,-0.99,7.41,NA,"OfficialWorldGolfRanking",2014
650,835,"Unho Park",40,0.21,8.39,-5.18,3.78,NA,"OfficialWorldGolfRanking",2014
651,649,"Adam Crawford",52,0.21,10.89,-5.83,7.27,NA,"OfficialWorldGolfRanking",2014
652,645,"Gareth Shaw",40,0.21,8.38,-5.61,2.95,NA,"OfficialWorldGolfRanking",2014
653,647,"Ross McGowan",40,0.21,8.36,-2.35,7.35,NA,"OfficialWorldGolfRanking",2014
654,650,"Matt Davidson",46,0.21,9.53,-5.05,4.67,NA,"OfficialWorldGolfRanking",2014
655,653,"Eric Axley",40,0.21,8.26,-0.3,8.56,NA,"OfficialWorldGolfRanking",2014
656,646,"Chez Reavie",40,0.21,8.22,-15.37,NA,NA,"OfficialWorldGolfRanking",2014
657,824,"Kazuhiko Hosokawa",40,0.2,8.16,-4.31,5.83,NA,"OfficialWorldGolfRanking",2014
658,652,"Namchoak Tantipokakul",40,0.2,8.13,-7.88,2.75,NA,"OfficialWorldGolfRanking",2014
659,656,"Darron Stiles",51,0.2,10.32,-12.7,8.17,NA,"OfficialWorldGolfRanking",2014
660,651,"Warren Abery",47,0.2,9.43,-5.1,4.13,NA,"OfficialWorldGolfRanking",2014
661,655,"Dylan Frittelli",46,0.2,9.2,-11.76,NA,NA,"OfficialWorldGolfRanking",2014
662,657,"Alex Aragon",47,0.2,9.18,-14.48,NA,NA,"OfficialWorldGolfRanking",2014
663,660,"Andres Echavarria",47,0.19,9.15,-7.62,7.96,NA,"OfficialWorldGolfRanking",2014
664,658,"Lee Changwoo",40,0.19,7.69,-4.87,1.88,NA,"OfficialWorldGolfRanking",2014
665,662,"Niklas Lemke",40,0.19,7.65,-4.67,1.8,NA,"OfficialWorldGolfRanking",2014
666,663,"Carlos Aguilar",44,0.19,8.41,-5.48,7.2,NA,"OfficialWorldGolfRanking",2014
666,660,"Jamie Elson",40,0.19,7.64,-5.15,3.22,NA,"OfficialWorldGolfRanking",2014
668,654,"Matthew Stieger",41,0.19,7.83,-9.7,3.6,NA,"OfficialWorldGolfRanking",2014
669,659,"Bjorn Akesson",48,0.19,9.16,-8.58,7.98,NA,"OfficialWorldGolfRanking",2014
670,664,"Jeff Curl",40,0.19,7.61,-1.46,8,NA,"OfficialWorldGolfRanking",2014
671,667,"Jason Palmer",40,0.19,7.55,-0.21,7.75,NA,"OfficialWorldGolfRanking",2014
672,670,"James Byrne",40,0.19,7.49,-3.13,6,NA,"OfficialWorldGolfRanking",2014
673,666,"Steve Dartnall",40,0.19,7.46,-3.54,7.32,NA,"OfficialWorldGolfRanking",2014
673,671,"Thanyakorn Khrongpha",42,0.19,7.84,-4.63,5.25,NA,"OfficialWorldGolfRanking",2014
675,675,"Mark Silvers",40,0.19,7.44,NA,7.44,NA,"OfficialWorldGolfRanking",2014
676,672,"Gavin Kyle Green",40,0.19,7.42,-2.87,6,NA,"OfficialWorldGolfRanking",2014
676,674,"Wei Tze Yeh",40,0.19,7.42,-2.95,5.03,NA,"OfficialWorldGolfRanking",2014
678,665,"Lorenzo Gagli",52,0.19,9.63,-15.56,4.55,NA,"OfficialWorldGolfRanking",2014
679,669,"Edouard Dubois",46,0.18,8.49,-10.24,1.21,NA,"OfficialWorldGolfRanking",2014
680,676,"Peter Richardson",40,0.18,7.38,-1.25,6.6,NA,"OfficialWorldGolfRanking",2014
681,673,"Michael Hollick",46,0.18,8.45,-6.5,1.4,NA,"OfficialWorldGolfRanking",2014
682,678,"Tyler McCumber",40,0.18,7.33,-0.11,7.44,NA,"OfficialWorldGolfRanking",2014
683,681,"Cameron Beckman",41,0.18,7.44,-8.1,1.46,NA,"OfficialWorldGolfRanking",2014
684,677,"David Skinns",40,0.18,7.24,-3.66,4.63,NA,"OfficialWorldGolfRanking",2014
685,684,"Nate McCoy",40,0.18,7.2,-0.68,7.2,NA,"OfficialWorldGolfRanking",2014
686,680,"Peter Hedblom",40,0.18,7.2,-4.07,4.46,NA,"OfficialWorldGolfRanking",2014
687,686,"Fredrick van Rooyen",40,0.18,7.14,-0.32,7.46,NA,"OfficialWorldGolfRanking",2014
688,683,"Armando Favela",40,0.18,7.08,-4.17,6,NA,"OfficialWorldGolfRanking",2014
689,687,"Roberto Diaz",40,0.18,7.04,-0.94,7.98,NA,"OfficialWorldGolfRanking",2014
690,692,"Chris Wilson",45,0.18,7.91,-7.97,8.32,NA,"OfficialWorldGolfRanking",2014
691,690,"Yuki Inamori",40,0.18,7.02,NA,7.02,NA,"OfficialWorldGolfRanking",2014
692,684,"Justin Bolli",49,0.17,8.55,-20.11,1.38,NA,"OfficialWorldGolfRanking",2014
693,689,"Josh Persons",40,0.17,6.97,-1.74,7.28,NA,"OfficialWorldGolfRanking",2014
694,679,"Joel Sjoholm",52,0.17,9.02,-15.37,2.64,NA,"OfficialWorldGolfRanking",2014
695,697,"Rattanon Wannasrichan",40,0.17,6.93,-0.54,6.13,NA,"OfficialWorldGolfRanking",2014
696,765,"Tommy Cocha",44,0.17,7.61,-4.92,7.92,NA,"OfficialWorldGolfRanking",2014
697,688,"Aaron Townsend",47,0.17,8.11,-10.52,2.4,NA,"OfficialWorldGolfRanking",2014
698,691,"Johan Edfors",46,0.17,7.91,-5.69,6.77,NA,"OfficialWorldGolfRanking",2014
698,695,"Rob Oppenheim",40,0.17,6.88,-3.83,6.67,NA,"OfficialWorldGolfRanking",2014
700,693,"Daniel Chopra",52,0.17,8.93,-14.43,3.45,NA,"OfficialWorldGolfRanking",2014
701,698,"Masaru Takahashi",40,0.17,6.83,-2.55,3.38,NA,"OfficialWorldGolfRanking",2014
702,699,"Francesco Laporta",40,0.17,6.81,-3.37,5.01,NA,"OfficialWorldGolfRanking",2014
703,788,"Sam Brazel",40,0.17,6.8,-2.46,4.7,NA,"OfficialWorldGolfRanking",2014
704,682,"Peter Senior",40,0.17,6.78,-17.71,NA,NA,"OfficialWorldGolfRanking",2014
705,704,"Fernando Mechereffe",43,0.17,7.28,-6.19,2.99,NA,"OfficialWorldGolfRanking",2014
706,694,"Peter Lawrie",52,0.17,8.78,-24.07,2.61,NA,"OfficialWorldGolfRanking",2014
707,700,"Nick OHern",47,0.17,7.91,-13.55,NA,NA,"OfficialWorldGolfRanking",2014
708,712,"Josh Broadaway",41,0.17,6.87,-3.99,5.02,NA,"OfficialWorldGolfRanking",2014
709,700,"Nick Rousey",42,0.17,7.02,-4.65,3,NA,"OfficialWorldGolfRanking",2014
710,710,"Greg Eason",40,0.17,6.64,-0.04,6.68,NA,"OfficialWorldGolfRanking",2014
711,703,"Chris Hanson",40,0.17,6.63,-1.74,5.72,NA,"OfficialWorldGolfRanking",2014
711,706,"Kevin Phelan",40,0.17,6.63,-1.89,6.08,NA,"OfficialWorldGolfRanking",2014
713,707,"Nils Floren",40,0.17,6.63,-2.03,6.21,NA,"OfficialWorldGolfRanking",2014
714,708,"Atomu Shigenaga",40,0.17,6.6,-1.1,6.64,NA,"OfficialWorldGolfRanking",2014
715,714,"Michael Gligic",40,0.17,6.6,-2.74,6.6,NA,"OfficialWorldGolfRanking",2014
716,704,"Kelly Kraft",48,0.16,7.92,-5.64,2.96,NA,"OfficialWorldGolfRanking",2014
717,702,"Michael Wright",40,0.16,6.58,-5.28,1.2,NA,"OfficialWorldGolfRanking",2014
718,709,"Jason Scrivener",40,0.16,6.56,-3.38,2.46,NA,"OfficialWorldGolfRanking",2014
719,716,"Richard McDonald",40,0.16,6.48,-0.12,6.6,NA,"OfficialWorldGolfRanking",2014
720,713,"David Smail",45,0.16,7.26,-10.22,2.55,NA,"OfficialWorldGolfRanking",2014
721,711,"James Bowen",40,0.16,6.43,-7.83,NA,NA,"OfficialWorldGolfRanking",2014
722,719,"Sam Chien",40,0.16,6.39,-0.81,7.2,NA,"OfficialWorldGolfRanking",2014
723,716,"Steven Conran",40,0.16,6.37,-7.25,3.4,NA,"OfficialWorldGolfRanking",2014
723,795,"Samuel Cyr",40,0.16,6.36,-5.17,1.22,NA,"OfficialWorldGolfRanking",2014
723,723,"Ryuji Masaoka",40,0.16,6.36,-0.37,6.73,NA,"OfficialWorldGolfRanking",2014
726,720,"Ryan Spears",43,0.16,6.82,-3.45,4.01,NA,"OfficialWorldGolfRanking",2014
727,805,"Michael Jonzon",40,0.16,6.34,-4.45,4.56,NA,"OfficialWorldGolfRanking",2014
728,718,"Mithun Perera",40,0.16,6.33,-7.52,2.03,NA,"OfficialWorldGolfRanking",2014
729,725,"Kenneth Ferrie",40,0.16,6.28,-1.64,5.8,NA,"OfficialWorldGolfRanking",2014
730,723,"Shane Bertsch",52,0.16,8.15,-6.11,5.38,NA,"OfficialWorldGolfRanking",2014
731,721,"David Bransdon",40,0.16,6.25,-5.89,5.4,NA,"OfficialWorldGolfRanking",2014
732,728,"Aaron Goldberg",40,0.16,6.22,-4.77,6.23,NA,"OfficialWorldGolfRanking",2014
733,715,"Ruan de Smidt",51,0.16,7.92,-10.76,3.55,NA,"OfficialWorldGolfRanking",2014
734,726,"David Klein",40,0.16,6.21,-2.01,6.4,NA,"OfficialWorldGolfRanking",2014
735,734,"Pijit Petkasem",40,0.16,6.2,-0.08,6.28,NA,"OfficialWorldGolfRanking",2014
736,722,"Tim Petrovic",49,0.15,7.58,-11.04,4.26,NA,"OfficialWorldGolfRanking",2014
737,731,"Patrick Rodgers",40,0.15,6.18,-1.31,4.99,NA,"OfficialWorldGolfRanking",2014
738,732,"Daniel Mazziotta",40,0.15,6.16,-1.21,7.37,NA,"OfficialWorldGolfRanking",2014
739,733,"Alexandre Rocha",51,0.15,7.85,-14.64,1.2,NA,"OfficialWorldGolfRanking",2014
740,729,"Matt Ford",40,0.15,6.14,-4.05,2.48,NA,"OfficialWorldGolfRanking",2014
741,730,"Chris Lloyd",40,0.15,6.14,-6.99,3.24,NA,"OfficialWorldGolfRanking",2014
742,727,"Franklin Corpening",44,0.15,6.75,-6.33,1.96,NA,"OfficialWorldGolfRanking",2014
743,735,"Keiichiro Fukabori",42,0.15,6.39,-6.87,1.37,NA,"OfficialWorldGolfRanking",2014
744,737,"Peter Karmis",40,0.15,6.04,-2.27,3.89,NA,"OfficialWorldGolfRanking",2014
745,736,"Jorge Fernandez Valdes",52,0.15,7.84,-8.01,2.51,NA,"OfficialWorldGolfRanking",2014
746,741,"David Bradshaw",40,0.15,6,NA,6,NA,"OfficialWorldGolfRanking",2014
746,741,"Greg Machtaler",40,0.15,6,NA,6,NA,"OfficialWorldGolfRanking",2014
746,741,"Adam Stephens",40,0.15,6,NA,6,NA,"OfficialWorldGolfRanking",2014
749,823,"Do Hoon Kim",49,0.15,7.35,-15.88,2.8,NA,"OfficialWorldGolfRanking",2014
750,740,"Cody Gribble",40,0.15,5.98,-0.27,6.25,NA,"OfficialWorldGolfRanking",2014
751,747,"Zack Fischer",40,0.15,5.93,-0.23,6.16,NA,"OfficialWorldGolfRanking",2014
752,751,"Nathan Green",48,0.15,7.08,-7.71,3.45,NA,"OfficialWorldGolfRanking",2014
752,739,"Alexandre Kaleka",50,0.15,7.38,-17.35,NA,NA,"OfficialWorldGolfRanking",2014
754,746,"Luis Claverie",40,0.15,5.89,-3.39,4.2,NA,"OfficialWorldGolfRanking",2014
754,748,"Si Woo Kim",40,0.15,5.89,-1.76,5.6,NA,"OfficialWorldGolfRanking",2014
756,741,"Iain Steel",40,0.15,5.87,-5.22,NA,NA,"OfficialWorldGolfRanking",2014
757,749,"Airilrizman Zahari",40,0.15,5.85,-2.49,3.6,NA,"OfficialWorldGolfRanking",2014
758,755,"DJ Brigman",42,0.15,6.13,-8.61,1.89,NA,"OfficialWorldGolfRanking",2014
759,818,"Tyrone Ferreira",50,0.15,7.25,-3.62,7.26,NA,"OfficialWorldGolfRanking",2014
760,752,"Daniel Alfredo Vancsik",46,0.14,6.67,-8.42,4.19,NA,"OfficialWorldGolfRanking",2014
761,756,"Wallace Booth",40,0.14,5.79,-1.32,4.85,NA,"OfficialWorldGolfRanking",2014
762,757,"Jay Bayron",40,0.14,5.78,-0.42,6.21,NA,"OfficialWorldGolfRanking",2014
763,757,"Kodai Ichihara",40,0.14,5.77,-3.26,4.73,NA,"OfficialWorldGolfRanking",2014
764,762,"Ray Beaufils",40,0.14,5.77,-0.53,6.3,NA,"OfficialWorldGolfRanking",2014
