"Front9Par5ScoringAverage_RANKTHISWEEK_2011","Front9Par5ScoringAverage_RANKLASTWEEK_2011","Front9Par5ScoringAverage_PLAYERNAME_2011","Front9Par5ScoringAverage_ROUNDS_2011","Front9Par5ScoringAverage_AVG_2011","Front9Par5ScoringAverage_TOTALSTROKES_2011","Front9Par5ScoringAverage_TOTALHOLES_2011","stat_name","year"
146,146,"Kevin Chappell",78,4.72,566,120,"Front9Par5ScoringAverage",2011
146,146,"David Duval",67,4.72,477,101,"Front9Par5ScoringAverage",2011
146,146,"Trevor Immelman",84,4.72,548,116,"Front9Par5ScoringAverage",2011
146,146,"Richard Johnson",64,4.72,458,97,"Front9Par5ScoringAverage",2011
146,146,"Nick OHern",89,4.72,642,136,"Front9Par5ScoringAverage",2011
146,146,"Dean Wilson",62,4.72,439,93,"Front9Par5ScoringAverage",2011
153,153,"Michael Connell",76,4.73,478,101,"Front9Par5ScoringAverage",2011
153,153,"Joe Durant",71,4.73,506,107,"Front9Par5ScoringAverage",2011
153,153,"Sergio Garcia",61,4.73,402,85,"Front9Par5ScoringAverage",2011
153,153,"Billy Horschel",75,4.73,525,111,"Front9Par5ScoringAverage",2011
153,153,"Ben Martin",74,4.73,530,112,"Front9Par5ScoringAverage",2011
153,153,"Michael Putnam",67,4.73,459,97,"Front9Par5ScoringAverage",2011
153,153,"Kevin Stadler",88,4.73,643,136,"Front9Par5ScoringAverage",2011
153,153,"Michael Thompson",79,4.73,539,114,"Front9Par5ScoringAverage",2011
161,161,"David Hearn",88,4.74,578,122,"Front9Par5ScoringAverage",2011
161,161,"Troy Matteson",91,4.74,650,137,"Front9Par5ScoringAverage",2011
161,161,"Martin Piller",63,4.74,431,91,"Front9Par5ScoringAverage",2011
161,161,"Chris Riley",76,4.74,545,115,"Front9Par5ScoringAverage",2011
161,161,"Daniel Summerhays",75,4.74,536,113,"Front9Par5ScoringAverage",2011
166,166,"Arjun Atwal",91,4.75,608,128,"Front9Par5ScoringAverage",2011
166,166,"Geoff Ogilvy",69,4.75,432,91,"Front9Par5ScoringAverage",2011
166,166,"Camilo Villegas",69,4.75,475,100,"Front9Par5ScoringAverage",2011
169,169,"Paul Goydos",81,4.76,576,121,"Front9Par5ScoringAverage",2011
169,169,"Nathan Green",81,4.76,543,114,"Front9Par5ScoringAverage",2011
169,169,"JJ Henry",96,4.76,705,148,"Front9Par5ScoringAverage",2011
169,169,"Kevin Kisner",70,4.76,490,103,"Front9Par5ScoringAverage",2011
169,169,"Chez Reavie",92,4.76,642,135,"Front9Par5ScoringAverage",2011
174,174,"Briny Baird",60,4.77,386,81,"Front9Par5ScoringAverage",2011
174,174,"Tom Gillis",55,4.77,305,64,"Front9Par5ScoringAverage",2011
174,174,"Andres Gonzales",60,4.77,420,88,"Front9Par5ScoringAverage",2011
174,174,"Scott Gutschewski",67,4.77,487,102,"Front9Par5ScoringAverage",2011
178,178,"Vaughn Taylor",89,4.79,599,125,"Front9Par5ScoringAverage",2011
179,179,"Justin Hicks",60,4.8,432,90,"Front9Par5ScoringAverage",2011
179,179,"Matt McQuillan",59,4.8,398,83,"Front9Par5ScoringAverage",2011
181,181,"Colt Knost",80,4.81,563,117,"Front9Par5ScoringAverage",2011
182,182,"Rocco Mediate",53,4.82,395,82,"Front9Par5ScoringAverage",2011
182,182,"Marc Turnesa",54,4.82,400,83,"Front9Par5ScoringAverage",2011
182,182,"Garrett Willis",71,4.82,492,102,"Front9Par5ScoringAverage",2011
185,185,"Shaun Micheel",77,4.85,534,110,"Front9Par5ScoringAverage",2011
186,186,"Will Strickler",51,4.9,348,71,"Front9Par5ScoringAverage",2011
