"SandSavesfrom2030yards_RANKTHISWEEK_2007","SandSavesfrom2030yards_RANKLASTWEEK_2007","SandSavesfrom2030yards_PLAYERNAME_2007","SandSavesfrom2030yards_ROUNDS_2007","SandSavesfrom2030yards_Pct_2007","SandSavesfrom2030yards_OFSAVES_2007","SandSavesfrom2030yards_OFBUNKERS_2007","stat_name","year"
31,31,"Charlie Wi",90,57.14,24,42,"SandSavesfrom2030yards",2007
33,33,"Doug LaBelle II",104,56.86,29,51,"SandSavesfrom2030yards",2007
34,34,"Ryuji Imada",104,56.82,25,44,"SandSavesfrom2030yards",2007
35,35,"Kevin Na",84,56.25,27,48,"SandSavesfrom2030yards",2007
36,36,"John Rollins",102,56.1,23,41,"SandSavesfrom2030yards",2007
37,37,"Jose Coceres",50,56,14,25,"SandSavesfrom2030yards",2007
37,37,"Scott Verplank",82,56,14,25,"SandSavesfrom2030yards",2007
39,39,"Gavin Coles",87,55.56,15,27,"SandSavesfrom2030yards",2007
39,39,"Jeff Sluman",60,55.56,10,18,"SandSavesfrom2030yards",2007
39,39,"Vaughn Taylor",91,55.56,15,27,"SandSavesfrom2030yards",2007
42,42,"Brian Davis",101,55.17,16,29,"SandSavesfrom2030yards",2007
43,43,"Jason Dufner",100,55,22,40,"SandSavesfrom2030yards",2007
44,44,"Stephen Ames",81,54.55,12,22,"SandSavesfrom2030yards",2007
44,44,"Tom Pernice Jr",104,54.55,18,33,"SandSavesfrom2030yards",2007
44,44,"Paul Stankowski",52,54.55,12,22,"SandSavesfrom2030yards",2007
47,47,"Daniel Chopra",106,54.29,19,35,"SandSavesfrom2030yards",2007
48,48,"Marco Dawson",73,53.85,14,26,"SandSavesfrom2030yards",2007
48,48,"Joe Durant",88,53.85,14,26,"SandSavesfrom2030yards",2007
48,48,"Troy Matteson",87,53.85,14,26,"SandSavesfrom2030yards",2007
51,51,"Billy Andrade",88,53.33,16,30,"SandSavesfrom2030yards",2007
51,51,"Mark Brooks",53,53.33,8,15,"SandSavesfrom2030yards",2007
51,51,"Peter Lonard",85,53.33,16,30,"SandSavesfrom2030yards",2007
54,54,"Mark Hensby",81,52.94,18,34,"SandSavesfrom2030yards",2007
55,55,"Briny Baird",115,52.78,19,36,"SandSavesfrom2030yards",2007
55,55,"Tim Herron",98,52.78,19,36,"SandSavesfrom2030yards",2007
55,55,"Anthony Kim",93,52.78,19,36,"SandSavesfrom2030yards",2007
55,55,"Craig Lile",77,52.78,19,36,"SandSavesfrom2030yards",2007
59,59,"Luke Donald",69,52.63,10,19,"SandSavesfrom2030yards",2007
59,59,"Bob Heintz",85,52.63,20,38,"SandSavesfrom2030yards",2007
59,59,"Brett Wetterich",88,52.63,10,19,"SandSavesfrom2030yards",2007
62,62,"KJ Choi",87,52.17,12,23,"SandSavesfrom2030yards",2007
62,62,"Cliff Kresge",107,52.17,24,46,"SandSavesfrom2030yards",2007
64,64,"Heath Slocum",101,51.52,17,33,"SandSavesfrom2030yards",2007
65,65,"Tripp Isenhour",86,51.22,21,41,"SandSavesfrom2030yards",2007
66,66,"Mathew Goggin",97,51.02,25,49,"SandSavesfrom2030yards",2007
66,66,"Bill Haas",93,51.02,25,49,"SandSavesfrom2030yards",2007
68,68,"DJ Brigman",67,50,16,32,"SandSavesfrom2030yards",2007
68,68,"Steve Elkington",87,50,12,24,"SandSavesfrom2030yards",2007
68,68,"Fred Funk",65,50,10,20,"SandSavesfrom2030yards",2007
68,68,"Lee Janzen",66,50,12,24,"SandSavesfrom2030yards",2007
68,68,"John Mallinger",96,50,17,34,"SandSavesfrom2030yards",2007
68,68,"Shigeki Maruyama",84,50,17,34,"SandSavesfrom2030yards",2007
68,68,"Jason Schultz",63,50,8,16,"SandSavesfrom2030yards",2007
68,68,"Mark Wilson",87,50,16,32,"SandSavesfrom2030yards",2007
76,76,"Brian Gay",107,48.84,21,43,"SandSavesfrom2030yards",2007
77,77,"Mark Calcavecchia",93,48.72,19,39,"SandSavesfrom2030yards",2007
78,78,"Lucas Glover",98,48.65,18,37,"SandSavesfrom2030yards",2007
79,79,"Ryan Palmer",91,48.15,13,27,"SandSavesfrom2030yards",2007
79,79,"Corey Pavin",81,48.15,13,27,"SandSavesfrom2030yards",2007
79,79,"Joey Sindelar",75,48.15,13,27,"SandSavesfrom2030yards",2007
82,82,"Darron Stiles",65,47.83,11,23,"SandSavesfrom2030yards",2007
83,83,"Ken Duke",112,47.62,20,42,"SandSavesfrom2030yards",2007
83,83,"George McNeill",95,47.62,20,42,"SandSavesfrom2030yards",2007
83,83,"Henrik Stenson",52,47.62,10,21,"SandSavesfrom2030yards",2007
86,86,"DJ Trahan",99,47.37,18,38,"SandSavesfrom2030yards",2007
87,87,"Woody Austin",95,47.22,17,36,"SandSavesfrom2030yards",2007
87,87,"Stewart Cink",91,47.22,17,36,"SandSavesfrom2030yards",2007
87,87,"John Merrick",92,47.22,17,36,"SandSavesfrom2030yards",2007
90,90,"Paul Goydos",60,47.06,16,34,"SandSavesfrom2030yards",2007
91,91,"Bob Estes",88,46.81,22,47,"SandSavesfrom2030yards",2007
92,92,"Rory Sabbatini",81,46.67,14,30,"SandSavesfrom2030yards",2007
92,92,"Jay Williamson",50,46.67,7,15,"SandSavesfrom2030yards",2007
94,94,"Nathan Green",103,46.51,20,43,"SandSavesfrom2030yards",2007
95,95,"Pat Perez",84,46.43,13,28,"SandSavesfrom2030yards",2007
96,96,"Steve Allan",63,45.95,17,37,"SandSavesfrom2030yards",2007
97,97,"Steve Flesch",100,45.83,22,48,"SandSavesfrom2030yards",2007
97,97,"Paul Gow",70,45.83,11,24,"SandSavesfrom2030yards",2007
99,99,"Kevin Sutherland",85,45.71,16,35,"SandSavesfrom2030yards",2007
100,100,"Mathias Gronberg",95,45.45,20,44,"SandSavesfrom2030yards",2007
100,100,"Kent Jones",97,45.45,20,44,"SandSavesfrom2030yards",2007
102,102,"Rich Beem",89,45.24,19,42,"SandSavesfrom2030yards",2007
103,103,"Cameron Beckman",96,45.16,14,31,"SandSavesfrom2030yards",2007
103,103,"JB Holmes",71,45.16,14,31,"SandSavesfrom2030yards",2007
103,103,"Billy Mayfair",98,45.16,14,31,"SandSavesfrom2030yards",2007
103,103,"Kirk Triplett",77,45.16,14,31,"SandSavesfrom2030yards",2007
107,107,"Parker McLachlin",83,45.1,23,51,"SandSavesfrom2030yards",2007
108,108,"Tom Byrum",50,45,9,20,"SandSavesfrom2030yards",2007
108,108,"Bo Van Pelt",104,45,18,40,"SandSavesfrom2030yards",2007
110,110,"Will Ma Kenzie",100,44.74,17,38,"SandSavesfrom2030yards",2007
110,110,"Nick Watney",87,44.74,17,38,"SandSavesfrom2030yards",2007
112,112,"Jason Gore",86,44.44,12,27,"SandSavesfrom2030yards",2007
112,112,"Ryan Moore",92,44.44,12,27,"SandSavesfrom2030yards",2007
112,112,"Michael Sim",52,44.44,4,9,"SandSavesfrom2030yards",2007
115,115,"Joe Ogilvie",102,44.12,15,34,"SandSavesfrom2030yards",2007
116,116,"Michael Allen",74,44,11,25,"SandSavesfrom2030yards",2007
116,116,"Shaun Micheel",91,44,11,25,"SandSavesfrom2030yards",2007
118,118,"Justin Leonard",95,43.48,10,23,"SandSavesfrom2030yards",2007
118,118,"Adam Scott",69,43.48,10,23,"SandSavesfrom2030yards",2007
118,118,"Steve Stricker",81,43.48,10,23,"SandSavesfrom2030yards",2007
121,121,"Jonathan Byrd",73,43.24,16,37,"SandSavesfrom2030yards",2007
122,122,"Robert Allenby",90,42.86,12,28,"SandSavesfrom2030yards",2007
122,122,"Matt Hendrix",63,42.86,12,28,"SandSavesfrom2030yards",2007
122,122,"Trevor Immelman",74,42.86,9,21,"SandSavesfrom2030yards",2007
122,122,"Hunter Mahan",91,42.86,15,35,"SandSavesfrom2030yards",2007
126,126,"Ted Purdy",102,42.5,17,40,"SandSavesfrom2030yards",2007
127,127,"JP Hayes",89,42.42,14,33,"SandSavesfrom2030yards",2007
127,127,"Richard Johnson",93,42.42,14,33,"SandSavesfrom2030yards",2007
127,127,"Jarrod Lyle",77,42.42,14,33,"SandSavesfrom2030yards",2007
127,127,"Jesper Parnevik",88,42.42,14,33,"SandSavesfrom2030yards",2007
131,131,"Stuart Appleby",74,42.31,11,26,"SandSavesfrom2030yards",2007
131,131,"Craig Bowden",78,42.31,11,26,"SandSavesfrom2030yards",2007
131,131,"Chris Couch",76,42.31,11,26,"SandSavesfrom2030yards",2007
131,131,"Charles Howell III",89,42.31,11,26,"SandSavesfrom2030yards",2007
131,131,"Jose Maria Olazabal",52,42.31,11,26,"SandSavesfrom2030yards",2007
136,136,"Alex Cejka",80,41.94,13,31,"SandSavesfrom2030yards",2007
136,136,"Tag Ridings",52,41.94,13,31,"SandSavesfrom2030yards",2007
138,138,"Brian Bateman",55,41.67,5,12,"SandSavesfrom2030yards",2007
138,138,"JJ Henry",86,41.67,15,36,"SandSavesfrom2030yards",2007
140,140,"Glen Day",85,41.38,12,29,"SandSavesfrom2030yards",2007
140,140,"Chris Tidland",59,41.38,12,29,"SandSavesfrom2030yards",2007
142,142,"Jeff Maggert",79,41.18,14,34,"SandSavesfrom2030yards",2007
143,143,"Tim Petrovic",106,41.03,16,39,"SandSavesfrom2030yards",2007
144,144,"Tom Lehman",62,40.91,9,22,"SandSavesfrom2030yards",2007
145,145,"Zach Johnson",76,40.74,11,27,"SandSavesfrom2030yards",2007
146,146,"Brendon de Jonge",76,40.63,13,32,"SandSavesfrom2030yards",2007
146,146,"Bryce Molder",56,40.63,13,32,"SandSavesfrom2030yards",2007
148,148,"Ryan Armour",107,40.48,17,42,"SandSavesfrom2030yards",2007
149,149,"Frank Lickliter II",95,40,8,20,"SandSavesfrom2030yards",2007
149,149,"Steve Marino",106,40,16,40,"SandSavesfrom2030yards",2007
149,149,"Michael Putnam",96,40,12,30,"SandSavesfrom2030yards",2007
149,149,"Kyle Reifers",71,40,16,40,"SandSavesfrom2030yards",2007
153,153,"Jeff Gove",103,39.53,17,43,"SandSavesfrom2030yards",2007
154,154,"Craig Kanada",109,39.47,15,38,"SandSavesfrom2030yards",2007
155,155,"Todd Hamilton",76,39.13,9,23,"SandSavesfrom2030yards",2007
155,155,"Freddie Jacobson",70,39.13,9,23,"SandSavesfrom2030yards",2007
157,157,"Jeff Quinney",95,38.89,14,36,"SandSavesfrom2030yards",2007
158,158,"Tommy Armour III",81,38.71,12,31,"SandSavesfrom2030yards",2007
158,158,"Brett Quigley",79,38.71,12,31,"SandSavesfrom2030yards",2007
158,158,"Chris Stroud",66,38.71,12,31,"SandSavesfrom2030yards",2007
161,161,"Jerry Kelly",101,38.3,18,47,"SandSavesfrom2030yards",2007
162,162,"Chris DiMarco",79,37.93,11,29,"SandSavesfrom2030yards",2007
163,163,"Jeff Overton",60,37.5,9,24,"SandSavesfrom2030yards",2007
164,164,"Jaco Van Zyl",51,36.84,7,19,"SandSavesfrom2030yards",2007
165,165,"Kevin Stadler",95,36.67,11,30,"SandSavesfrom2030yards",2007
166,166,"Michael Boyd",61,36.36,8,22,"SandSavesfrom2030yards",2007
167,167,"Steve Wheatcroft",73,35.71,10,28,"SandSavesfrom2030yards",2007
168,168,"Robert Gamez",88,35.48,11,31,"SandSavesfrom2030yards",2007
169,169,"Rich Barcelo",80,35.29,12,34,"SandSavesfrom2030yards",2007
169,169,"Davis Love III",66,35.29,6,17,"SandSavesfrom2030yards",2007
171,171,"Charles Warren",101,35.14,13,37,"SandSavesfrom2030yards",2007
172,172,"Daisuke Maruyama",86,34.48,10,29,"SandSavesfrom2030yards",2007
173,173,"John Senden",97,34.38,11,32,"SandSavesfrom2030yards",2007
174,174,"Scott Gutschewski",67,33.33,10,30,"SandSavesfrom2030yards",2007
174,174,"Steve Lowery",74,33.33,8,24,"SandSavesfrom2030yards",2007
174,174,"Boo Weekley",101,33.33,13,39,"SandSavesfrom2030yards",2007
177,177,"Camilo Villegas",82,32.26,10,31,"SandSavesfrom2030yards",2007
178,178,"Duffy Waldorf",69,32,8,25,"SandSavesfrom2030yards",2007
179,179,"Harrison Frazar",88,31.82,14,44,"SandSavesfrom2030yards",2007
180,180,"Bob Tway",103,31.11,14,45,"SandSavesfrom2030yards",2007
180,180,"Johnson Wagner",97,31.11,14,45,"SandSavesfrom2030yards",2007
182,182,"Tom Johnson",74,31.03,9,29,"SandSavesfrom2030yards",2007
183,183,"Retief Goosen",50,30,6,20,"SandSavesfrom2030yards",2007
184,184,"Ben Curtis",80,29.73,11,37,"SandSavesfrom2030yards",2007
185,185,"Charley Hoffman",97,29.55,13,44,"SandSavesfrom2030yards",2007
186,186,"Jeff Brehaut",59,29.17,7,24,"SandSavesfrom2030yards",2007
186,186,"Bubba Watson",80,29.17,7,24,"SandSavesfrom2030yards",2007
188,188,"Robert Garrigus",95,28.57,10,35,"SandSavesfrom2030yards",2007
189,189,"Chad Campbell",96,27.78,10,36,"SandSavesfrom2030yards",2007
190,190,"Anders Hansen",55,26.67,4,15,"SandSavesfrom2030yards",2007
191,191,"Nick OHern",72,26.09,6,23,"SandSavesfrom2030yards",2007
192,192,"Bart Bryant",87,25.81,8,31,"SandSavesfrom2030yards",2007
193,193,"Stephen Leaney",82,25,7,28,"SandSavesfrom2030yards",2007
193,193,"Jim Rutledge",59,25,4,16,"SandSavesfrom2030yards",2007
195,195,"Greg Owen",81,24.32,9,37,"SandSavesfrom2030yards",2007
196,196,"Kenny Perry",83,19.05,4,21,"SandSavesfrom2030yards",2007
