"610FinalRoundPerformance_RANKTHISWEEK_2014","610FinalRoundPerformance_RANKLASTWEEK_2014","610FinalRoundPerformance_PLAYERNAME_2014","610FinalRoundPerformance_EVENTS_2014","610FinalRoundPerformance_PctTIMESIMPROVED_2014","610FinalRoundPerformance_OFTIMESIMPROVED_2014","stat_name","year"
1,1,"Brian Stuard",29,100,3,"610FinalRoundPerformance",2014
1,1,"Andrew Svoboda",24,100,1,"610FinalRoundPerformance",2014
1,1,"Jhonattan Vegas",23,100,1,"610FinalRoundPerformance",2014
1,1,"Johnson Wagner",24,100,1,"610FinalRoundPerformance",2014
1,1,"Lee Westwood",18,100,2,"610FinalRoundPerformance",2014
40,40,"Sergio Garcia",16,66.7,2,"610FinalRoundPerformance",2014
40,40,"Bubba Watson",21,66.7,2,"610FinalRoundPerformance",2014
42,42,"Ryan Palmer",23,60,3,"610FinalRoundPerformance",2014
43,43,"Scott Brown",30,50,1,"610FinalRoundPerformance",2014
43,43,"Jonathan Byrd",24,50,1,"610FinalRoundPerformance",2014
43,43,"Jim Furyk",21,50,2,"610FinalRoundPerformance",2014
43,43,"Matt Kuchar",24,50,2,"610FinalRoundPerformance",2014
43,43,"Ben Martin",26,50,1,"610FinalRoundPerformance",2014
43,43,"Michael Putnam",30,50,1,"610FinalRoundPerformance",2014
43,43,"Patrick Reed",28,50,1,"610FinalRoundPerformance",2014
43,43,"Webb Simpson",25,50,1,"610FinalRoundPerformance",2014
43,43,"Henrik Stenson",15,50,1,"610FinalRoundPerformance",2014
43,43,"Kevin Streelman",24,50,1,"610FinalRoundPerformance",2014
43,43,"Camilo Villegas",29,50,1,"610FinalRoundPerformance",2014
43,43,"Boo Weekley",24,50,1,"610FinalRoundPerformance",2014
55,55,"Will Ma Kenzie",27,40,2,"610FinalRoundPerformance",2014
56,56,"Matt Every",26,33.3,1,"610FinalRoundPerformance",2014
56,56,"Retief Goosen",26,33.3,1,"610FinalRoundPerformance",2014
56,56,"Morgan Hoffmann",32,33.3,1,"610FinalRoundPerformance",2014
56,56,"Ryo Ishikawa",24,33.3,1,"610FinalRoundPerformance",2014
56,56,"Zach Johnson",26,33.3,1,"610FinalRoundPerformance",2014
56,56,"Chris Kirk",28,33.3,1,"610FinalRoundPerformance",2014
56,56,"Justin Rose",19,33.3,1,"610FinalRoundPerformance",2014
56,56,"Daniel Summerhays",27,33.3,1,"610FinalRoundPerformance",2014
64,64,"Robert Allenby",29,0,NA,"610FinalRoundPerformance",2014
64,64,"Sangmoon Bae",24,0,NA,"610FinalRoundPerformance",2014
64,64,"Keegan Bradley",26,0,NA,"610FinalRoundPerformance",2014
64,64,"Paul Casey",16,0,NA,"610FinalRoundPerformance",2014
64,64,"Bud Cauley",19,0,NA,"610FinalRoundPerformance",2014
64,64,"Greg Chalmers",27,0,NA,"610FinalRoundPerformance",2014
64,64,"Stewart Cink",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Chad Collins",28,0,NA,"610FinalRoundPerformance",2014
64,64,"Ben Crane",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Brendon de Jonge",31,0,NA,"610FinalRoundPerformance",2014
64,64,"Graham DeLaet",24,0,NA,"610FinalRoundPerformance",2014
64,64,"Harris English",28,0,NA,"610FinalRoundPerformance",2014
64,64,"Brad Fritsch",18,0,NA,"610FinalRoundPerformance",2014
64,64,"Chesson Hadley",29,0,NA,"610FinalRoundPerformance",2014
64,64,"Russell Henley",29,0,NA,"610FinalRoundPerformance",2014
64,64,"Jim Herman",21,0,NA,"610FinalRoundPerformance",2014
64,64,"JB Holmes",24,0,NA,"610FinalRoundPerformance",2014
64,64,"Freddie Jacobson",27,0,NA,"610FinalRoundPerformance",2014
64,64,"Matt Jones",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Martin Kaymer",19,0,NA,"610FinalRoundPerformance",2014
64,64,"Russell Knox",26,0,NA,"610FinalRoundPerformance",2014
64,64,"Jason Kokrak",19,0,NA,"610FinalRoundPerformance",2014
64,64,"Martin Laird",20,0,NA,"610FinalRoundPerformance",2014
64,64,"Danny Lee",28,0,NA,"610FinalRoundPerformance",2014
64,64,"Andrew Loupe",22,0,NA,"610FinalRoundPerformance",2014
64,64,"Jamie Lovemark",20,0,NA,"610FinalRoundPerformance",2014
64,64,"Hideki Matsuyama",24,0,NA,"610FinalRoundPerformance",2014
64,64,"George McNeill",24,0,NA,"610FinalRoundPerformance",2014
64,64,"Phil Mickelson",21,0,NA,"610FinalRoundPerformance",2014
64,64,"Bryce Molder",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Kevin Na",27,0,NA,"610FinalRoundPerformance",2014
64,64,"Seung Yul Noh",27,0,NA,"610FinalRoundPerformance",2014
64,64,"Geoff Ogilvy",26,0,NA,"610FinalRoundPerformance",2014
64,64,"Louis Oosthuizen",16,0,NA,"610FinalRoundPerformance",2014
64,64,"Jeff Overton",24,0,NA,"610FinalRoundPerformance",2014
64,64,"Pat Perez",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Ted Potter Jr",24,0,NA,"610FinalRoundPerformance",2014
64,64,"Ian Poulter",17,0,NA,"610FinalRoundPerformance",2014
64,64,"Andres Romero",26,0,NA,"610FinalRoundPerformance",2014
64,64,"Rory Sabbatini",26,0,NA,"610FinalRoundPerformance",2014
64,64,"Brandt Snedeker",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Jordan Spieth",27,0,NA,"610FinalRoundPerformance",2014
64,64,"Kyle Stanley",28,0,NA,"610FinalRoundPerformance",2014
64,64,"Nicholas Thompson",30,0,NA,"610FinalRoundPerformance",2014
64,64,"Michael Thompson",22,0,NA,"610FinalRoundPerformance",2014
64,64,"Brendon Todd",29,0,NA,"610FinalRoundPerformance",2014
64,64,"Cameron Tringale",31,0,NA,"610FinalRoundPerformance",2014
64,64,"Bo Van Pelt",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Jimmy Walker",27,0,NA,"610FinalRoundPerformance",2014
64,64,"Nick Watney",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Tim Wilkinson",25,0,NA,"610FinalRoundPerformance",2014
64,64,"Gary Woodland",25,0,NA,"610FinalRoundPerformance",2014
