"PercentageofAvailablePurseWon_RANKTHISWEEK_2014","PercentageofAvailablePurseWon_RANKLASTWEEK_2014","PercentageofAvailablePurseWon_PLAYERNAME_2014","PercentageofAvailablePurseWon_EVENTS_2014","PercentageofAvailablePurseWon_Pct_2014","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2014","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2014","stat_name","year"
287,287,"Patrick Rodgers",7,0.2,75103,37900000,"PercentageofAvailablePurseWon",2014
287,287,"Derek Tolan",1,0.2,11144,5600000,"PercentageofAvailablePurseWon",2014
297,297,"Miguel Angel Carballo",15,0.19,161490,84900000,"PercentageofAvailablePurseWon",2014
297,297,"Rashid Ismail",1,0.19,13230,7e+06,"PercentageofAvailablePurseWon",2014
297,297,"Hyung Sung Kim",6,0.19,92982,4.9e+07,"PercentageofAvailablePurseWon",2014
297,297,"Toshinori Muto",1,0.19,10696,5600000,"PercentageofAvailablePurseWon",2014
297,297,"Tiger Woods",7,0.19,108275,55800000,"PercentageofAvailablePurseWon",2014
302,302,"Jose Coceres",6,0.18,57620,3.2e+07,"PercentageofAvailablePurseWon",2014
302,302,"Eric Dugas",1,0.18,10304,5600000,"PercentageofAvailablePurseWon",2014
302,302,"Steve Flesch",5,0.18,46352,25100000,"PercentageofAvailablePurseWon",2014
302,302,"Colin Montgomerie",1,0.18,18033,1e+07,"PercentageofAvailablePurseWon",2014
302,302,"Brett Quigley",1,0.18,10260,5700000,"PercentageofAvailablePurseWon",2014
307,307,"Rafa Cabrera Bello",5,0.17,59950,34600000,"PercentageofAvailablePurseWon",2014
307,307,"Alex Cejka",6,0.17,57059,34300000,"PercentageofAvailablePurseWon",2014
307,307,"Derek Ernst",28,0.17,305653,175900000,"PercentageofAvailablePurseWon",2014
307,307,"Dudley Hart",4,0.17,40217,24300000,"PercentageofAvailablePurseWon",2014
307,307,"John Rollins",28,0.17,289756,168100000,"PercentageofAvailablePurseWon",2014
312,312,"Nicolas Colsaerts",12,0.16,123367,74800000,"PercentageofAvailablePurseWon",2014
312,312,"Padraig Harrington",16,0.16,169175,103900000,"PercentageofAvailablePurseWon",2014
312,312,"Jim Herman",21,0.16,187336,120400000,"PercentageofAvailablePurseWon",2014
312,312,"Lee Janzen",8,0.16,63946,41200000,"PercentageofAvailablePurseWon",2014
312,312,"Bronson La Cassie",18,0.16,160632,102500000,"PercentageofAvailablePurseWon",2014
312,312,"Billy Mayfair",4,0.16,32118,2e+07,"PercentageofAvailablePurseWon",2014
312,312,"John Peterson",25,0.16,238229,151300000,"PercentageofAvailablePurseWon",2014
319,319,"Sandy Lyle",2,0.15,27972,18200000,"PercentageofAvailablePurseWon",2014
320,320,"Mark Calcavecchia",8,0.14,68608,4.8e+07,"PercentageofAvailablePurseWon",2014
320,320,"Glen Day",5,0.14,30628,22300000,"PercentageofAvailablePurseWon",2014
320,320,"YE Yang",28,0.14,254524,181100000,"PercentageofAvailablePurseWon",2014
323,323,"Stephen Ames",18,0.13,141143,106600000,"PercentageofAvailablePurseWon",2014
323,323,"Lucas Glover",26,0.13,210166,163900000,"PercentageofAvailablePurseWon",2014
323,323,"Doug LaBelle II",12,0.13,84209,6.6e+07,"PercentageofAvailablePurseWon",2014
323,323,"Anirban Lahiri",3,0.13,34510,26200000,"PercentageofAvailablePurseWon",2014
323,323,"Vaughn Taylor",3,0.13,20451,15500000,"PercentageofAvailablePurseWon",2014
323,323,"Tom Watson",5,0.13,53726,40500000,"PercentageofAvailablePurseWon",2014
329,329,"Matt Bettencourt",14,0.12,96825,78900000,"PercentageofAvailablePurseWon",2014
329,329,"Darren Clarke",15,0.12,128293,108900000,"PercentageofAvailablePurseWon",2014
329,329,"Will Claxton",8,0.12,56886,46500000,"PercentageofAvailablePurseWon",2014
329,329,"Fabian Gomez",4,0.12,27616,2.3e+07,"PercentageofAvailablePurseWon",2014
329,329,"Kevin Tway",23,0.12,167278,135400000,"PercentageofAvailablePurseWon",2014
334,334,"Cameron Beckman",12,0.11,72834,65100000,"PercentageofAvailablePurseWon",2014
334,334,"David Duval",15,0.11,94709,87400000,"PercentageofAvailablePurseWon",2014
334,334,"DH Lee",20,0.11,138642,122400000,"PercentageofAvailablePurseWon",2014
334,334,"Len Mattiace",4,0.11,20660,1.9e+07,"PercentageofAvailablePurseWon",2014
334,334,"Chez Reavie",2,0.11,11766,1.1e+07,"PercentageofAvailablePurseWon",2014
334,334,"Kyle Reifers",2,0.11,12300,11500000,"PercentageofAvailablePurseWon",2014
334,334,"Marc Turnesa",6,0.11,30959,28700000,"PercentageofAvailablePurseWon",2014
341,341,"Justin Bolli",6,0.1,29326,29300000,"PercentageofAvailablePurseWon",2014
341,341,"Jeff Curl",2,0.1,13440,12900000,"PercentageofAvailablePurseWon",2014
341,341,"Kevin Foley",15,0.1,87737,85800000,"PercentageofAvailablePurseWon",2014
341,341,"Alex Prugh",16,0.1,90606,90900000,"PercentageofAvailablePurseWon",2014
341,341,"Harold Varner III",2,0.1,13199,13600000,"PercentageofAvailablePurseWon",2014
341,341,"Mark Wilson",25,0.1,155311,154300000,"PercentageofAvailablePurseWon",2014
347,347,"Bubba Dickerson",2,0.09,12224,13100000,"PercentageofAvailablePurseWon",2014
347,347,"Ben Kohles",3,0.09,14784,1.7e+07,"PercentageofAvailablePurseWon",2014
347,347,"Chris Smith",7,0.09,33620,36400000,"PercentageofAvailablePurseWon",2014
347,347,"Chris Thompson",2,0.09,14559,15900000,"PercentageofAvailablePurseWon",2014
347,347,"Lee Williams",13,0.09,66073,76600000,"PercentageofAvailablePurseWon",2014
352,352,"John Daly",15,0.08,76634,91500000,"PercentageofAvailablePurseWon",2014
352,352,"Oliver Goss",7,0.08,37160,45900000,"PercentageofAvailablePurseWon",2014
352,352,"Nathan Green",4,0.08,13034,16900000,"PercentageofAvailablePurseWon",2014
352,352,"Tag Ridings",12,0.08,53647,67800000,"PercentageofAvailablePurseWon",2014
352,352,"Bobby Wyatt",5,0.08,20405,25700000,"PercentageofAvailablePurseWon",2014
357,357,"Michael Block",2,0.07,10736,16100000,"PercentageofAvailablePurseWon",2014
357,357,"Fred Funk",8,0.07,32417,44700000,"PercentageofAvailablePurseWon",2014
357,357,"Joe Ogilvie",13,0.07,52035,76500000,"PercentageofAvailablePurseWon",2014
360,360,"Thomas Aiken",3,0.06,11286,18700000,"PercentageofAvailablePurseWon",2014
360,360,"Paul Stankowski",3,0.06,6720,11200000,"PercentageofAvailablePurseWon",2014
362,362,"Harrison Frazar",15,0.05,47247,90800000,"PercentageofAvailablePurseWon",2014
362,362,"Todd Hamilton",4,0.05,10387,22200000,"PercentageofAvailablePurseWon",2014
362,362,"Jesper Parnevik",3,0.05,7245,15200000,"PercentageofAvailablePurseWon",2014
362,362,"DJ Trahan",5,0.05,12900,23800000,"PercentageofAvailablePurseWon",2014
362,362,"Chris Williams",4,0.05,13176,24100000,"PercentageofAvailablePurseWon",2014
367,367,"Arjun Atwal",4,0.04,6980,19500000,"PercentageofAvailablePurseWon",2014
367,367,"Kris Blanks",8,0.04,17326,46700000,"PercentageofAvailablePurseWon",2014
367,367,"Paul Goydos",19,0.04,43441,113800000,"PercentageofAvailablePurseWon",2014
370,370,"Benjamin Alvarado",6,0.03,13240,38400000,"PercentageofAvailablePurseWon",2014
370,370,"Edward Loar",19,0.03,29958,107100000,"PercentageofAvailablePurseWon",2014
370,370,"Scott McCarron",12,0.03,22794,68300000,"PercentageofAvailablePurseWon",2014
373,373,"Alex Aragon",18,0.02,21526,101600000,"PercentageofAvailablePurseWon",2014
373,373,"Daniel Chopra",16,0.02,20775,90800000,"PercentageofAvailablePurseWon",2014
373,373,"Chris DiMarco",7,0.02,6370,3.6e+07,"PercentageofAvailablePurseWon",2014
376,376,"Bobby Gates",14,0.01,10919,85800000,"PercentageofAvailablePurseWon",2014
376,376,"Scott Verplank",12,0.01,10696,71800000,"PercentageofAvailablePurseWon",2014
