"OnePuttPercentageRound4_RANKTHISWEEK_2016","OnePuttPercentageRound4_RANKLASTWEEK_2016","OnePuttPercentageRound4_PLAYERNAME_2016","OnePuttPercentageRound4__2016","OnePuttPercentageRound4_Pct_2016","OnePuttPercentageRound4_OF1PUTTS_2016","OnePuttPercentageRound4_OFHOLES_2016","stat_name","year"
76,83,"Adam Hadwin",NA,40.56,73,180,"OnePuttPercentageRound4",2016
77,122,"James Hahn",NA,40.48,51,126,"OnePuttPercentageRound4",2016
77,77,"Brooks Koepka",NA,40.48,51,126,"OnePuttPercentageRound4",2016
77,88,"Rory McIlroy",NA,40.48,51,126,"OnePuttPercentageRound4",2016
77,53,"Justin Rose",NA,40.48,51,126,"OnePuttPercentageRound4",2016
77,77,"Will Wilcox",NA,40.48,51,126,"OnePuttPercentageRound4",2016
82,79,"Scott Brown",NA,40.4,80,198,"OnePuttPercentageRound4",2016
83,80,"Kevin Streelman",NA,40.28,58,144,"OnePuttPercentageRound4",2016
84,99,"Tony Finau",NA,40.12,65,162,"OnePuttPercentageRound4",2016
84,83,"Billy Horschel",NA,40.12,65,162,"OnePuttPercentageRound4",2016
84,131,"Danny Lee",NA,40.12,65,162,"OnePuttPercentageRound4",2016
84,93,"Cameron Tringale",NA,40.12,65,162,"OnePuttPercentageRound4",2016
88,85,"Sergio Garcia",NA,40,36,90,"OnePuttPercentageRound4",2016
88,85,"Jerry Kelly",NA,40,72,180,"OnePuttPercentageRound4",2016
88,85,"Graeme McDowell",NA,40,36,90,"OnePuttPercentageRound4",2016
91,96,"Harris English",NA,39.9,79,198,"OnePuttPercentageRound4",2016
92,89,"Whee Kim",NA,39.68,50,126,"OnePuttPercentageRound4",2016
93,99,"Rickie Fowler",NA,39.58,57,144,"OnePuttPercentageRound4",2016
93,89,"Hideki Matsuyama",NA,39.58,57,144,"OnePuttPercentageRound4",2016
95,95,"Jason Kokrak",NA,39.51,64,162,"OnePuttPercentageRound4",2016
95,99,"Boo Weekley",NA,39.51,64,162,"OnePuttPercentageRound4",2016
97,98,"Ricky Barnes",NA,39.39,78,198,"OnePuttPercentageRound4",2016
97,96,"Patrick Reed",NA,39.39,78,198,"OnePuttPercentageRound4",2016
99,99,"KJ Choi",NA,38.89,63,162,"OnePuttPercentageRound4",2016
99,99,"Chad Collins",NA,38.89,35,90,"OnePuttPercentageRound4",2016
99,142,"Ernie Els",NA,38.89,49,126,"OnePuttPercentageRound4",2016
99,80,"Fabian Gomez",NA,38.89,63,162,"OnePuttPercentageRound4",2016
99,99,"Padraig Harrington",NA,38.89,56,144,"OnePuttPercentageRound4",2016
99,99,"Smylie Kaufman",NA,38.89,84,216,"OnePuttPercentageRound4",2016
99,99,"Si Woo Kim",NA,38.89,84,216,"OnePuttPercentageRound4",2016
99,99,"DH Lee",NA,38.89,28,72,"OnePuttPercentageRound4",2016
99,99,"Lucas Lee",NA,38.89,7,18,"OnePuttPercentageRound4",2016
99,99,"Justin Leonard",NA,38.89,35,90,"OnePuttPercentageRound4",2016
99,66,"Jamie Lovemark",NA,38.89,77,198,"OnePuttPercentageRound4",2016
99,99,"George McNeill",NA,38.89,21,54,"OnePuttPercentageRound4",2016
99,99,"Francesco Molinari",NA,38.89,56,144,"OnePuttPercentageRound4",2016
99,99,"Cameron Percy",NA,38.89,21,54,"OnePuttPercentageRound4",2016
99,80,"Martin Piller",NA,38.89,35,90,"OnePuttPercentageRound4",2016
99,99,"Sam Saunders",NA,38.89,28,72,"OnePuttPercentageRound4",2016
99,68,"Adam Scott",NA,38.89,63,162,"OnePuttPercentageRound4",2016
99,99,"Johnson Wagner",NA,38.89,49,126,"OnePuttPercentageRound4",2016
99,99,"Jimmy Walker",NA,38.89,63,162,"OnePuttPercentageRound4",2016
118,99,"Harold Varner III",NA,38.33,69,180,"OnePuttPercentageRound4",2016
119,118,"Bronson Burgoon",NA,38.19,55,144,"OnePuttPercentageRound4",2016
119,136,"Retief Goosen",NA,38.19,55,144,"OnePuttPercentageRound4",2016
121,122,"Erik Compton",NA,38.1,48,126,"OnePuttPercentageRound4",2016
121,120,"Shane Lowry",NA,38.1,48,126,"OnePuttPercentageRound4",2016
121,122,"Vijay Singh",NA,38.1,48,126,"OnePuttPercentageRound4",2016
124,142,"Kyle Reifers",NA,38.03,89,234,"OnePuttPercentageRound4",2016
124,121,"Tyrone Van Aswegen",NA,38.03,89,234,"OnePuttPercentageRound4",2016
126,122,"Charl Schwartzel",NA,37.96,41,108,"OnePuttPercentageRound4",2016
127,126,"Kyle Stanley",NA,37.88,75,198,"OnePuttPercentageRound4",2016
127,126,"Justin Thomas",NA,37.88,75,198,"OnePuttPercentageRound4",2016
129,129,"Kevin Kisner",NA,37.78,68,180,"OnePuttPercentageRound4",2016
130,136,"Paul Casey",NA,37.5,54,144,"OnePuttPercentageRound4",2016
130,131,"Luke Guthrie",NA,37.5,27,72,"OnePuttPercentageRound4",2016
130,89,"Jeff Overton",NA,37.5,54,144,"OnePuttPercentageRound4",2016
130,131,"DA Points",NA,37.5,27,72,"OnePuttPercentageRound4",2016
130,131,"Patrick Rodgers",NA,37.5,54,144,"OnePuttPercentageRound4",2016
135,135,"Spencer Levin",NA,37.37,74,198,"OnePuttPercentageRound4",2016
136,136,"Zach Johnson",NA,37.3,47,126,"OnePuttPercentageRound4",2016
136,136,"Matt Jones",NA,37.3,47,126,"OnePuttPercentageRound4",2016
138,141,"Nick Taylor",NA,37.22,67,180,"OnePuttPercentageRound4",2016
139,126,"Michael Kim",NA,37.04,80,216,"OnePuttPercentageRound4",2016
139,118,"Brett Stegmaier",NA,37.04,60,162,"OnePuttPercentageRound4",2016
141,145,"Chad Campbell",NA,36.81,53,144,"OnePuttPercentageRound4",2016
141,145,"Brendon de Jonge",NA,36.81,53,144,"OnePuttPercentageRound4",2016
141,145,"David Hearn",NA,36.81,53,144,"OnePuttPercentageRound4",2016
141,136,"John Senden",NA,36.81,53,144,"OnePuttPercentageRound4",2016
145,169,"Kevin Chappell",NA,36.67,66,180,"OnePuttPercentageRound4",2016
145,148,"Derek Fathauer",NA,36.67,66,180,"OnePuttPercentageRound4",2016
145,142,"Emiliano Grillo",NA,36.67,66,180,"OnePuttPercentageRound4",2016
145,148,"Matt Kuchar",NA,36.67,66,180,"OnePuttPercentageRound4",2016
145,148,"Scott Piercy",NA,36.67,66,180,"OnePuttPercentageRound4",2016
150,151,"Charley Hoffman",NA,36.42,59,162,"OnePuttPercentageRound4",2016
151,153,"Stewart Cink",NA,36.11,52,144,"OnePuttPercentageRound4",2016
151,153,"Steve Marino",NA,36.11,39,108,"OnePuttPercentageRound4",2016
151,185,"Henrik Norlander",NA,36.11,39,108,"OnePuttPercentageRound4",2016
151,129,"Carlos Ortiz",NA,36.11,39,108,"OnePuttPercentageRound4",2016
151,153,"Pat Perez",NA,36.11,13,36,"OnePuttPercentageRound4",2016
156,159,"Jason Gore",NA,35.86,71,198,"OnePuttPercentageRound4",2016
157,157,"Will Ma Kenzie",NA,35.8,58,162,"OnePuttPercentageRound4",2016
158,153,"Angel Cabrera",NA,35.71,45,126,"OnePuttPercentageRound4",2016
158,158,"Charles Howell III",NA,35.71,90,252,"OnePuttPercentageRound4",2016
160,151,"Daniel Berger",NA,35.56,64,180,"OnePuttPercentageRound4",2016
160,159,"Andy Sullivan",NA,35.56,32,90,"OnePuttPercentageRound4",2016
162,161,"Greg Owen",NA,35.42,51,144,"OnePuttPercentageRound4",2016
163,162,"Byeong Hun An",NA,35.19,19,54,"OnePuttPercentageRound4",2016
163,162,"John Huh",NA,35.19,57,162,"OnePuttPercentageRound4",2016
163,175,"Scott Langley",NA,35.19,38,108,"OnePuttPercentageRound4",2016
163,162,"Ben Martin",NA,35.19,57,162,"OnePuttPercentageRound4",2016
167,169,"Gary Woodland",NA,35,63,180,"OnePuttPercentageRound4",2016
168,166,"Rhein Gibson",NA,34.72,25,72,"OnePuttPercentageRound4",2016
168,166,"Andres Gonzales",NA,34.72,25,72,"OnePuttPercentageRound4",2016
168,166,"Bill Haas",NA,34.72,50,144,"OnePuttPercentageRound4",2016
168,165,"Chesson Hadley",NA,34.72,50,144,"OnePuttPercentageRound4",2016
172,171,"Shane Bertsch",NA,34.44,31,90,"OnePuttPercentageRound4",2016
173,172,"Shawn Stefani",NA,34.26,37,108,"OnePuttPercentageRound4",2016
173,172,"Bubba Watson",NA,34.26,37,108,"OnePuttPercentageRound4",2016
175,175,"David Toms",NA,34.13,43,126,"OnePuttPercentageRound4",2016
176,184,"Robert Streb",NA,34.03,49,144,"OnePuttPercentageRound4",2016
177,174,"Jim Herman",NA,33.89,61,180,"OnePuttPercentageRound4",2016
178,175,"Miguel Angel Carballo",NA,33.33,6,18,"OnePuttPercentageRound4",2016
178,175,"Luke Donald",NA,33.33,66,198,"OnePuttPercentageRound4",2016
178,187,"Derek Ernst",NA,33.33,30,90,"OnePuttPercentageRound4",2016
178,175,"Matt Every",NA,33.33,24,72,"OnePuttPercentageRound4",2016
178,175,"Geoff Ogilvy",NA,33.33,18,54,"OnePuttPercentageRound4",2016
178,175,"Louis Oosthuizen",NA,33.33,24,72,"OnePuttPercentageRound4",2016
178,175,"Darron Stiles",NA,33.33,18,54,"OnePuttPercentageRound4",2016
178,175,"DJ Trahan",NA,33.33,18,54,"OnePuttPercentageRound4",2016
186,187,"Dustin Johnson",NA,31.94,46,144,"OnePuttPercentageRound4",2016
186,187,"Mark Wilson",NA,31.94,46,144,"OnePuttPercentageRound4",2016
188,185,"Graham DeLaet",NA,31.82,63,198,"OnePuttPercentageRound4",2016
189,190,"Ken Duke",NA,31.48,17,54,"OnePuttPercentageRound4",2016
189,191,"Rob Oppenheim",NA,31.48,34,108,"OnePuttPercentageRound4",2016
191,198,"Robert Garrigus",NA,31.11,28,90,"OnePuttPercentageRound4",2016
192,194,"Jhonattan Vegas",NA,30.86,50,162,"OnePuttPercentageRound4",2016
193,192,"Davis Love III",NA,30.56,44,144,"OnePuttPercentageRound4",2016
193,192,"Ollie Schniederjans",NA,30.56,22,72,"OnePuttPercentageRound4",2016
195,201,"Roberto Castro",NA,30.3,60,198,"OnePuttPercentageRound4",2016
196,195,"Brendan Steele",NA,30,54,180,"OnePuttPercentageRound4",2016
197,195,"Keegan Bradley",NA,29.63,32,108,"OnePuttPercentageRound4",2016
198,197,"JJ Henry",NA,29.37,37,126,"OnePuttPercentageRound4",2016
199,198,"Bernd Wiesberger",NA,29.17,21,72,"OnePuttPercentageRound4",2016
200,200,"Blayne Barber",NA,28.89,26,90,"OnePuttPercentageRound4",2016
201,201,"Thomas Aiken",NA,27.78,35,126,"OnePuttPercentageRound4",2016
201,201,"Abraham Ancer",NA,27.78,5,18,"OnePuttPercentageRound4",2016
201,201,"Justin Hicks",NA,27.78,15,54,"OnePuttPercentageRound4",2016
201,201,"Andrew Landry",NA,27.78,10,36,"OnePuttPercentageRound4",2016
201,206,"Scott Pinckney",NA,27.78,40,144,"OnePuttPercentageRound4",2016
206,207,"Robert Allenby",NA,22.22,4,18,"OnePuttPercentageRound4",2016
