"Back9LowestRound_RANKTHISWEEK_2013","Back9LowestRound_RANKLASTWEEK_2013","Back9LowestRound_PLAYERNAME_2013","Back9LowestRound_ROUNDS_2013","Back9LowestRound_LOWRND_2013","stat_name","year"
53,53,"Robert Karlsson",56,31,"Back9LowestRound",2013
53,53,"Chris Kirk",89,31,"Back9LowestRound",2013
53,53,"Colt Knost",69,31,"Back9LowestRound",2013
53,53,"Doug LaBelle II",72,31,"Back9LowestRound",2013
53,53,"Martin Laird",68,31,"Back9LowestRound",2013
53,53,"Richard Lee",81,31,"Back9LowestRound",2013
53,53,"Justin Leonard",86,31,"Back9LowestRound",2013
53,53,"David Lingmerth",68,31,"Back9LowestRound",2013
53,53,"David Lynn",70,31,"Back9LowestRound",2013
53,53,"Jeff Maggert",63,31,"Back9LowestRound",2013
53,53,"William McGirt",75,31,"Back9LowestRound",2013
53,53,"Rory McIlroy",56,31,"Back9LowestRound",2013
53,53,"Eric Meierdierks",48,31,"Back9LowestRound",2013
53,53,"John Merrick",79,31,"Back9LowestRound",2013
53,53,"Bryce Molder",82,31,"Back9LowestRound",2013
53,53,"Geoff Ogilvy",57,31,"Back9LowestRound",2013
53,53,"Jeff Overton",78,31,"Back9LowestRound",2013
53,53,"Greg Owen",73,31,"Back9LowestRound",2013
53,53,"Ryan Palmer",79,31,"Back9LowestRound",2013
53,53,"Rod Pampling",46,31,"Back9LowestRound",2013
53,53,"Pat Perez",69,31,"Back9LowestRound",2013
53,53,"Dicky Pride",71,31,"Back9LowestRound",2013
53,53,"Chez Reavie",72,31,"Back9LowestRound",2013
53,53,"Tag Ridings",69,31,"Back9LowestRound",2013
53,53,"Justin Rose",62,31,"Back9LowestRound",2013
53,53,"Webb Simpson",92,31,"Back9LowestRound",2013
53,53,"Kevin Stadler",83,31,"Back9LowestRound",2013
53,53,"Scott Stallings",79,31,"Back9LowestRound",2013
53,53,"Kyle Stanley",71,31,"Back9LowestRound",2013
53,53,"Henrik Stenson",65,31,"Back9LowestRound",2013
53,53,"Darron Stiles",51,31,"Back9LowestRound",2013
53,53,"Robert Streb",75,31,"Back9LowestRound",2013
53,53,"Steve Stricker",51,31,"Back9LowestRound",2013
53,53,"Brian Stuard",78,31,"Back9LowestRound",2013
53,53,"Daniel Summerhays",83,31,"Back9LowestRound",2013
53,53,"Andrew Svoboda",46,31,"Back9LowestRound",2013
53,53,"Nicholas Thompson",99,31,"Back9LowestRound",2013
53,53,"Bo Van Pelt",72,31,"Back9LowestRound",2013
53,53,"Jimmy Walker",84,31,"Back9LowestRound",2013
53,53,"Aaron Watkins",46,31,"Back9LowestRound",2013
53,53,"Lee Westwood",70,31,"Back9LowestRound",2013
53,53,"Charlie Wi",75,31,"Back9LowestRound",2013
53,53,"Mark Wilson",56,31,"Back9LowestRound",2013
53,53,"Gary Woodland",94,31,"Back9LowestRound",2013
53,53,"Tiger Woods",61,31,"Back9LowestRound",2013
125,125,"Robert Allenby",58,32,"Back9LowestRound",2013
125,125,"Stuart Appleby",88,32,"Back9LowestRound",2013
125,125,"Charlie Beljan",62,32,"Back9LowestRound",2013
125,125,"Jason Bohn",70,32,"Back9LowestRound",2013
125,125,"Chad Campbell",78,32,"Back9LowestRound",2013
125,125,"Bud Cauley",67,32,"Back9LowestRound",2013
125,125,"KJ Choi",85,32,"Back9LowestRound",2013
125,125,"Nicolas Colsaerts",50,32,"Back9LowestRound",2013
125,125,"Ben Crane",62,32,"Back9LowestRound",2013
125,125,"James Driscoll",76,32,"Back9LowestRound",2013
125,125,"Ken Duke",87,32,"Back9LowestRound",2013
125,125,"Ernie Els",63,32,"Back9LowestRound",2013
125,125,"Derek Ernst",58,32,"Back9LowestRound",2013
125,125,"Matt Every",89,32,"Back9LowestRound",2013
125,125,"Brad Fritsch",81,32,"Back9LowestRound",2013
125,125,"Bobby Gates",49,32,"Back9LowestRound",2013
125,125,"Lucas Glover",65,32,"Back9LowestRound",2013
125,125,"Luke Guthrie",82,32,"Back9LowestRound",2013
125,125,"Brian Harman",89,32,"Back9LowestRound",2013
125,125,"Padraig Harrington",52,32,"Back9LowestRound",2013
125,125,"JJ Henry",83,32,"Back9LowestRound",2013
125,125,"Jim Herman",59,32,"Back9LowestRound",2013
125,125,"Charles Howell III",87,32,"Back9LowestRound",2013
125,125,"Brandt Jobe",62,32,"Back9LowestRound",2013
125,125,"Zach Johnson",84,32,"Back9LowestRound",2013
125,125,"Jerry Kelly",75,32,"Back9LowestRound",2013
125,125,"Scott Langley",79,32,"Back9LowestRound",2013
125,125,"Steve LeBrun",66,32,"Back9LowestRound",2013
125,125,"Graeme McDowell",53,32,"Back9LowestRound",2013
125,125,"Ryan Moore",72,32,"Back9LowestRound",2013
125,125,"Henrik Norlander",70,32,"Back9LowestRound",2013
125,125,"Sean OHair",56,32,"Back9LowestRound",2013
125,125,"Cameron Percy",68,32,"Back9LowestRound",2013
125,125,"Carl Pettersson",82,32,"Back9LowestRound",2013
125,125,"Ted Potter Jr",65,32,"Back9LowestRound",2013
125,125,"Ian Poulter",59,32,"Back9LowestRound",2013
125,125,"Alistair Presnell",59,32,"Back9LowestRound",2013
125,125,"Rory Sabbatini",86,32,"Back9LowestRound",2013
125,125,"Charl Schwartzel",69,32,"Back9LowestRound",2013
125,125,"Brendan Steele",86,32,"Back9LowestRound",2013
125,125,"Shawn Stefani",63,32,"Back9LowestRound",2013
125,125,"Chris Stroud",88,32,"Back9LowestRound",2013
125,125,"Vaughn Taylor",50,32,"Back9LowestRound",2013
125,125,"Michael Thompson",66,32,"Back9LowestRound",2013
125,125,"David Toms",49,32,"Back9LowestRound",2013
125,125,"DJ Trahan",48,32,"Back9LowestRound",2013
125,125,"Cameron Tringale",80,32,"Back9LowestRound",2013
125,125,"Johnson Wagner",64,32,"Back9LowestRound",2013
125,125,"Lee Williams",62,32,"Back9LowestRound",2013
174,174,"Ben Curtis",59,33,"Back9LowestRound",2013
174,174,"Trevor Immelman",73,33,"Back9LowestRound",2013
174,174,"DH Lee",65,33,"Back9LowestRound",2013
174,174,"Luke List",65,33,"Back9LowestRound",2013
174,174,"Seung Yul Noh",71,33,"Back9LowestRound",2013
174,174,"Vijay Singh",61,33,"Back9LowestRound",2013
174,174,"Casey Wittenberg",72,33,"Back9LowestRound",2013
