"OfficialWorldGolfRanking_RANKTHISWEEK_2016","OfficialWorldGolfRanking_RANKLASTWEEK_2016","OfficialWorldGolfRanking_PLAYERNAME_2016","OfficialWorldGolfRanking_EVENTS_2016","OfficialWorldGolfRanking_AVGPOINTS_2016","OfficialWorldGolfRanking_TOTALPOINTS_2016","OfficialWorldGolfRanking_POINTSLOST_2016","OfficialWorldGolfRanking_POINTSGAINED_2016","OfficialWorldGolfRanking_COUNTRY_2016","stat_name","year"
253,246,"Danny Chia",52,0.7,36.54,-10.14,10.11,NA,"OfficialWorldGolfRanking",2016
254,248,"Brad Fritsch",48,0.7,33.6,-6.93,21,NA,"OfficialWorldGolfRanking",2016
255,257,"Tom Hoge",52,0.7,36.32,-9.57,10.71,NA,"OfficialWorldGolfRanking",2016
256,247,"Angelo Que",49,0.7,34.09,-10.73,8.79,NA,"OfficialWorldGolfRanking",2016
257,249,"Ryutaro Nagano",48,0.7,33.38,-7.15,12.02,NA,"OfficialWorldGolfRanking",2016
258,268,"Dawie van der Walt",52,0.69,36.09,-13.74,5.21,NA,"OfficialWorldGolfRanking",2016
259,244,"Shawn Stefani",52,0.69,35.91,-23.79,3.94,NA,"OfficialWorldGolfRanking",2016
260,251,"Scott Pinckney",52,0.69,35.9,-12.61,7.81,NA,"OfficialWorldGolfRanking",2016
261,252,"I J Jang",50,0.69,34.38,-13.18,3.4,NA,"OfficialWorldGolfRanking",2016
262,354,"Park Sangeon",50,0.69,34.31,-13.19,12.51,NA,"OfficialWorldGolfRanking",2016
263,253,"Hudson Swafford",52,0.69,35.68,-11.86,13.79,NA,"OfficialWorldGolfRanking",2016
264,254,"Keith Horne",52,0.68,35.51,-11.72,11.37,NA,"OfficialWorldGolfRanking",2016
265,260,"Zander Lombard",40,0.67,26.84,-2.65,17.71,NA,"OfficialWorldGolfRanking",2016
266,266,"Matthew Griffin",49,0.67,32.64,-5.9,21.93,NA,"OfficialWorldGolfRanking",2016
266,256,"Steve Marino",50,0.67,33.31,-7.39,16.62,NA,"OfficialWorldGolfRanking",2016
268,261,"Chad Collins",52,0.67,34.63,-7.08,19.74,NA,"OfficialWorldGolfRanking",2016
269,258,"Nicolas Colsaerts",52,0.67,34.6,-14.89,8.62,NA,"OfficialWorldGolfRanking",2016
270,259,"Taichi Teshima",46,0.66,30.51,-13.27,2.16,NA,"OfficialWorldGolfRanking",2016
271,264,"Brett Stegmaier",52,0.66,34.26,-7.74,10.43,NA,"OfficialWorldGolfRanking",2016
272,265,"David Lipsky",52,0.65,33.84,-17.58,10.23,NA,"OfficialWorldGolfRanking",2016
273,269,"JJ Henry",52,0.64,33.49,-12.1,3.85,NA,"OfficialWorldGolfRanking",2016
274,273,"Nick Taylor",52,0.64,33.39,-9.93,15.28,NA,"OfficialWorldGolfRanking",2016
275,345,"Adilson da Silva",52,0.64,33.35,-9.57,14.78,NA,"OfficialWorldGolfRanking",2016
276,274,"Gary Boyd",40,0.64,25.56,-6.92,3.31,NA,"OfficialWorldGolfRanking",2016
277,263,"Tim Clark",40,0.64,25.48,-22.66,3.38,NA,"OfficialWorldGolfRanking",2016
278,271,"Borja Virto Astudillo",51,0.63,32.32,-7.1,4.75,NA,"OfficialWorldGolfRanking",2016
279,275,"Carl Pettersson",52,0.63,32.94,-19.52,NA,NA,"OfficialWorldGolfRanking",2016
280,276,"Chapchai Nirat",40,0.63,25.24,-9.9,6.94,NA,"OfficialWorldGolfRanking",2016
281,278,"Roope Kakko",42,0.63,26.43,-8.33,3.29,NA,"OfficialWorldGolfRanking",2016
282,279,"Sam Saunders",52,0.63,32.63,-11.26,7.56,NA,"OfficialWorldGolfRanking",2016
283,280,"Josh Geary",40,0.63,25.01,-6.01,8.67,NA,"OfficialWorldGolfRanking",2016
284,281,"Raphael Jacquelin",52,0.62,32.21,-13.57,1.24,NA,"OfficialWorldGolfRanking",2016
285,291,"Jeff Winther",45,0.62,27.79,-4.31,11.4,NA,"OfficialWorldGolfRanking",2016
286,283,"Kyle Stanley",52,0.62,32.09,-6.51,16.13,NA,"OfficialWorldGolfRanking",2016
287,284,"Michio Matsumura",49,0.61,30.11,-10.68,NA,NA,"OfficialWorldGolfRanking",2016
288,287,"Bronson Burgoon",52,0.61,31.77,-7.51,11.35,NA,"OfficialWorldGolfRanking",2016
289,290,"Luke List",52,0.61,31.71,-2.34,25.99,NA,"OfficialWorldGolfRanking",2016
290,286,"Rod Pampling",52,0.61,31.67,-13.97,1.2,NA,"OfficialWorldGolfRanking",2016
291,285,"Hiroyuki Fujita",52,0.61,31.57,-18.06,3.08,NA,"OfficialWorldGolfRanking",2016
292,288,"Felipe Aguilar",52,0.61,31.49,-13.72,17.28,NA,"OfficialWorldGolfRanking",2016
293,292,"Christiaan Bezuidenhout",40,0.6,24.13,-1.41,23.78,NA,"OfficialWorldGolfRanking",2016
294,289,"Tyler Aldridge",52,0.6,30.97,-5.81,11.7,NA,"OfficialWorldGolfRanking",2016
295,293,"Michael Lorenzo Vera",46,0.59,27.29,-11.26,6.03,NA,"OfficialWorldGolfRanking",2016
296,295,"Rodolfo Cazaubon",42,0.59,24.73,-4.78,9.6,NA,"OfficialWorldGolfRanking",2016
297,297,"Cheng Tsung Pan",40,0.59,23.41,-5.14,3.8,NA,"OfficialWorldGolfRanking",2016
298,298,"Matthew Millar",40,0.58,23.35,-4.37,5.74,NA,"OfficialWorldGolfRanking",2016
299,296,"Wade Ormsby",52,0.58,30.23,-14.26,6.47,NA,"OfficialWorldGolfRanking",2016
300,294,"Paul Peterson",42,0.58,24.2,-9.16,3.31,NA,"OfficialWorldGolfRanking",2016
301,306,"Hyunwoo Ryu",52,0.58,29.91,-9.16,7.6,NA,"OfficialWorldGolfRanking",2016
302,300,"Ryan Armour",44,0.57,25.04,-5.71,20.26,NA,"OfficialWorldGolfRanking",2016
303,303,"Whee Kim",52,0.56,29.36,-7.63,11.06,NA,"OfficialWorldGolfRanking",2016
304,299,"Andrew Dodt",40,0.56,22.58,-12.28,NA,NA,"OfficialWorldGolfRanking",2016
305,322,"Johan Carlsson",52,0.56,29.17,-5.97,18.38,NA,"OfficialWorldGolfRanking",2016
306,308,"Martin Flores",51,0.56,28.55,-10.98,17.29,NA,"OfficialWorldGolfRanking",2016
307,300,"Ross McGowan",50,0.56,27.83,-8.55,10.06,NA,"OfficialWorldGolfRanking",2016
308,304,"Jean Hugo",46,0.55,25.5,-10.68,2.42,NA,"OfficialWorldGolfRanking",2016
309,302,"Gregory Havret",52,0.55,28.71,-10.99,10.58,NA,"OfficialWorldGolfRanking",2016
310,311,"Joakim Lagergren",51,0.55,28.13,-8.37,7.8,NA,"OfficialWorldGolfRanking",2016
311,307,"Tyrone Van Aswegen",52,0.55,28.64,-7.87,9.9,NA,"OfficialWorldGolfRanking",2016
312,305,"Darren Fichardt",52,0.55,28.62,-12.77,6.94,NA,"OfficialWorldGolfRanking",2016
313,318,"Angel Cabrera",48,0.54,26.14,-20.94,7.65,NA,"OfficialWorldGolfRanking",2016
314,309,"Stuart Appleby",40,0.54,21.7,-11.88,13.99,NA,"OfficialWorldGolfRanking",2016
315,312,"Yuki Inamori",40,0.54,21.62,-6,2.83,NA,"OfficialWorldGolfRanking",2016
316,313,"Masahiro Kawamura",52,0.54,28.06,-6.75,10.53,NA,"OfficialWorldGolfRanking",2016
317,314,"Robert Dinwiddie",40,0.54,21.56,-5.04,4.85,NA,"OfficialWorldGolfRanking",2016
318,315,"Wen Tang Lin",40,0.54,21.49,-5.89,3.6,NA,"OfficialWorldGolfRanking",2016
319,310,"Thaworn Wiratchant",48,0.54,25.75,-12.48,1.26,NA,"OfficialWorldGolfRanking",2016
320,316,"Jacques Blaauw",47,0.53,25.1,-10.96,10.43,NA,"OfficialWorldGolfRanking",2016
321,321,"Chiragh Kumar",40,0.53,21.16,-4.42,1.54,NA,"OfficialWorldGolfRanking",2016
322,320,"Adam Bland",49,0.53,25.83,-10.66,1.21,NA,"OfficialWorldGolfRanking",2016
323,324,"YE Yang",46,0.53,24.2,-8.79,NA,NA,"OfficialWorldGolfRanking",2016
324,340,"Jordan L Smith",40,0.53,21.04,-2.14,13.26,NA,"OfficialWorldGolfRanking",2016
325,317,"Sutijet Kooratanapis",41,0.53,21.53,-2.77,14.4,NA,"OfficialWorldGolfRanking",2016
326,323,"Daniel Im",50,0.52,26.14,-6.75,13.66,NA,"OfficialWorldGolfRanking",2016
327,325,"Jinho Choi",40,0.52,20.73,-2.81,11.59,NA,"OfficialWorldGolfRanking",2016
328,363,"Callum Shinkwin",41,0.52,21.15,-7.18,5.23,NA,"OfficialWorldGolfRanking",2016
329,325,"Mike Hendry",49,0.51,25.23,-8.86,8.74,NA,"OfficialWorldGolfRanking",2016
330,328,"Andres Romero",46,0.51,23.6,-10.84,4.96,NA,"OfficialWorldGolfRanking",2016
331,318,"Robert Karlsson",49,0.51,25.06,-18.36,NA,NA,"OfficialWorldGolfRanking",2016
332,327,"Justin Walters",52,0.51,26.59,-5.04,17.46,NA,"OfficialWorldGolfRanking",2016
333,329,"Sam Brazel",40,0.5,20.16,-5.05,4.68,NA,"OfficialWorldGolfRanking",2016
334,335,"Seamus Power",40,0.5,20.09,-1.55,15.27,NA,"OfficialWorldGolfRanking",2016
335,330,"Rashid Khan",40,0.5,20.05,-8.66,4.49,NA,"OfficialWorldGolfRanking",2016
336,331,"Eduardo De La Riva",51,0.5,25.54,-10.39,1.24,NA,"OfficialWorldGolfRanking",2016
337,353,"Mikko Korhonen",45,0.5,22.51,-7.66,5.42,NA,"OfficialWorldGolfRanking",2016
338,358,"Vaughn Groenewald",50,0.5,24.95,-6.7,4.33,NA,"OfficialWorldGolfRanking",2016
339,332,"Nick Cullen",40,0.5,19.93,-7.26,1.85,NA,"OfficialWorldGolfRanking",2016
340,334,"Thomas Linard",49,0.5,24.26,-8.1,4.6,NA,"OfficialWorldGolfRanking",2016
341,336,"Terry Pilkadaris",52,0.5,25.75,-10.14,2.89,NA,"OfficialWorldGolfRanking",2016
342,337,"Magnus Carlsson",52,0.49,25.51,-10.05,6.74,NA,"OfficialWorldGolfRanking",2016
342,338,"David Drysdale",52,0.49,25.51,-8.88,6.3,NA,"OfficialWorldGolfRanking",2016
344,359,"Steve Wheatcroft",52,0.49,25.5,-10.18,7.42,NA,"OfficialWorldGolfRanking",2016
345,339,"Rhein Gibson",52,0.49,25.5,-7.99,2.77,NA,"OfficialWorldGolfRanking",2016
346,419,"Matt Wallace",40,0.49,19.56,-0.5,17.73,NA,"OfficialWorldGolfRanking",2016
347,333,"Alvaro Quiros",45,0.49,21.94,-8.04,14.2,NA,"OfficialWorldGolfRanking",2016
348,342,"Rahil Gangjee",40,0.49,19.47,-6.02,8.92,NA,"OfficialWorldGolfRanking",2016
349,360,"John Hahn",45,0.49,21.9,-7.26,1.96,NA,"OfficialWorldGolfRanking",2016
350,344,"S Chikkarangappa",40,0.49,19.41,-3.03,9.78,NA,"OfficialWorldGolfRanking",2016
350,346,"Thitiphan Chuayprako",40,0.49,19.42,-1.52,15.91,NA,"OfficialWorldGolfRanking",2016
352,341,"Carlos Ortiz",52,0.48,25.15,-16.38,3.93,NA,"OfficialWorldGolfRanking",2016
353,343,"Michael Kim",52,0.48,25.11,-6.5,9.66,NA,"OfficialWorldGolfRanking",2016
354,348,"Won Joon Lee",40,0.48,19.17,-3.95,4.2,NA,"OfficialWorldGolfRanking",2016
355,347,"Ben Evans",52,0.48,24.88,-7.66,6.13,NA,"OfficialWorldGolfRanking",2016
356,352,"Jang Dong Kyu",50,0.47,23.72,-14.34,NA,NA,"OfficialWorldGolfRanking",2016
357,356,"Piya Swangarunporn",40,0.47,18.93,-1.34,14.4,NA,"OfficialWorldGolfRanking",2016
358,350,"Tadahiro Takayama",47,0.47,22.23,-8.42,4.96,NA,"OfficialWorldGolfRanking",2016
359,349,"Paul Lawrie",40,0.47,18.9,-7.76,3.27,NA,"OfficialWorldGolfRanking",2016
360,381,"Mark Hubbard",52,0.47,24.44,-6.65,14.33,NA,"OfficialWorldGolfRanking",2016
361,355,"Atiwit Janewattanano",46,0.47,21.53,-6.62,4.98,NA,"OfficialWorldGolfRanking",2016
362,357,"Will Ma Kenzie",43,0.47,20.08,-12.88,10.15,NA,"OfficialWorldGolfRanking",2016
363,386,"Paul Dunne",40,0.47,18.67,-1.99,12.59,NA,"OfficialWorldGolfRanking",2016
364,351,"Henrik Norlander",51,0.46,23.63,-7.72,3.44,NA,"OfficialWorldGolfRanking",2016
365,397,"Scott Langley",52,0.46,23.87,-13.19,8.23,NA,"OfficialWorldGolfRanking",2016
366,362,"Jeff Overton",52,0.45,23.53,-9.3,6.9,NA,"OfficialWorldGolfRanking",2016
367,363,"Mardan Mamat",48,0.45,21.66,-7.64,3.68,NA,"OfficialWorldGolfRanking",2016
368,361,"Ryuichi Oda",46,0.45,20.72,-8.4,NA,NA,"OfficialWorldGolfRanking",2016
369,388,"Jaebum Park",52,0.45,23.38,-6.81,3.31,NA,"OfficialWorldGolfRanking",2016
370,365,"Kyle Thompson",40,0.45,17.98,-4.12,8.4,NA,"OfficialWorldGolfRanking",2016
371,367,"Netipong Sritonginn",40,0.45,17.97,-2.58,2.85,NA,"OfficialWorldGolfRanking",2016
372,490,"Nino Bertasio",40,0.45,17.88,-2.16,8.64,NA,"OfficialWorldGolfRanking",2016
372,366,"Luke Guthrie",52,0.45,23.24,-10.32,4.01,NA,"OfficialWorldGolfRanking",2016
374,369,"Erik Compton",52,0.44,23.05,-23.19,5.3,NA,"OfficialWorldGolfRanking",2016
375,370,"Cody Gribble",41,0.44,18.14,-4.82,7.27,NA,"OfficialWorldGolfRanking",2016
376,421,"Ockert Strydom",40,0.44,17.68,-1.91,9.41,NA,"OfficialWorldGolfRanking",2016
377,372,"Gavin Kyle Green",40,0.44,17.63,-2.61,13,NA,"OfficialWorldGolfRanking",2016
378,371,"Rhys Davies",51,0.44,22.42,-7.63,2.42,NA,"OfficialWorldGolfRanking",2016
379,373,"DH Lee",49,0.44,21.38,-7.05,NA,NA,"OfficialWorldGolfRanking",2016
380,368,"Hur Inhoi",40,0.44,17.44,-13.15,NA,NA,"OfficialWorldGolfRanking",2016
381,375,"Bjorn Akesson",49,0.44,21.32,-6.05,6.62,NA,"OfficialWorldGolfRanking",2016
382,373,"Jaco Ahlers",45,0.43,19.4,-11.68,NA,NA,"OfficialWorldGolfRanking",2016
383,379,"Richy Werenski",40,0.43,17.21,-0.7,15.3,NA,"OfficialWorldGolfRanking",2016
384,378,"Shane Bertsch",48,0.43,20.63,-6.86,3.38,NA,"OfficialWorldGolfRanking",2016
385,383,"Christofer Blomstrand",40,0.43,17.17,-0.83,14,NA,"OfficialWorldGolfRanking",2016
386,376,"Jens Fahrbring",52,0.43,22.31,-8.97,NA,NA,"OfficialWorldGolfRanking",2016
387,420,"Jens Dantorp",40,0.43,17.15,-5.71,1.96,NA,"OfficialWorldGolfRanking",2016
388,377,"Michael Thompson",52,0.43,22.28,-11.05,3,NA,"OfficialWorldGolfRanking",2016
389,385,"John Peterson",40,0.42,17,-9.72,NA,NA,"OfficialWorldGolfRanking",2016
390,384,"Sebastian Munoz",40,0.42,16.94,-0.45,15.98,NA,"OfficialWorldGolfRanking",2016
391,387,"Peter Senior",40,0.42,16.81,-2.09,2.9,NA,"OfficialWorldGolfRanking",2016
392,401,"Max Orrin",48,0.42,20.17,-8.02,1.28,NA,"OfficialWorldGolfRanking",2016
393,390,"Daniel Brooks",52,0.42,21.71,-7.85,12.8,NA,"OfficialWorldGolfRanking",2016
393,380,"Jamie McLeary",50,0.42,20.87,-6.43,3.11,NA,"OfficialWorldGolfRanking",2016
395,382,"Ben Crane",49,0.42,20.38,-13.91,10.54,NA,"OfficialWorldGolfRanking",2016
396,392,"Danthai Boonma",40,0.42,16.63,-3.32,NA,NA,"OfficialWorldGolfRanking",2016
397,453,"Romain Langasque",40,0.41,16.58,-0.31,15.57,NA,"OfficialWorldGolfRanking",2016
398,393,"P Tangkamolpraser",52,0.41,21.44,-7.51,11.48,NA,"OfficialWorldGolfRanking",2016
399,391,"Morten Orum Madsen",52,0.41,21.44,-10.91,NA,NA,"OfficialWorldGolfRanking",2016
400,389,"Hennie Otto",48,0.41,19.72,-13.25,1.47,NA,"OfficialWorldGolfRanking",2016
401,394,"Berry Henson",44,0.41,18.06,-5.76,4.24,NA,"OfficialWorldGolfRanking",2016
402,395,"Aron Price",49,0.41,20.09,-5.41,5.64,NA,"OfficialWorldGolfRanking",2016
403,399,"Kelly Kraft",52,0.41,21.16,-6.5,5.33,NA,"OfficialWorldGolfRanking",2016
404,398,"Austin Cook",40,0.41,16.27,-5.15,3.08,NA,"OfficialWorldGolfRanking",2016
405,396,"Greg Chalmers",52,0.41,21.09,-11.52,3.73,NA,"OfficialWorldGolfRanking",2016
406,400,"Siddikur Rahman",40,0.4,16.13,-7.23,NA,NA,"OfficialWorldGolfRanking",2016
407,402,"Kent Bulle",40,0.4,15.92,-3.36,NA,NA,"OfficialWorldGolfRanking",2016
408,406,"Casey OToole",52,0.4,20.62,-3.74,6.53,NA,"OfficialWorldGolfRanking",2016
409,407,"Andrew Svoboda",52,0.4,20.56,-9.85,15.3,NA,"OfficialWorldGolfRanking",2016
410,408,"Atomu Shigenaga",40,0.4,15.8,-4.41,5.72,NA,"OfficialWorldGolfRanking",2016
411,424,"Tom Murray",49,0.39,19.32,-4.48,1.26,NA,"OfficialWorldGolfRanking",2016
411,464,"Renato Paratore",46,0.39,18.14,-3.61,8.43,NA,"OfficialWorldGolfRanking",2016
413,404,"Nicholas Lindheim",41,0.39,16.15,-6.51,1.39,NA,"OfficialWorldGolfRanking",2016
413,409,"Bo Van Pelt",43,0.39,16.94,-11.97,1.23,NA,"OfficialWorldGolfRanking",2016
415,410,"Shunsuke Sonoda",51,0.39,20.07,-4.55,9.92,NA,"OfficialWorldGolfRanking",2016
416,403,"Andrew McArthur",46,0.39,18.03,-9.72,NA,NA,"OfficialWorldGolfRanking",2016
417,418,"Lee McCoy",40,0.39,15.6,NA,15.6,NA,"OfficialWorldGolfRanking",2016
418,404,"Joachim B Hansen",51,0.39,19.8,-5.38,1.58,NA,"OfficialWorldGolfRanking",2016
419,411,"Brendan Jones",44,0.39,17.08,-6.1,2.16,NA,"OfficialWorldGolfRanking",2016
420,416,"Jonathan Byrd",52,0.39,20.11,-7.84,10.11,NA,"OfficialWorldGolfRanking",2016
420,413,"Mark Wilson",52,0.39,20.11,-7.55,2.04,NA,"OfficialWorldGolfRanking",2016
422,417,"Azuma Yano",46,0.39,17.75,-2.71,10.11,NA,"OfficialWorldGolfRanking",2016
423,415,"Dicky Pride",49,0.38,18.86,-7.8,NA,NA,"OfficialWorldGolfRanking",2016
424,414,"Richard Sterne",45,0.38,17.29,-10.12,8.46,NA,"OfficialWorldGolfRanking",2016
425,412,"Rob Oppenheim",51,0.38,19.51,-5.22,6.96,NA,"OfficialWorldGolfRanking",2016
426,426,"Bryden Macpherson",50,0.38,19.08,-5.97,NA,NA,"OfficialWorldGolfRanking",2016
427,431,"Rohan Blizard",40,0.38,15.24,-3.54,NA,NA,"OfficialWorldGolfRanking",2016
428,423,"Scott Vincent",40,0.38,15.2,-0.57,11.57,NA,"OfficialWorldGolfRanking",2016
429,422,"Garrick Porteous",40,0.38,15.14,-2.74,7.86,NA,"OfficialWorldGolfRanking",2016
430,431,"Bobby Wyatt",40,0.38,15.09,NA,15.09,NA,"OfficialWorldGolfRanking",2016
431,427,"Shubhankar Sharma",40,0.38,15.06,-2.72,7.48,NA,"OfficialWorldGolfRanking",2016
432,428,"Jbe Kruger",52,0.38,19.53,-11.02,4.37,NA,"OfficialWorldGolfRanking",2016
433,429,"Zecheng Dou",40,0.37,14.97,-3.32,2.04,NA,"OfficialWorldGolfRanking",2016
434,465,"Fredrick van Rooyen",40,0.37,14.95,-5.31,4.15,NA,"OfficialWorldGolfRanking",2016
435,430,"Shiv Kapur",52,0.37,19.38,-6.72,12.04,NA,"OfficialWorldGolfRanking",2016
436,425,"Antonio Lascuna",40,0.37,14.79,-9.34,4.95,NA,"OfficialWorldGolfRanking",2016
437,434,"Itthipat Buranatanya",40,0.37,14.75,-2.62,7.44,NA,"OfficialWorldGolfRanking",2016
438,433,"Junwon Park",40,0.37,14.73,-4.14,9.06,NA,"OfficialWorldGolfRanking",2016
439,466,"Seve Benson",43,0.37,15.73,-7.25,5.06,NA,"OfficialWorldGolfRanking",2016
440,440,"Lucas Lee",42,0.37,15.34,-5.79,1.48,NA,"OfficialWorldGolfRanking",2016
441,435,"Chinnarat Phadungsil",42,0.37,15.33,-2.59,NA,NA,"OfficialWorldGolfRanking",2016
442,437,"Richard Lee",40,0.36,14.37,-6.93,3.86,NA,"OfficialWorldGolfRanking",2016
443,488,"Merrick Bremner",52,0.36,18.68,-8.01,5.74,NA,"OfficialWorldGolfRanking",2016
444,443,"Shintaro Kobayashi",40,0.36,14.32,-1.61,8.96,NA,"OfficialWorldGolfRanking",2016
445,442,"Dominic Foos",40,0.36,14.29,-3.9,1.84,NA,"OfficialWorldGolfRanking",2016
445,441,"Craig Lee",52,0.36,18.57,-6.88,5.76,NA,"OfficialWorldGolfRanking",2016
447,439,"Cameron Percy",47,0.35,16.65,-8.69,1.2,NA,"OfficialWorldGolfRanking",2016
447,438,"Kazuhiro Yamashita",47,0.35,16.65,-8.9,2.45,NA,"OfficialWorldGolfRanking",2016
449,444,"Tom Gillis",42,0.35,14.86,-6.76,NA,NA,"OfficialWorldGolfRanking",2016
450,446,"JJ Spaun",40,0.35,14.12,-3.31,3.18,NA,"OfficialWorldGolfRanking",2016
451,436,"Danie van Tonder",46,0.35,16.24,-14.14,1.32,NA,"OfficialWorldGolfRanking",2016
452,449,"Julian Etulain",52,0.35,18.28,-6.09,9.6,NA,"OfficialWorldGolfRanking",2016
453,458,"Oliver Fisher",52,0.35,18.2,-10.92,4.3,NA,"OfficialWorldGolfRanking",2016
454,448,"Brice Garnett",52,0.35,18.2,-8.38,1.2,NA,"OfficialWorldGolfRanking",2016
455,450,"Kodai Ichihara",45,0.35,15.74,-4.04,3.52,NA,"OfficialWorldGolfRanking",2016
456,447,"David Bransdon",40,0.35,13.98,-5.98,NA,NA,"OfficialWorldGolfRanking",2016
457,497,"Anthony Michael",40,0.35,13.92,-1.2,10.48,NA,"OfficialWorldGolfRanking",2016
458,451,"Justin Leonard",40,0.35,13.89,-3.4,8.72,NA,"OfficialWorldGolfRanking",2016
459,445,"Florian Fritsch",40,0.35,13.83,-10,NA,NA,"OfficialWorldGolfRanking",2016
460,461,"Jordan Sherratt",41,0.34,14.14,-2.12,4.5,NA,"OfficialWorldGolfRanking",2016
461,452,"Michael Hoey",52,0.34,17.86,-11.84,NA,NA,"OfficialWorldGolfRanking",2016
462,456,"Daniel Fox",40,0.34,13.73,-2.98,NA,NA,"OfficialWorldGolfRanking",2016
463,454,"Wes Roach",51,0.34,17.48,-7.28,2.77,NA,"OfficialWorldGolfRanking",2016
464,455,"Juvic Pagunsan",50,0.34,17.08,-6.81,4.41,NA,"OfficialWorldGolfRanking",2016
465,489,"Tano Goya",46,0.34,15.7,-5.68,2.58,NA,"OfficialWorldGolfRanking",2016
466,459,"Rafael Campos",40,0.34,13.55,-2.62,5.41,NA,"OfficialWorldGolfRanking",2016
467,462,"Curtis Thompson",40,0.34,13.43,-2.22,7.19,NA,"OfficialWorldGolfRanking",2016
468,457,"Andres Gonzales",52,0.33,17.39,-10.91,3.74,NA,"OfficialWorldGolfRanking",2016
469,466,"John Parry",50,0.33,16.55,-6.03,NA,NA,"OfficialWorldGolfRanking",2016
470,469,"Ryan Blaum",44,0.33,14.53,-3.95,7.54,NA,"OfficialWorldGolfRanking",2016
471,460,"Seunghyuk Kim",52,0.33,17.14,-14.34,1.84,NA,"OfficialWorldGolfRanking",2016
472,470,"Garth Mulroy",43,0.33,14.15,-5.33,3.54,NA,"OfficialWorldGolfRanking",2016
473,471,"Abraham Ancer",43,0.33,14.12,-4,2.49,NA,"OfficialWorldGolfRanking",2016
474,463,"Mark Williams",44,0.33,14.43,-2.19,8.33,NA,"OfficialWorldGolfRanking",2016
475,478,"Adam Schenk",40,0.33,13.07,-1.12,9.32,NA,"OfficialWorldGolfRanking",2016
476,661,"Rourke Van der Spuy",40,0.33,13.07,-1.49,7.28,NA,"OfficialWorldGolfRanking",2016
477,468,"David Oh",52,0.33,16.96,-9.92,NA,NA,"OfficialWorldGolfRanking",2016
478,474,"Sam Walker",41,0.32,13.28,-5.25,1.74,NA,"OfficialWorldGolfRanking",2016
479,472,"Xinjun Zhang",40,0.32,12.95,-6.2,NA,NA,"OfficialWorldGolfRanking",2016
480,481,"Lyle Rowe",49,0.32,15.85,-3.41,14,NA,"OfficialWorldGolfRanking",2016
481,476,"Niall Turner",40,0.32,12.92,-5.12,1.51,NA,"OfficialWorldGolfRanking",2016
482,473,"Steven Alker",50,0.32,16.13,-7.59,7.44,NA,"OfficialWorldGolfRanking",2016
483,477,"Cho Minjun",52,0.32,16.77,-7.48,NA,NA,"OfficialWorldGolfRanking",2016
484,486,"Bernard Ritthammer",47,0.32,15.13,-6.34,4.8,NA,"OfficialWorldGolfRanking",2016
485,480,"James Nitties",52,0.32,16.7,-6.03,2.74,NA,"OfficialWorldGolfRanking",2016
486,NA,"Titch Moore",51,0.32,16.35,-4.2,14,NA,"OfficialWorldGolfRanking",2016
487,474,"Edouard Espana",52,0.32,16.66,-9.23,NA,NA,"OfficialWorldGolfRanking",2016
488,522,"Puma Dominguez",40,0.32,12.78,-1.89,8.04,NA,"OfficialWorldGolfRanking",2016
489,482,"Toru Taniguchi",40,0.32,12.76,-6.06,NA,NA,"OfficialWorldGolfRanking",2016
490,483,"Scott Arnold",49,0.32,15.62,-5.79,NA,NA,"OfficialWorldGolfRanking",2016
491,485,"Chris Swanepoel",46,0.32,14.63,-3.86,3.76,NA,"OfficialWorldGolfRanking",2016
491,484,"Kevin Tway",47,0.32,14.95,-4.42,5.6,NA,"OfficialWorldGolfRanking",2016
493,479,"Yoshitaka Takeya",49,0.32,15.55,-10.15,NA,NA,"OfficialWorldGolfRanking",2016
494,487,"Nicholas Fung",51,0.32,16.15,-4.19,1.91,NA,"OfficialWorldGolfRanking",2016
495,502,"Ken Duke",49,0.31,15.3,-6.84,2.06,NA,"OfficialWorldGolfRanking",2016
495,491,"Janne Kaske",42,0.31,13.12,-3.27,NA,NA,"OfficialWorldGolfRanking",2016
497,499,"Shunya Takeyasu",40,0.31,12.48,-0.14,12.62,NA,"OfficialWorldGolfRanking",2016
498,498,"Darius Van Driel",40,0.31,12.44,-2.82,1.74,NA,"OfficialWorldGolfRanking",2016
499,493,"Ruaidhri McGee",40,0.31,12.43,-4.45,1.5,NA,"OfficialWorldGolfRanking",2016
500,494,"Panuphol Pittayarat",48,0.31,14.9,-4.52,2.51,NA,"OfficialWorldGolfRanking",2016
501,494,"Matt Ford",52,0.31,16.13,-5.23,NA,NA,"OfficialWorldGolfRanking",2016
502,494,"Brett Munson",52,0.31,16.12,-5.1,5.8,NA,"OfficialWorldGolfRanking",2016
503,501,"Himmat Rai",40,0.31,12.36,-1.31,1.51,NA,"OfficialWorldGolfRanking",2016
504,549,"Robert Garrigus",49,0.31,15.12,-8.29,5.57,NA,"OfficialWorldGolfRanking",2016
505,492,"SJ Park",45,0.31,13.86,-8.36,NA,NA,"OfficialWorldGolfRanking",2016
506,503,"Charlie Beljan",49,0.31,15.06,-9.79,NA,NA,"OfficialWorldGolfRanking",2016
507,506,"Matteo Delpodio",44,0.31,13.52,-5.55,1.2,NA,"OfficialWorldGolfRanking",2016
508,640,"Chris Hanson",48,0.3,14.56,-3.62,7.87,NA,"OfficialWorldGolfRanking",2016
