"Front9Par5ScoringAverage_RANKTHISWEEK_2009","Front9Par5ScoringAverage_RANKLASTWEEK_2009","Front9Par5ScoringAverage_PLAYERNAME_2009","Front9Par5ScoringAverage_ROUNDS_2009","Front9Par5ScoringAverage_AVG_2009","Front9Par5ScoringAverage_TOTALSTROKES_2009","Front9Par5ScoringAverage_TOTALHOLES_2009","stat_name","year"
71,71,"Tim Herron",87,4.64,557,120,"Front9Par5ScoringAverage",2009
71,71,"Zach Johnson",94,4.64,631,136,"Front9Par5ScoringAverage",2009
71,71,"Jeff Klauk",97,4.64,677,146,"Front9Par5ScoringAverage",2009
71,71,"Troy Matteson",95,4.64,668,144,"Front9Par5ScoringAverage",2009
71,71,"Chez Reavie",81,4.64,548,118,"Front9Par5ScoringAverage",2009
71,71,"Heath Slocum",95,4.64,622,134,"Front9Par5ScoringAverage",2009
71,71,"Charlie Wi",92,4.64,650,140,"Front9Par5ScoringAverage",2009
81,81,"Fred Couples",54,4.65,391,84,"Front9Par5ScoringAverage",2009
81,81,"Bill Haas",91,4.65,633,136,"Front9Par5ScoringAverage",2009
81,81,"Todd Hamilton",83,4.65,586,126,"Front9Par5ScoringAverage",2009
81,81,"Dustin Johnson",85,4.65,628,135,"Front9Par5ScoringAverage",2009
81,81,"Will Ma Kenzie",69,4.65,521,112,"Front9Par5ScoringAverage",2009
81,81,"Joe Ogilvie",85,4.65,581,125,"Front9Par5ScoringAverage",2009
81,81,"Ted Purdy",101,4.65,707,152,"Front9Par5ScoringAverage",2009
81,81,"Brian Vranesh",51,4.65,344,74,"Front9Par5ScoringAverage",2009
81,81,"Mike Weir",85,4.65,558,120,"Front9Par5ScoringAverage",2009
90,90,"Luke Donald",79,4.66,531,114,"Front9Par5ScoringAverage",2009
90,90,"Sergio Garcia",59,4.66,401,86,"Front9Par5ScoringAverage",2009
90,90,"Steve Lowery",83,4.66,582,125,"Front9Par5ScoringAverage",2009
90,90,"Bill Lunde",83,4.66,555,119,"Front9Par5ScoringAverage",2009
90,90,"Ian Poulter",59,4.66,419,90,"Front9Par5ScoringAverage",2009
90,90,"Rory Sabbatini",81,4.66,568,122,"Front9Par5ScoringAverage",2009
90,90,"Nicholas Thompson",96,4.66,681,146,"Front9Par5ScoringAverage",2009
90,90,"YE Yang",83,4.66,597,128,"Front9Par5ScoringAverage",2009
98,98,"Robert Allenby",71,4.67,486,104,"Front9Par5ScoringAverage",2009
98,98,"KJ Choi",65,4.67,495,106,"Front9Par5ScoringAverage",2009
98,98,"Ben Crane",93,4.67,672,144,"Front9Par5ScoringAverage",2009
98,98,"Lucas Glover",93,4.67,635,136,"Front9Par5ScoringAverage",2009
98,98,"Mathew Goggin",76,4.67,532,114,"Front9Par5ScoringAverage",2009
98,98,"James Nitties",86,4.67,588,126,"Front9Par5ScoringAverage",2009
98,98,"Sean OHair",80,4.67,514,110,"Front9Par5ScoringAverage",2009
98,98,"Darron Stiles",52,4.67,350,75,"Front9Par5ScoringAverage",2009
98,98,"Vaughn Taylor",88,4.67,589,126,"Front9Par5ScoringAverage",2009
107,107,"Glen Day",79,4.68,547,117,"Front9Par5ScoringAverage",2009
107,107,"Steve Flesch",77,4.68,566,121,"Front9Par5ScoringAverage",2009
107,107,"Jim Furyk",86,4.68,599,128,"Front9Par5ScoringAverage",2009
107,107,"Ryan Moore",89,4.68,618,132,"Front9Par5ScoringAverage",2009
107,107,"Jeff Quinney",78,4.68,547,117,"Front9Par5ScoringAverage",2009
107,107,"Scott Verplank",88,4.68,561,120,"Front9Par5ScoringAverage",2009
107,107,"Casey Wittenberg",71,4.68,482,103,"Front9Par5ScoringAverage",2009
114,114,"Stuart Appleby",79,4.69,544,116,"Front9Par5ScoringAverage",2009
114,114,"Stewart Cink",79,4.69,497,106,"Front9Par5ScoringAverage",2009
114,114,"David Duval",56,4.69,389,83,"Front9Par5ScoringAverage",2009
114,114,"Harrison Frazar",93,4.69,596,127,"Front9Par5ScoringAverage",2009
114,114,"Ryuji Imada",85,4.69,600,128,"Front9Par5ScoringAverage",2009
114,114,"Greg Owen",97,4.69,689,147,"Front9Par5ScoringAverage",2009
114,114,"Patrick Sheehan",51,4.69,347,74,"Front9Par5ScoringAverage",2009
114,114,"Kevin Stadler",65,4.69,450,96,"Front9Par5ScoringAverage",2009
114,114,"Camilo Villegas",76,4.69,554,118,"Front9Par5ScoringAverage",2009
114,114,"Mark Wilson",99,4.69,666,142,"Front9Par5ScoringAverage",2009
124,124,"Michael Allen",73,4.7,555,118,"Front9Par5ScoringAverage",2009
124,124,"Tommy Armour III",58,4.7,418,89,"Front9Par5ScoringAverage",2009
124,124,"Ricky Barnes",67,4.7,432,92,"Front9Par5ScoringAverage",2009
124,124,"Colt Knost",71,4.7,508,108,"Front9Par5ScoringAverage",2009
124,124,"Michael Letzig",96,4.7,672,143,"Front9Par5ScoringAverage",2009
124,124,"Nick OHern",90,4.7,601,128,"Front9Par5ScoringAverage",2009
124,124,"Webb Simpson",94,4.7,658,140,"Front9Par5ScoringAverage",2009
124,124,"Kevin Streelman",97,4.7,630,134,"Front9Par5ScoringAverage",2009
132,132,"Chad Campbell",90,4.71,608,129,"Front9Par5ScoringAverage",2009
132,132,"Daniel Chopra",89,4.71,645,137,"Front9Par5ScoringAverage",2009
132,132,"Jason Dufner",90,4.71,641,136,"Front9Par5ScoringAverage",2009
132,132,"Andres Romero",58,4.71,405,86,"Front9Par5ScoringAverage",2009
132,132,"Scott Sterling",51,4.71,339,72,"Front9Par5ScoringAverage",2009
137,137,"Ben Curtis",63,4.72,472,100,"Front9Par5ScoringAverage",2009
137,137,"Ken Duke",87,4.72,647,137,"Front9Par5ScoringAverage",2009
137,137,"Steve Elkington",70,4.72,496,105,"Front9Par5ScoringAverage",2009
137,137,"Jarrod Lyle",65,4.72,472,100,"Front9Par5ScoringAverage",2009
137,137,"Corey Pavin",73,4.72,510,108,"Front9Par5ScoringAverage",2009
137,137,"Aron Price",89,4.72,633,134,"Front9Par5ScoringAverage",2009
137,137,"Tag Ridings",50,4.72,316,67,"Front9Par5ScoringAverage",2009
137,137,"Peter Tomasulo",61,4.72,425,90,"Front9Par5ScoringAverage",2009
145,145,"Kris Blanks",60,4.73,421,89,"Front9Par5ScoringAverage",2009
145,145,"Bart Bryant",58,4.73,378,80,"Front9Par5ScoringAverage",2009
145,145,"Jason Gore",74,4.73,516,109,"Front9Par5ScoringAverage",2009
145,145,"Kent Jones",73,4.73,520,110,"Front9Par5ScoringAverage",2009
145,145,"Parker McLachlin",71,4.73,511,108,"Front9Par5ScoringAverage",2009
145,145,"Justin Rose",71,4.73,520,110,"Front9Par5ScoringAverage",2009
151,151,"Derek Fathauer",63,4.74,436,92,"Front9Par5ScoringAverage",2009
151,151,"JJ Henry",97,4.74,644,136,"Front9Par5ScoringAverage",2009
153,153,"Rich Beem",77,4.75,542,114,"Front9Par5ScoringAverage",2009
153,153,"Paul Goydos",79,4.75,551,116,"Front9Par5ScoringAverage",2009
153,153,"Bob Heintz",59,4.75,399,84,"Front9Par5ScoringAverage",2009
153,153,"JB Holmes",74,4.75,522,110,"Front9Par5ScoringAverage",2009
153,153,"Lee Janzen",74,4.75,537,113,"Front9Par5ScoringAverage",2009
153,153,"Jeff Maggert",79,4.75,541,114,"Front9Par5ScoringAverage",2009
153,153,"John Mallinger",90,4.75,646,136,"Front9Par5ScoringAverage",2009
153,153,"Billy Mayfair",83,4.75,584,123,"Front9Par5ScoringAverage",2009
153,153,"Scott McCarron",91,4.75,636,134,"Front9Par5ScoringAverage",2009
153,153,"Gary Woodland",53,4.75,347,73,"Front9Par5ScoringAverage",2009
163,163,"Mark Brooks",55,4.76,390,82,"Front9Par5ScoringAverage",2009
163,163,"Angel Cabrera",55,4.76,362,76,"Front9Par5ScoringAverage",2009
163,163,"Rocco Mediate",79,4.76,547,115,"Front9Par5ScoringAverage",2009
163,163,"DA Points",99,4.76,723,152,"Front9Par5ScoringAverage",2009
163,163,"John Rollins",92,4.76,705,148,"Front9Par5ScoringAverage",2009
168,168,"Kirk Triplett",60,4.77,410,86,"Front9Par5ScoringAverage",2009
169,169,"Padraig Harrington",66,4.78,497,104,"Front9Par5ScoringAverage",2009
169,169,"Greg Kraft",51,4.78,392,82,"Front9Par5ScoringAverage",2009
169,169,"Peter Lonard",86,4.78,588,123,"Front9Par5ScoringAverage",2009
169,169,"Johnson Wagner",81,4.78,555,116,"Front9Par5ScoringAverage",2009
173,173,"Marc Leishman",91,4.79,632,132,"Front9Par5ScoringAverage",2009
174,174,"David Mathis",82,4.8,576,120,"Front9Par5ScoringAverage",2009
175,175,"Richard Johnson",85,4.83,614,127,"Front9Par5ScoringAverage",2009
175,175,"Marc Turnesa",77,4.83,531,110,"Front9Par5ScoringAverage",2009
177,177,"Eric Axley",71,4.84,523,108,"Front9Par5ScoringAverage",2009
177,177,"Tom Lehman",55,4.84,387,80,"Front9Par5ScoringAverage",2009
177,177,"Spencer Levin",75,4.84,532,110,"Front9Par5ScoringAverage",2009
180,180,"Brian Bateman",55,4.85,393,81,"Front9Par5ScoringAverage",2009
181,181,"John Merrick",91,4.88,654,134,"Front9Par5ScoringAverage",2009
181,181,"Brendon Todd",53,4.88,371,76,"Front9Par5ScoringAverage",2009
183,183,"Leif Olson",51,4.89,352,72,"Front9Par5ScoringAverage",2009
184,184,"Brad Faxon",59,4.91,422,86,"Front9Par5ScoringAverage",2009
