"PuttsperRoundRound1_RANKTHISWEEK_2012","PuttsperRoundRound1_RANKLASTWEEK_2012","PuttsperRoundRound1_PLAYERNAME_2012","PuttsperRoundRound1__2012","PuttsperRoundRound1_AVG_2012","PuttsperRoundRound1_TOTALPUTTS_2012","PuttsperRoundRound1_TOTALROUNDS_2012","stat_name","year"
40,40,"Jason Dufner",NA,28.62,601,21,"PuttsperRoundRound1",2012
40,40,"Matt Kuchar",NA,28.62,601,21,"PuttsperRoundRound1",2012
42,42,"Robert Karlsson",NA,28.63,458,16,"PuttsperRoundRound1",2012
42,42,"Troy Matteson",NA,28.63,859,30,"PuttsperRoundRound1",2012
44,44,"Sung Kang",NA,28.64,802,28,"PuttsperRoundRound1",2012
45,45,"Tom Gillis",NA,28.65,659,23,"PuttsperRoundRound1",2012
46,46,"Brian Davis",NA,28.68,803,28,"PuttsperRoundRound1",2012
46,46,"Pat Perez",NA,28.68,631,22,"PuttsperRoundRound1",2012
48,48,"Jimmy Walker",NA,28.71,804,28,"PuttsperRoundRound1",2012
49,49,"Justin Leonard",NA,28.72,718,25,"PuttsperRoundRound1",2012
50,50,"Bud Cauley",NA,28.75,805,28,"PuttsperRoundRound1",2012
50,50,"Chris Couch",NA,28.75,575,20,"PuttsperRoundRound1",2012
52,52,"Ben Crane",NA,28.77,633,22,"PuttsperRoundRound1",2012
53,53,"Justin Rose",NA,28.78,518,18,"PuttsperRoundRound1",2012
53,53,"Bo Van Pelt",NA,28.78,662,23,"PuttsperRoundRound1",2012
55,55,"Zach Johnson",NA,28.79,691,24,"PuttsperRoundRound1",2012
56,56,"Bob Estes",NA,28.83,663,23,"PuttsperRoundRound1",2012
56,56,"Vaughn Taylor",NA,28.83,692,24,"PuttsperRoundRound1",2012
56,56,"David Toms",NA,28.83,519,18,"PuttsperRoundRound1",2012
59,59,"Nick Watney",NA,28.84,721,25,"PuttsperRoundRound1",2012
60,60,"Ryuji Imada",NA,28.85,779,27,"PuttsperRoundRound1",2012
61,61,"Sergio Garcia",NA,28.87,433,15,"PuttsperRoundRound1",2012
62,62,"Danny Lee",NA,28.88,693,24,"PuttsperRoundRound1",2012
63,63,"Tiger Woods",NA,28.89,520,18,"PuttsperRoundRound1",2012
64,64,"Stuart Appleby",NA,28.91,665,23,"PuttsperRoundRound1",2012
64,64,"Marc Leishman",NA,28.91,665,23,"PuttsperRoundRound1",2012
66,66,"Billy Hurley III",NA,28.92,723,25,"PuttsperRoundRound1",2012
66,66,"Spencer Levin",NA,28.92,694,24,"PuttsperRoundRound1",2012
68,68,"Graham DeLaet",NA,28.95,637,22,"PuttsperRoundRound1",2012
69,69,"Arjun Atwal",NA,28.96,724,25,"PuttsperRoundRound1",2012
70,70,"Erik Compton",NA,29,667,23,"PuttsperRoundRound1",2012
70,70,"Chris DiMarco",NA,29,783,27,"PuttsperRoundRound1",2012
70,70,"Graeme McDowell",NA,29,435,15,"PuttsperRoundRound1",2012
70,70,"Nick OHern",NA,29,725,25,"PuttsperRoundRound1",2012
70,70,"Rod Pampling",NA,29,696,24,"PuttsperRoundRound1",2012
75,75,"Tommy Gainey",NA,29.03,929,32,"PuttsperRoundRound1",2012
76,76,"Seung Yul Noh",NA,29.04,755,26,"PuttsperRoundRound1",2012
76,76,"Vijay Singh",NA,29.04,784,27,"PuttsperRoundRound1",2012
78,78,"Angel Cabrera",NA,29.05,552,19,"PuttsperRoundRound1",2012
78,78,"Nathan Green",NA,29.05,581,20,"PuttsperRoundRound1",2012
80,80,"Kevin Chappell",NA,29.07,814,28,"PuttsperRoundRound1",2012
80,80,"Will Claxton",NA,29.07,785,27,"PuttsperRoundRound1",2012
82,82,"Blake Adams",NA,29.1,902,31,"PuttsperRoundRound1",2012
82,82,"Gavin Coles",NA,29.1,611,21,"PuttsperRoundRound1",2012
82,82,"Brian Harman",NA,29.1,873,30,"PuttsperRoundRound1",2012
82,82,"Russell Knox",NA,29.1,611,21,"PuttsperRoundRound1",2012
86,86,"David Hearn",NA,29.11,815,28,"PuttsperRoundRound1",2012
87,87,"Tommy Biershenk",NA,29.12,728,25,"PuttsperRoundRound1",2012
88,88,"Jim Furyk",NA,29.13,670,23,"PuttsperRoundRound1",2012
89,89,"John Daly",NA,29.14,408,14,"PuttsperRoundRound1",2012
89,89,"Ernie Els",NA,29.14,612,21,"PuttsperRoundRound1",2012
91,91,"Jonathan Byrd",NA,29.15,583,20,"PuttsperRoundRound1",2012
92,92,"Tim Clark",NA,29.16,554,19,"PuttsperRoundRound1",2012
92,92,"Patrick Sheehan",NA,29.16,554,19,"PuttsperRoundRound1",2012
94,94,"Mark Wilson",NA,29.17,700,24,"PuttsperRoundRound1",2012
95,95,"Tom Pernice Jr",NA,29.18,642,22,"PuttsperRoundRound1",2012
96,96,"Ryo Ishikawa",NA,29.19,467,16,"PuttsperRoundRound1",2012
97,97,"Matt Bettencourt",NA,29.21,847,29,"PuttsperRoundRound1",2012
97,97,"Daniel Chopra",NA,29.21,555,19,"PuttsperRoundRound1",2012
97,97,"George McNeill",NA,29.21,701,24,"PuttsperRoundRound1",2012
97,97,"Henrik Stenson",NA,29.21,409,14,"PuttsperRoundRound1",2012
97,97,"YE Yang",NA,29.21,555,19,"PuttsperRoundRound1",2012
102,102,"Billy Mayfair",NA,29.22,789,27,"PuttsperRoundRound1",2012
103,103,"Chris Kirk",NA,29.23,760,26,"PuttsperRoundRound1",2012
104,104,"Mathew Goggin",NA,29.24,614,21,"PuttsperRoundRound1",2012
104,104,"Hunter Haas",NA,29.24,614,21,"PuttsperRoundRound1",2012
104,104,"Brandt Jobe",NA,29.24,497,17,"PuttsperRoundRound1",2012
104,104,"Dicky Pride",NA,29.24,497,17,"PuttsperRoundRound1",2012
104,104,"Daniel Summerhays",NA,29.24,731,25,"PuttsperRoundRound1",2012
109,109,"John Huh",NA,29.25,819,28,"PuttsperRoundRound1",2012
109,109,"Ryan Palmer",NA,29.25,702,24,"PuttsperRoundRound1",2012
111,111,"Stephen Ames",NA,29.26,556,19,"PuttsperRoundRound1",2012
112,112,"Brendon de Jonge",NA,29.27,878,30,"PuttsperRoundRound1",2012
113,113,"Jerry Kelly",NA,29.28,732,25,"PuttsperRoundRound1",2012
113,113,"Louis Oosthuizen",NA,29.28,527,18,"PuttsperRoundRound1",2012
113,113,"Michael Thompson",NA,29.28,732,25,"PuttsperRoundRound1",2012
116,116,"Martin Laird",NA,29.29,615,21,"PuttsperRoundRound1",2012
117,117,"Mark Anderson",NA,29.3,674,23,"PuttsperRoundRound1",2012
117,117,"Bill Lunde",NA,29.3,674,23,"PuttsperRoundRound1",2012
119,119,"Freddie Jacobson",NA,29.31,469,16,"PuttsperRoundRound1",2012
119,119,"Josh Teater",NA,29.31,850,29,"PuttsperRoundRound1",2012
121,121,"Gary Woodland",NA,29.38,617,21,"PuttsperRoundRound1",2012
122,122,"Garth Mulroy",NA,29.39,529,18,"PuttsperRoundRound1",2012
123,123,"Kevin Kisner",NA,29.41,647,22,"PuttsperRoundRound1",2012
124,124,"Kevin Streelman",NA,29.44,736,25,"PuttsperRoundRound1",2012
125,125,"KJ Choi",NA,29.45,589,20,"PuttsperRoundRound1",2012
125,125,"Bill Haas",NA,29.45,648,22,"PuttsperRoundRound1",2012
125,125,"William McGirt",NA,29.45,854,29,"PuttsperRoundRound1",2012
128,128,"John Mallinger",NA,29.48,678,23,"PuttsperRoundRound1",2012
128,128,"John Rollins",NA,29.48,737,25,"PuttsperRoundRound1",2012
128,128,"Johnson Wagner",NA,29.48,796,27,"PuttsperRoundRound1",2012
131,131,"Bryce Molder",NA,29.5,708,24,"PuttsperRoundRound1",2012
132,132,"Charles Howell III",NA,29.52,856,29,"PuttsperRoundRound1",2012
133,133,"Matt Jones",NA,29.53,502,17,"PuttsperRoundRound1",2012
134,134,"Ben Curtis",NA,29.56,532,18,"PuttsperRoundRound1",2012
134,134,"Greg Owen",NA,29.56,798,27,"PuttsperRoundRound1",2012
134,134,"Scott Stallings",NA,29.56,798,27,"PuttsperRoundRound1",2012
137,137,"Miguel Angel Carballo",NA,29.57,680,23,"PuttsperRoundRound1",2012
137,137,"Stephen Gangluff",NA,29.57,621,21,"PuttsperRoundRound1",2012
137,137,"JB Holmes",NA,29.57,680,23,"PuttsperRoundRound1",2012
140,140,"Jeff Maggert",NA,29.59,799,27,"PuttsperRoundRound1",2012
141,141,"Adam Scott",NA,29.6,444,15,"PuttsperRoundRound1",2012
141,141,"Steve Wheatcroft",NA,29.6,592,20,"PuttsperRoundRound1",2012
143,143,"Roberto Castro",NA,29.64,741,25,"PuttsperRoundRound1",2012
144,144,"Brendan Steele",NA,29.65,682,23,"PuttsperRoundRound1",2012
145,145,"Harris English",NA,29.67,801,27,"PuttsperRoundRound1",2012
145,145,"Camilo Villegas",NA,29.67,712,24,"PuttsperRoundRound1",2012
145,145,"Bubba Watson",NA,29.67,534,18,"PuttsperRoundRound1",2012
148,148,"Geoff Ogilvy",NA,29.68,564,19,"PuttsperRoundRound1",2012
148,148,"Alexandre Rocha",NA,29.68,564,19,"PuttsperRoundRound1",2012
148,148,"Roland Thatcher",NA,29.68,564,19,"PuttsperRoundRound1",2012
151,151,"Rickie Fowler",NA,29.73,654,22,"PuttsperRoundRound1",2012
151,151,"Richard Lee",NA,29.73,654,22,"PuttsperRoundRound1",2012
151,151,"Kyle Reifers",NA,29.73,773,26,"PuttsperRoundRound1",2012
154,154,"Sangmoon Bae",NA,29.75,714,24,"PuttsperRoundRound1",2012
154,154,"Jeff Overton",NA,29.75,833,28,"PuttsperRoundRound1",2012
156,156,"Sean OHair",NA,29.78,685,23,"PuttsperRoundRound1",2012
157,157,"Gary Christian",NA,29.81,775,26,"PuttsperRoundRound1",2012
157,157,"Cameron Tringale",NA,29.81,775,26,"PuttsperRoundRound1",2012
159,159,"John Senden",NA,29.86,627,21,"PuttsperRoundRound1",2012
159,159,"Lee Westwood",NA,29.86,418,14,"PuttsperRoundRound1",2012
161,161,"Stewart Cink",NA,29.9,628,21,"PuttsperRoundRound1",2012
162,162,"Jason Bohn",NA,29.92,778,26,"PuttsperRoundRound1",2012
163,163,"Jhonattan Vegas",NA,29.96,719,24,"PuttsperRoundRound1",2012
164,164,"Trevor Immelman",NA,30,720,24,"PuttsperRoundRound1",2012
164,164,"Ted Potter Jr",NA,30,720,24,"PuttsperRoundRound1",2012
166,166,"Robert Allenby",NA,30.04,811,27,"PuttsperRoundRound1",2012
166,166,"Cameron Beckman",NA,30.04,751,25,"PuttsperRoundRound1",2012
166,166,"Kyle Stanley",NA,30.04,781,26,"PuttsperRoundRound1",2012
169,169,"Jason Kokrak",NA,30.08,782,26,"PuttsperRoundRound1",2012
170,170,"Ricky Barnes",NA,30.11,813,27,"PuttsperRoundRound1",2012
171,171,"Robert Garrigus",NA,30.15,784,26,"PuttsperRoundRound1",2012
171,171,"Tim Herron",NA,30.15,814,27,"PuttsperRoundRound1",2012
173,173,"Charley Hoffman",NA,30.19,815,27,"PuttsperRoundRound1",2012
174,174,"DJ Trahan",NA,30.2,755,25,"PuttsperRoundRound1",2012
175,175,"John Merrick",NA,30.24,756,25,"PuttsperRoundRound1",2012
175,175,"DA Points",NA,30.24,877,29,"PuttsperRoundRound1",2012
177,177,"Heath Slocum",NA,30.26,817,27,"PuttsperRoundRound1",2012
178,178,"Scott Brown",NA,30.27,666,22,"PuttsperRoundRound1",2012
179,179,"Edward Loar",NA,30.29,636,21,"PuttsperRoundRound1",2012
180,180,"Bobby Gates",NA,30.3,818,27,"PuttsperRoundRound1",2012
181,181,"Chez Reavie",NA,30.31,788,26,"PuttsperRoundRound1",2012
182,182,"Chad Campbell",NA,30.33,819,27,"PuttsperRoundRound1",2012
183,183,"Kevin Stadler",NA,30.43,700,23,"PuttsperRoundRound1",2012
184,184,"Hunter Mahan",NA,30.45,670,22,"PuttsperRoundRound1",2012
185,185,"Charlie Beljan",NA,30.5,610,20,"PuttsperRoundRound1",2012
185,185,"Michael Bradley",NA,30.5,671,22,"PuttsperRoundRound1",2012
187,187,"JJ Henry",NA,30.58,795,26,"PuttsperRoundRound1",2012
188,188,"Scott Dunlap",NA,30.78,554,18,"PuttsperRoundRound1",2012
189,189,"Kris Blanks",NA,30.82,678,22,"PuttsperRoundRound1",2012
190,190,"Kyle Thompson",NA,30.95,619,20,"PuttsperRoundRound1",2012
191,191,"Boo Weekley",NA,31.04,714,23,"PuttsperRoundRound1",2012
