"ConsecutiveGIR_RANKTHISWEEK_2011","ConsecutiveGIR_RANKLASTWEEK_2011","ConsecutiveGIR_PLAYERNAME_2011","ConsecutiveGIR_EVENTS_2011","ConsecutiveGIR_STREAK_2011","ConsecutiveGIR_CURRENTSTREAK_2011","ConsecutiveGIR_ROUND_2011","ConsecutiveGIR_HOLE_2011","ConsecutiveGIR_YEARTOURN_2011","stat_name","year"
305,305,"Hiroyuki Fujita",7,8,NA,3,1,2011120,"ConsecutiveGIR",2011
305,305,"Fred Funk",7,8,NA,2,13,2011190,"ConsecutiveGIR",2011
305,305,"Richard Green",4,8,1,2,16,2011360,"ConsecutiveGIR",2011
305,305,"Morgan Hoffmann",4,8,NA,1,9,2011270,"ConsecutiveGIR",2011
305,305,"Billy Hurley III",3,8,3,2,4,2011280,"ConsecutiveGIR",2011
305,305,"Junggon Hwang",1,8,NA,1,10,2011310,"ConsecutiveGIR",2011
305,305,"Scott Jamieson",1,8,NA,2,5,2011310,"ConsecutiveGIR",2011
305,305,"Erick Justesen",1,8,NA,2,15,2011430,"ConsecutiveGIR",2011
305,305,"Jamie Lovemark",9,8,1,1,16,2011030,"ConsecutiveGIR",2011
305,305,"Matt Marshall",1,8,2,1,3,2011430,"ConsecutiveGIR",2011
305,305,"Shigeki Maruyama",2,8,5,1,5,2011020,"ConsecutiveGIR",2011
305,305,"Parker McLachlin",3,8,1,1,3,2011300,"ConsecutiveGIR",2011
305,305,"Leif Olson",1,8,1,1,5,2011290,"ConsecutiveGIR",2011
305,305,"Jesper Parnevik",10,8,NA,1,2,2011050,"ConsecutiveGIR",2011
305,305,"Marcel Siem",1,8,3,2,2,2011260,"ConsecutiveGIR",2011
305,305,"Kevin Tway",4,8,4,1,7,2011290,"ConsecutiveGIR",2011
305,305,"Peter Uihlein",5,8,1,1,14,2011160,"ConsecutiveGIR",2011
305,305,"Eugene Wong",2,8,NA,2,5,2011240,"ConsecutiveGIR",2011
338,338,"Brad Adamonis",1,7,NA,1,5,2011260,"ConsecutiveGIR",2011
338,338,"Josh Anderson",1,7,NA,2,14,2011040,"ConsecutiveGIR",2011
338,338,"Kurt Barnes",1,7,NA,1,12,2011310,"ConsecutiveGIR",2011
338,338,"Brian Bateman",1,7,NA,1,12,2011300,"ConsecutiveGIR",2011
338,338,"Guy Boros",1,7,6,2,12,2011300,"ConsecutiveGIR",2011
338,338,"Gary Boyd",1,7,1,2,7,2011310,"ConsecutiveGIR",2011
338,338,"Will Claxton",1,7,1,4,9,2011130,"ConsecutiveGIR",2011
338,338,"Rhys Davies",2,7,NA,2,5,2011120,"ConsecutiveGIR",2011
338,338,"Chris Epperson",1,7,7,2,12,2011180,"ConsecutiveGIR",2011
338,338,"Brad Faxon",12,7,1,2,6,2011270,"ConsecutiveGIR",2011
338,338,"Martin Flores",2,7,NA,2,10,2011050,"ConsecutiveGIR",2011
338,338,"Elliot Gealy",1,7,7,2,3,2011260,"ConsecutiveGIR",2011
338,338,"Russell Henley",1,7,NA,3,18,2011260,"ConsecutiveGIR",2011
338,338,"Raphael Jacquelin",2,7,NA,2,3,2011360,"ConsecutiveGIR",2011
338,338,"Marty Jertson",2,7,NA,2,12,2011420,"ConsecutiveGIR",2011
338,338,"Troy Kelly",1,7,1,3,16,2011050,"ConsecutiveGIR",2011
338,338,"Russell Knox",1,7,NA,1,10,2011130,"ConsecutiveGIR",2011
338,338,"Rick Kulacz",1,7,NA,2,11,2011310,"ConsecutiveGIR",2011
338,338,"Joey Lamielle",1,7,7,2,3,2011260,"ConsecutiveGIR",2011
338,338,"Brad Lardon",2,7,NA,1,13,2011360,"ConsecutiveGIR",2011
338,338,"Pablo Larrazabal",3,7,NA,2,6,2011310,"ConsecutiveGIR",2011
338,338,"WC Liang",2,7,5,4,4,2011020,"ConsecutiveGIR",2011
338,338,"Simon Lilly",1,7,7,2,12,2011310,"ConsecutiveGIR",2011
338,338,"Brian Locke",1,7,NA,2,3,2011260,"ConsecutiveGIR",2011
338,338,"Robert McClellan",2,7,NA,2,11,2011360,"ConsecutiveGIR",2011
338,338,"Larry Mize",1,7,1,1,10,2011160,"ConsecutiveGIR",2011
338,338,"Jose Maria Olazabal",6,7,NA,2,4,2011340,"ConsecutiveGIR",2011
338,338,"Joe Panzeri",1,7,NA,1,2,2011320,"ConsecutiveGIR",2011
338,338,"Corey Pavin",4,7,NA,2,5,2011070,"ConsecutiveGIR",2011
338,338,"Scott Pinckney",1,7,3,2,12,2011260,"ConsecutiveGIR",2011
338,338,"Chad Proehl",1,7,NA,1,1,2011290,"ConsecutiveGIR",2011
338,338,"Robert Rock",2,7,1,1,14,2011260,"ConsecutiveGIR",2011
338,338,"Neil Schietekat",1,7,NA,1,10,2011310,"ConsecutiveGIR",2011
338,338,"Phil Schmitt",2,7,2,2,9,2011300,"ConsecutiveGIR",2011
338,338,"Shunsuke Sonoda",1,7,1,1,12,2011020,"ConsecutiveGIR",2011
338,338,"Bob Sowards",1,7,NA,1,17,2011360,"ConsecutiveGIR",2011
338,338,"Craig Stadler",1,7,NA,2,11,2011160,"ConsecutiveGIR",2011
338,338,"Tom Watson",3,7,2,1,13,2011330,"ConsecutiveGIR",2011
338,338,"Drew Weaver",2,7,3,4,3,2011240,"ConsecutiveGIR",2011
338,338,"Tim Weinhart",1,7,7,2,3,2011440,"ConsecutiveGIR",2011
338,338,"Jay Williamson",6,7,4,1,2,2011340,"ConsecutiveGIR",2011
379,379,"Fredrik Andersson Hed",2,6,1,1,2,2011310,"ConsecutiveGIR",2011
379,379,"Rich Barcelo",1,6,NA,1,4,2011340,"ConsecutiveGIR",2011
379,379,"Josh Broadaway",1,6,1,3,1,2011100,"ConsecutiveGIR",2011
379,379,"Daniel Chopra",2,6,3,2,11,2011140,"ConsecutiveGIR",2011
379,379,"Steve Dartnall",1,6,2,1,18,2011150,"ConsecutiveGIR",2011
379,379,"Stuart Deane",1,6,NA,1,14,2011300,"ConsecutiveGIR",2011
379,379,"Robert Dinwiddie",1,6,1,2,4,2011260,"ConsecutiveGIR",2011
379,379,"Sean Dougherty",1,6,NA,1,7,2011360,"ConsecutiveGIR",2011
379,379,"Todd Fischer",3,6,NA,1,13,2011230,"ConsecutiveGIR",2011
379,379,"Erik Flores",1,6,NA,1,6,2011430,"ConsecutiveGIR",2011
379,379,"Brad Fritsch",1,6,NA,2,4,2011320,"ConsecutiveGIR",2011
379,379,"Josh Habig",1,6,NA,1,17,2011320,"ConsecutiveGIR",2011
379,379,"Andreas Harto",1,6,NA,1,2,2011260,"ConsecutiveGIR",2011
379,379,"David Horsey",1,6,2,1,9,2011360,"ConsecutiveGIR",2011
379,379,"Beau Hossler",1,6,NA,1,5,2011260,"ConsecutiveGIR",2011
379,379,"John Huston",3,6,2,1,10,2011130,"ConsecutiveGIR",2011
379,379,"Steve Irwin",1,6,6,2,4,2011260,"ConsecutiveGIR",2011
379,379,"Faber Jamerson",1,6,NA,1,4,2011360,"ConsecutiveGIR",2011
379,379,"Jin Jeong",4,6,3,1,7,2011330,"ConsecutiveGIR",2011
379,379,"Lion Kim",1,6,NA,2,10,2011160,"ConsecutiveGIR",2011
379,379,"Kenichi Kuboya",1,6,NA,3,5,2011260,"ConsecutiveGIR",2011
379,379,"Scott Langley",1,6,NA,1,3,2011290,"ConsecutiveGIR",2011
379,379,"Paul Lawrie",1,6,NA,2,5,2011310,"ConsecutiveGIR",2011
379,379,"Hugo Leon",1,6,NA,1,2,2011320,"ConsecutiveGIR",2011
379,379,"Tom Lewis",1,6,1,3,9,2011310,"ConsecutiveGIR",2011
379,379,"Adam Long",1,6,NA,1,5,2011260,"ConsecutiveGIR",2011
379,379,"Joost Luiten",2,6,NA,2,4,2011310,"ConsecutiveGIR",2011
379,379,"Michio Matsumura",1,6,5,1,10,2011020,"ConsecutiveGIR",2011
379,379,"Len Mattiace",5,6,1,1,17,2011040,"ConsecutiveGIR",2011
379,379,"Brian Maurer",1,6,5,1,12,2011290,"ConsecutiveGIR",2011
379,379,"Andrew McLardy",1,6,NA,2,6,2011250,"ConsecutiveGIR",2011
379,379,"Matthew Millar",1,6,1,2,5,2011310,"ConsecutiveGIR",2011
379,379,"Mark OMeara",3,6,1,2,6,2011210,"ConsecutiveGIR",2011
379,379,"Nate Olivo",1,6,NA,2,7,2011370,"ConsecutiveGIR",2011
379,379,"Preston Otte",1,6,6,2,13,2011420,"ConsecutiveGIR",2011
379,379,"Rod Perry",2,6,NA,2,13,2011450,"ConsecutiveGIR",2011
379,379,"Nick Price",1,6,2,2,9,2011100,"ConsecutiveGIR",2011
379,379,"Matthew Richardson",1,6,2,1,4,2011260,"ConsecutiveGIR",2011
379,379,"Jerry Richardson Jr",1,6,2,2,1,2011370,"ConsecutiveGIR",2011
379,379,"Steve Schneiter",1,6,NA,1,5,2011360,"ConsecutiveGIR",2011
379,379,"Peter Senior",1,6,NA,4,7,2011120,"ConsecutiveGIR",2011
379,379,"Mike Small",6,6,NA,3,9,2011360,"ConsecutiveGIR",2011
379,379,"Nathan Stamey",1,6,4,2,12,2011370,"ConsecutiveGIR",2011
379,379,"Graeme Storm",1,6,NA,2,2,2011310,"ConsecutiveGIR",2011
379,379,"Tadahiro Takayama",2,6,NA,1,16,2011310,"ConsecutiveGIR",2011
379,379,"Phil Tataurangi",1,6,4,2,1,2011300,"ConsecutiveGIR",2011
379,379,"Nick Taylor",2,6,NA,1,7,2011220,"ConsecutiveGIR",2011
379,379,"Peter Whiteford",1,6,1,2,7,2011310,"ConsecutiveGIR",2011
379,379,"Tim Wilkinson",1,6,NA,2,12,2011070,"ConsecutiveGIR",2011
428,428,"Mark Anderson",1,5,NA,1,2,2011180,"ConsecutiveGIR",2011
428,428,"Daniel Balin",1,5,NA,2,4,2011360,"ConsecutiveGIR",2011
428,428,"Scott Barr",1,5,5,2,5,2011260,"ConsecutiveGIR",2011
428,428,"Lucas Bjerregaard",1,5,1,1,10,2011310,"ConsecutiveGIR",2011
428,428,"Gregory Bourdy",2,5,5,2,5,2011360,"ConsecutiveGIR",2011
428,428,"David Bradshaw",2,5,NA,2,2,2011190,"ConsecutiveGIR",2011
428,428,"Olin Browne",1,5,2,1,7,2011220,"ConsecutiveGIR",2011
428,428,"Zack Byrd",1,5,NA,2,10,2011260,"ConsecutiveGIR",2011
428,428,"Jim Carter",1,5,2,2,1,2011190,"ConsecutiveGIR",2011
428,428,"Nicolas Colsaerts",1,5,NA,2,9,2011260,"ConsecutiveGIR",2011
428,428,"Jeff Coston",1,5,NA,2,15,2011360,"ConsecutiveGIR",2011
428,428,"Glen Day",2,5,3,1,4,2011300,"ConsecutiveGIR",2011
428,428,"Floris De Vries",1,5,2,3,9,2011310,"ConsecutiveGIR",2011
428,428,"Graham DeLaet",2,5,NA,2,3,2011270,"ConsecutiveGIR",2011
428,428,"Dan Forsman",1,5,NA,2,15,2011300,"ConsecutiveGIR",2011
428,428,"Garrett Frank",1,5,5,2,14,2011330,"ConsecutiveGIR",2011
428,428,"Marcus Fraser",1,5,3,4,8,2011120,"ConsecutiveGIR",2011
428,428,"David Frost",1,5,NA,1,13,2011220,"ConsecutiveGIR",2011
428,428,"Stephen Gallacher",3,5,1,1,1,2011360,"ConsecutiveGIR",2011
428,428,"Christo Greyling",1,5,NA,2,6,2011260,"ConsecutiveGIR",2011
428,428,"Lanto Griffin",2,5,2,1,10,2011330,"ConsecutiveGIR",2011
428,428,"Travis Hampshire",1,5,NA,2,1,2011130,"ConsecutiveGIR",2011
428,428,"Jeff Hart",1,5,3,1,16,2011040,"ConsecutiveGIR",2011
428,428,"Bobby Hudson",1,5,5,2,14,2011250,"ConsecutiveGIR",2011
428,428,"David Hutsell",1,5,NA,1,3,2011360,"ConsecutiveGIR",2011
428,428,"Skip Kendall",6,5,5,2,5,2011370,"ConsecutiveGIR",2011
428,428,"Daehyun Kim",1,5,5,2,5,2011260,"ConsecutiveGIR",2011
428,428,"Parker LaBarge",1,5,1,1,14,2011170,"ConsecutiveGIR",2011
428,428,"Doug LaBelle II",1,5,NA,1,4,2011020,"ConsecutiveGIR",2011
428,428,"Thomas Levet",1,5,1,1,4,2011260,"ConsecutiveGIR",2011
428,428,"Andrew Magee",1,5,1,1,1,2011140,"ConsecutiveGIR",2011
428,428,"David May",1,5,NA,1,3,2011260,"ConsecutiveGIR",2011
428,428,"Richard McEvoy",1,5,NA,4,5,2011310,"ConsecutiveGIR",2011
428,428,"Prom Meesawat",1,5,NA,1,10,2011310,"ConsecutiveGIR",2011
428,428,"Jon Mills",1,5,1,2,12,2011260,"ConsecutiveGIR",2011
428,428,"John Morse",1,5,NA,1,17,2011300,"ConsecutiveGIR",2011
428,428,"Greg OMahony",1,5,NA,2,11,2011100,"ConsecutiveGIR",2011
428,428,"Thorbjorn Olesen",1,5,NA,1,14,2011310,"ConsecutiveGIR",2011
428,428,"Cheng Tsung Pan",1,5,NA,1,6,2011260,"ConsecutiveGIR",2011
428,428,"Jerry Pate",1,5,1,1,10,2011360,"ConsecutiveGIR",2011
428,428,"Brett Patterson",1,5,1,2,4,2011260,"ConsecutiveGIR",2011
428,428,"Jeff Rangel",1,5,NA,1,11,2011340,"ConsecutiveGIR",2011
428,428,"Dustin Risdon",1,5,NA,1,12,2011320,"ConsecutiveGIR",2011
428,428,"Dave Rummells",1,5,1,1,12,2011300,"ConsecutiveGIR",2011
428,428,"Brady Schnell",1,5,5,2,14,2011290,"ConsecutiveGIR",2011
428,428,"Tom Shadbolt",1,5,NA,2,12,2011310,"ConsecutiveGIR",2011
428,428,"Nathan Smith",1,5,NA,1,12,2011160,"ConsecutiveGIR",2011
428,428,"Sam Smith",1,5,NA,2,5,2011230,"ConsecutiveGIR",2011
428,428,"Chris Starkjohann",1,5,NA,4,3,2011030,"ConsecutiveGIR",2011
428,428,"Matthew Swan",1,5,4,1,4,2011300,"ConsecutiveGIR",2011
428,428,"Michael Tobiason Jr",1,5,1,2,1,2011260,"ConsecutiveGIR",2011
428,428,"Michael Whitehead",1,5,1,1,6,2011260,"ConsecutiveGIR",2011
428,428,"Will Wilcox",1,5,NA,2,5,2011260,"ConsecutiveGIR",2011
428,428,"Danny Willett",1,5,1,2,12,2011310,"ConsecutiveGIR",2011
482,482,"Fulton Allem",2,4,1,1,10,2011300,"ConsecutiveGIR",2011
482,482,"Benjamin Alvarado",1,4,2,2,2,2011320,"ConsecutiveGIR",2011
482,482,"Michael Arnaud",1,4,2,1,10,2011170,"ConsecutiveGIR",2011
482,482,"Bennett Blakeman",1,4,3,2,4,2011260,"ConsecutiveGIR",2011
482,482,"Christian Brand",1,4,NA,2,11,2011330,"ConsecutiveGIR",2011
482,482,"Todd Camplin",2,4,1,2,4,2011360,"ConsecutiveGIR",2011
482,482,"Mark Carnevale",1,4,NA,2,16,2011300,"ConsecutiveGIR",2011
482,482,"Alex Carpenter",1,4,1,2,11,2011140,"ConsecutiveGIR",2011
482,482,"Albin Choi",1,4,3,2,15,2011320,"ConsecutiveGIR",2011
482,482,"David Chung",2,4,4,2,6,2011260,"ConsecutiveGIR",2011
482,482,"Matthew Edwards",1,4,NA,2,7,2011260,"ConsecutiveGIR",2011
482,482,"Mitch Evanecz",1,4,NA,1,12,2011320,"ConsecutiveGIR",2011
482,482,"Matt Fast",1,4,NA,2,13,2011300,"ConsecutiveGIR",2011
482,482,"Kenneth Ferrie",1,4,NA,4,5,2011310,"ConsecutiveGIR",2011
482,482,"Jon Fiedler",2,4,2,1,10,2011040,"ConsecutiveGIR",2011
482,482,"Carlos Franco",3,4,NA,1,10,2011300,"ConsecutiveGIR",2011
482,482,"Kevin Hayashi",1,4,4,2,6,2011020,"ConsecutiveGIR",2011
482,482,"Nolan Henke",1,4,NA,1,5,2011300,"ConsecutiveGIR",2011
482,482,"Kip Henley",1,4,NA,2,1,2011250,"ConsecutiveGIR",2011
482,482,"Tetsuji Hiratsuka",2,4,4,2,15,2011360,"ConsecutiveGIR",2011
482,482,"Creighton Honeck",1,4,NA,2,5,2011340,"ConsecutiveGIR",2011
482,482,"David Howell",1,4,NA,2,4,2011260,"ConsecutiveGIR",2011
482,482,"Jesse Hutchins",1,4,NA,2,5,2011260,"ConsecutiveGIR",2011
482,482,"Andrew Johnston",1,4,1,1,5,2011310,"ConsecutiveGIR",2011
482,482,"Brendan Jones",2,4,1,2,4,2011360,"ConsecutiveGIR",2011
482,482,"Brad Kennedy",1,4,1,1,9,2011310,"ConsecutiveGIR",2011
482,482,"Drew Kittleson",1,4,4,2,15,2011420,"ConsecutiveGIR",2011
482,482,"Jason Kokrak",1,4,NA,2,10,2011130,"ConsecutiveGIR",2011
482,482,"Maarten Lafeber",1,4,NA,2,10,2011260,"ConsecutiveGIR",2011
482,482,"Chih Bing Lam",1,4,NA,2,11,2011310,"ConsecutiveGIR",2011
482,482,"Tyler Leon",1,4,NA,1,1,2011150,"ConsecutiveGIR",2011
482,482,"Andrew Loupe",1,4,NA,2,13,2011190,"ConsecutiveGIR",2011
482,482,"Mitch Lowe",1,4,3,2,9,2011430,"ConsecutiveGIR",2011
482,482,"Shane Lowry",1,4,2,1,5,2011260,"ConsecutiveGIR",2011
482,482,"Sandy Lyle",2,4,NA,2,1,2011310,"ConsecutiveGIR",2011
482,482,"Bryden Macpherson",1,4,NA,1,6,2011310,"ConsecutiveGIR",2011
482,482,"Martin Maritz",1,4,1,1,12,2011310,"ConsecutiveGIR",2011
482,482,"Prayad Marksaeng",1,4,NA,2,2,2011310,"ConsecutiveGIR",2011
482,482,"Nyasha Mauchaza",1,4,NA,2,4,2011370,"ConsecutiveGIR",2011
482,482,"Francis McGuirk",1,4,NA,2,11,2011310,"ConsecutiveGIR",2011
482,482,"Ryan Nelson",1,4,4,2,6,2011260,"ConsecutiveGIR",2011
482,482,"Mike Northern",1,4,1,2,6,2011360,"ConsecutiveGIR",2011
482,482,"Koumei Oda",1,4,4,2,6,2011020,"ConsecutiveGIR",2011
482,482,"James Oh",1,4,NA,2,3,2011040,"ConsecutiveGIR",2011
482,482,"Dan Olsen",1,4,NA,1,5,2011360,"ConsecutiveGIR",2011
482,482,"Jaebum Park",1,4,NA,3,8,2011350,"ConsecutiveGIR",2011
482,482,"Clark Richardson",1,4,NA,1,18,2011250,"ConsecutiveGIR",2011
482,482,"Anthony Rodriguez",1,4,4,2,6,2011420,"ConsecutiveGIR",2011
482,482,"Jose de Jesus Rodriguez",2,4,NA,2,6,2011320,"ConsecutiveGIR",2011
482,482,"Jason Schmuhl",2,4,NA,3,15,2011060,"ConsecutiveGIR",2011
482,482,"Geoffrey Sisk",1,4,1,1,5,2011260,"ConsecutiveGIR",2011
482,482,"Roger Sloan",1,4,NA,1,1,2011320,"ConsecutiveGIR",2011
482,482,"Michael Smith",1,4,4,2,6,2011260,"ConsecutiveGIR",2011
482,482,"Brandon Smith",1,4,1,1,6,2011050,"ConsecutiveGIR",2011
482,482,"Scott Smith",1,4,NA,1,17,2011340,"ConsecutiveGIR",2011
482,482,"Jordan Spieth",1,4,NA,2,16,2011230,"ConsecutiveGIR",2011
482,482,"Craig Stevens",1,4,NA,2,4,2011360,"ConsecutiveGIR",2011
482,482,"Ted Tryba",1,4,NA,2,18,2011300,"ConsecutiveGIR",2011
482,482,"Ty Tryon",1,4,4,2,6,2011260,"ConsecutiveGIR",2011
482,482,"Darren Wallace",1,4,3,1,10,2011320,"ConsecutiveGIR",2011
482,482,"Chris Williams",1,4,4,2,6,2011260,"ConsecutiveGIR",2011
482,482,"Chris Wilson",1,4,3,1,6,2011260,"ConsecutiveGIR",2011
544,544,"Michael Barbosa",1,3,NA,2,15,2011260,"ConsecutiveGIR",2011
544,544,"Bryan Bigley",1,3,3,2,7,2011200,"ConsecutiveGIR",2011
544,544,"Dave Bunker",1,3,3,2,7,2011320,"ConsecutiveGIR",2011
544,544,"Brian Cairns",1,3,NA,2,9,2011360,"ConsecutiveGIR",2011
544,544,"Michael Campbell",1,3,NA,2,5,2011260,"ConsecutiveGIR",2011
544,544,"Ben Crenshaw",1,3,1,2,1,2011160,"ConsecutiveGIR",2011
544,544,"Scott Erdmann",1,3,NA,2,5,2011360,"ConsecutiveGIR",2011
544,544,"Scott Hend",1,3,3,2,16,2011260,"ConsecutiveGIR",2011
544,544,"Craig Hinton",1,3,NA,2,10,2011310,"ConsecutiveGIR",2011
544,544,"Tom Hoge",1,3,2,2,2,2011320,"ConsecutiveGIR",2011
544,544,"Brian Hutton",1,3,NA,1,15,2011320,"ConsecutiveGIR",2011
544,544,"Thongchai Jaidee",1,3,NA,2,12,2011310,"ConsecutiveGIR",2011
544,544,"Hiroo Kawai",1,3,NA,2,11,2011310,"ConsecutiveGIR",2011
544,544,"Billy Kennerly",1,3,1,2,3,2011370,"ConsecutiveGIR",2011
544,544,"Jason Knutzon",1,3,1,1,12,2011310,"ConsecutiveGIR",2011
544,544,"Mark Laskey",1,3,NA,2,13,2011310,"ConsecutiveGIR",2011
544,544,"Steve Lee",1,3,NA,2,14,2011250,"ConsecutiveGIR",2011
544,544,"Dick Mast",1,3,2,1,15,2011300,"ConsecutiveGIR",2011
544,544,"Rob Moss",1,3,NA,2,12,2011360,"ConsecutiveGIR",2011
544,544,"Tom Murray",1,3,NA,2,18,2011440,"ConsecutiveGIR",2011
544,544,"Savio Nazareth",1,3,NA,2,11,2011370,"ConsecutiveGIR",2011
544,544,"Larry Nelson",1,3,1,2,9,2011360,"ConsecutiveGIR",2011
544,544,"Jeff Peck",1,3,NA,2,5,2011180,"ConsecutiveGIR",2011
544,544,"Lee Rinker",1,3,2,2,1,2011100,"ConsecutiveGIR",2011
544,544,"David Saka",1,3,1,2,9,2011020,"ConsecutiveGIR",2011
544,544,"Stuart Smith",1,3,NA,1,4,2011360,"ConsecutiveGIR",2011
544,544,"Jeff Sorenson",1,3,NA,1,5,2011360,"ConsecutiveGIR",2011
544,544,"Kyle Thompson",1,3,2,2,10,2011200,"ConsecutiveGIR",2011
544,544,"Rick Woodson",1,3,NA,1,16,2011230,"ConsecutiveGIR",2011
544,544,"Ian Woosnam",1,3,NA,2,15,2011160,"ConsecutiveGIR",2011
544,544,"Adam Wootton",1,3,NA,2,12,2011310,"ConsecutiveGIR",2011
575,575,"Markus Brier",1,2,NA,1,16,2011310,"ConsecutiveGIR",2011
575,575,"Simon Edwards",1,2,1,1,16,2011310,"ConsecutiveGIR",2011
575,575,"Dave Eichelberger",1,2,NA,2,17,2011020,"ConsecutiveGIR",2011
575,575,"Andy Smith",1,2,NA,2,6,2011310,"ConsecutiveGIR",2011
575,575,"Vance Veazey",1,2,2,2,8,2011250,"ConsecutiveGIR",2011
