"OnePuttPercentageRound2_RANKTHISWEEK_2009","OnePuttPercentageRound2_RANKLASTWEEK_2009","OnePuttPercentageRound2_PLAYERNAME_2009","OnePuttPercentageRound2__2009","OnePuttPercentageRound2_Pct_2009","OnePuttPercentageRound2_OF1PUTTS_2009","OnePuttPercentageRound2_OFHOLES_2009","stat_name","year"
114,114,"Jeff Maggert",NA,36.75,172,468,"OnePuttPercentageRound2",2009
115,115,"Dustin Johnson",NA,36.71,152,414,"OnePuttPercentageRound2",2009
116,116,"Ted Purdy",NA,36.67,198,540,"OnePuttPercentageRound2",2009
117,117,"Bart Bryant",NA,36.6,112,306,"OnePuttPercentageRound2",2009
118,118,"Brian Gay",NA,36.54,171,468,"OnePuttPercentageRound2",2009
118,118,"Scott McCarron",NA,36.54,171,468,"OnePuttPercentageRound2",2009
120,120,"Sean OHair",NA,36.51,138,378,"OnePuttPercentageRound2",2009
121,121,"John Rollins",NA,36.42,177,486,"OnePuttPercentageRound2",2009
122,122,"Steve Marino",NA,36.4,190,522,"OnePuttPercentageRound2",2009
123,123,"Troy Matteson",NA,36.3,196,540,"OnePuttPercentageRound2",2009
124,124,"David Duval",NA,36.24,137,378,"OnePuttPercentageRound2",2009
125,125,"Corey Pavin",NA,36.23,150,414,"OnePuttPercentageRound2",2009
126,126,"Chris DiMarco",NA,36.02,188,522,"OnePuttPercentageRound2",2009
127,127,"Stewart Cink",NA,35.98,136,378,"OnePuttPercentageRound2",2009
128,128,"Johnson Wagner",NA,35.9,168,468,"OnePuttPercentageRound2",2009
129,129,"Brian Vranesh",NA,35.83,129,360,"OnePuttPercentageRound2",2009
130,130,"Billy Mayfair",NA,35.71,180,504,"OnePuttPercentageRound2",2009
131,131,"Camilo Villegas",NA,35.67,122,342,"OnePuttPercentageRound2",2009
132,132,"Nicholas Thompson",NA,35.66,199,558,"OnePuttPercentageRound2",2009
133,133,"John Senden",NA,35.63,186,522,"OnePuttPercentageRound2",2009
134,134,"Chez Reavie",NA,35.6,173,486,"OnePuttPercentageRound2",2009
134,134,"Chris Stroud",NA,35.6,173,486,"OnePuttPercentageRound2",2009
136,136,"DA Points",NA,35.44,185,522,"OnePuttPercentageRound2",2009
136,136,"Kevin Streelman",NA,35.44,185,522,"OnePuttPercentageRound2",2009
138,138,"Brendon Todd",NA,35.19,133,378,"OnePuttPercentageRound2",2009
139,139,"Bob Heintz",NA,35,126,360,"OnePuttPercentageRound2",2009
139,139,"Kevin Stadler",NA,35,126,360,"OnePuttPercentageRound2",2009
141,141,"Tommy Armour III",NA,34.97,107,306,"OnePuttPercentageRound2",2009
142,142,"Gary Woodland",NA,34.88,113,324,"OnePuttPercentageRound2",2009
143,143,"Ken Duke",NA,34.87,182,522,"OnePuttPercentageRound2",2009
144,144,"Rocco Mediate",NA,34.85,138,396,"OnePuttPercentageRound2",2009
145,145,"Sergio Garcia",NA,34.72,100,288,"OnePuttPercentageRound2",2009
145,145,"JJ Henry",NA,34.72,175,504,"OnePuttPercentageRound2",2009
147,147,"Greg Kraft",NA,34.66,131,378,"OnePuttPercentageRound2",2009
148,148,"Michael Allen",NA,34.6,137,396,"OnePuttPercentageRound2",2009
149,149,"Robert Garrigus",NA,34.49,149,432,"OnePuttPercentageRound2",2009
150,150,"Rich Beem",NA,34.44,155,450,"OnePuttPercentageRound2",2009
150,150,"Peter Lonard",NA,34.44,186,540,"OnePuttPercentageRound2",2009
150,150,"DJ Trahan",NA,34.44,186,540,"OnePuttPercentageRound2",2009
153,153,"Martin Laird",NA,34.26,148,432,"OnePuttPercentageRound2",2009
154,154,"Jonathan Byrd",NA,34.22,154,450,"OnePuttPercentageRound2",2009
154,154,"Glen Day",NA,34.22,154,450,"OnePuttPercentageRound2",2009
156,156,"John Merrick",NA,34.13,172,504,"OnePuttPercentageRound2",2009
157,157,"Lee Janzen",NA,34.06,141,414,"OnePuttPercentageRound2",2009
158,158,"Briny Baird",NA,33.93,171,504,"OnePuttPercentageRound2",2009
158,158,"Brett Quigley",NA,33.93,171,504,"OnePuttPercentageRound2",2009
160,160,"Kris Blanks",NA,33.89,122,360,"OnePuttPercentageRound2",2009
160,160,"Vijay Singh",NA,33.89,122,360,"OnePuttPercentageRound2",2009
160,160,"Heath Slocum",NA,33.89,183,540,"OnePuttPercentageRound2",2009
163,163,"Matt Jones",NA,33.68,97,288,"OnePuttPercentageRound2",2009
164,164,"Spencer Levin",NA,33.56,151,450,"OnePuttPercentageRound2",2009
165,165,"Charles Howell III",NA,33.52,175,522,"OnePuttPercentageRound2",2009
166,166,"Steve Elkington",NA,33.33,132,396,"OnePuttPercentageRound2",2009
166,166,"Kent Jones",NA,33.33,144,432,"OnePuttPercentageRound2",2009
166,166,"Adam Scott",NA,33.33,108,324,"OnePuttPercentageRound2",2009
169,169,"Joe Durant",NA,33.06,119,360,"OnePuttPercentageRound2",2009
170,170,"Greg Owen",NA,32.57,170,522,"OnePuttPercentageRound2",2009
171,171,"Scott Sterling",NA,32.29,93,288,"OnePuttPercentageRound2",2009
172,172,"Charles Warren",NA,32.22,116,360,"OnePuttPercentageRound2",2009
173,173,"Jarrod Lyle",NA,32.01,121,378,"OnePuttPercentageRound2",2009
173,173,"Boo Weekley",NA,32.01,121,378,"OnePuttPercentageRound2",2009
175,175,"Colt Knost",NA,31.71,137,432,"OnePuttPercentageRound2",2009
176,176,"Darron Stiles",NA,31.58,108,342,"OnePuttPercentageRound2",2009
177,177,"Mathew Goggin",NA,31.4,130,414,"OnePuttPercentageRound2",2009
178,178,"Casey Wittenberg",NA,31.25,135,432,"OnePuttPercentageRound2",2009
179,179,"Tag Ridings",NA,31.11,84,270,"OnePuttPercentageRound2",2009
180,180,"Rick Price",NA,30.69,116,378,"OnePuttPercentageRound2",2009
181,181,"Jay Williamson",NA,30.05,119,396,"OnePuttPercentageRound2",2009
182,182,"Ricky Barnes",NA,29.71,123,414,"OnePuttPercentageRound2",2009
183,183,"Patrick Sheehan",NA,28.89,78,270,"OnePuttPercentageRound2",2009
184,184,"Tom Lehman",NA,28.82,83,288,"OnePuttPercentageRound2",2009
