"Front9Par5ScoringAverage_RANKTHISWEEK_2006","Front9Par5ScoringAverage_RANKLASTWEEK_2006","Front9Par5ScoringAverage_PLAYERNAME_2006","Front9Par5ScoringAverage_ROUNDS_2006","Front9Par5ScoringAverage_AVG_2006","Front9Par5ScoringAverage_TOTALSTROKES_2006","Front9Par5ScoringAverage_TOTALHOLES_2006","stat_name","year"
49,49,"Nick Watney",97,4.61,760,165,"Front9Par5ScoringAverage",2006
61,61,"Daniel Chopra",110,4.62,864,187,"Front9Par5ScoringAverage",2006
61,61,"Stewart Cink",93,4.62,573,124,"Front9Par5ScoringAverage",2006
61,61,"Steve Elkington",52,4.62,388,84,"Front9Par5ScoringAverage",2006
61,61,"Retief Goosen",68,4.62,471,102,"Front9Par5ScoringAverage",2006
61,61,"JJ Henry",96,4.62,689,149,"Front9Par5ScoringAverage",2006
61,61,"Sean OHair",100,4.62,735,159,"Front9Par5ScoringAverage",2006
61,61,"Brett Wetterich",82,4.62,615,133,"Front9Par5ScoringAverage",2006
68,68,"Michael Allen",84,4.63,699,151,"Front9Par5ScoringAverage",2006
68,68,"Joe Durant",101,4.63,806,174,"Front9Par5ScoringAverage",2006
68,68,"Shaun Micheel",96,4.63,709,153,"Front9Par5ScoringAverage",2006
68,68,"John Senden",96,4.63,717,155,"Front9Par5ScoringAverage",2006
72,72,"Shane Bertsch",104,4.64,794,171,"Front9Par5ScoringAverage",2006
72,72,"David Branshaw",98,4.64,789,170,"Front9Par5ScoringAverage",2006
72,72,"Todd Fischer",101,4.64,794,171,"Front9Par5ScoringAverage",2006
72,72,"Padraig Harrington",54,4.64,399,86,"Front9Par5ScoringAverage",2006
72,72,"Kent Jones",103,4.64,775,167,"Front9Par5ScoringAverage",2006
72,72,"Shigeki Maruyama",94,4.64,692,149,"Front9Par5ScoringAverage",2006
72,72,"David Toms",76,4.64,506,109,"Front9Par5ScoringAverage",2006
72,72,"Jimmy Walker",60,4.64,394,85,"Front9Par5ScoringAverage",2006
80,80,"Jason Bohn",104,4.65,814,175,"Front9Par5ScoringAverage",2006
80,80,"Chris Couch",75,4.65,572,123,"Front9Par5ScoringAverage",2006
80,80,"Carlos Franco",86,4.65,684,147,"Front9Par5ScoringAverage",2006
80,80,"Jose Maria Olazabal",62,4.65,446,96,"Front9Par5ScoringAverage",2006
80,80,"Rod Pampling",89,4.65,590,127,"Front9Par5ScoringAverage",2006
80,80,"Tom Pernice Jr",108,4.65,749,161,"Front9Par5ScoringAverage",2006
80,80,"Justin Rose",98,4.65,711,153,"Front9Par5ScoringAverage",2006
80,80,"Wes Short Jr",96,4.65,721,155,"Front9Par5ScoringAverage",2006
80,80,"Jeff Sluman",101,4.65,767,165,"Front9Par5ScoringAverage",2006
80,80,"Mike Weir",88,4.65,651,140,"Front9Par5ScoringAverage",2006
80,80,"Mark Wilson",79,4.65,604,130,"Front9Par5ScoringAverage",2006
91,91,"Arjun Atwal",97,4.66,741,159,"Front9Par5ScoringAverage",2006
91,91,"Fred Couples",52,4.66,373,80,"Front9Par5ScoringAverage",2006
91,91,"Luke Donald",66,4.66,433,93,"Front9Par5ScoringAverage",2006
91,91,"Robert Garrigus",85,4.66,667,143,"Front9Par5ScoringAverage",2006
91,91,"Jason Gore",86,4.66,676,145,"Front9Par5ScoringAverage",2006
91,91,"Dudley Hart",83,4.66,601,129,"Front9Par5ScoringAverage",2006
91,91,"Bob May",65,4.66,503,108,"Front9Par5ScoringAverage",2006
91,91,"Pat Perez",50,4.66,396,85,"Front9Par5ScoringAverage",2006
99,99,"Mark Calcavecchia",94,4.67,710,152,"Front9Par5ScoringAverage",2006
99,99,"KJ Choi",93,4.67,649,139,"Front9Par5ScoringAverage",2006
99,99,"Chris DiMarco",83,4.67,575,123,"Front9Par5ScoringAverage",2006
99,99,"Jeff Gove",91,4.67,705,151,"Front9Par5ScoringAverage",2006
99,99,"Ryuji Imada",105,4.67,812,174,"Front9Par5ScoringAverage",2006
99,99,"Lee Janzen",79,4.67,631,135,"Front9Par5ScoringAverage",2006
99,99,"Zach Johnson",98,4.67,607,130,"Front9Par5ScoringAverage",2006
99,99,"Jonathan Kaye",95,4.67,733,157,"Front9Par5ScoringAverage",2006
99,99,"Jerry Kelly",100,4.67,789,169,"Front9Par5ScoringAverage",2006
99,99,"Skip Kendall",72,4.67,574,123,"Front9Par5ScoringAverage",2006
99,99,"Justin Leonard",83,4.67,584,125,"Front9Par5ScoringAverage",2006
99,99,"Corey Pavin",74,4.67,500,107,"Front9Par5ScoringAverage",2006
99,99,"Roger Tambellini",64,4.67,481,103,"Front9Par5ScoringAverage",2006
99,99,"Scott Verplank",88,4.67,635,136,"Front9Par5ScoringAverage",2006
99,99,"Ron Whittaker",81,4.67,617,132,"Front9Par5ScoringAverage",2006
114,114,"Stephen Ames",63,4.68,473,101,"Front9Par5ScoringAverage",2006
114,114,"Paul Azinger",87,4.68,693,148,"Front9Par5ScoringAverage",2006
114,114,"Alex Cejka",93,4.68,679,145,"Front9Par5ScoringAverage",2006
114,114,"Danny Ellis",68,4.68,515,110,"Front9Par5ScoringAverage",2006
114,114,"Paul Goydos",72,4.68,566,121,"Front9Par5ScoringAverage",2006
114,114,"Nathan Green",108,4.68,791,169,"Front9Par5ScoringAverage",2006
114,114,"John Huston",74,4.68,557,119,"Front9Par5ScoringAverage",2006
114,114,"Stephen Leaney",84,4.68,660,141,"Front9Par5ScoringAverage",2006
114,114,"JL Lewis",57,4.68,454,97,"Front9Par5ScoringAverage",2006
114,114,"Peter Lonard",77,4.68,538,115,"Front9Par5ScoringAverage",2006
114,114,"Joe Ogilvie",95,4.68,697,149,"Front9Par5ScoringAverage",2006
114,114,"Kenny Perry",73,4.68,482,103,"Front9Par5ScoringAverage",2006
114,114,"Carl Pettersson",95,4.68,678,145,"Front9Par5ScoringAverage",2006
114,114,"Tag Ridings",103,4.68,763,163,"Front9Par5ScoringAverage",2006
114,114,"Heath Slocum",96,4.68,725,155,"Front9Par5ScoringAverage",2006
114,114,"Dean Wilson",115,4.68,809,173,"Front9Par5ScoringAverage",2006
130,130,"Brian Davis",92,4.69,718,153,"Front9Par5ScoringAverage",2006
130,130,"Marco Dawson",87,4.69,718,153,"Front9Par5ScoringAverage",2006
130,130,"Brian Gay",107,4.69,830,177,"Front9Par5ScoringAverage",2006
130,130,"Chris Smith",67,4.69,521,111,"Front9Par5ScoringAverage",2006
130,130,"Vance Veazey",59,4.69,488,104,"Front9Par5ScoringAverage",2006
135,135,"Woody Austin",107,4.7,817,174,"Front9Par5ScoringAverage",2006
135,135,"Olin Browne",108,4.7,795,169,"Front9Par5ScoringAverage",2006
135,135,"Robert Damron",91,4.7,710,151,"Front9Par5ScoringAverage",2006
135,135,"James Driscoll",80,4.7,606,129,"Front9Par5ScoringAverage",2006
135,135,"Mathew Goggin",72,4.7,550,117,"Front9Par5ScoringAverage",2006
135,135,"Jon Mills",68,4.7,512,109,"Front9Par5ScoringAverage",2006
135,135,"DA Points",82,4.7,616,131,"Front9Par5ScoringAverage",2006
135,135,"Ted Purdy",103,4.7,822,175,"Front9Par5ScoringAverage",2006
135,135,"Patrick Sheehan",104,4.7,776,165,"Front9Par5ScoringAverage",2006
135,135,"Joey Sindelar",90,4.7,743,158,"Front9Par5ScoringAverage",2006
135,135,"Hidemichi Tanaka",74,4.7,578,123,"Front9Par5ScoringAverage",2006
146,146,"Tommy Armour III",65,4.71,504,107,"Front9Par5ScoringAverage",2006
146,146,"Bart Bryant",87,4.71,627,133,"Front9Par5ScoringAverage",2006
146,146,"Kris Cox",83,4.71,636,135,"Front9Par5ScoringAverage",2006
146,146,"Ben Curtis",86,4.71,640,136,"Front9Par5ScoringAverage",2006
146,146,"David Howell",52,4.71,358,76,"Front9Par5ScoringAverage",2006
146,146,"Brandt Jobe",91,4.71,669,142,"Front9Par5ScoringAverage",2006
146,146,"Jeff Maggert",81,4.71,617,131,"Front9Par5ScoringAverage",2006
146,146,"Daisuke Maruyama",83,4.71,622,132,"Front9Par5ScoringAverage",2006
146,146,"Billy Mayfair",94,4.71,721,153,"Front9Par5ScoringAverage",2006
146,146,"Nicholas Thompson",96,4.71,711,151,"Front9Par5ScoringAverage",2006
156,156,"Jeff Overton",95,4.72,712,151,"Front9Par5ScoringAverage",2006
156,156,"Ryan Palmer",101,4.72,770,163,"Front9Par5ScoringAverage",2006
156,156,"Omar Uresti",61,4.72,439,93,"Front9Par5ScoringAverage",2006
156,156,"Tjaart van der Walt",60,4.72,453,96,"Front9Par5ScoringAverage",2006
160,160,"Bubba Dickerson",98,4.73,743,157,"Front9Par5ScoringAverage",2006
160,160,"Brent Geiberger",99,4.73,742,157,"Front9Par5ScoringAverage",2006
160,160,"Tom Lehman",70,4.73,440,93,"Front9Par5ScoringAverage",2006
160,160,"Len Mattiace",59,4.73,454,96,"Front9Par5ScoringAverage",2006
160,160,"Jason Schultz",77,4.73,582,123,"Front9Par5ScoringAverage",2006
165,165,"Mark Brooks",90,4.74,715,151,"Front9Par5ScoringAverage",2006
165,165,"John Cook",67,4.74,517,109,"Front9Par5ScoringAverage",2006
165,165,"Robert Gamez",94,4.74,697,147,"Front9Par5ScoringAverage",2006
165,165,"David McKenzie",82,4.74,612,129,"Front9Par5ScoringAverage",2006
165,165,"Paul Stankowski",70,4.74,517,109,"Front9Par5ScoringAverage",2006
165,165,"DJ Trahan",92,4.74,687,145,"Front9Par5ScoringAverage",2006
165,165,"Kirk Triplett",58,4.74,436,92,"Front9Par5ScoringAverage",2006
165,165,"Bob Tway",81,4.74,611,129,"Front9Par5ScoringAverage",2006
173,173,"Steve Flesch",119,4.75,912,192,"Front9Par5ScoringAverage",2006
173,173,"Larry Mize",53,4.75,418,88,"Front9Par5ScoringAverage",2006
175,175,"Billy Andrade",78,4.76,604,127,"Front9Par5ScoringAverage",2006
175,175,"Doug Barron",74,4.76,581,122,"Front9Par5ScoringAverage",2006
175,175,"Michael Connell",51,4.76,381,80,"Front9Par5ScoringAverage",2006
175,175,"Jerry Smith",94,4.76,699,147,"Front9Par5ScoringAverage",2006
179,179,"Brian Bateman",69,4.77,491,103,"Front9Par5ScoringAverage",2006
179,179,"John Engler Jr",69,4.77,553,116,"Front9Par5ScoringAverage",2006
179,179,"Todd Hamilton",72,4.77,568,119,"Front9Par5ScoringAverage",2006
179,179,"Tim Petrovic",95,4.77,739,155,"Front9Par5ScoringAverage",2006
183,183,"Brad Faxon",78,4.78,640,134,"Front9Par5ScoringAverage",2006
183,183,"Mark OMeara",52,4.78,406,85,"Front9Par5ScoringAverage",2006
185,185,"Steve Jones",83,4.79,646,135,"Front9Par5ScoringAverage",2006
186,186,"David Duval",71,4.8,509,106,"Front9Par5ScoringAverage",2006
186,186,"Fred Funk",106,4.8,806,168,"Front9Par5ScoringAverage",2006
186,186,"Matt Hansen",68,4.8,514,107,"Front9Par5ScoringAverage",2006
189,189,"Ryan Hietala",61,4.81,471,98,"Front9Par5ScoringAverage",2006
189,189,"Ian Leggatt",80,4.81,611,127,"Front9Par5ScoringAverage",2006
189,189,"Mike Sposa",68,4.81,524,109,"Front9Par5ScoringAverage",2006
192,192,"Henrik Bjornstad",97,4.82,747,155,"Front9Par5ScoringAverage",2006
193,193,"Alex Aragon",63,4.83,488,101,"Front9Par5ScoringAverage",2006
193,193,"Greg Kraft",79,4.83,594,123,"Front9Par5ScoringAverage",2006
195,195,"Freddie Jacobson",56,4.87,458,94,"Front9Par5ScoringAverage",2006
196,196,"Greg Chalmers",71,4.9,534,109,"Front9Par5ScoringAverage",2006
