"Total3Putts1520_RANKTHISWEEK_2009","Total3Putts1520_RANKLASTWEEK_2009","Total3Putts1520_PLAYERNAME_2009","Total3Putts1520_ROUNDS_2009","Total3Putts1520_TOTAL3PUTTS1520_2009","Total3Putts1520_TOTAL3PUTTS_2009","stat_name","year"
18,18,"Rocco Mediate",79,4,46,"Total3Putts1520",2009
18,18,"DA Points",99,4,55,"Total3Putts1520",2009
18,18,"Ted Purdy",101,4,61,"Total3Putts1520",2009
18,18,"Chez Reavie",81,4,28,"Total3Putts1520",2009
18,18,"John Senden",100,4,40,"Total3Putts1520",2009
18,18,"Heath Slocum",95,4,52,"Total3Putts1520",2009
18,18,"Kevin Streelman",97,4,55,"Total3Putts1520",2009
18,18,"Chris Stroud",88,4,44,"Total3Putts1520",2009
18,18,"Peter Tomasulo",61,4,42,"Total3Putts1520",2009
18,18,"David Toms",98,4,33,"Total3Putts1520",2009
18,18,"Bo Van Pelt",100,4,47,"Total3Putts1520",2009
38,38,"Brian Bateman",55,3,21,"Total3Putts1520",2009
38,38,"Rich Beem",77,3,36,"Total3Putts1520",2009
38,38,"Jason Bohn",88,3,38,"Total3Putts1520",2009
38,38,"Stewart Cink",79,3,24,"Total3Putts1520",2009
38,38,"Ben Crane",93,3,39,"Total3Putts1520",2009
38,38,"Brian Davis",103,3,54,"Total3Putts1520",2009
38,38,"Brendon de Jonge",90,3,52,"Total3Putts1520",2009
38,38,"Bob Estes",78,3,27,"Total3Putts1520",2009
38,38,"Harrison Frazar",93,3,35,"Total3Putts1520",2009
38,38,"Brian Gay",96,3,26,"Total3Putts1520",2009
38,38,"Lucas Glover",93,3,45,"Total3Putts1520",2009
38,38,"Jason Gore",74,3,51,"Total3Putts1520",2009
38,38,"Bill Haas",91,3,52,"Total3Putts1520",2009
38,38,"Todd Hamilton",83,3,32,"Total3Putts1520",2009
38,38,"Padraig Harrington",66,3,19,"Total3Putts1520",2009
38,38,"Zach Johnson",94,3,38,"Total3Putts1520",2009
38,38,"Kent Jones",73,3,33,"Total3Putts1520",2009
38,38,"Peter Lonard",86,3,53,"Total3Putts1520",2009
38,38,"John Mallinger",90,3,32,"Total3Putts1520",2009
38,38,"Ryan Moore",89,3,41,"Total3Putts1520",2009
38,38,"Sean OHair",80,3,44,"Total3Putts1520",2009
38,38,"Ryan Palmer",78,3,34,"Total3Putts1520",2009
38,38,"Pat Perez",74,3,30,"Total3Putts1520",2009
38,38,"Kenny Perry",92,3,41,"Total3Putts1520",2009
38,38,"Ian Poulter",59,3,19,"Total3Putts1520",2009
38,38,"Jeff Quinney",78,3,37,"Total3Putts1520",2009
38,38,"Rory Sabbatini",81,3,27,"Total3Putts1520",2009
38,38,"Brendon Todd",53,3,33,"Total3Putts1520",2009
38,38,"DJ Trahan",96,3,50,"Total3Putts1520",2009
38,38,"Marc Turnesa",77,3,48,"Total3Putts1520",2009
38,38,"Johnson Wagner",81,3,38,"Total3Putts1520",2009
38,38,"Charles Warren",63,3,39,"Total3Putts1520",2009
38,38,"Nick Watney",86,3,29,"Total3Putts1520",2009
38,38,"Bubba Watson",73,3,30,"Total3Putts1520",2009
38,38,"Boo Weekley",79,3,41,"Total3Putts1520",2009
38,38,"Matt Weibring",65,3,39,"Total3Putts1520",2009
38,38,"Jay Williamson",69,3,48,"Total3Putts1520",2009
38,38,"Dean Wilson",81,3,34,"Total3Putts1520",2009
76,76,"Stephen Ames",77,2,30,"Total3Putts1520",2009
76,76,"Aaron Baddeley",66,2,24,"Total3Putts1520",2009
76,76,"Ricky Barnes",67,2,39,"Total3Putts1520",2009
76,76,"Matt Bettencourt",98,2,77,"Total3Putts1520",2009
76,76,"Mark Brooks",55,2,23,"Total3Putts1520",2009
76,76,"Angel Cabrera",55,2,24,"Total3Putts1520",2009
76,76,"Chad Campbell",90,2,35,"Total3Putts1520",2009
76,76,"Fred Couples",54,2,29,"Total3Putts1520",2009
76,76,"Glen Day",79,2,45,"Total3Putts1520",2009
76,76,"Chris DiMarco",97,2,37,"Total3Putts1520",2009
76,76,"Steve Flesch",77,2,46,"Total3Putts1520",2009
76,76,"Paul Goydos",79,2,35,"Total3Putts1520",2009
76,76,"Richard Johnson",85,2,34,"Total3Putts1520",2009
76,76,"Dustin Johnson",85,2,28,"Total3Putts1520",2009
76,76,"Matt Jones",56,2,23,"Total3Putts1520",2009
76,76,"Anthony Kim",76,2,28,"Total3Putts1520",2009
76,76,"Marc Leishman",91,2,53,"Total3Putts1520",2009
76,76,"Parker McLachlin",71,2,36,"Total3Putts1520",2009
76,76,"John Merrick",91,2,24,"Total3Putts1520",2009
76,76,"Phil Mickelson",66,2,19,"Total3Putts1520",2009
76,76,"Bryce Molder",69,2,26,"Total3Putts1520",2009
76,76,"Kevin Na",91,2,33,"Total3Putts1520",2009
76,76,"Geoff Ogilvy",78,2,23,"Total3Putts1520",2009
76,76,"Leif Olson",51,2,34,"Total3Putts1520",2009
76,76,"Tom Pernice Jr",82,2,42,"Total3Putts1520",2009
76,76,"Tim Petrovic",97,2,38,"Total3Putts1520",2009
76,76,"Carl Pettersson",86,2,28,"Total3Putts1520",2009
76,76,"Scott Piercy",85,2,44,"Total3Putts1520",2009
76,76,"Rick Price",54,2,31,"Total3Putts1520",2009
76,76,"Andres Romero",58,2,29,"Total3Putts1520",2009
76,76,"Justin Rose",71,2,38,"Total3Putts1520",2009
76,76,"Vijay Singh",71,2,36,"Total3Putts1520",2009
76,76,"Kevin Stadler",65,2,33,"Total3Putts1520",2009
76,76,"Scott Verplank",88,2,26,"Total3Putts1520",2009
76,76,"Brian Vranesh",51,2,37,"Total3Putts1520",2009
76,76,"Charlie Wi",92,2,22,"Total3Putts1520",2009
76,76,"Mark Wilson",99,2,45,"Total3Putts1520",2009
76,76,"Casey Wittenberg",71,2,33,"Total3Putts1520",2009
76,76,"Gary Woodland",53,2,33,"Total3Putts1520",2009
76,76,"YE Yang",83,2,45,"Total3Putts1520",2009
116,116,"Brad Adamonis",70,1,29,"Total3Putts1520",2009
116,116,"Michael Allen",73,1,28,"Total3Putts1520",2009
116,116,"Stuart Appleby",79,1,38,"Total3Putts1520",2009
116,116,"Tommy Armour III",58,1,19,"Total3Putts1520",2009
116,116,"Briny Baird",89,1,41,"Total3Putts1520",2009
116,116,"Kris Blanks",60,1,28,"Total3Putts1520",2009
116,116,"Bart Bryant",58,1,23,"Total3Putts1520",2009
116,116,"Greg Chalmers",85,1,27,"Total3Putts1520",2009
116,116,"KJ Choi",65,1,20,"Total3Putts1520",2009
116,116,"David Duval",56,1,16,"Total3Putts1520",2009
116,116,"Ernie Els",70,1,29,"Total3Putts1520",2009
116,116,"Derek Fathauer",63,1,34,"Total3Putts1520",2009
116,116,"Brad Faxon",59,1,14,"Total3Putts1520",2009
116,116,"Sergio Garcia",59,1,18,"Total3Putts1520",2009
116,116,"Mathew Goggin",76,1,31,"Total3Putts1520",2009
116,116,"Nathan Green",104,1,44,"Total3Putts1520",2009
116,116,"JJ Henry",97,1,43,"Total3Putts1520",2009
116,116,"Tim Herron",87,1,43,"Total3Putts1520",2009
116,116,"JB Holmes",74,1,50,"Total3Putts1520",2009
116,116,"Charles Howell III",99,1,31,"Total3Putts1520",2009
116,116,"Ryuji Imada",85,1,25,"Total3Putts1520",2009
116,116,"Freddie Jacobson",83,1,27,"Total3Putts1520",2009
116,116,"Colt Knost",71,1,28,"Total3Putts1520",2009
116,116,"Cliff Kresge",78,1,40,"Total3Putts1520",2009
116,116,"Matt Kuchar",82,1,30,"Total3Putts1520",2009
116,116,"Martin Laird",72,1,40,"Total3Putts1520",2009
116,116,"Justin Leonard",95,1,25,"Total3Putts1520",2009
116,116,"Michael Letzig",96,1,49,"Total3Putts1520",2009
116,116,"Spencer Levin",75,1,25,"Total3Putts1520",2009
116,116,"Bill Lunde",83,1,49,"Total3Putts1520",2009
116,116,"Jarrod Lyle",65,1,17,"Total3Putts1520",2009
116,116,"Hunter Mahan",94,1,40,"Total3Putts1520",2009
116,116,"David Mathis",82,1,36,"Total3Putts1520",2009
116,116,"Troy Matteson",95,1,42,"Total3Putts1520",2009
116,116,"Scott McCarron",91,1,33,"Total3Putts1520",2009
116,116,"Jeff Overton",92,1,40,"Total3Putts1520",2009
116,116,"Greg Owen",97,1,52,"Total3Putts1520",2009
116,116,"Rod Pampling",72,1,38,"Total3Putts1520",2009
116,116,"Corey Pavin",73,1,17,"Total3Putts1520",2009
116,116,"Brett Quigley",92,1,46,"Total3Putts1520",2009
116,116,"Tag Ridings",50,1,17,"Total3Putts1520",2009
116,116,"Patrick Sheehan",51,1,21,"Total3Putts1520",2009
116,116,"Webb Simpson",94,1,44,"Total3Putts1520",2009
116,116,"Brandt Snedeker",81,1,26,"Total3Putts1520",2009
116,116,"Steve Stricker",81,1,25,"Total3Putts1520",2009
116,116,"Vaughn Taylor",88,1,28,"Total3Putts1520",2009
116,116,"Jimmy Walker",74,1,29,"Total3Putts1520",2009
116,116,"Mike Weir",85,1,30,"Total3Putts1520",2009
116,116,"Tiger Woods",64,1,16,"Total3Putts1520",2009
