"CareerMoneyLeaders_RANKTHISWEEK_2008","CareerMoneyLeaders_RANKLASTWEEK_2008","CareerMoneyLeaders_PLAYERNAME_2008","CareerMoneyLeaders__2008","CareerMoneyLeaders_MONEY_2008","stat_name","year"
382,382,"John Inman",NA,1087947,"CareerMoneyLeaders",2008
383,383,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2008
384,384,"Joey Snyder III",NA,1056128,"CareerMoneyLeaders",2008
385,385,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2008
386,386,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2008
387,387,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2008
388,388,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2008
389,389,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2008
390,390,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2008
391,391,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2008
392,392,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2008
393,393,"Doug LaBelle II",NA,942765,"CareerMoneyLeaders",2008
394,394,"Jason Day",NA,941901,"CareerMoneyLeaders",2008
395,395,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2008
396,396,"Andre Stolz",NA,913148,"CareerMoneyLeaders",2008
397,397,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2008
398,398,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2008
399,399,"Brad Adamonis",NA,872126,"CareerMoneyLeaders",2008
400,400,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2008
401,401,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2008
402,402,"Martin Laird",NA,852752,"CareerMoneyLeaders",2008
403,403,"Bill Sander",NA,823428,"CareerMoneyLeaders",2008
404,404,"Ron Streck",NA,817211,"CareerMoneyLeaders",2008
405,405,"Grier Jones",NA,803189,"CareerMoneyLeaders",2008
406,406,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2008
407,407,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2008
408,408,"Matt Jones",NA,775899,"CareerMoneyLeaders",2008
409,409,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2008
410,410,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2008
411,411,"Kris Cox",NA,759736,"CareerMoneyLeaders",2008
412,412,"Frank Conner",NA,750733,"CareerMoneyLeaders",2008
413,413,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2008
414,414,"Joe Inman",NA,729249,"CareerMoneyLeaders",2008
415,415,"Andrew Buckle",NA,702391,"CareerMoneyLeaders",2008
416,416,"Mike McCullough",NA,682511,"CareerMoneyLeaders",2008
417,417,"Rod Curl",NA,677009,"CareerMoneyLeaders",2008
418,418,"Stan Utley",NA,674546,"CareerMoneyLeaders",2008
419,419,"Homero Blancas",NA,671251,"CareerMoneyLeaders",2008
420,420,"Justin Bolli",NA,665422,"CareerMoneyLeaders",2008
421,421,"Gary McCord",NA,662359,"CareerMoneyLeaders",2008
422,422,"Scott Sterling",NA,645102,"CareerMoneyLeaders",2008
423,423,"Bob Goalby",NA,645013,"CareerMoneyLeaders",2008
424,424,"Victor Regalado",NA,628557,"CareerMoneyLeaders",2008
425,425,"Paul Claxton",NA,622192,"CareerMoneyLeaders",2008
426,426,"TC Chen",NA,616303,"CareerMoneyLeaders",2008
427,427,"Jimmy Walker",NA,605214,"CareerMoneyLeaders",2008
428,428,"Dale Douglass",NA,577950,"CareerMoneyLeaders",2008
429,429,"Sam Randolph",NA,574876,"CareerMoneyLeaders",2008
430,430,"Mark Pfeil",NA,573387,"CareerMoneyLeaders",2008
431,431,"Jim Dent",NA,564809,"CareerMoneyLeaders",2008
432,432,"Nick Flanagan",NA,564191,"CareerMoneyLeaders",2008
433,433,"Jon Mills",NA,563993,"CareerMoneyLeaders",2008
434,434,"Tommy Gainey",NA,562205,"CareerMoneyLeaders",2008
435,435,"John Schroeder",NA,546569,"CareerMoneyLeaders",2008
436,436,"Tim Norris",NA,545531,"CareerMoneyLeaders",2008
437,437,"Mac McLendon",NA,541908,"CareerMoneyLeaders",2008
438,438,"YE Yang",NA,538062,"CareerMoneyLeaders",2008
439,439,"Rik Massengale",NA,536254,"CareerMoneyLeaders",2008
440,440,"Vance Heafner",NA,535177,"CareerMoneyLeaders",2008
441,441,"Bobby Cole",NA,535130,"CareerMoneyLeaders",2008
442,442,"Kenneth Ferrie",NA,530826,"CareerMoneyLeaders",2008
443,443,"Forrest Fezler",NA,527325,"CareerMoneyLeaders",2008
444,444,"Mike Morley",NA,526403,"CareerMoneyLeaders",2008
445,445,"Ken Brown",NA,507919,"CareerMoneyLeaders",2008
446,446,"Jim Nelford",NA,485111,"CareerMoneyLeaders",2008
447,447,"Brett Rumford",NA,470074,"CareerMoneyLeaders",2008
448,448,"Tom Jenkins",NA,470019,"CareerMoneyLeaders",2008
449,449,"Bob Lunn",NA,459182,"CareerMoneyLeaders",2008
450,450,"Mike Nicolette",NA,448037,"CareerMoneyLeaders",2008
451,451,"Bob Rosburg",NA,436446,"CareerMoneyLeaders",2008
452,452,"Tom Shaw",NA,434756,"CareerMoneyLeaders",2008
453,453,"Allen Miller",NA,426883,"CareerMoneyLeaders",2008
454,454,"Phillip Hancock",NA,425154,"CareerMoneyLeaders",2008
455,455,"Bobby Mitchell",NA,421938,"CareerMoneyLeaders",2008
456,456,"Doug Ford",NA,419292,"CareerMoneyLeaders",2008
457,457,"Larry Hinson",NA,413284,"CareerMoneyLeaders",2008
458,458,"Wally Armstrong",NA,406269,"CareerMoneyLeaders",2008
459,459,"Fred Marti",NA,404674,"CareerMoneyLeaders",2008
460,460,"Terry Diehl",NA,404611,"CareerMoneyLeaders",2008
461,461,"Ron Whittaker",NA,404316,"CareerMoneyLeaders",2008
462,462,"Dow Finsterwald",NA,402102,"CareerMoneyLeaders",2008
463,463,"Jim Benepe",NA,395214,"CareerMoneyLeaders",2008
464,464,"John Fought",NA,387036,"CareerMoneyLeaders",2008
465,465,"Greg Powers",NA,386086,"CareerMoneyLeaders",2008
466,466,"Bob Smith",NA,385283,"CareerMoneyLeaders",2008
467,467,"Bob Shearer",NA,378336,"CareerMoneyLeaders",2008
468,468,"Billy Maxwell",NA,375648,"CareerMoneyLeaders",2008
469,469,"Johnny Pott",NA,371396,"CareerMoneyLeaders",2008
470,470,"Deane Beman",NA,370003,"CareerMoneyLeaders",2008
471,471,"Chad Collins",NA,369418,"CareerMoneyLeaders",2008
472,472,"George Cadle",NA,362543,"CareerMoneyLeaders",2008
473,473,"RH Sikes",NA,344387,"CareerMoneyLeaders",2008
474,474,"Tony Jacklin",NA,336530,"CareerMoneyLeaders",2008
475,475,"Jason Allred",NA,329533,"CareerMoneyLeaders",2008
476,476,"Jim Wiechers",NA,329169,"CareerMoneyLeaders",2008
477,477,"Lyn Lott",NA,325966,"CareerMoneyLeaders",2008
478,478,"Jeff Mitchell",NA,322320,"CareerMoneyLeaders",2008
479,479,"Pat Lindsey",NA,318777,"CareerMoneyLeaders",2008
480,480,"Woody Blackburn",NA,310231,"CareerMoneyLeaders",2008
481,481,"Jim Jamieson",NA,306618,"CareerMoneyLeaders",2008
482,482,"Richard Crawford",NA,305500,"CareerMoneyLeaders",2008
483,483,"Bob Dickson",NA,296640,"CareerMoneyLeaders",2008
484,484,"Labron Harris",NA,295917,"CareerMoneyLeaders",2008
485,485,"Mike Souchak",NA,287463,"CareerMoneyLeaders",2008
486,486,"Bob Sowards",NA,282489,"CareerMoneyLeaders",2008
487,487,"Howie Johnson",NA,280816,"CareerMoneyLeaders",2008
488,488,"Todd Demsey",NA,274115,"CareerMoneyLeaders",2008
489,489,"Alejandro Canizares",NA,274015,"CareerMoneyLeaders",2008
490,490,"DeWitt Weaver",NA,273435,"CareerMoneyLeaders",2008
491,491,"Ken Venturi",NA,268263,"CareerMoneyLeaders",2008
492,492,"Ernie Gonzalez",NA,265032,"CareerMoneyLeaders",2008
493,493,"Terry Dill",NA,255050,"CareerMoneyLeaders",2008
494,494,"Fred Wadsworth",NA,235449,"CareerMoneyLeaders",2008
495,495,"Jin Park",NA,233552,"CareerMoneyLeaders",2008
496,496,"Tommy Jacobs",NA,232720,"CareerMoneyLeaders",2008
497,497,"Ron Cerrudo",NA,228199,"CareerMoneyLeaders",2008
499,499,"Pete Brown",NA,214884,"CareerMoneyLeaders",2008
500,500,"Fred Hawkins",NA,205228,"CareerMoneyLeaders",2008
501,501,"Babe Hiskey",NA,202754,"CareerMoneyLeaders",2008
502,502,"Dwight Nevil",NA,199935,"CareerMoneyLeaders",2008
503,503,"Don Iverson",NA,198477,"CareerMoneyLeaders",2008
504,504,"Kyle Thompson",NA,197347,"CareerMoneyLeaders",2008
505,505,"Jack Newton",NA,191898,"CareerMoneyLeaders",2008
506,506,"Dave Ragan",NA,172256,"CareerMoneyLeaders",2008
507,507,"Roy Pace",NA,165699,"CareerMoneyLeaders",2008
508,508,"Marty Fleckman",NA,162141,"CareerMoneyLeaders",2008
509,509,"Bob Byman",NA,161884,"CareerMoneyLeaders",2008
510,510,"Bert Weaver",NA,161210,"CareerMoneyLeaders",2008
511,511,"Pat Fitzsimons",NA,153542,"CareerMoneyLeaders",2008
512,512,"Bunky Henry",NA,153499,"CareerMoneyLeaders",2008
513,513,"Gary Groh",NA,148753,"CareerMoneyLeaders",2008
514,514,"Rocky Thompson",NA,146391,"CareerMoneyLeaders",2008
515,515,"Steve Spray",NA,142045,"CareerMoneyLeaders",2008
516,516,"David Lutterus",NA,129886,"CareerMoneyLeaders",2008
517,517,"Jack Fleck",NA,129737,"CareerMoneyLeaders",2008
518,518,"Randy Glover",NA,123531,"CareerMoneyLeaders",2008
519,519,"Al Besselink",NA,119183,"CareerMoneyLeaders",2008
520,520,"Steve Reid",NA,110441,"CareerMoneyLeaders",2008
521,521,"Bill Garrett",NA,107610,"CareerMoneyLeaders",2008
522,522,"Jim Ferree",NA,106895,"CareerMoneyLeaders",2008
523,523,"Bob Toski",NA,105484,"CareerMoneyLeaders",2008
524,524,"Bob McCallister",NA,101079,"CareerMoneyLeaders",2008
525,525,"Tom Nieporte",NA,94555,"CareerMoneyLeaders",2008
526,526,"Sam Adams",NA,82787,"CareerMoneyLeaders",2008
527,527,"Ernie Vossler",NA,74229,"CareerMoneyLeaders",2008
528,528,"Cody Freeman",NA,68673,"CareerMoneyLeaders",2008
529,529,"Richie Karl",NA,61566,"CareerMoneyLeaders",2008
530,530,"Mike Fetchick",NA,52044,"CareerMoneyLeaders",2008
531,531,"Bill Johnston",NA,50707,"CareerMoneyLeaders",2008
532,532,"Travis Perkins",NA,36583,"CareerMoneyLeaders",2008
533,533,"Patrick Moore",NA,34859,"CareerMoneyLeaders",2008
534,534,"Dick Hart",NA,34739,"CareerMoneyLeaders",2008
535,535,"Laurie Hammer",NA,25992,"CareerMoneyLeaders",2008
536,536,"Al Johnston",NA,24099,"CareerMoneyLeaders",2008
