"Round3ScoringAverage_RANKTHISWEEK_2014","Round3ScoringAverage_RANKLASTWEEK_2014","Round3ScoringAverage_PLAYERNAME_2014","Round3ScoringAverage__2014","Round3ScoringAverage_AVG_2014","Round3ScoringAverage_TOTALSTROKES_2014","Round3ScoringAverage_TOTALROUNDS_2014","stat_name","year"
26,26,"Andres Romero",NA,69.73,1046,15,"Round3ScoringAverage",2014
27,27,"Keegan Bradley",NA,69.79,1326,19,"Round3ScoringAverage",2014
27,27,"Chesson Hadley",NA,69.79,977,14,"Round3ScoringAverage",2014
27,27,"Morgan Hoffmann",NA,69.79,1326,19,"Round3ScoringAverage",2014
27,27,"Danny Lee",NA,69.79,977,14,"Round3ScoringAverage",2014
31,31,"Kevin Na",NA,69.8,1396,20,"Round3ScoringAverage",2014
32,32,"Daniel Summerhays",NA,69.82,1536,22,"Round3ScoringAverage",2014
33,33,"Troy Merritt",NA,69.83,838,12,"Round3ScoringAverage",2014
34,34,"Sean OHair",NA,69.86,978,14,"Round3ScoringAverage",2014
35,35,"Ben Crane",NA,69.88,1118,16,"Round3ScoringAverage",2014
36,36,"Briny Baird",NA,69.89,629,9,"Round3ScoringAverage",2014
37,37,"Bud Cauley",NA,69.9,699,10,"Round3ScoringAverage",2014
38,38,"James Driscoll",NA,69.91,769,11,"Round3ScoringAverage",2014
38,38,"John Senden",NA,69.91,1608,23,"Round3ScoringAverage",2014
40,40,"Ryo Ishikawa",NA,69.93,979,14,"Round3ScoringAverage",2014
41,41,"Hideki Matsuyama",NA,69.94,1259,18,"Round3ScoringAverage",2014
41,41,"Vijay Singh",NA,69.94,1189,17,"Round3ScoringAverage",2014
43,43,"Robert Garrigus",NA,70,1120,16,"Round3ScoringAverage",2014
43,43,"Jason Kokrak",NA,70,980,14,"Round3ScoringAverage",2014
43,43,"Matt Kuchar",NA,70,1470,21,"Round3ScoringAverage",2014
43,43,"Andrew Loupe",NA,70,700,10,"Round3ScoringAverage",2014
43,43,"Nick Watney",NA,70,1120,16,"Round3ScoringAverage",2014
48,48,"Ryan Moore",NA,70.05,1331,19,"Round3ScoringAverage",2014
49,49,"Bill Haas",NA,70.08,1822,26,"Round3ScoringAverage",2014
50,50,"Ricky Barnes",NA,70.1,1402,20,"Round3ScoringAverage",2014
50,50,"Kevin Chappell",NA,70.1,1472,21,"Round3ScoringAverage",2014
52,52,"Phil Mickelson",NA,70.13,1052,15,"Round3ScoringAverage",2014
53,53,"John Rollins",NA,70.14,982,14,"Round3ScoringAverage",2014
54,54,"David Lingmerth",NA,70.15,912,13,"Round3ScoringAverage",2014
55,55,"Carl Pettersson",NA,70.17,1263,18,"Round3ScoringAverage",2014
56,56,"Jhonattan Vegas",NA,70.19,1123,16,"Round3ScoringAverage",2014
57,57,"Brendon Todd",NA,70.2,1755,25,"Round3ScoringAverage",2014
58,58,"William McGirt",NA,70.25,1405,20,"Round3ScoringAverage",2014
58,58,"Robert Streb",NA,70.25,1124,16,"Round3ScoringAverage",2014
60,60,"Jason Day",NA,70.27,773,11,"Round3ScoringAverage",2014
61,61,"Matt Every",NA,70.28,1265,18,"Round3ScoringAverage",2014
61,61,"Luke Guthrie",NA,70.28,1265,18,"Round3ScoringAverage",2014
63,63,"David Hearn",NA,70.29,1476,21,"Round3ScoringAverage",2014
64,64,"Zach Johnson",NA,70.3,1617,23,"Round3ScoringAverage",2014
65,65,"Stuart Appleby",NA,70.32,1336,19,"Round3ScoringAverage",2014
65,65,"Cameron Tringale",NA,70.32,1758,25,"Round3ScoringAverage",2014
67,67,"Brooks Koepka",NA,70.33,844,12,"Round3ScoringAverage",2014
68,68,"Jim Furyk",NA,70.35,1407,20,"Round3ScoringAverage",2014
68,68,"Ryan Palmer",NA,70.35,1407,20,"Round3ScoringAverage",2014
70,70,"Hudson Swafford",NA,70.36,774,11,"Round3ScoringAverage",2014
71,71,"Scott Langley",NA,70.37,1337,19,"Round3ScoringAverage",2014
72,72,"Russell Knox",NA,70.4,1408,20,"Round3ScoringAverage",2014
73,73,"Charl Schwartzel",NA,70.43,986,14,"Round3ScoringAverage",2014
74,74,"Woody Austin",NA,70.44,634,9,"Round3ScoringAverage",2014
75,75,"Jonathan Byrd",NA,70.46,916,13,"Round3ScoringAverage",2014
75,75,"Shawn Stefani",NA,70.46,916,13,"Round3ScoringAverage",2014
77,77,"Graeme McDowell",NA,70.47,1057,15,"Round3ScoringAverage",2014
77,77,"Bo Van Pelt",NA,70.47,1198,17,"Round3ScoringAverage",2014
79,79,"Martin Kaymer",NA,70.5,987,14,"Round3ScoringAverage",2014
80,80,"Seung Yul Noh",NA,70.55,1411,20,"Round3ScoringAverage",2014
80,80,"Wes Roach",NA,70.55,776,11,"Round3ScoringAverage",2014
80,80,"Kevin Stadler",NA,70.55,1411,20,"Round3ScoringAverage",2014
80,80,"Chris Stroud",NA,70.55,1411,20,"Round3ScoringAverage",2014
80,80,"Lee Westwood",NA,70.55,776,11,"Round3ScoringAverage",2014
85,85,"Louis Oosthuizen",NA,70.56,635,9,"Round3ScoringAverage",2014
85,85,"Jeff Overton",NA,70.56,1129,16,"Round3ScoringAverage",2014
87,87,"Luke Donald",NA,70.58,847,12,"Round3ScoringAverage",2014
87,87,"Jason Dufner",NA,70.58,847,12,"Round3ScoringAverage",2014
87,87,"Brian Harman",NA,70.58,1694,24,"Round3ScoringAverage",2014
87,87,"Ian Poulter",NA,70.58,847,12,"Round3ScoringAverage",2014
87,87,"Charlie Wi",NA,70.58,847,12,"Round3ScoringAverage",2014
92,92,"Justin Hicks",NA,70.62,1483,21,"Round3ScoringAverage",2014
93,93,"Troy Matteson",NA,70.63,565,8,"Round3ScoringAverage",2014
94,94,"Charley Hoffman",NA,70.64,1554,22,"Round3ScoringAverage",2014
94,94,"Heath Slocum",NA,70.64,989,14,"Round3ScoringAverage",2014
96,96,"Freddie Jacobson",NA,70.65,1413,20,"Round3ScoringAverage",2014
96,96,"Kevin Kisner",NA,70.65,1201,17,"Round3ScoringAverage",2014
98,98,"Charlie Beljan",NA,70.67,848,12,"Round3ScoringAverage",2014
98,98,"Retief Goosen",NA,70.67,1484,21,"Round3ScoringAverage",2014
98,98,"Andrew Svoboda",NA,70.67,1060,15,"Round3ScoringAverage",2014
98,98,"Tim Wilkinson",NA,70.67,1272,18,"Round3ScoringAverage",2014
102,102,"JB Holmes",NA,70.68,1343,19,"Round3ScoringAverage",2014
103,103,"Billy Hurley III",NA,70.72,1273,18,"Round3ScoringAverage",2014
104,104,"Ted Potter Jr",NA,70.73,778,11,"Round3ScoringAverage",2014
104,104,"Michael Thompson",NA,70.73,1061,15,"Round3ScoringAverage",2014
106,106,"Billy Horschel",NA,70.74,1344,19,"Round3ScoringAverage",2014
107,107,"Brian Gay",NA,70.75,1132,16,"Round3ScoringAverage",2014
107,107,"Nicholas Thompson",NA,70.75,849,12,"Round3ScoringAverage",2014
109,109,"Dustin Johnson",NA,70.77,920,13,"Round3ScoringAverage",2014
110,110,"Jason Bohn",NA,70.81,1133,16,"Round3ScoringAverage",2014
111,111,"Ernie Els",NA,70.82,1204,17,"Round3ScoringAverage",2014
112,112,"Jordan Spieth",NA,70.83,1629,23,"Round3ScoringAverage",2014
113,113,"Brian Davis",NA,70.84,1346,19,"Round3ScoringAverage",2014
113,113,"Hunter Mahan",NA,70.84,1346,19,"Round3ScoringAverage",2014
115,115,"Matt Jones",NA,70.88,1205,17,"Round3ScoringAverage",2014
115,115,"Marc Leishman",NA,70.88,1205,17,"Round3ScoringAverage",2014
117,117,"JJ Henry",NA,70.89,1276,18,"Round3ScoringAverage",2014
117,117,"Brendan Steele",NA,70.89,1347,19,"Round3ScoringAverage",2014
119,119,"Scott Brown",NA,70.91,1560,22,"Round3ScoringAverage",2014
120,120,"Paul Casey",NA,70.92,851,12,"Round3ScoringAverage",2014
120,120,"Brendon de Jonge",NA,70.92,1702,24,"Round3ScoringAverage",2014
120,120,"Tommy Gainey",NA,70.92,851,12,"Round3ScoringAverage",2014
123,123,"Richard Lee",NA,70.93,993,14,"Round3ScoringAverage",2014
123,123,"Rory Sabbatini",NA,70.93,1064,15,"Round3ScoringAverage",2014
125,125,"Patrick Reed",NA,71.05,1350,19,"Round3ScoringAverage",2014
126,126,"Gonzalo Fdez Castano",NA,71.06,1208,17,"Round3ScoringAverage",2014
126,126,"Justin Leonard",NA,71.06,1137,16,"Round3ScoringAverage",2014
128,128,"Sangmoon Bae",NA,71.07,1066,15,"Round3ScoringAverage",2014
129,129,"Steven Bowditch",NA,71.11,1280,18,"Round3ScoringAverage",2014
130,130,"Brice Garnett",NA,71.16,1352,19,"Round3ScoringAverage",2014
130,130,"Chris Kirk",NA,71.16,1779,25,"Round3ScoringAverage",2014
132,132,"Jonas Blixt",NA,71.17,854,12,"Round3ScoringAverage",2014
133,133,"Ken Duke",NA,71.18,1210,17,"Round3ScoringAverage",2014
134,134,"Kevin Streelman",NA,71.19,1139,16,"Round3ScoringAverage",2014
135,135,"Johnson Wagner",NA,71.2,712,10,"Round3ScoringAverage",2014
136,136,"Harris English",NA,71.21,1353,19,"Round3ScoringAverage",2014
137,137,"YE Yang",NA,71.23,926,13,"Round3ScoringAverage",2014
138,138,"KJ Choi",NA,71.28,1283,18,"Round3ScoringAverage",2014
139,139,"Aaron Baddeley",NA,71.29,998,14,"Round3ScoringAverage",2014
140,140,"James Hahn",NA,71.33,1070,15,"Round3ScoringAverage",2014
140,140,"DA Points",NA,71.33,856,12,"Round3ScoringAverage",2014
142,142,"Chad Collins",NA,71.36,785,11,"Round3ScoringAverage",2014
142,142,"Trevor Immelman",NA,71.36,999,14,"Round3ScoringAverage",2014
142,142,"Scott Stallings",NA,71.36,785,11,"Round3ScoringAverage",2014
145,145,"John Peterson",NA,71.38,571,8,"Round3ScoringAverage",2014
145,145,"Tyrone Van Aswegen",NA,71.38,1142,16,"Round3ScoringAverage",2014
147,147,"Pat Perez",NA,71.39,1285,18,"Round3ScoringAverage",2014
148,148,"Brandt Snedeker",NA,71.4,1428,20,"Round3ScoringAverage",2014
148,148,"Mike Weir",NA,71.4,714,10,"Round3ScoringAverage",2014
150,150,"Bronson La Cassie",NA,71.43,500,7,"Round3ScoringAverage",2014
151,151,"Josh Teater",NA,71.44,1286,18,"Round3ScoringAverage",2014
152,152,"Roberto Castro",NA,71.45,786,11,"Round3ScoringAverage",2014
152,152,"Michael Putnam",NA,71.45,1572,22,"Round3ScoringAverage",2014
154,154,"Mark Wilson",NA,71.5,715,10,"Round3ScoringAverage",2014
155,155,"Geoff Ogilvy",NA,71.53,1216,17,"Round3ScoringAverage",2014
156,156,"Henrik Stenson",NA,71.54,930,13,"Round3ScoringAverage",2014
157,157,"Camilo Villegas",NA,71.6,1432,20,"Round3ScoringAverage",2014
158,158,"Jim Renner",NA,71.67,430,6,"Round3ScoringAverage",2014
159,159,"John Huh",NA,71.69,1147,16,"Round3ScoringAverage",2014
159,159,"Davis Love III",NA,71.69,1147,16,"Round3ScoringAverage",2014
161,161,"Ben Curtis",NA,71.71,1004,14,"Round3ScoringAverage",2014
162,162,"Jamie Lovemark",NA,71.77,933,13,"Round3ScoringAverage",2014
163,163,"Martin Laird",NA,71.83,862,12,"Round3ScoringAverage",2014
164,164,"Greg Chalmers",NA,71.88,1222,17,"Round3ScoringAverage",2014
165,165,"Martin Flores",NA,71.89,1294,18,"Round3ScoringAverage",2014
165,165,"Lucas Glover",NA,71.89,647,9,"Round3ScoringAverage",2014
167,167,"Jim Herman",NA,71.9,719,10,"Round3ScoringAverage",2014
167,167,"Jeff Maggert",NA,71.9,719,10,"Round3ScoringAverage",2014
169,169,"Derek Ernst",NA,71.92,863,12,"Round3ScoringAverage",2014
170,170,"John Merrick",NA,71.95,1367,19,"Round3ScoringAverage",2014
171,171,"Stewart Cink",NA,72,1512,21,"Round3ScoringAverage",2014
171,171,"DH Lee",NA,72,576,8,"Round3ScoringAverage",2014
171,171,"Kyle Stanley",NA,72,1080,15,"Round3ScoringAverage",2014
174,174,"Erik Compton",NA,72.12,1226,17,"Round3ScoringAverage",2014
174,174,"Russell Henley",NA,72.12,1226,17,"Round3ScoringAverage",2014
176,176,"Boo Weekley",NA,72.6,1089,15,"Round3ScoringAverage",2014
177,177,"Kevin Tway",NA,72.78,655,9,"Round3ScoringAverage",2014
