"Scramblingfrom1020yards_RANKTHISWEEK_2007","Scramblingfrom1020yards_RANKLASTWEEK_2007","Scramblingfrom1020yards_PLAYERNAME_2007","Scramblingfrom1020yards_ROUNDS_2007","Scramblingfrom1020yards_Pct_2007","Scramblingfrom1020yards_SUCCESSES_2007","Scramblingfrom1020yards_ATTEMPTS_2007","stat_name","year"
89,89,"Ernie Els",59,64.58,62,96,"Scramblingfrom1020yards",2007
90,90,"Michael Sim",52,64.52,80,124,"Scramblingfrom1020yards",2007
91,91,"Cliff Kresge",107,64.48,167,259,"Scramblingfrom1020yards",2007
92,92,"Bart Bryant",87,64.36,121,188,"Scramblingfrom1020yards",2007
92,92,"Tim Herron",98,64.36,130,202,"Scramblingfrom1020yards",2007
94,94,"Alex Cejka",80,64.33,110,171,"Scramblingfrom1020yards",2007
95,95,"Brian Davis",101,64.32,155,241,"Scramblingfrom1020yards",2007
96,96,"Tom Lehman",62,64.29,63,98,"Scramblingfrom1020yards",2007
97,97,"Ryan Palmer",91,64.25,115,179,"Scramblingfrom1020yards",2007
98,98,"Eric Axley",107,64.2,165,257,"Scramblingfrom1020yards",2007
99,99,"Luke Donald",69,63.83,90,141,"Scramblingfrom1020yards",2007
99,99,"Duffy Waldorf",69,63.83,90,141,"Scramblingfrom1020yards",2007
101,101,"Anthony Kim",93,63.78,118,185,"Scramblingfrom1020yards",2007
102,102,"Glen Day",85,63.37,128,202,"Scramblingfrom1020yards",2007
103,103,"Dicky Pride",71,63.24,86,136,"Scramblingfrom1020yards",2007
104,104,"Camilo Villegas",82,63.23,98,155,"Scramblingfrom1020yards",2007
105,105,"Shaun Micheel",91,63.03,104,165,"Scramblingfrom1020yards",2007
105,105,"Steve Wheatcroft",73,63.03,104,165,"Scramblingfrom1020yards",2007
107,107,"Gavin Coles",87,62.93,146,232,"Scramblingfrom1020yards",2007
108,108,"Stewart Cink",91,62.82,98,156,"Scramblingfrom1020yards",2007
109,109,"Charles Howell III",89,62.76,91,145,"Scramblingfrom1020yards",2007
110,110,"Ben Curtis",80,62.64,114,182,"Scramblingfrom1020yards",2007
111,111,"Jason Schultz",63,62.42,98,157,"Scramblingfrom1020yards",2007
112,112,"Jeff Overton",60,62.4,78,125,"Scramblingfrom1020yards",2007
113,113,"Kenny Perry",83,62.37,121,194,"Scramblingfrom1020yards",2007
114,114,"Carl Pettersson",111,62.35,154,247,"Scramblingfrom1020yards",2007
115,115,"Jim Rutledge",59,62.31,81,130,"Scramblingfrom1020yards",2007
116,116,"Anders Hansen",55,62.22,56,90,"Scramblingfrom1020yards",2007
117,117,"Chris Tidland",59,62.12,82,132,"Scramblingfrom1020yards",2007
118,118,"JJ Henry",86,62,93,150,"Scramblingfrom1020yards",2007
119,119,"Kevin Sutherland",85,61.94,96,155,"Scramblingfrom1020yards",2007
120,120,"Joe Ogilvie",102,61.89,151,244,"Scramblingfrom1020yards",2007
121,121,"Craig Barlow",52,61.86,73,118,"Scramblingfrom1020yards",2007
122,122,"Steve Allan",63,61.84,94,152,"Scramblingfrom1020yards",2007
122,122,"Richard Johnson",93,61.84,141,228,"Scramblingfrom1020yards",2007
122,122,"Vaughn Taylor",91,61.84,128,207,"Scramblingfrom1020yards",2007
125,125,"Fred Funk",65,61.81,89,144,"Scramblingfrom1020yards",2007
126,126,"Jason Gore",86,61.61,130,211,"Scramblingfrom1020yards",2007
127,127,"Paul Goydos",60,61.54,80,130,"Scramblingfrom1020yards",2007
128,128,"Chris Couch",76,61.5,123,200,"Scramblingfrom1020yards",2007
129,129,"Michael Boyd",61,61.39,97,158,"Scramblingfrom1020yards",2007
130,130,"Pat Perez",84,61.33,92,150,"Scramblingfrom1020yards",2007
131,131,"Kyle Reifers",71,61.29,95,155,"Scramblingfrom1020yards",2007
132,132,"Boo Weekley",101,61.21,131,214,"Scramblingfrom1020yards",2007
133,133,"Frank Lickliter II",95,61.11,132,216,"Scramblingfrom1020yards",2007
133,133,"John Senden",97,61.11,110,180,"Scramblingfrom1020yards",2007
135,135,"Nick Watney",87,60.96,114,187,"Scramblingfrom1020yards",2007
136,136,"Michael Allen",74,60.9,95,156,"Scramblingfrom1020yards",2007
137,137,"Johnson Wagner",97,60.89,123,202,"Scramblingfrom1020yards",2007
138,138,"Paul Gow",70,60.87,84,138,"Scramblingfrom1020yards",2007
139,139,"Rich Beem",89,60.67,108,178,"Scramblingfrom1020yards",2007
140,140,"Brett Wetterich",88,60.63,97,160,"Scramblingfrom1020yards",2007
141,141,"Stephen Ames",81,60.61,100,165,"Scramblingfrom1020yards",2007
142,142,"Brett Quigley",79,60.59,103,170,"Scramblingfrom1020yards",2007
143,143,"Tom Johnson",74,60.49,98,162,"Scramblingfrom1020yards",2007
144,144,"Charley Hoffman",97,60.37,131,217,"Scramblingfrom1020yards",2007
145,145,"Mark Calcavecchia",93,60.29,123,204,"Scramblingfrom1020yards",2007
146,146,"Robert Allenby",90,60.24,100,166,"Scramblingfrom1020yards",2007
147,147,"Mathias Gronberg",95,59.75,144,241,"Scramblingfrom1020yards",2007
147,147,"Will Ma Kenzie",100,59.75,144,241,"Scramblingfrom1020yards",2007
149,149,"Mike Weir",82,59.71,83,139,"Scramblingfrom1020yards",2007
150,150,"Cameron Beckman",96,59.69,114,191,"Scramblingfrom1020yards",2007
151,151,"Mathew Goggin",97,59.62,127,213,"Scramblingfrom1020yards",2007
152,152,"Ryan Armour",107,59.47,135,227,"Scramblingfrom1020yards",2007
153,153,"Davis Love III",66,59.44,85,143,"Scramblingfrom1020yards",2007
154,154,"Jeff Maggert",79,59.34,108,182,"Scramblingfrom1020yards",2007
155,155,"Harrison Frazar",88,59.12,107,181,"Scramblingfrom1020yards",2007
156,156,"Chad Campbell",96,59.09,104,176,"Scramblingfrom1020yards",2007
157,157,"Tripp Isenhour",86,58.85,113,192,"Scramblingfrom1020yards",2007
158,158,"Jeff Gove",103,58.71,118,201,"Scramblingfrom1020yards",2007
159,159,"Troy Matteson",87,58.57,123,210,"Scramblingfrom1020yards",2007
160,160,"Daisuke Maruyama",86,58.54,120,205,"Scramblingfrom1020yards",2007
161,161,"Justin Rose",63,58.33,56,96,"Scramblingfrom1020yards",2007
162,162,"Tom Byrum",50,58.16,57,98,"Scramblingfrom1020yards",2007
163,163,"Parker McLachlin",83,57.81,111,192,"Scramblingfrom1020yards",2007
164,164,"Jaco Van Zyl",51,57.72,71,123,"Scramblingfrom1020yards",2007
165,165,"Ted Purdy",102,57.71,116,201,"Scramblingfrom1020yards",2007
166,166,"Greg Owen",81,57.63,102,177,"Scramblingfrom1020yards",2007
167,167,"Tommy Armour III",81,57.42,89,155,"Scramblingfrom1020yards",2007
168,168,"Todd Hamilton",76,57.31,98,171,"Scramblingfrom1020yards",2007
169,169,"Adam Scott",69,57.26,71,124,"Scramblingfrom1020yards",2007
170,170,"Jerry Kelly",101,57.22,107,187,"Scramblingfrom1020yards",2007
171,171,"DJ Brigman",67,57.14,76,133,"Scramblingfrom1020yards",2007
172,172,"Jeff Quinney",95,57,118,207,"Scramblingfrom1020yards",2007
173,173,"Joey Sindelar",75,56.71,93,164,"Scramblingfrom1020yards",2007
174,174,"Jason Bohn",57,56.67,85,150,"Scramblingfrom1020yards",2007
175,175,"Bob Tway",103,56.19,127,226,"Scramblingfrom1020yards",2007
176,176,"Rocco Mediate",72,56.17,91,162,"Scramblingfrom1020yards",2007
177,177,"Kent Jones",97,56.06,111,198,"Scramblingfrom1020yards",2007
178,178,"John Daly",59,55.88,76,136,"Scramblingfrom1020yards",2007
179,179,"Bubba Dickerson",51,55.86,62,111,"Scramblingfrom1020yards",2007
180,180,"Hunter Mahan",91,55.56,90,162,"Scramblingfrom1020yards",2007
181,181,"Joe Durant",88,55.43,97,175,"Scramblingfrom1020yards",2007
182,182,"Jay Williamson",50,55.38,72,130,"Scramblingfrom1020yards",2007
183,183,"Billy Andrade",88,54.67,117,214,"Scramblingfrom1020yards",2007
184,184,"Michael Putnam",96,54.21,103,190,"Scramblingfrom1020yards",2007
185,185,"Charles Warren",101,54.15,124,229,"Scramblingfrom1020yards",2007
186,186,"Scott Gutschewski",67,54.02,94,174,"Scramblingfrom1020yards",2007
187,187,"Kevin Stadler",95,53.93,103,191,"Scramblingfrom1020yards",2007
188,188,"Darron Stiles",65,53.79,71,132,"Scramblingfrom1020yards",2007
189,189,"Robert Garrigus",95,53.66,110,205,"Scramblingfrom1020yards",2007
190,190,"Paul Stankowski",52,53.21,58,109,"Scramblingfrom1020yards",2007
191,191,"Robert Gamez",88,52.72,97,184,"Scramblingfrom1020yards",2007
192,192,"Jeff Sluman",60,52.42,65,124,"Scramblingfrom1020yards",2007
193,193,"David Branshaw",83,52.36,100,191,"Scramblingfrom1020yards",2007
194,194,"JB Holmes",71,51.97,79,152,"Scramblingfrom1020yards",2007
195,195,"Brendon de Jonge",76,50,77,154,"Scramblingfrom1020yards",2007
196,196,"Matt Hendrix",63,44.68,63,141,"Scramblingfrom1020yards",2007
