"Par4Performance_RANKTHISWEEK_2011","Par4Performance_RANKLASTWEEK_2011","Par4Performance_PLAYERNAME_2011","Par4Performance_ROUNDS_2011","Par4Performance_STATUS_2011","Par4Performance_PAR4AVG_2011","Par4Performance_TOTALPAR_2011","stat_name","year"
59,59,"Greg Chalmers",88,27,4.03,3836,"Par4Performance",2011
61,61,"Steve Elkington",50,28,4.05,2112,"Par4Performance",2011
61,61,"Nick OHern",89,28,4.03,3840,"Par4Performance",2011
63,63,"JJ Henry",96,29,4.03,4124,"Par4Performance",2011
63,63,"Steve Marino",76,29,4.04,3284,"Par4Performance",2011
63,63,"George McNeill",69,29,4.04,3004,"Par4Performance",2011
63,63,"Rory Sabbatini",85,29,4.03,3692,"Par4Performance",2011
67,67,"Jonathan Byrd",83,30,4.03,3596,"Par4Performance",2011
67,67,"Brian Gay",90,30,4.03,3920,"Par4Performance",2011
67,67,"Davis Love III",70,30,4.04,3088,"Par4Performance",2011
67,67,"Scott McCarron",65,30,4.04,2840,"Par4Performance",2011
67,67,"Graeme McDowell",50,30,4.06,2068,"Par4Performance",2011
67,67,"Aron Price",58,30,4.05,2564,"Par4Performance",2011
73,73,"Kris Blanks",92,31,4.03,3980,"Par4Performance",2011
73,73,"JB Holmes",57,31,4.05,2256,"Par4Performance",2011
73,73,"Chez Reavie",92,31,4.03,3968,"Par4Performance",2011
73,73,"Vijay Singh",79,31,4.04,3436,"Par4Performance",2011
77,77,"Ben Curtis",66,32,4.04,2904,"Par4Performance",2011
77,77,"Ian Poulter",52,32,4.06,2260,"Par4Performance",2011
79,79,"Robert Garrigus",83,33,4.04,3600,"Par4Performance",2011
79,79,"Bill Lunde",92,33,4.03,3924,"Par4Performance",2011
81,81,"Jason Day",76,34,4.04,3228,"Par4Performance",2011
81,81,"David Mathis",83,34,4.04,3640,"Par4Performance",2011
83,83,"Charley Hoffman",93,35,4.04,3924,"Par4Performance",2011
83,83,"Andres Romero",77,35,4.04,3380,"Par4Performance",2011
85,85,"Matt Jones",71,36,4.05,2992,"Par4Performance",2011
86,86,"Jason Bohn",74,37,4.05,3216,"Par4Performance",2011
86,86,"Johnson Wagner",81,37,4.04,3568,"Par4Performance",2011
88,88,"Cameron Beckman",71,38,4.05,3088,"Par4Performance",2011
88,88,"Tim Herron",85,38,4.04,3736,"Par4Performance",2011
88,88,"Jerry Kelly",85,38,4.04,3788,"Par4Performance",2011
91,91,"Trevor Immelman",84,39,4.04,3680,"Par4Performance",2011
91,91,"Sung Kang",63,39,4.06,2752,"Par4Performance",2011
91,91,"Heath Slocum",89,39,4.04,3880,"Par4Performance",2011
91,91,"Kyle Stanley",98,39,4.04,4268,"Par4Performance",2011
91,91,"Michael Thompson",79,39,4.05,3452,"Par4Performance",2011
91,91,"Charlie Wi",83,39,4.04,3604,"Par4Performance",2011
97,97,"Angel Cabrera",50,40,4.07,2160,"Par4Performance",2011
97,97,"Alex Cejka",59,40,4.06,2468,"Par4Performance",2011
99,99,"Robert Allenby",84,42,4.05,3660,"Par4Performance",2011
99,99,"Lee Janzen",62,42,4.06,2680,"Par4Performance",2011
99,99,"Scott Piercy",78,42,4.05,3396,"Par4Performance",2011
102,102,"Paul Goydos",81,43,4.05,3476,"Par4Performance",2011
102,102,"Ryan Palmer",82,43,4.05,3444,"Par4Performance",2011
104,104,"Dean Wilson",62,44,4.07,2648,"Par4Performance",2011
105,105,"Chris DiMarco",93,45,4.04,4048,"Par4Performance",2011
105,105,"Ryuji Imada",83,45,4.05,3608,"Par4Performance",2011
105,105,"Matt McQuillan",59,45,4.07,2576,"Par4Performance",2011
108,108,"Stewart Cink",72,46,4.06,2968,"Par4Performance",2011
108,108,"Jim Renner",65,46,4.07,2808,"Par4Performance",2011
108,108,"Mark Wilson",89,46,4.05,3788,"Par4Performance",2011
111,111,"Ricky Barnes",78,47,4.05,3440,"Par4Performance",2011
111,111,"Joe Durant",71,47,4.06,3076,"Par4Performance",2011
111,111,"DA Points",89,47,4.05,3848,"Par4Performance",2011
114,114,"Michael Bradley",74,48,4.06,3232,"Par4Performance",2011
114,114,"Keegan Bradley",91,48,4.05,3968,"Par4Performance",2011
114,114,"Nathan Green",81,48,4.05,3552,"Par4Performance",2011
114,114,"Jeff Overton",92,48,4.05,4008,"Par4Performance",2011
114,114,"Michael Putnam",67,48,4.07,2920,"Par4Performance",2011
114,114,"Jhonattan Vegas",84,48,4.05,3668,"Par4Performance",2011
120,120,"Kevin Chappell",78,49,4.06,3372,"Par4Performance",2011
120,120,"Harrison Frazar",58,49,4.08,2572,"Par4Performance",2011
120,120,"Jimmy Walker",79,49,4.06,3492,"Par4Performance",2011
120,120,"Boo Weekley",66,49,4.07,2872,"Par4Performance",2011
124,124,"Ernie Els",71,50,4.07,3044,"Par4Performance",2011
124,124,"Paul Stankowski",78,50,4.06,3384,"Par4Performance",2011
124,124,"Vaughn Taylor",89,50,4.05,3856,"Par4Performance",2011
124,124,"Garrett Willis",71,50,4.06,3080,"Par4Performance",2011
128,128,"Joseph Bramlett",73,51,4.06,3160,"Par4Performance",2011
128,128,"Jim Herman",69,51,4.07,2984,"Par4Performance",2011
128,128,"Justin Leonard",82,51,4.06,3544,"Par4Performance",2011
128,128,"Kevin Na",84,51,4.06,3616,"Par4Performance",2011
132,132,"James Driscoll",71,52,4.07,3060,"Par4Performance",2011
132,132,"Andres Gonzales",60,52,4.08,2620,"Par4Performance",2011
132,132,"Kent Jones",76,52,4.06,3360,"Par4Performance",2011
132,132,"Chris Riley",76,52,4.06,3280,"Par4Performance",2011
132,132,"Kevin Stadler",88,52,4.06,3756,"Par4Performance",2011
137,137,"JP Hayes",56,54,4.09,2372,"Par4Performance",2011
137,137,"YE Yang",63,54,4.08,2620,"Par4Performance",2011
139,139,"Billy Horschel",75,55,4.07,3232,"Par4Performance",2011
139,139,"Kevin Kisner",70,55,4.07,3048,"Par4Performance",2011
141,141,"Marc Leishman",87,56,4.06,3772,"Par4Performance",2011
141,141,"Ben Martin",74,56,4.07,3184,"Par4Performance",2011
141,141,"Marc Turnesa",54,56,4.1,2336,"Par4Performance",2011
144,144,"Tommy Gainey",104,57,4.05,4536,"Par4Performance",2011
144,144,"Camilo Villegas",69,57,4.08,2984,"Par4Performance",2011
146,146,"Anthony Kim",72,58,4.07,3172,"Par4Performance",2011
146,146,"Roland Thatcher",67,58,4.08,2888,"Par4Performance",2011
146,146,"DJ Trahan",91,58,4.06,3972,"Par4Performance",2011
149,149,"Tim Petrovic",88,59,4.06,3792,"Par4Performance",2011
150,150,"Michael Connell",76,60,4.07,3336,"Par4Performance",2011
151,151,"Jim Furyk",87,63,4.07,3796,"Par4Performance",2011
151,151,"Lucas Glover",74,63,4.08,3264,"Par4Performance",2011
153,153,"David Duval",67,64,4.09,2864,"Par4Performance",2011
153,153,"Cameron Tringale",110,64,4.05,4816,"Par4Performance",2011
155,155,"Sean OHair",71,65,4.08,3136,"Par4Performance",2011
156,156,"Will Strickler",51,67,4.12,2224,"Par4Performance",2011
157,157,"Stuart Appleby",65,69,4.1,2860,"Par4Performance",2011
157,157,"Rocco Mediate",53,69,4.12,2260,"Par4Performance",2011
157,157,"Nate Smith",66,69,4.1,2864,"Par4Performance",2011
160,160,"Tag Ridings",87,70,4.07,3792,"Par4Performance",2011
160,160,"Josh Teater",104,70,4.06,4524,"Par4Performance",2011
162,162,"Richard Johnson",64,72,4.1,2772,"Par4Performance",2011
163,163,"Matt Bettencourt",84,73,4.08,3668,"Par4Performance",2011
163,163,"Tom Gillis",55,73,4.12,2488,"Par4Performance",2011
163,163,"Scott Gutschewski",67,73,4.1,2896,"Par4Performance",2011
166,166,"Scott Stallings",84,76,4.08,3640,"Par4Performance",2011
167,167,"Bobby Gates",82,79,4.09,3504,"Par4Performance",2011
167,167,"Alexandre Rocha",65,79,4.11,2864,"Par4Performance",2011
169,169,"Arjun Atwal",91,80,4.08,3996,"Par4Performance",2011
169,169,"Justin Hicks",60,80,4.12,2628,"Par4Performance",2011
169,169,"Troy Merritt",63,80,4.12,2728,"Par4Performance",2011
172,172,"Rich Beem",53,83,4.15,2276,"Par4Performance",2011
173,173,"Steve Flesch",88,84,4.09,3884,"Par4Performance",2011
173,173,"Shaun Micheel",77,84,4.1,3328,"Par4Performance",2011
175,175,"Alex Prugh",82,85,4.1,3520,"Par4Performance",2011
176,176,"Steven Bowditch",86,86,4.09,3752,"Par4Performance",2011
176,176,"Daniel Summerhays",75,86,4.11,3224,"Par4Performance",2011
178,178,"Brendan Steele",89,88,4.09,3848,"Par4Performance",2011
179,179,"Fabian Gomez",84,89,4.1,3600,"Par4Performance",2011
180,180,"Colt Knost",80,91,4.1,3488,"Par4Performance",2011
181,181,"Derek Lamely",65,97,4.14,2792,"Par4Performance",2011
182,182,"Bio Kim",71,98,4.13,3056,"Par4Performance",2011
183,183,"DJ Brigman",67,102,4.14,2952,"Par4Performance",2011
183,183,"Martin Piller",63,102,4.15,2728,"Par4Performance",2011
185,185,"Jarrod Lyle",83,103,4.11,3584,"Par4Performance",2011
186,186,"Zack Miller",86,106,4.11,3704,"Par4Performance",2011
