"Total1Putts510_RANKTHISWEEK_2008","Total1Putts510_RANKLASTWEEK_2008","Total1Putts510_PLAYERNAME_2008","Total1Putts510_ROUNDS_2008","Total1Putts510_TOTAL_2008","Total1Putts510_TOTALFORALLDISTANCES_2008","Total1Putts510_PCTOFALL1PUTTS_2008","stat_name","year"
168,168,"Shigeki Maruyama",50,95,307,30.9,"Total1Putts510",2008
168,168,"Ted Purdy",68,95,367,25.9,"Total1Putts510",2008
171,171,"Paul Claxton",63,92,321,28.7,"Total1Putts510",2008
172,172,"Glen Day",64,91,389,23.4,"Total1Putts510",2008
172,172,"Bob Sowards",61,91,346,26.3,"Total1Putts510",2008
175,175,"Stephen Leaney",53,89,307,29,"Total1Putts510",2008
175,175,"Kyle Thompson",70,89,375,23.7,"Total1Putts510",2008
177,177,"Tom Scherrer",56,88,302,29.1,"Total1Putts510",2008
178,178,"Harrison Frazar",73,87,389,22.4,"Total1Putts510",2008
179,179,"Trevor Immelman",70,85,338,25.1,"Total1Putts510",2008
180,180,"Retief Goosen",59,83,305,27.2,"Total1Putts510",2008
180,180,"David Lutterus",59,83,323,25.7,"Total1Putts510",2008
182,182,"Geoff Ogilvy",65,81,344,23.5,"Total1Putts510",2008
183,183,"Alejandro Canizares",52,79,293,27,"Total1Putts510",2008
184,184,"Gavin Coles",54,77,302,25.5,"Total1Putts510",2008
184,184,"Ron Whittaker",54,77,255,30.2,"Total1Putts510",2008
186,186,"Travis Perkins",53,76,266,28.6,"Total1Putts510",2008
187,187,"Brandt Jobe",52,73,296,24.7,"Total1Putts510",2008
187,187,"Ian Poulter",51,73,269,27.1,"Total1Putts510",2008
189,189,"Chris Riley",51,68,305,22.3,"Total1Putts510",2008
190,190,"Angel Cabrera",55,63,259,24.3,"Total1Putts510",2008
191,191,"Tommy Gainey",60,62,288,21.5,"Total1Putts510",2008
191,191,"Tom Lehman",51,62,262,23.7,"Total1Putts510",2008
193,193,"Paul Casey",55,60,233,25.8,"Total1Putts510",2008
194,194,"Jeff Gove",50,58,271,21.4,"Total1Putts510",2008
194,194,"Padraig Harrington",52,58,260,22.3,"Total1Putts510",2008
196,196,"Ernie Els",51,55,258,21.3,"Total1Putts510",2008
197,197,"Adam Scott",51,54,245,22,"Total1Putts510",2008
