"OfficialWorldGolfRanking_RANKTHISWEEK_2010","OfficialWorldGolfRanking_RANKLASTWEEK_2010","OfficialWorldGolfRanking_PLAYERNAME_2010","OfficialWorldGolfRanking_EVENTS_2010","OfficialWorldGolfRanking_AVGPOINTS_2010","OfficialWorldGolfRanking_TOTALPOINTS_2010","OfficialWorldGolfRanking_POINTSLOST_2010","OfficialWorldGolfRanking_POINTSGAINED_2010","OfficialWorldGolfRanking_COUNTRY_2010","stat_name","year"
248,NA,"Spencer Levin",58,0.74,42.99,-27.97,46.25,NA,"OfficialWorldGolfRanking",2010
249,NA,"Kazuhiro Yamashita",47,0.74,34.82,-28.88,17.79,NA,"OfficialWorldGolfRanking",2010
250,NA,"Thomas Levet",49,0.73,35.86,-54.54,18.13,NA,"OfficialWorldGolfRanking",2010
251,NA,"Cameron Beckman",51,0.73,37.15,-43.33,40.77,NA,"OfficialWorldGolfRanking",2010
252,NA,"Graeme Storm",58,0.73,42.23,-48.72,29.69,NA,"OfficialWorldGolfRanking",2010
253,NA,"Martin Wiegele",46,0.72,33.18,-10.26,35.81,NA,"OfficialWorldGolfRanking",2010
254,NA,"Matt Haines",40,0.72,28.83,-1.35,30.18,NA,"OfficialWorldGolfRanking",2010
255,NA,"Bill Lunde",57,0.72,41.02,-31.98,36.66,NA,"OfficialWorldGolfRanking",2010
256,NA,"Peter Senior",40,0.71,28.4,-8.98,27.78,NA,"OfficialWorldGolfRanking",2010
257,NA,"Marcel Siem",55,0.71,38.99,-29.69,32.21,NA,"OfficialWorldGolfRanking",2010
258,NA,"Daniel Summerhays",53,0.71,37.56,-12.64,39.39,NA,"OfficialWorldGolfRanking",2010
259,NA,"Woody Austin",53,0.71,37.5,-57.24,25.94,NA,"OfficialWorldGolfRanking",2010
260,NA,"Matt Bettencourt",58,0.71,40.97,-48.16,33.23,NA,"OfficialWorldGolfRanking",2010
261,NA,"Jimmy Walker",52,0.7,36.56,-21.27,36.21,NA,"OfficialWorldGolfRanking",2010
262,NA,"Joel Sjoholm",44,0.7,30.85,-8.09,31.33,NA,"OfficialWorldGolfRanking",2010
263,NA,"Kris Blanks",58,0.7,40.47,-24.89,46.14,NA,"OfficialWorldGolfRanking",2010
264,NA,"Tag Ridings",47,0.7,32.77,-20,34.79,NA,"OfficialWorldGolfRanking",2010
265,NA,"Azuma Yano",55,0.7,38.23,-57.77,21.34,NA,"OfficialWorldGolfRanking",2010
266,NA,"Trevor Immelman",40,0.69,27.72,-56.37,30.13,NA,"OfficialWorldGolfRanking",2010
267,NA,"Shiv Kapur",58,0.69,39.89,-30.11,21.17,NA,"OfficialWorldGolfRanking",2010
268,NA,"Fabian Gomez",46,0.69,31.55,-25.97,30.24,NA,"OfficialWorldGolfRanking",2010
269,NA,"Aaron Baddeley",54,0.68,36.52,-51,30.06,NA,"OfficialWorldGolfRanking",2010
270,NA,"Rich Bland",53,0.67,35.7,-31.08,32.84,NA,"OfficialWorldGolfRanking",2010
271,NA,"David Smail",45,0.67,30.25,-57.64,14.24,NA,"OfficialWorldGolfRanking",2010
272,NA,"Dean Wilson",47,0.67,31.5,-28.07,30.01,NA,"OfficialWorldGolfRanking",2010
273,NA,"Hirofumi Miyase",48,0.67,32.16,-22.64,18.94,NA,"OfficialWorldGolfRanking",2010
274,NA,"Keith Horne",44,0.67,29.27,-21.24,29.06,NA,"OfficialWorldGolfRanking",2010
275,NA,"Peter Whiteford",54,0.66,35.68,-22.87,31.21,NA,"OfficialWorldGolfRanking",2010
276,NA,"Tom Lehman",40,0.66,26.42,-26.29,24.14,NA,"OfficialWorldGolfRanking",2010
277,NA,"Chris Stroud",56,0.66,36.96,-26.22,34.65,NA,"OfficialWorldGolfRanking",2010
278,NA,"David Mathis",52,0.66,34.29,-20.91,31.32,NA,"OfficialWorldGolfRanking",2010
279,NA,"Wen Tang Lin",40,0.66,26.34,-47.25,15.28,NA,"OfficialWorldGolfRanking",2010
280,NA,"Oliver Fisher",57,0.66,37.35,-31.71,41.29,NA,"OfficialWorldGolfRanking",2010
281,NA,"Roland Thatcher",44,0.65,28.75,-18.93,21.87,NA,"OfficialWorldGolfRanking",2010
282,NA,"Martin Piller",51,0.65,33.3,-15.32,37.85,NA,"OfficialWorldGolfRanking",2010
283,NA,"Tetsuya Haraguchi",49,0.65,31.91,-16.71,26.3,NA,"OfficialWorldGolfRanking",2010
284,NA,"Kunihiro Kamii",48,0.65,31.17,-18.54,26.53,NA,"OfficialWorldGolfRanking",2010
285,NA,"Marcus Both",44,0.65,28.57,-21.86,13.24,NA,"OfficialWorldGolfRanking",2010
286,NA,"Hyung Sung Kim",47,0.65,30.49,-18.42,22.02,NA,"OfficialWorldGolfRanking",2010
287,NA,"Stephen Dodd",50,0.65,32.42,-31.26,28.06,NA,"OfficialWorldGolfRanking",2010
288,NA,"Bob Estes",49,0.65,31.76,-39.51,26.52,NA,"OfficialWorldGolfRanking",2010
289,NA,"Niclas Fasth",55,0.64,35.45,-38.66,26.14,NA,"OfficialWorldGolfRanking",2010
290,NA,"Nate Smith",48,0.64,30.5,-9.21,29.06,NA,"OfficialWorldGolfRanking",2010
291,NA,"Kim Hyung Tae",41,0.64,26.05,-9.55,25.92,NA,"OfficialWorldGolfRanking",2010
292,NA,"Hennie Otto",55,0.63,34.8,-35.92,35.8,NA,"OfficialWorldGolfRanking",2010
293,NA,"Toru Suzuki",48,0.63,30.35,-31.34,11.02,NA,"OfficialWorldGolfRanking",2010
294,NA,"Scott Strange",49,0.63,30.93,-57,4.92,NA,"OfficialWorldGolfRanking",2010
295,NA,"Joe Affrunti",40,0.63,25.12,-1.94,25.09,NA,"OfficialWorldGolfRanking",2010
296,NA,"Mamo Osanai",40,0.62,24.95,-10.19,25.58,NA,"OfficialWorldGolfRanking",2010
297,NA,"Kaname Yokoo",51,0.62,31.4,-36.25,17.48,NA,"OfficialWorldGolfRanking",2010
298,NA,"Chris Tidland",47,0.62,28.93,-34.05,18.87,NA,"OfficialWorldGolfRanking",2010
299,NA,"Richard Finch",54,0.61,32.95,-35.6,39.22,NA,"OfficialWorldGolfRanking",2010
300,NA,"Matt Every",45,0.61,27.34,-25.38,20.21,NA,"OfficialWorldGolfRanking",2010
301,NA,"Robert Dinwiddie",52,0.61,31.51,-24.53,34.4,NA,"OfficialWorldGolfRanking",2010
302,NA,"Alexandre Kaleka",40,0.6,24.14,-10.36,21.66,NA,"OfficialWorldGolfRanking",2010
303,NA,"Hiroshi Iwata",50,0.6,30.12,-23.25,26.49,NA,"OfficialWorldGolfRanking",2010
304,NA,"Brandt Jobe",47,0.6,28.29,-23.31,24.76,NA,"OfficialWorldGolfRanking",2010
305,NA,"Udorn Duangdecha",40,0.6,24.02,-9.43,17.89,NA,"OfficialWorldGolfRanking",2010
306,NA,"Mathew Goggin",58,0.6,34.8,-88.72,21.19,NA,"OfficialWorldGolfRanking",2010
307,NA,"Daehyun Kim",40,0.6,23.98,-12.95,22.02,NA,"OfficialWorldGolfRanking",2010
308,NA,"John Merrick",58,0.6,34.72,-54.23,26.72,NA,"OfficialWorldGolfRanking",2010
309,NA,"Jeff Maggert",56,0.6,33.48,-24.71,36.22,NA,"OfficialWorldGolfRanking",2010
310,NA,"Robert Coles",49,0.6,29.27,-26.1,23.63,NA,"OfficialWorldGolfRanking",2010
311,NA,"Nick Dougherty",53,0.6,31.55,-56.93,15.66,NA,"OfficialWorldGolfRanking",2010
312,NA,"Peter Karmis",40,0.59,23.66,-4.09,24.08,NA,"OfficialWorldGolfRanking",2010
313,NA,"Charles Edouard Russo",43,0.59,25.43,-8.29,25.09,NA,"OfficialWorldGolfRanking",2010
314,NA,"Andreas Harto",40,0.59,23.48,-0.52,24,NA,"OfficialWorldGolfRanking",2010
315,NA,"Briny Baird",56,0.59,32.82,-55.28,31.76,NA,"OfficialWorldGolfRanking",2010
316,NA,"Taichi Teshima",45,0.59,26.35,-30.06,20.83,NA,"OfficialWorldGolfRanking",2010
317,NA,"Pelle Edberg",55,0.59,32.2,-25.52,27.71,NA,"OfficialWorldGolfRanking",2010
318,NA,"Toshinori Muto",46,0.58,26.87,-40.49,11.52,NA,"OfficialWorldGolfRanking",2010
319,NA,"Shigeru Nonaka",47,0.58,27.22,-8.42,23.6,NA,"OfficialWorldGolfRanking",2010
320,NA,"Scott Hend",51,0.58,29.52,-22.09,21.1,NA,"OfficialWorldGolfRanking",2010
321,NA,"Joe Durant",41,0.58,23.69,-14.6,26.93,NA,"OfficialWorldGolfRanking",2010
322,NA,"Adam Bland",54,0.58,31.2,-16.15,26.4,NA,"OfficialWorldGolfRanking",2010
323,NA,"Steven Bowditch",50,0.58,28.83,-4.45,26.31,NA,"OfficialWorldGolfRanking",2010
324,NA,"Lee Slattery",53,0.57,30.37,-14.69,28.86,NA,"OfficialWorldGolfRanking",2010
325,NA,"Scott Gutschewski",47,0.57,26.82,-13.84,28.1,NA,"OfficialWorldGolfRanking",2010
326,NA,"James Hahn",40,0.57,22.7,-12.31,18.65,NA,"OfficialWorldGolfRanking",2010
327,NA,"Cho Minjun",40,0.56,22.53,-1.49,24.02,NA,"OfficialWorldGolfRanking",2010
328,NA,"Carlos Del Moral",47,0.56,26.31,-13.91,23.84,NA,"OfficialWorldGolfRanking",2010
329,NA,"Ricardo Gonzalez",49,0.56,27.39,-38.88,14.32,NA,"OfficialWorldGolfRanking",2010
330,NA,"David Hearn",43,0.56,24.01,-7.54,26.46,NA,"OfficialWorldGolfRanking",2010
331,NA,"Rafael Echenique",58,0.56,32.29,-27.69,25.31,NA,"OfficialWorldGolfRanking",2010
332,NA,"Mitsuhiro Tateyama",44,0.56,24.44,-11.96,20.42,NA,"OfficialWorldGolfRanking",2010
333,NA,"Keegan Bradley",40,0.55,22.09,-0.91,23.01,NA,"OfficialWorldGolfRanking",2010
334,NA,"Tano Goya",55,0.55,30.34,-38.7,24.06,NA,"OfficialWorldGolfRanking",2010
334,NA,"Colt Knost",53,0.55,29.24,-16.2,29.44,NA,"OfficialWorldGolfRanking",2010
336,NA,"Julio Zapata",40,0.55,21.94,-9.22,26.46,NA,"OfficialWorldGolfRanking",2010
337,NA,"Chan Yihshin",40,0.55,21.83,-12.55,12.61,NA,"OfficialWorldGolfRanking",2010
338,NA,"Rod Pampling",58,0.54,31.49,-75.9,12.48,NA,"OfficialWorldGolfRanking",2010
339,NA,"Michael Connell",40,0.54,21.7,-3.81,25.51,NA,"OfficialWorldGolfRanking",2010
340,NA,"Kyung Nam Kang",40,0.54,21.63,-5.92,21.99,NA,"OfficialWorldGolfRanking",2010
341,NA,"Alessandro Tadini",52,0.54,28.06,-24.95,25.28,NA,"OfficialWorldGolfRanking",2010
342,NA,"Richard McEvoy",53,0.53,28.34,-22.82,22.1,NA,"OfficialWorldGolfRanking",2010
343,NA,"Peter Gustafsson",46,0.53,24.56,-11.21,25.48,NA,"OfficialWorldGolfRanking",2010
344,NA,"BJ Staten",41,0.53,21.71,-9.37,20.77,NA,"OfficialWorldGolfRanking",2010
345,NA,"Tom Pernice Jr",48,0.53,25.28,-26.64,22.68,NA,"OfficialWorldGolfRanking",2010
346,NA,"Christian Cevaer",51,0.53,26.83,-36.49,13.78,NA,"OfficialWorldGolfRanking",2010
347,NA,"Scott McCarron",56,0.52,29.3,-36.97,22.3,NA,"OfficialWorldGolfRanking",2010
348,NA,"Jarrod Lyle",53,0.52,27.72,-24.13,28.07,NA,"OfficialWorldGolfRanking",2010
349,NA,"Jaco Van Zyl",40,0.52,20.87,-17.73,22.86,NA,"OfficialWorldGolfRanking",2010
350,NA,"Michael Putnam",50,0.52,26.07,-6.81,27.01,NA,"OfficialWorldGolfRanking",2010
351,NA,"Mark Foster",58,0.52,30.05,-26.91,25.8,NA,"OfficialWorldGolfRanking",2010
352,NA,"Michael Hoey",54,0.52,27.81,-33.86,23.37,NA,"OfficialWorldGolfRanking",2010
353,NA,"Brett Quigley",58,0.51,29.82,-45.4,22.3,NA,"OfficialWorldGolfRanking",2010
354,NA,"SK Ho",46,0.51,23.53,-27.87,20.36,NA,"OfficialWorldGolfRanking",2010
355,NA,"Shinichi Yokota",47,0.51,23.96,-4.81,21.83,NA,"OfficialWorldGolfRanking",2010
356,NA,"Kyle Stanley",40,0.51,20.3,-7.99,18.73,NA,"OfficialWorldGolfRanking",2010
357,NA,"Lee Janzen",49,0.5,24.54,-29.77,18.31,NA,"OfficialWorldGolfRanking",2010
358,NA,"Yusaku Miyazato",46,0.5,22.96,-22.34,13.79,NA,"OfficialWorldGolfRanking",2010
359,NA,"Pablo Larrazabal",58,0.5,28.81,-36.99,29.49,NA,"OfficialWorldGolfRanking",2010
360,NA,"Paul Waring",46,0.5,22.83,-21.13,22.04,NA,"OfficialWorldGolfRanking",2010
361,NA,"Andre Stolz",40,0.49,19.67,-4.13,19.93,NA,"OfficialWorldGolfRanking",2010
362,NA,"Michiel Bothma",40,0.49,19.57,-14.06,22.91,NA,"OfficialWorldGolfRanking",2010
363,NA,"Scott Piercy",57,0.49,27.79,-43.72,22.25,NA,"OfficialWorldGolfRanking",2010
364,NA,"Juvic Pagunsan",40,0.49,19.43,-16.5,15.93,NA,"OfficialWorldGolfRanking",2010
365,NA,"Kenneth Ferrie",56,0.49,27.17,-14.04,22.74,NA,"OfficialWorldGolfRanking",2010
365,NA,"Aaron Goldberg",40,0.49,19.4,-1.6,21,NA,"OfficialWorldGolfRanking",2010
367,NA,"Mark Haastrup",46,0.48,22.23,-10.47,23.65,NA,"OfficialWorldGolfRanking",2010
368,NA,"Angelo Que",40,0.48,19.32,-12.92,18.21,NA,"OfficialWorldGolfRanking",2010
369,NA,"James Nitties",58,0.48,27.94,-31.66,20.43,NA,"OfficialWorldGolfRanking",2010
370,NA,"Michael Letzig",55,0.48,26.49,-37.15,19.81,NA,"OfficialWorldGolfRanking",2010
371,NA,"Raymond Russell",40,0.48,19.16,-2.17,21.33,NA,"OfficialWorldGolfRanking",2010
372,NA,"Jeff Quinney",56,0.48,26.81,-36,21.35,NA,"OfficialWorldGolfRanking",2010
373,NA,"Jim Herman",53,0.48,25.28,-14.1,30.03,NA,"OfficialWorldGolfRanking",2010
374,NA,"DJ Brigman",47,0.48,22.37,-13.41,21.67,NA,"OfficialWorldGolfRanking",2010
375,NA,"Jaebum Park",40,0.48,19.01,-3.7,19.3,NA,"OfficialWorldGolfRanking",2010
376,NA,"Scott Gardiner",53,0.47,25.15,-12.47,21.08,NA,"OfficialWorldGolfRanking",2010
377,NA,"Maarten Lafeber",52,0.47,24.41,-25.82,19.7,NA,"OfficialWorldGolfRanking",2010
378,NA,"Kodai Ichihara",47,0.47,21.9,-14.95,17.06,NA,"OfficialWorldGolfRanking",2010
379,NA,"Joe Ogilvie",58,0.46,26.96,-29.13,26.78,NA,"OfficialWorldGolfRanking",2010
380,NA,"Kirk Triplett",40,0.46,18.59,-5.15,18.64,NA,"OfficialWorldGolfRanking",2010
381,NA,"Won Joon Lee",58,0.46,26.77,-14.71,22.18,NA,"OfficialWorldGolfRanking",2010
382,NA,"Marius Thorp",40,0.46,18.41,-1.79,20.21,NA,"OfficialWorldGolfRanking",2010
383,NA,"Troy Merritt",47,0.46,21.54,-12.66,20.81,NA,"OfficialWorldGolfRanking",2010
384,NA,"Johnson Wagner",54,0.45,24.39,-24.47,22.97,NA,"OfficialWorldGolfRanking",2010
385,NA,"Stuart Manley",52,0.45,23.44,-10.12,21.18,NA,"OfficialWorldGolfRanking",2010
386,NA,"Darren Fichardt",40,0.45,17.99,-22.12,18.08,NA,"OfficialWorldGolfRanking",2010
387,NA,"Mike Hendry",40,0.45,17.97,-2.2,20.17,NA,"OfficialWorldGolfRanking",2010
388,NA,"Steve Wheatcroft",58,0.45,26.04,-17.7,19.95,NA,"OfficialWorldGolfRanking",2010
389,NA,"Chinnarat Phadungsil",44,0.45,19.62,-16.2,14.23,NA,"OfficialWorldGolfRanking",2010
390,NA,"James Driscoll",44,0.44,19.56,-19.49,17.37,NA,"OfficialWorldGolfRanking",2010
391,NA,"Will Ma Kenzie",49,0.44,21.74,-31.44,18.81,NA,"OfficialWorldGolfRanking",2010
392,NA,"Julien Guerrier",49,0.44,21.68,-12.54,16.2,NA,"OfficialWorldGolfRanking",2010
393,NA,"Bob Heintz",40,0.44,17.66,-9.54,16.26,NA,"OfficialWorldGolfRanking",2010
394,NA,"Paul Stankowski",47,0.44,20.63,-4.92,22.6,NA,"OfficialWorldGolfRanking",2010
395,NA,"Dinesh Chand",47,0.44,20.61,-8.59,21.06,NA,"OfficialWorldGolfRanking",2010
396,NA,"Charles Warren",44,0.43,19.07,-16.22,16.03,NA,"OfficialWorldGolfRanking",2010
397,NA,"Hiroo Kawai",42,0.43,18.16,-6.03,17.57,NA,"OfficialWorldGolfRanking",2010
398,NA,"Aron Price",54,0.43,23.31,-18.35,22.4,NA,"OfficialWorldGolfRanking",2010
399,NA,"Makoto Inoue",47,0.43,20.17,-20.71,17.47,NA,"OfficialWorldGolfRanking",2010
400,NA,"Paul Sheehan",53,0.43,22.7,-11.32,21.31,NA,"OfficialWorldGolfRanking",2010
401,NA,"Matthew Griffin",40,0.43,17.08,-6.16,11.57,NA,"OfficialWorldGolfRanking",2010
401,NA,"Akio Sadakata",44,0.43,18.79,-12.82,15.89,NA,"OfficialWorldGolfRanking",2010
403,NA,"George Coetzee",53,0.43,22.59,-10.51,25.16,NA,"OfficialWorldGolfRanking",2010
403,NA,"Billy Mayfair",56,0.43,23.87,-32.75,21.79,NA,"OfficialWorldGolfRanking",2010
405,NA,"Colin Montgomerie",43,0.43,18.32,-27.14,11.89,NA,"OfficialWorldGolfRanking",2010
406,NA,"David Howell",58,0.42,24.65,-24.31,21.76,NA,"OfficialWorldGolfRanking",2010
407,NA,"Lorenzo Gagli",43,0.42,18.25,-5.85,16.83,NA,"OfficialWorldGolfRanking",2010
408,NA,"Peter Tomasulo",48,0.42,20.36,-13.98,20.5,NA,"OfficialWorldGolfRanking",2010
409,NA,"Jeppe Huldahl",56,0.42,23.55,-33.16,16.51,NA,"OfficialWorldGolfRanking",2010
410,NA,"Brian Smock",49,0.42,20.6,-16.27,17.35,NA,"OfficialWorldGolfRanking",2010
411,NA,"Matthew Zions",44,0.42,18.42,-9.21,17.35,NA,"OfficialWorldGolfRanking",2010
412,NA,"Fran Quinn",40,0.42,16.73,-15.07,15.3,NA,"OfficialWorldGolfRanking",2010
413,NA,"Shintaro Kai",49,0.42,20.49,-33.4,14.62,NA,"OfficialWorldGolfRanking",2010
414,NA,"Francois DeLamontagne",53,0.42,22.08,-18.75,12.15,NA,"OfficialWorldGolfRanking",2010
415,NA,"Sam Walker",44,0.42,18.28,-13.14,17.32,NA,"OfficialWorldGolfRanking",2010
416,NA,"I J Jang",42,0.41,17.41,-8.72,15.28,NA,"OfficialWorldGolfRanking",2010
417,NA,"Steven Tiley",40,0.41,16.43,-7.14,14.43,NA,"OfficialWorldGolfRanking",2010
418,NA,"Sam Hutsby",40,0.41,16.31,-6.5,14.84,NA,"OfficialWorldGolfRanking",2010
419,NA,"Mathias Gronberg",51,0.41,20.77,-20.18,11.25,NA,"OfficialWorldGolfRanking",2010
419,NA,"Nobuhiro Masuda",46,0.41,18.74,-8.23,17.03,NA,"OfficialWorldGolfRanking",2010
421,NA,"Warren Abery",40,0.41,16.23,-4.39,16.27,NA,"OfficialWorldGolfRanking",2010
422,NA,"Anirban Lahiri",40,0.4,16.17,-9.02,10.24,NA,"OfficialWorldGolfRanking",2010
423,NA,"Simon Yates",40,0.4,16.13,-5.36,11.85,NA,"OfficialWorldGolfRanking",2010
424,NA,"Dicky Pride",46,0.4,18.48,-7.06,17.88,NA,"OfficialWorldGolfRanking",2010
425,NA,"Scott Jamieson",40,0.4,16.05,-2.53,14.26,NA,"OfficialWorldGolfRanking",2010
426,NA,"Mark Brown",58,0.4,23.05,-27.26,22.77,NA,"OfficialWorldGolfRanking",2010
426,NA,"Jose Filipe Lima",50,0.4,19.87,-29.76,3.89,NA,"OfficialWorldGolfRanking",2010
428,NA,"Felipe Aguilar",56,0.4,22.25,-29.1,17.41,NA,"OfficialWorldGolfRanking",2010
429,NA,"Gary Orr",40,0.4,15.89,-33.06,7.61,NA,"OfficialWorldGolfRanking",2010
430,NA,"Jeff Klauk",45,0.4,17.82,-47.01,6.02,NA,"OfficialWorldGolfRanking",2010
431,NA,"Richard Sterne",40,0.39,15.78,-62.15,4.3,NA,"OfficialWorldGolfRanking",2010
432,NA,"Bradley Iles",49,0.39,19.3,-13.17,15.3,NA,"OfficialWorldGolfRanking",2010
433,NA,"Jean Baptiste Gonnet",51,0.39,20.07,-13.48,18.51,NA,"OfficialWorldGolfRanking",2010
434,NA,"Chapchai Nirat",52,0.39,20.05,-40.6,9.21,NA,"OfficialWorldGolfRanking",2010
435,NA,"Anthony Kang",58,0.38,22.11,-31.56,17.65,NA,"OfficialWorldGolfRanking",2010
436,NA,"David Dixon",55,0.38,20.89,-23.87,12.92,NA,"OfficialWorldGolfRanking",2010
437,NA,"Jason Gore",58,0.38,21.92,-14.59,19.12,NA,"OfficialWorldGolfRanking",2010
438,NA,"John Riegger",42,0.38,15.86,-9.09,18.2,NA,"OfficialWorldGolfRanking",2010
439,NA,"Christopher Baker",40,0.38,15.06,-1.74,16.81,NA,"OfficialWorldGolfRanking",2010
440,NA,"Chris Nallen",53,0.37,19.81,-7.01,21.18,NA,"OfficialWorldGolfRanking",2010
441,NA,"Rob Oppenheim",40,0.37,14.79,-1.21,16,NA,"OfficialWorldGolfRanking",2010
442,NA,"Steve Flesch",52,0.37,19.21,-41.92,14.15,NA,"OfficialWorldGolfRanking",2010
443,NA,"Paul McGinley",48,0.37,17.63,-32.38,9.76,NA,"OfficialWorldGolfRanking",2010
444,NA,"Takuya Taniguchi",45,0.36,16.37,-7.1,16.57,NA,"OfficialWorldGolfRanking",2010
445,NA,"Branden Grace",56,0.36,20.32,-26.99,18.8,NA,"OfficialWorldGolfRanking",2010
446,NA,"Brian Stuard",58,0.36,20.97,-14.24,19.5,NA,"OfficialWorldGolfRanking",2010
447,NA,"Jyoti Randhawa",54,0.36,19.4,-36.2,11.95,NA,"OfficialWorldGolfRanking",2010
448,NA,"Jon Mills",52,0.36,18.59,-11.44,17.5,NA,"OfficialWorldGolfRanking",2010
449,NA,"Gavin Coles",47,0.36,16.71,-16.41,14.9,NA,"OfficialWorldGolfRanking",2010
450,NA,"Kazuhiko Hosokawa",47,0.35,16.67,-4.9,16.21,NA,"OfficialWorldGolfRanking",2010
451,NA,"Alex Haindl",40,0.35,14.15,-2.42,15.43,NA,"OfficialWorldGolfRanking",2010
452,NA,"Chris Campbell",40,0.35,14.09,-3.29,11.35,NA,"OfficialWorldGolfRanking",2010
453,NA,"Justin Hicks",56,0.35,19.6,-14.2,19.8,NA,"OfficialWorldGolfRanking",2010
454,NA,"David Branshaw",50,0.35,17.46,-14.56,13.23,NA,"OfficialWorldGolfRanking",2010
455,NA,"Travis Bertoni",40,0.35,13.85,-0.52,14.36,NA,"OfficialWorldGolfRanking",2010
456,NA,"Michael Jonzon",56,0.35,19.35,-28.72,2.06,NA,"OfficialWorldGolfRanking",2010
457,NA,"Roger Tambellini",50,0.34,17.14,-20.58,8.65,NA,"OfficialWorldGolfRanking",2010
458,NA,"Tjaart van der Walt",49,0.34,16.68,-9.86,16.37,NA,"OfficialWorldGolfRanking",2010
459,NA,"Chih Bing Lam",44,0.34,14.93,-27.37,12.89,NA,"OfficialWorldGolfRanking",2010
460,NA,"Daniel Chopra",58,0.34,19.67,-34.64,11.7,NA,"OfficialWorldGolfRanking",2010
461,NA,"Tim Wilkinson",40,0.34,13.5,-24.13,10.47,NA,"OfficialWorldGolfRanking",2010
462,NA,"Scott Barr",45,0.34,15.18,-9.19,12.14,NA,"OfficialWorldGolfRanking",2010
463,NA,"Rick Kulacz",45,0.34,15.15,-23.24,11.65,NA,"OfficialWorldGolfRanking",2010
464,NA,"Romain Wattel",40,0.34,13.46,-0.49,13.96,NA,"OfficialWorldGolfRanking",2010
465,NA,"Marc Warren",55,0.34,18.5,-23.61,14.15,NA,"OfficialWorldGolfRanking",2010
466,NA,"William McGirt",40,0.33,13.32,-2.87,16.19,NA,"OfficialWorldGolfRanking",2010
467,NA,"Nicholas Thompson",58,0.33,19.29,-35.58,15.48,NA,"OfficialWorldGolfRanking",2010
468,NA,"Darren Beck",40,0.33,13.29,-17.86,6.3,NA,"OfficialWorldGolfRanking",2010
469,NA,"Tommy Fleetwood",40,0.33,13.2,-0.54,13.73,NA,"OfficialWorldGolfRanking",2010
470,NA,"Danny Lee",47,0.33,15.47,-35.96,5.49,NA,"OfficialWorldGolfRanking",2010
471,NA,"Chris Baryla",40,0.33,13.14,-18.3,NA,NA,"OfficialWorldGolfRanking",2010
472,NA,"Sung Lee",40,0.33,13.11,-5.99,9.14,NA,"OfficialWorldGolfRanking",2010
473,NA,"Masamichi Uehira",40,0.33,13.02,-3.49,12.59,NA,"OfficialWorldGolfRanking",2010
474,NA,"Daniel Alfredo Vancsik",55,0.32,17.82,-21.49,11.63,NA,"OfficialWorldGolfRanking",2010
475,NA,"Tim Herron",51,0.32,16.51,-32.13,11.94,NA,"OfficialWorldGolfRanking",2010
476,NA,"Geoffrey Sisk",51,0.32,16.44,-5.67,15.8,NA,"OfficialWorldGolfRanking",2010
477,NA,"Jeff Curl",40,0.32,12.84,-1.9,12.24,NA,"OfficialWorldGolfRanking",2010
478,NA,"Julien Quesne",53,0.32,17,-23.28,5.3,NA,"OfficialWorldGolfRanking",2010
479,NA,"Adam Hadwin",40,0.32,12.79,-1.03,13.82,NA,"OfficialWorldGolfRanking",2010
480,NA,"Charlie Ford",40,0.32,12.73,-2.87,15.6,NA,"OfficialWorldGolfRanking",2010
481,NA,"Jamie McLeary",45,0.32,14.31,-9.24,10.11,NA,"OfficialWorldGolfRanking",2010
482,NA,"Michael Bradley",41,0.32,12.98,-19.41,11.97,NA,"OfficialWorldGolfRanking",2010
483,NA,"Adilson da Silva",40,0.32,12.64,-9.7,10.65,NA,"OfficialWorldGolfRanking",2010
484,NA,"Ewan Porter",41,0.32,12.93,-9.18,14,NA,"OfficialWorldGolfRanking",2010
485,NA,"Victor Riu",43,0.31,13.54,-3.35,14.76,NA,"OfficialWorldGolfRanking",2010
486,NA,"Chris DiMarco",54,0.31,16.98,-26.69,12.25,NA,"OfficialWorldGolfRanking",2010
487,NA,"Rahil Gangjee",40,0.31,12.57,-7.13,11.76,NA,"OfficialWorldGolfRanking",2010
488,NA,"Phillip Price",54,0.31,16.92,-2.45,17.07,NA,"OfficialWorldGolfRanking",2010
489,NA,"Klas Eriksson",46,0.31,14.4,-20.61,11.18,NA,"OfficialWorldGolfRanking",2010
490,NA,"Yoshikazu Haku",40,0.31,12.49,-1.59,13.36,NA,"OfficialWorldGolfRanking",2010
491,NA,"Josh Geary",40,0.31,12.34,-12.78,9.73,NA,"OfficialWorldGolfRanking",2010
492,NA,"Iain Steel",40,0.31,12.31,-12.43,11.43,NA,"OfficialWorldGolfRanking",2010
493,NA,"Patrick Sheehan",55,0.31,16.81,-21.58,10.06,NA,"OfficialWorldGolfRanking",2010
494,NA,"Lu Weichih",40,0.31,12.22,-14.27,9.23,NA,"OfficialWorldGolfRanking",2010
495,NA,"Oskar Henningsson",44,0.3,13.35,-21.36,1.56,NA,"OfficialWorldGolfRanking",2010
496,NA,"Jamie Elson",40,0.3,12.12,-1.79,13.9,NA,"OfficialWorldGolfRanking",2010
497,NA,"Markus Brier",55,0.3,16.64,-31.57,9.35,NA,"OfficialWorldGolfRanking",2010
498,NA,"Mark Hensby",40,0.3,12.1,-7.95,14.46,NA,"OfficialWorldGolfRanking",2010
