"ConsecutiveFairwaysHit_RANKTHISWEEK_2005","ConsecutiveFairwaysHit_RANKLASTWEEK_2005","ConsecutiveFairwaysHit_PLAYERNAME_2005","ConsecutiveFairwaysHit_EVENTS_2005","ConsecutiveFairwaysHit_BESTSTREAK_2005","ConsecutiveFairwaysHit_CURRENTSTREAK_2005","stat_name","year"
334,334,"Robert Karlsson",1,8,1,"ConsecutiveFairwaysHit",2005
334,334,"Darrell Kestner",1,8,NA,"ConsecutiveFairwaysHit",2005
334,334,"Joel Kribel",2,8,2,"ConsecutiveFairwaysHit",2005
334,334,"Dick Mast",3,8,2,"ConsecutiveFairwaysHit",2005
334,334,"Mark McCumber",1,8,NA,"ConsecutiveFairwaysHit",2005
334,334,"James McLean",5,8,NA,"ConsecutiveFairwaysHit",2005
334,334,"Jon Mills",1,8,1,"ConsecutiveFairwaysHit",2005
334,334,"Kelly Mitchum",5,8,2,"ConsecutiveFairwaysHit",2005
334,334,"John Morse",2,8,2,"ConsecutiveFairwaysHit",2005
334,334,"Steve Pate",9,8,NA,"ConsecutiveFairwaysHit",2005
334,334,"Tim Petrovic",32,8,5,"ConsecutiveFairwaysHit",2005
334,334,"Joe Pollack",1,8,NA,"ConsecutiveFairwaysHit",2005
334,334,"Tom Purtzer",1,8,2,"ConsecutiveFairwaysHit",2005
334,334,"Chez Reavie",1,8,1,"ConsecutiveFairwaysHit",2005
334,334,"Lee Rinker",2,8,2,"ConsecutiveFairwaysHit",2005
334,334,"Stuart Smith",1,8,2,"ConsecutiveFairwaysHit",2005
334,334,"Boyd Summerhays",8,8,7,"ConsecutiveFairwaysHit",2005
334,334,"Tom Sutter",1,8,NA,"ConsecutiveFairwaysHit",2005
334,334,"Steve Webster",2,8,NA,"ConsecutiveFairwaysHit",2005
374,374,"Bob Ackerman",1,7,3,"ConsecutiveFairwaysHit",2005
374,374,"Joe Affrunti",2,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Jeff Bisbee",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Jaxon Brigman",2,7,7,"ConsecutiveFairwaysHit",2005
374,374,"Paul Casey",10,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Erik Compton",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Patrick Damron",2,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"David Duval",20,7,2,"ConsecutiveFairwaysHit",2005
374,374,"Austin Eaton III",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Oscar Floren",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Robin Freeman",8,7,2,"ConsecutiveFairwaysHit",2005
374,374,"David Frost",10,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Stephen Gallacher",4,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Jim Gallagher Jr",5,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Gary Hallberg",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Donnie Hammond",3,7,5,"ConsecutiveFairwaysHit",2005
374,374,"Ryan Helminen",1,7,2,"ConsecutiveFairwaysHit",2005
374,374,"Tetsuji Hiratsuka",2,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Paul Holtby",2,7,7,"ConsecutiveFairwaysHit",2005
374,374,"Keith Huber",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Tony Jacklin",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Kevin Johnson",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Soren Kjeldsen",1,7,5,"ConsecutiveFairwaysHit",2005
374,374,"Wayne Levi",1,7,4,"ConsecutiveFairwaysHit",2005
374,374,"Mardan Mamat",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Jim McGovern",2,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Scott Parel",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Ron Philo Jr",1,7,2,"ConsecutiveFairwaysHit",2005
374,374,"Dean Prowse",1,7,2,"ConsecutiveFairwaysHit",2005
374,374,"Eric Ramsay",1,7,2,"ConsecutiveFairwaysHit",2005
374,374,"John Riegger",4,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"JR Ruda",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Marcel Siem",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Patrik Sjoland",1,7,5,"ConsecutiveFairwaysHit",2005
374,374,"Graeme Storm",1,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Roy Vucinich",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Heath West",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Michelle Wie",2,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Chris Wiemers",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Stuart Wilson",1,7,NA,"ConsecutiveFairwaysHit",2005
374,374,"Ian Woosnam",2,7,1,"ConsecutiveFairwaysHit",2005
374,374,"Fuzzy Zoeller",1,7,NA,"ConsecutiveFairwaysHit",2005
416,416,"Peter Baker",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Ricky Barnes",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Ahmad Bateman",1,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Don Berry",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Phil Blackmar",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Derek Brown",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Angel Cabrera",11,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Chris Campbell",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Mark Carnevale",1,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Billy Casper",1,6,3,"ConsecutiveFairwaysHit",2005
416,416,"Jimmy Chestnut",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Jeff Coston",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Chris Couch",1,6,4,"ConsecutiveFairwaysHit",2005
416,416,"Paul Del Vecchio",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Bubba Dickerson",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Matt Doyle",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Danny Ellis",7,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Rick Fehr",1,6,3,"ConsecutiveFairwaysHit",2005
416,416,"Peter Fowler",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Hiroyuki Fujita",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Stephen Gangluff",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Kelly Gibson",2,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Tom Gleeton",1,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Kevin Hall",2,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Peter Hanson",3,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Scott Hoch",2,6,5,"ConsecutiveFairwaysHit",2005
416,416,"Steve Hummel",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Tom Iredell",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Rick Leibovich",1,6,2,"ConsecutiveFairwaysHit",2005
416,416,"John Mallinger",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Roger Maltbie",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Steve Marino",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Casey Martin",1,6,4,"ConsecutiveFairwaysHit",2005
416,416,"Edoardo Molinari",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Sean Murphy",3,6,3,"ConsecutiveFairwaysHit",2005
416,416,"Timothy ONeal",2,6,2,"ConsecutiveFairwaysHit",2005
416,416,"David Ogrin",2,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Jeff Overton",1,6,6,"ConsecutiveFairwaysHit",2005
416,416,"Kevin Po Arleau",2,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Jeff Quinney",1,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Matthew Richardson",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Robert Rock",1,6,4,"ConsecutiveFairwaysHit",2005
416,416,"Dave Rummells",2,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Curt Saathoff",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Akio Sadakata",2,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Wilhelm Schauman",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Steve Schneiter",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"John Shawver",1,6,2,"ConsecutiveFairwaysHit",2005
416,416,"Vance Veazey",1,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Ben Weir",1,6,1,"ConsecutiveFairwaysHit",2005
416,416,"Steve Wheatcroft",2,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"Kyle Willmann",2,6,NA,"ConsecutiveFairwaysHit",2005
416,416,"David Yarnes",1,6,2,"ConsecutiveFairwaysHit",2005
469,469,"Shawn Baker",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Michael Beard",1,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Camilo Benedetti",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Jim Benepe",2,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Lars Brovold",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Brad Bryant",1,5,2,"ConsecutiveFairwaysHit",2005
469,469,"GW Cable",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Robert Coles",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Tim Conley",1,5,3,"ConsecutiveFairwaysHit",2005
469,469,"Steven Conran",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Ron Dellostritto",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Will Dodson",1,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Brad Fabel",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Kenneth Ferrie",3,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Tim Fleming",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Marcus Fraser",1,5,3,"ConsecutiveFairwaysHit",2005
469,469,"Ignacio Garrido",1,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Jim Garrison",2,5,2,"ConsecutiveFairwaysHit",2005
469,469,"John Gibson",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Wayne Grady",1,5,2,"ConsecutiveFairwaysHit",2005
469,469,"Kelly Grunewald",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Rick Heath",1,5,2,"ConsecutiveFairwaysHit",2005
469,469,"Rob Hessing",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Charley Hoffman",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Mike Hulbert",4,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Anders Hultman",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Billy Jack",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Clint Jensen",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Chip Johnson",1,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Matt Jones",1,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Hideki Kase",1,5,3,"ConsecutiveFairwaysHit",2005
469,469,"Craig Kealey",1,5,2,"ConsecutiveFairwaysHit",2005
469,469,"Paul Lawrie",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Andrew Marshall",1,5,3,"ConsecutiveFairwaysHit",2005
469,469,"Josh McCumber",1,5,2,"ConsecutiveFairwaysHit",2005
469,469,"Sean McDonagh",1,5,4,"ConsecutiveFairwaysHit",2005
469,469,"Billy McKay",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"John Merrick",1,5,5,"ConsecutiveFairwaysHit",2005
469,469,"Greg Meyer",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Pete Oakley",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"David Oh",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Chris Peddicord",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Ben Portie",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Andrew Pratt",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Patrick Prince",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Jyoti Randhawa",2,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Jean Francois Remesy",2,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Brett Rumford",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Jim Rutledge",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Derek Sanders",1,5,1,"ConsecutiveFairwaysHit",2005
469,469,"Phil Schmitt",2,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Charl Schwartzel",4,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Jerry Smith",1,5,2,"ConsecutiveFairwaysHit",2005
469,469,"Sal Spallone",1,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Josh Teater",1,5,3,"ConsecutiveFairwaysHit",2005
469,469,"Ted Tryba",2,5,NA,"ConsecutiveFairwaysHit",2005
469,469,"Jean Van de Velde",1,5,1,"ConsecutiveFairwaysHit",2005
526,526,"Brad Adamonis",2,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Steven Alker",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Mike Bennett",1,4,4,"ConsecutiveFairwaysHit",2005
526,526,"Bob Boyd",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Greg Casagranda",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Marc Cayeux",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"Keith Clearwater",2,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Roberto Coceres",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"David Denham",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"David Diaz",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Ryan Dillon",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Ian Doig",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Martin Doyle",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Patrick Duty",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Joel Edwards",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Jamie Elliott",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Matt Every",1,4,4,"ConsecutiveFairwaysHit",2005
526,526,"Alastair Forsyth",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"Keiichiro Fukabori",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Jaime Gomez",1,4,4,"ConsecutiveFairwaysHit",2005
526,526,"David Gossett",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Tyler Hall",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Kip Henley",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"David Ishii",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Tom Kalinowski",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Travis Long",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"John Lynch",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"David Mathis",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Brian McElhinney",1,4,4,"ConsecutiveFairwaysHit",2005
526,526,"Doug McGuigan",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Brett Melton",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Richard Moir",1,4,4,"ConsecutiveFairwaysHit",2005
526,526,"Rob Moss",1,4,4,"ConsecutiveFairwaysHit",2005
526,526,"Chris Nallen",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Simon Nash",2,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"John Nelson",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Brian Payne",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Chris Perry",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"David Ping",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Javier Sanchez",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"Richard Scott",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Matt Seppanen",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Adam Short",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Thammanoon Sriroj",1,4,1,"ConsecutiveFairwaysHit",2005
526,526,"Jim St Pierre",1,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Robert Steele",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"Takuya Taniguchi",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"Tim Thelen",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Mark Tucker",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"John Wade",1,4,3,"ConsecutiveFairwaysHit",2005
526,526,"Lanny Wadkins",1,4,2,"ConsecutiveFairwaysHit",2005
526,526,"Tim Weinhart",2,4,NA,"ConsecutiveFairwaysHit",2005
526,526,"Simon Yates",1,4,NA,"ConsecutiveFairwaysHit",2005
579,579,"Tony Aguilar",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Stuart Anderson",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Aaron Barber",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Mickey Barker",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Doug Bauman",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Mark Black",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Steven Bowditch",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Ryan Brehm",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Neil Cheetham",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Scott Chipokas",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Wil Collins",2,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Wayne DeFrancesco",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Gene Fieger",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Scott Gibson",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Marco Gortana",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Steven Hakes",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Jason Hartwick",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Kazuhiko Hosokawa",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Joey Iaciofano",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Yasuharu Imano",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Nickolas Jones",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Chris Kamin",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Takashi Kamiyama",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Troy Kelly",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Brandon Knaub",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Trip Kuehne",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Peter Lawrie",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"John Ray Leary",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Steve LeBrun",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"James Lepp",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Brian Madison",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Eric Manning",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Mark Mielke",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Lindy Miller",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Chris Ming",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"David Morland IV",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Derek Nannen",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Troy Pare",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Andrew Price",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Michael Reid",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Mike Ruiz",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Kevin Savage",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Rick Schuller",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Dirk Schultz",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Geoffrey Sisk",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Jay Snyder",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Scott Spence",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Dave Spengler",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Paul Stankowski",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Chris Stroud",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Todd Tanner",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Dave Tentis",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Tommy Tolles",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Murray Urquhart",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Aaron Watkins",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Matt Weibring",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Lee Williams",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"TJ Wilson",1,3,1,"ConsecutiveFairwaysHit",2005
579,579,"Stephen Woodard",1,3,2,"ConsecutiveFairwaysHit",2005
579,579,"Jeffrey Yeckes",1,3,NA,"ConsecutiveFairwaysHit",2005
579,579,"Jeff Yurkiewicz",1,3,3,"ConsecutiveFairwaysHit",2005
579,579,"Richard Zokol",1,3,NA,"ConsecutiveFairwaysHit",2005
641,641,"Perry Arthur",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Todd Barranger",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Kevin Carll",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Dan Chartrand",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Rod Curl",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Derek Gillespie",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Jerry Haas",1,2,2,"ConsecutiveFairwaysHit",2005
641,641,"JB Holmes",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Reed Hughes",1,2,2,"ConsecutiveFairwaysHit",2005
641,641,"Toshi Izawa",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Randy Joyner",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Jose Filipe Lima",1,2,2,"ConsecutiveFairwaysHit",2005
641,641,"Jeff Martin",1,2,1,"ConsecutiveFairwaysHit",2005
641,641,"Eric Meichtry",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Brian Nosler",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Conrad Ray",1,2,1,"ConsecutiveFairwaysHit",2005
641,641,"Henrik Simonsen",1,2,1,"ConsecutiveFairwaysHit",2005
641,641,"Pierre Henri Soero",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Rich Steinmetz",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Craig Thomas",1,2,NA,"ConsecutiveFairwaysHit",2005
641,641,"Chris Tidland",1,2,2,"ConsecutiveFairwaysHit",2005
662,662,"Dean Larsson",1,1,1,"ConsecutiveFairwaysHit",2005
