"GIRPuttingAvg35_RANKTHISWEEK_2014","GIRPuttingAvg35_RANKLASTWEEK_2014","GIRPuttingAvg35_PLAYERNAME_2014","GIRPuttingAvg35_ROUNDS_2014","GIRPuttingAvg35_PctMADE_2014","GIRPuttingAvg35_ATTEMPTS_2014","GIRPuttingAvg35_PUTTSMADE_2014","stat_name","year"
30,30,"Kevin Chappell",100,0.47,169,8,"GIRPuttingAvg35",2014
30,30,"Gary Woodland",93,0.47,148,7,"GIRPuttingAvg35",2014
33,33,"Keegan Bradley",89,0.46,151,7,"GIRPuttingAvg35",2014
33,33,"Jim Furyk",84,0.46,153,7,"GIRPuttingAvg35",2014
33,33,"John Huh",87,0.46,153,7,"GIRPuttingAvg35",2014
33,33,"John Merrick",87,0.46,151,7,"GIRPuttingAvg35",2014
33,33,"Troy Merritt",62,0.46,108,5,"GIRPuttingAvg35",2014
38,38,"Chris Kirk",105,0.45,179,8,"GIRPuttingAvg35",2014
38,38,"DA Points",75,0.45,111,5,"GIRPuttingAvg35",2014
38,38,"Jim Renner",61,0.45,110,5,"GIRPuttingAvg35",2014
41,41,"Jerry Kelly",80,0.44,137,6,"GIRPuttingAvg35",2014
41,41,"Danny Lee",84,0.44,137,6,"GIRPuttingAvg35",2014
41,41,"Marc Leishman",81,0.44,137,6,"GIRPuttingAvg35",2014
41,41,"Will Ma Kenzie",82,0.44,158,7,"GIRPuttingAvg35",2014
41,41,"Rory Sabbatini",82,0.44,135,6,"GIRPuttingAvg35",2014
46,46,"Harris English",95,0.43,140,6,"GIRPuttingAvg35",2014
46,46,"George McNeill",79,0.43,139,6,"GIRPuttingAvg35",2014
46,46,"Brandt Snedeker",89,0.43,116,5,"GIRPuttingAvg35",2014
46,46,"Boo Weekley",73,0.43,115,5,"GIRPuttingAvg35",2014
50,50,"Retief Goosen",94,0.42,190,8,"GIRPuttingAvg35",2014
50,50,"Hideki Matsuyama",82,0.42,96,4,"GIRPuttingAvg35",2014
50,50,"Adam Scott",68,0.42,119,5,"GIRPuttingAvg35",2014
53,53,"Matt Every",85,0.41,122,5,"GIRPuttingAvg35",2014
53,53,"Freddie Jacobson",91,0.41,171,7,"GIRPuttingAvg35",2014
53,53,"Bo Van Pelt",83,0.41,146,6,"GIRPuttingAvg35",2014
53,53,"Tim Wilkinson",86,0.41,122,5,"GIRPuttingAvg35",2014
57,57,"Jonas Blixt",64,0.4,99,4,"GIRPuttingAvg35",2014
57,57,"JJ Henry",91,0.4,223,9,"GIRPuttingAvg35",2014
57,57,"Brendan Steele",89,0.4,173,7,"GIRPuttingAvg35",2014
57,57,"Michael Thompson",74,0.4,124,5,"GIRPuttingAvg35",2014
61,61,"Carl Pettersson",91,0.39,178,7,"GIRPuttingAvg35",2014
61,61,"Heath Slocum",71,0.39,155,6,"GIRPuttingAvg35",2014
63,63,"Ricky Barnes",92,0.38,157,6,"GIRPuttingAvg35",2014
63,63,"Angel Cabrera",69,0.38,130,5,"GIRPuttingAvg35",2014
63,63,"Erik Compton",88,0.38,157,6,"GIRPuttingAvg35",2014
63,63,"Ben Curtis",77,0.38,156,6,"GIRPuttingAvg35",2014
63,63,"JB Holmes",86,0.38,131,5,"GIRPuttingAvg35",2014
63,63,"Brooks Koepka",56,0.38,79,3,"GIRPuttingAvg35",2014
63,63,"Daniel Summerhays",98,0.38,213,8,"GIRPuttingAvg35",2014
63,63,"Andrew Svoboda",77,0.38,156,6,"GIRPuttingAvg35",2014
71,71,"Paul Casey",56,0.37,82,3,"GIRPuttingAvg35",2014
71,71,"Brad Fritsch",50,0.37,81,3,"GIRPuttingAvg35",2014
71,71,"Martin Kaymer",65,0.37,81,3,"GIRPuttingAvg35",2014
71,71,"Spencer Levin",59,0.37,108,4,"GIRPuttingAvg35",2014
71,71,"Jeff Overton",80,0.37,134,5,"GIRPuttingAvg35",2014
71,71,"Ted Potter Jr",68,0.37,109,4,"GIRPuttingAvg35",2014
77,77,"Roberto Castro",76,0.36,110,4,"GIRPuttingAvg35",2014
77,77,"Johnson Wagner",69,0.36,137,5,"GIRPuttingAvg35",2014
79,79,"Charles Howell III",106,0.35,228,8,"GIRPuttingAvg35",2014
79,79,"Chris Stroud",88,0.35,141,5,"GIRPuttingAvg35",2014
81,81,"Scott Brown",100,0.34,174,6,"GIRPuttingAvg35",2014
81,81,"Stewart Cink",91,0.34,174,6,"GIRPuttingAvg35",2014
81,81,"Jason Day",54,0.34,58,2,"GIRPuttingAvg35",2014
81,81,"Lucas Glover",68,0.34,87,3,"GIRPuttingAvg35",2014
81,81,"Luke Guthrie",85,0.34,146,5,"GIRPuttingAvg35",2014
81,81,"Justin Hicks",103,0.34,235,8,"GIRPuttingAvg35",2014
81,81,"Ryo Ishikawa",75,0.34,119,4,"GIRPuttingAvg35",2014
81,81,"DH Lee",54,0.34,87,3,"GIRPuttingAvg35",2014
81,81,"Sean OHair",77,0.34,149,5,"GIRPuttingAvg35",2014
81,81,"David Toms",64,0.34,117,4,"GIRPuttingAvg35",2014
81,81,"Nick Watney",80,0.34,118,4,"GIRPuttingAvg35",2014
92,92,"Jonathan Byrd",76,0.33,150,5,"GIRPuttingAvg35",2014
92,92,"James Hahn",82,0.33,152,5,"GIRPuttingAvg35",2014
92,92,"Morgan Hoffmann",103,0.33,182,6,"GIRPuttingAvg35",2014
92,92,"Hunter Mahan",88,0.33,183,6,"GIRPuttingAvg35",2014
92,92,"Kevin Stadler",90,0.33,151,5,"GIRPuttingAvg35",2014
92,92,"Lee Westwood",57,0.33,90,3,"GIRPuttingAvg35",2014
92,92,"Will Wilcox",51,0.33,90,3,"GIRPuttingAvg35",2014
99,99,"Graham DeLaet",80,0.32,124,4,"GIRPuttingAvg35",2014
99,99,"Patrick Reed",92,0.32,156,5,"GIRPuttingAvg35",2014
99,99,"Kevin Tway",64,0.32,124,4,"GIRPuttingAvg35",2014
102,102,"Briny Baird",50,0.31,96,3,"GIRPuttingAvg35",2014
102,102,"Russell Henley",92,0.31,160,5,"GIRPuttingAvg35",2014
102,102,"Justin Leonard",75,0.31,131,4,"GIRPuttingAvg35",2014
105,105,"Bronson La Cassie",51,0.3,66,2,"GIRPuttingAvg35",2014
105,105,"Charlie Wi",72,0.3,134,4,"GIRPuttingAvg35",2014
107,107,"Woody Austin",63,0.29,102,3,"GIRPuttingAvg35",2014
107,107,"Wes Roach",67,0.29,102,3,"GIRPuttingAvg35",2014
107,107,"Andres Romero",81,0.29,171,5,"GIRPuttingAvg35",2014
107,107,"Robert Streb",75,0.29,137,4,"GIRPuttingAvg35",2014
111,111,"Steven Bowditch",93,0.28,143,4,"GIRPuttingAvg35",2014
111,111,"Jim Herman",62,0.28,108,3,"GIRPuttingAvg35",2014
111,111,"John Rollins",84,0.28,144,4,"GIRPuttingAvg35",2014
111,111,"Mark Wilson",69,0.28,108,3,"GIRPuttingAvg35",2014
115,115,"Brian Davis",93,0.27,150,4,"GIRPuttingAvg35",2014
115,115,"Ernie Els",85,0.27,110,3,"GIRPuttingAvg35",2014
115,115,"Brice Garnett",92,0.27,188,5,"GIRPuttingAvg35",2014
115,115,"Kevin Kisner",85,0.27,149,4,"GIRPuttingAvg35",2014
115,115,"Davis Love III",74,0.27,149,4,"GIRPuttingAvg35",2014
115,115,"Vijay Singh",83,0.27,149,4,"GIRPuttingAvg35",2014
121,121,"Charley Hoffman",93,0.26,152,4,"GIRPuttingAvg35",2014
121,121,"Jeff Maggert",54,0.26,78,2,"GIRPuttingAvg35",2014
121,121,"Kevin Na",94,0.26,156,4,"GIRPuttingAvg35",2014
121,121,"Louis Oosthuizen",50,0.26,78,2,"GIRPuttingAvg35",2014
121,121,"Charl Schwartzel",64,0.26,114,3,"GIRPuttingAvg35",2014
121,121,"YE Yang",79,0.26,117,3,"GIRPuttingAvg35",2014
127,127,"Aaron Baddeley",74,0.25,122,3,"GIRPuttingAvg35",2014
127,127,"Chad Collins",78,0.25,121,3,"GIRPuttingAvg35",2014
127,127,"Brendon de Jonge",109,0.25,198,5,"GIRPuttingAvg35",2014
127,127,"Jason Kokrak",65,0.25,118,3,"GIRPuttingAvg35",2014
127,127,"Scott Langley",95,0.25,160,4,"GIRPuttingAvg35",2014
132,132,"Robert Allenby",83,0.24,164,4,"GIRPuttingAvg35",2014
132,132,"Martin Flores",85,0.24,164,4,"GIRPuttingAvg35",2014
132,132,"Hudson Swafford",75,0.24,166,4,"GIRPuttingAvg35",2014
132,132,"Nicholas Thompson",85,0.24,166,4,"GIRPuttingAvg35",2014
136,136,"KJ Choi",80,0.23,130,3,"GIRPuttingAvg35",2014
136,136,"Billy Horschel",92,0.23,172,4,"GIRPuttingAvg35",2014
136,136,"Phil Mickelson",71,0.23,88,2,"GIRPuttingAvg35",2014
136,136,"Bryce Molder",77,0.23,130,3,"GIRPuttingAvg35",2014
136,136,"Ryan Palmer",85,0.23,131,3,"GIRPuttingAvg35",2014
136,136,"Josh Teater",90,0.23,173,4,"GIRPuttingAvg35",2014
142,142,"Luke Donald",57,0.22,92,2,"GIRPuttingAvg35",2014
142,142,"Martin Laird",66,0.22,135,3,"GIRPuttingAvg35",2014
142,142,"Ben Martin",80,0.22,134,3,"GIRPuttingAvg35",2014
142,142,"Jhonattan Vegas",77,0.22,183,4,"GIRPuttingAvg35",2014
146,146,"Sangmoon Bae",76,0.21,146,3,"GIRPuttingAvg35",2014
146,146,"Mike Weir",69,0.21,94,2,"GIRPuttingAvg35",2014
148,148,"Geoff Ogilvy",84,0.2,150,3,"GIRPuttingAvg35",2014
149,149,"Russell Knox",92,0.19,162,3,"GIRPuttingAvg35",2014
149,149,"Andrew Loupe",65,0.19,106,2,"GIRPuttingAvg35",2014
149,149,"Pat Perez",84,0.19,159,3,"GIRPuttingAvg35",2014
152,152,"David Hearn",97,0.18,166,3,"GIRPuttingAvg35",2014
152,152,"Troy Matteson",62,0.18,111,2,"GIRPuttingAvg35",2014
152,152,"Kevin Streelman",79,0.18,109,2,"GIRPuttingAvg35",2014
155,155,"Bill Haas",107,0.16,190,3,"GIRPuttingAvg35",2014
155,155,"Richard Lee",80,0.16,126,2,"GIRPuttingAvg35",2014
155,155,"David Lingmerth",80,0.16,124,2,"GIRPuttingAvg35",2014
155,155,"Scott Stallings",77,0.16,129,2,"GIRPuttingAvg35",2014
155,155,"Tyrone Van Aswegen",79,0.16,128,2,"GIRPuttingAvg35",2014
160,160,"James Driscoll",71,0.15,136,2,"GIRPuttingAvg35",2014
161,161,"Ken Duke",80,0.14,138,2,"GIRPuttingAvg35",2014
161,161,"Gonzalo Fdez Castano",83,0.14,141,2,"GIRPuttingAvg35",2014
161,161,"Robert Garrigus",80,0.14,139,2,"GIRPuttingAvg35",2014
161,161,"Chesson Hadley",84,0.14,140,2,"GIRPuttingAvg35",2014
165,165,"Jimmy Walker",98,0.13,155,2,"GIRPuttingAvg35",2014
166,166,"Derek Ernst",80,0.12,169,2,"GIRPuttingAvg35",2014
167,167,"Billy Hurley III",86,0.11,183,2,"GIRPuttingAvg35",2014
167,167,"William McGirt",96,0.11,175,2,"GIRPuttingAvg35",2014
169,169,"Chad Campbell",57,0.1,98,1,"GIRPuttingAvg35",2014
170,170,"Jamie Lovemark",64,0.09,109,1,"GIRPuttingAvg35",2014
170,170,"Michael Putnam",106,0.09,223,2,"GIRPuttingAvg35",2014
172,172,"Rickie Fowler",91,0.08,128,1,"GIRPuttingAvg35",2014
172,172,"Tommy Gainey",73,0.08,125,1,"GIRPuttingAvg35",2014
174,174,"Kyle Stanley",87,0.07,143,1,"GIRPuttingAvg35",2014
175,175,"Webb Simpson",87,0.06,170,1,"GIRPuttingAvg35",2014
176,176,"John Peterson",62,0,94,NA,"GIRPuttingAvg35",2014
176,176,"Cameron Tringale",111,0,216,NA,"GIRPuttingAvg35",2014
