"Round2ScoringAverage_RANKTHISWEEK_2010","Round2ScoringAverage_RANKLASTWEEK_2010","Round2ScoringAverage_PLAYERNAME_2010","Round2ScoringAverage__2010","Round2ScoringAverage_AVG_2010","Round2ScoringAverage_TOTALSTROKES_2010","Round2ScoringAverage_TOTALROUNDS_2010","stat_name","year"
30,30,"Brendon de Jonge",NA,69.94,2238,32,"Round2ScoringAverage",2010
31,31,"DJ Trahan",NA,69.96,1889,27,"Round2ScoringAverage",2010
32,32,"Matt Kuchar",NA,70,1750,25,"Round2ScoringAverage",2010
32,32,"Tom Pernice Jr",NA,70,1540,22,"Round2ScoringAverage",2010
34,34,"Tom Gillis",NA,70.04,1891,27,"Round2ScoringAverage",2010
35,35,"Jim Furyk",NA,70.05,1401,20,"Round2ScoringAverage",2010
36,36,"Lucas Glover",NA,70.09,1542,22,"Round2ScoringAverage",2010
37,37,"Robert Allenby",NA,70.1,1402,20,"Round2ScoringAverage",2010
38,38,"Bo Van Pelt",NA,70.14,1964,28,"Round2ScoringAverage",2010
39,39,"Boo Weekley",NA,70.15,1894,27,"Round2ScoringAverage",2010
40,40,"JP Hayes",NA,70.16,1754,25,"Round2ScoringAverage",2010
41,41,"Paul Casey",NA,70.19,1123,16,"Round2ScoringAverage",2010
41,41,"Pat Perez",NA,70.19,1825,26,"Round2ScoringAverage",2010
43,43,"Rickie Fowler",NA,70.21,1966,28,"Round2ScoringAverage",2010
43,43,"Zach Johnson",NA,70.21,1685,24,"Round2ScoringAverage",2010
45,45,"Lee Janzen",NA,70.23,1826,26,"Round2ScoringAverage",2010
45,45,"Brandt Snedeker",NA,70.23,1826,26,"Round2ScoringAverage",2010
47,47,"Robert Garrigus",NA,70.24,1475,21,"Round2ScoringAverage",2010
47,47,"Brian Gay",NA,70.24,2037,29,"Round2ScoringAverage",2010
49,49,"Tim Herron",NA,70.25,1686,24,"Round2ScoringAverage",2010
50,50,"Stewart Cink",NA,70.27,1546,22,"Round2ScoringAverage",2010
50,50,"Justin Leonard",NA,70.27,1827,26,"Round2ScoringAverage",2010
52,52,"Carl Pettersson",NA,70.28,2038,29,"Round2ScoringAverage",2010
52,52,"DA Points",NA,70.28,2038,29,"Round2ScoringAverage",2010
54,54,"Freddie Jacobson",NA,70.29,1687,24,"Round2ScoringAverage",2010
54,54,"Andres Romero",NA,70.29,1476,21,"Round2ScoringAverage",2010
56,56,"Tim Petrovic",NA,70.31,2250,32,"Round2ScoringAverage",2010
57,57,"Webb Simpson",NA,70.32,2180,31,"Round2ScoringAverage",2010
58,58,"Jay Williamson",NA,70.33,1688,24,"Round2ScoringAverage",2010
59,59,"Stephen Ames",NA,70.35,1407,20,"Round2ScoringAverage",2010
60,60,"Camilo Villegas",NA,70.37,1337,19,"Round2ScoringAverage",2010
61,61,"Blake Adams",NA,70.38,1830,26,"Round2ScoringAverage",2010
61,61,"Chad Collins",NA,70.38,1830,26,"Round2ScoringAverage",2010
63,63,"Jason Day",NA,70.39,1619,23,"Round2ScoringAverage",2010
64,64,"Bill Haas",NA,70.4,1760,25,"Round2ScoringAverage",2010
65,65,"Aron Price",NA,70.41,1549,22,"Round2ScoringAverage",2010
66,66,"John Merrick",NA,70.42,2183,31,"Round2ScoringAverage",2010
66,66,"John Rollins",NA,70.42,1831,26,"Round2ScoringAverage",2010
68,68,"Jerry Kelly",NA,70.43,1972,28,"Round2ScoringAverage",2010
68,68,"Chris Tidland",NA,70.43,1620,23,"Round2ScoringAverage",2010
70,70,"Scott Piercy",NA,70.44,1902,27,"Round2ScoringAverage",2010
70,70,"Omar Uresti",NA,70.44,1902,27,"Round2ScoringAverage",2010
72,72,"Luke Donald",NA,70.47,1339,19,"Round2ScoringAverage",2010
73,73,"Briny Baird",NA,70.48,1903,27,"Round2ScoringAverage",2010
73,73,"Tim Clark",NA,70.48,1621,23,"Round2ScoringAverage",2010
73,73,"Richard Johnson",NA,70.48,1903,27,"Round2ScoringAverage",2010
73,73,"Kevin Streelman",NA,70.48,1903,27,"Round2ScoringAverage",2010
77,77,"Jeev Milkha Singh",NA,70.5,1269,18,"Round2ScoringAverage",2010
78,78,"JJ Henry",NA,70.52,1904,27,"Round2ScoringAverage",2010
78,78,"Matt Jones",NA,70.52,1904,27,"Round2ScoringAverage",2010
80,80,"John Senden",NA,70.53,2116,30,"Round2ScoringAverage",2010
81,81,"Alex Prugh",NA,70.54,1975,28,"Round2ScoringAverage",2010
82,82,"Matt Every",NA,70.56,1270,18,"Round2ScoringAverage",2010
82,82,"Jeff Maggert",NA,70.56,1764,25,"Round2ScoringAverage",2010
82,82,"Heath Slocum",NA,70.56,1764,25,"Round2ScoringAverage",2010
82,82,"Jimmy Walker",NA,70.56,1905,27,"Round2ScoringAverage",2010
82,82,"Brett Wetterich",NA,70.56,1129,16,"Round2ScoringAverage",2010
87,87,"Greg Owen",NA,70.57,1623,23,"Round2ScoringAverage",2010
88,88,"Josh Teater",NA,70.58,2188,31,"Round2ScoringAverage",2010
89,89,"Troy Matteson",NA,70.61,1977,28,"Round2ScoringAverage",2010
90,90,"Jonathan Byrd",NA,70.62,1836,26,"Round2ScoringAverage",2010
91,91,"Ernie Els",NA,70.63,1342,19,"Round2ScoringAverage",2010
92,92,"Mark Wilson",NA,70.64,1978,28,"Round2ScoringAverage",2010
93,93,"Michael Bradley",NA,70.67,1696,24,"Round2ScoringAverage",2010
93,93,"Ben Curtis",NA,70.67,1696,24,"Round2ScoringAverage",2010
93,93,"Garrett Willis",NA,70.67,1696,24,"Round2ScoringAverage",2010
96,96,"KJ Choi",NA,70.68,1555,22,"Round2ScoringAverage",2010
96,96,"Will Ma Kenzie",NA,70.68,1555,22,"Round2ScoringAverage",2010
96,96,"Adam Scott",NA,70.68,1343,19,"Round2ScoringAverage",2010
99,99,"Sergio Garcia",NA,70.71,990,14,"Round2ScoringAverage",2010
99,99,"Hunter Mahan",NA,70.71,1697,24,"Round2ScoringAverage",2010
99,99,"Chris Riley",NA,70.71,1697,24,"Round2ScoringAverage",2010
102,102,"Skip Kendall",NA,70.72,1273,18,"Round2ScoringAverage",2010
103,103,"Ben Crane",NA,70.73,1556,22,"Round2ScoringAverage",2010
103,103,"James Nitties",NA,70.73,2122,30,"Round2ScoringAverage",2010
103,103,"Bubba Watson",NA,70.73,1556,22,"Round2ScoringAverage",2010
106,106,"John Daly",NA,70.74,1344,19,"Round2ScoringAverage",2010
106,106,"Brian Davis",NA,70.74,2193,31,"Round2ScoringAverage",2010
106,106,"Chris Stroud",NA,70.74,1910,27,"Round2ScoringAverage",2010
109,109,"David Toms",NA,70.75,1698,24,"Round2ScoringAverage",2010
110,110,"Woody Austin",NA,70.76,2052,29,"Round2ScoringAverage",2010
110,110,"Billy Mayfair",NA,70.76,1769,25,"Round2ScoringAverage",2010
112,112,"Stuart Appleby",NA,70.77,2194,31,"Round2ScoringAverage",2010
112,112,"Alex Cejka",NA,70.77,1840,26,"Round2ScoringAverage",2010
114,114,"Jarrod Lyle",NA,70.78,1274,18,"Round2ScoringAverage",2010
115,115,"Bill Lunde",NA,70.81,1912,27,"Round2ScoringAverage",2010
115,115,"Kevin Stadler",NA,70.81,1912,27,"Round2ScoringAverage",2010
117,117,"Padraig Harrington",NA,70.82,1204,17,"Round2ScoringAverage",2010
118,118,"Nick Watney",NA,70.87,1630,23,"Round2ScoringAverage",2010
119,119,"Roland Thatcher",NA,70.88,1772,25,"Round2ScoringAverage",2010
120,120,"Michael Sim",NA,70.89,1347,19,"Round2ScoringAverage",2010
121,121,"Charles Warren",NA,70.9,1489,21,"Round2ScoringAverage",2010
122,122,"Marc Leishman",NA,70.92,1844,26,"Round2ScoringAverage",2010
122,122,"Sean OHair",NA,70.92,1702,24,"Round2ScoringAverage",2010
124,124,"Ricky Barnes",NA,71,1988,28,"Round2ScoringAverage",2010
124,124,"Martin Laird",NA,71,1846,26,"Round2ScoringAverage",2010
124,124,"Scott McCarron",NA,71,2059,29,"Round2ScoringAverage",2010
124,124,"Joe Ogilvie",NA,71,2272,32,"Round2ScoringAverage",2010
124,124,"Vaughn Taylor",NA,71,1846,26,"Round2ScoringAverage",2010
129,129,"Rod Pampling",NA,71.04,1847,26,"Round2ScoringAverage",2010
130,130,"Jason Bohn",NA,71.08,1777,25,"Round2ScoringAverage",2010
131,131,"James Driscoll",NA,71.12,1849,26,"Round2ScoringAverage",2010
131,131,"Martin Flores",NA,71.12,1849,26,"Round2ScoringAverage",2010
133,133,"Davis Love III",NA,71.13,1707,24,"Round2ScoringAverage",2010
133,133,"Cameron Percy",NA,71.13,1707,24,"Round2ScoringAverage",2010
135,135,"Steve Marino",NA,71.17,1637,23,"Round2ScoringAverage",2010
135,135,"Brenden Pappas",NA,71.17,1708,24,"Round2ScoringAverage",2010
137,137,"Steve Flesch",NA,71.2,1780,25,"Round2ScoringAverage",2010
138,138,"Paul Goydos",NA,71.21,1709,24,"Round2ScoringAverage",2010
139,139,"Nathan Green",NA,71.22,1923,27,"Round2ScoringAverage",2010
140,140,"George McNeill",NA,71.26,1924,27,"Round2ScoringAverage",2010
140,140,"Kenny Perry",NA,71.26,1354,19,"Round2ScoringAverage",2010
142,142,"Jeff Quinney",NA,71.28,2067,29,"Round2ScoringAverage",2010
143,143,"Chris Couch",NA,71.29,1497,21,"Round2ScoringAverage",2010
144,144,"Kris Blanks",NA,71.31,2068,29,"Round2ScoringAverage",2010
145,145,"Cameron Beckman",NA,71.32,1783,25,"Round2ScoringAverage",2010
145,145,"Trevor Immelman",NA,71.32,1355,19,"Round2ScoringAverage",2010
145,145,"Brian Stuard",NA,71.32,1997,28,"Round2ScoringAverage",2010
148,148,"Bob Estes",NA,71.35,1855,26,"Round2ScoringAverage",2010
148,148,"Rocco Mediate",NA,71.35,1641,23,"Round2ScoringAverage",2010
150,150,"Ian Poulter",NA,71.36,999,14,"Round2ScoringAverage",2010
151,151,"Henrik Bjornstad",NA,71.38,1856,26,"Round2ScoringAverage",2010
152,152,"Scott Verplank",NA,71.4,1428,20,"Round2ScoringAverage",2010
153,153,"Jeff Gove",NA,71.41,1571,22,"Round2ScoringAverage",2010
154,154,"Michael Letzig",NA,71.46,1858,26,"Round2ScoringAverage",2010
155,155,"Steve Wheatcroft",NA,71.48,1930,27,"Round2ScoringAverage",2010
156,156,"Geoff Ogilvy",NA,71.5,1287,18,"Round2ScoringAverage",2010
156,156,"Vance Veazey",NA,71.5,1573,22,"Round2ScoringAverage",2010
158,158,"Derek Lamely",NA,71.52,1931,27,"Round2ScoringAverage",2010
159,159,"John Mallinger",NA,71.54,2003,28,"Round2ScoringAverage",2010
160,160,"Matt Bettencourt",NA,71.55,2218,31,"Round2ScoringAverage",2010
161,161,"Mathew Goggin",NA,71.57,2004,28,"Round2ScoringAverage",2010
162,162,"Cameron Tringale",NA,71.59,1575,22,"Round2ScoringAverage",2010
163,163,"Brent Delahoussaye",NA,71.62,1504,21,"Round2ScoringAverage",2010
164,164,"Ted Purdy",NA,71.63,2149,30,"Round2ScoringAverage",2010
165,165,"Rich Barcelo",NA,71.68,1792,25,"Round2ScoringAverage",2010
165,165,"David Lutterus",NA,71.68,1792,25,"Round2ScoringAverage",2010
165,165,"Vijay Singh",NA,71.68,1577,22,"Round2ScoringAverage",2010
168,168,"Ryan Moore",NA,71.7,1649,23,"Round2ScoringAverage",2010
169,169,"Ryan Palmer",NA,71.74,1937,27,"Round2ScoringAverage",2010
170,170,"YE Yang",NA,71.75,1435,20,"Round2ScoringAverage",2010
171,171,"Nicholas Thompson",NA,71.76,2081,29,"Round2ScoringAverage",2010
171,171,"Jerod Turner",NA,71.76,1220,17,"Round2ScoringAverage",2010
173,173,"Roger Tambellini",NA,71.77,1866,26,"Round2ScoringAverage",2010
174,174,"Craig Bowden",NA,71.79,1364,19,"Round2ScoringAverage",2010
175,175,"Andrew McLardy",NA,71.8,1436,20,"Round2ScoringAverage",2010
176,176,"Mike Weir",NA,71.83,1293,18,"Round2ScoringAverage",2010
177,177,"Angel Cabrera",NA,71.89,1294,18,"Round2ScoringAverage",2010
178,178,"Mathias Gronberg",NA,71.95,1583,22,"Round2ScoringAverage",2010
179,179,"Steve Lowery",NA,71.96,1799,25,"Round2ScoringAverage",2010
180,180,"Garth Mulroy",NA,72,1368,19,"Round2ScoringAverage",2010
181,181,"Daniel Chopra",NA,72.04,1945,27,"Round2ScoringAverage",2010
181,181,"Rory Sabbatini",NA,72.04,1801,25,"Round2ScoringAverage",2010
183,183,"Jason Dufner",NA,72.08,1802,25,"Round2ScoringAverage",2010
184,184,"Troy Merritt",NA,72.14,2092,29,"Round2ScoringAverage",2010
185,185,"David Duval",NA,72.25,1734,24,"Round2ScoringAverage",2010
186,186,"Chris Wilson",NA,72.32,1808,25,"Round2ScoringAverage",2010
187,187,"Mark Calcavecchia",NA,72.38,1158,16,"Round2ScoringAverage",2010
188,188,"Greg Kraft",NA,72.48,1522,21,"Round2ScoringAverage",2010
189,189,"Rory McIlroy",NA,72.6,1089,15,"Round2ScoringAverage",2010
190,190,"Justin Bolli",NA,72.96,1678,23,"Round2ScoringAverage",2010
191,191,"Kevin Johnson",NA,73,1825,25,"Round2ScoringAverage",2010
192,192,"Brad Faxon",NA,73.32,1613,22,"Round2ScoringAverage",2010
