"Total3Putts25_RANKTHISWEEK_2014","Total3Putts25_RANKLASTWEEK_2014","Total3Putts25_PLAYERNAME_2014","Total3Putts25_ROUNDS_2014","Total3Putts25_TOTAL3PUTTS25_2014","Total3Putts25_TOTAL3PUTTS_2014","stat_name","year"
139,139,"Troy Merritt",62,19,24,"Total3Putts25",2014
139,139,"Ian Poulter",57,19,27,"Total3Putts25",2014
139,139,"John Senden",99,19,23,"Total3Putts25",2014
147,147,"Roberto Castro",76,18,24,"Total3Putts25",2014
147,147,"Freddie Jacobson",91,18,24,"Total3Putts25",2014
147,147,"David Toms",64,18,24,"Total3Putts25",2014
147,147,"Lee Westwood",57,18,23,"Total3Putts25",2014
151,151,"Ryo Ishikawa",75,17,25,"Total3Putts25",2014
151,151,"Brooks Koepka",56,17,23,"Total3Putts25",2014
151,151,"Jason Kokrak",65,17,26,"Total3Putts25",2014
151,151,"Justin Leonard",75,17,20,"Total3Putts25",2014
151,151,"Spencer Levin",59,17,22,"Total3Putts25",2014
151,151,"Bryce Molder",77,17,20,"Total3Putts25",2014
157,157,"KJ Choi",80,16,25,"Total3Putts25",2014
157,157,"Martin Kaymer",65,16,23,"Total3Putts25",2014
157,157,"Phil Mickelson",71,16,28,"Total3Putts25",2014
157,157,"Ted Potter Jr",68,16,31,"Total3Putts25",2014
157,157,"Adam Scott",68,16,23,"Total3Putts25",2014
162,162,"Jason Bohn",81,15,22,"Total3Putts25",2014
162,162,"Luke Donald",57,15,19,"Total3Putts25",2014
162,162,"Bubba Watson",76,15,18,"Total3Putts25",2014
165,165,"Brad Fritsch",50,14,20,"Total3Putts25",2014
165,165,"Matt Jones",83,14,22,"Total3Putts25",2014
167,167,"Paul Casey",56,13,19,"Total3Putts25",2014
167,167,"Sergio Garcia",61,13,16,"Total3Putts25",2014
167,167,"Justin Rose",70,13,20,"Total3Putts25",2014
170,170,"Jonas Blixt",64,12,15,"Total3Putts25",2014
170,170,"Bronson La Cassie",51,12,17,"Total3Putts25",2014
170,170,"Will Wilcox",51,12,14,"Total3Putts25",2014
173,173,"Henrik Stenson",56,11,16,"Total3Putts25",2014
174,174,"Rory McIlroy",66,10,18,"Total3Putts25",2014
175,175,"Jason Day",54,9,9,"Total3Putts25",2014
175,175,"Dustin Johnson",58,9,16,"Total3Putts25",2014
175,175,"Graeme McDowell",66,9,13,"Total3Putts25",2014
