"LatePar5ScoringAverage_RANKTHISWEEK_2008","LatePar5ScoringAverage_RANKLASTWEEK_2008","LatePar5ScoringAverage_PLAYERNAME_2008","LatePar5ScoringAverage_ROUNDS_2008","LatePar5ScoringAverage_AVG_2008","LatePar5ScoringAverage_TOTALSTROKES_2008","LatePar5ScoringAverage_TOTALHOLES_2008","stat_name","year"
101,101,"Bob Sowards",61,4.71,400,85,"LatePar5ScoringAverage",2008
101,101,"DJ Trahan",94,4.71,640,136,"LatePar5ScoringAverage",2008
112,112,"Jason Allred",63,4.72,425,90,"LatePar5ScoringAverage",2008
112,112,"Harrison Frazar",73,4.72,580,123,"LatePar5ScoringAverage",2008
112,112,"Jason Gore",94,4.72,699,148,"LatePar5ScoringAverage",2008
112,112,"Dudley Hart",74,4.72,633,134,"LatePar5ScoringAverage",2008
112,112,"Ryuji Imada",80,4.72,632,134,"LatePar5ScoringAverage",2008
112,112,"Marc Turnesa",87,4.72,741,157,"LatePar5ScoringAverage",2008
112,112,"Charlie Wi",97,4.72,661,140,"LatePar5ScoringAverage",2008
112,112,"Mark Wilson",107,4.72,665,141,"LatePar5ScoringAverage",2008
120,120,"Michael Allen",91,4.73,710,150,"LatePar5ScoringAverage",2008
120,120,"Shane Bertsch",96,4.73,686,145,"LatePar5ScoringAverage",2008
120,120,"Bob Estes",90,4.73,667,141,"LatePar5ScoringAverage",2008
120,120,"Steve Flesch",95,4.73,766,162,"LatePar5ScoringAverage",2008
120,120,"Richard Johnson",60,4.73,383,81,"LatePar5ScoringAverage",2008
120,120,"Geoff Ogilvy",65,4.73,497,105,"LatePar5ScoringAverage",2008
120,120,"Brett Quigley",80,4.73,657,139,"LatePar5ScoringAverage",2008
120,120,"Chez Reavie",102,4.73,794,168,"LatePar5ScoringAverage",2008
120,120,"Heath Slocum",104,4.73,748,158,"LatePar5ScoringAverage",2008
120,120,"Tim Wilkinson",95,4.73,700,148,"LatePar5ScoringAverage",2008
130,130,"Robert Allenby",108,4.74,824,174,"LatePar5ScoringAverage",2008
130,130,"Ben Curtis",80,4.74,602,127,"LatePar5ScoringAverage",2008
130,130,"Paul Goydos",78,4.74,578,122,"LatePar5ScoringAverage",2008
130,130,"Freddie Jacobson",78,4.74,578,122,"LatePar5ScoringAverage",2008
130,130,"Cliff Kresge",84,4.74,569,120,"LatePar5ScoringAverage",2008
130,130,"Hunter Mahan",87,4.74,578,122,"LatePar5ScoringAverage",2008
130,130,"Tom Scherrer",56,4.74,403,85,"LatePar5ScoringAverage",2008
130,130,"Ron Whittaker",54,4.74,417,88,"LatePar5ScoringAverage",2008
130,130,"Jay Williamson",96,4.74,692,146,"LatePar5ScoringAverage",2008
139,139,"Brad Adamonis",87,4.75,717,151,"LatePar5ScoringAverage",2008
139,139,"Ryan Armour",87,4.75,599,126,"LatePar5ScoringAverage",2008
139,139,"Briny Baird",113,4.75,935,197,"LatePar5ScoringAverage",2008
139,139,"Alex Cejka",75,4.75,532,112,"LatePar5ScoringAverage",2008
139,139,"Tim Herron",97,4.75,608,128,"LatePar5ScoringAverage",2008
139,139,"Stephen Leaney",53,4.75,342,72,"LatePar5ScoringAverage",2008
139,139,"Carl Pettersson",110,4.75,755,159,"LatePar5ScoringAverage",2008
139,139,"Brandt Snedeker",85,4.75,632,133,"LatePar5ScoringAverage",2008
139,139,"Boo Weekley",86,4.75,598,126,"LatePar5ScoringAverage",2008
148,148,"Glen Day",64,4.76,424,89,"LatePar5ScoringAverage",2008
148,148,"Retief Goosen",59,4.76,447,94,"LatePar5ScoringAverage",2008
148,148,"Jon Mills",95,4.76,666,140,"LatePar5ScoringAverage",2008
148,148,"Nick OHern",82,4.76,614,129,"LatePar5ScoringAverage",2008
148,148,"Jeff Overton",103,4.76,799,168,"LatePar5ScoringAverage",2008
153,153,"Eric Axley",113,4.77,872,183,"LatePar5ScoringAverage",2008
153,153,"Jonathan Byrd",88,4.77,658,138,"LatePar5ScoringAverage",2008
153,153,"James Driscoll",85,4.77,615,129,"LatePar5ScoringAverage",2008
153,153,"Jim McGovern",75,4.77,515,108,"LatePar5ScoringAverage",2008
157,157,"Nick Flanagan",89,4.78,602,126,"LatePar5ScoringAverage",2008
157,157,"Jeff Gove",50,4.78,349,73,"LatePar5ScoringAverage",2008
157,157,"JP Hayes",67,4.78,478,100,"LatePar5ScoringAverage",2008
157,157,"JJ Henry",108,4.78,708,148,"LatePar5ScoringAverage",2008
157,157,"Trevor Immelman",70,4.78,459,96,"LatePar5ScoringAverage",2008
157,157,"Patrick Sheehan",124,4.78,846,177,"LatePar5ScoringAverage",2008
157,157,"Jimmy Walker",73,4.78,507,106,"LatePar5ScoringAverage",2008
164,164,"Steve Allan",58,4.79,441,92,"LatePar5ScoringAverage",2008
164,164,"Mark Calcavecchia",67,4.79,537,112,"LatePar5ScoringAverage",2008
164,164,"Robert Gamez",79,4.79,570,119,"LatePar5ScoringAverage",2008
164,164,"Zach Johnson",85,4.79,594,124,"LatePar5ScoringAverage",2008
164,164,"Doug LaBelle II",65,4.79,441,92,"LatePar5ScoringAverage",2008
169,169,"Marco Dawson",64,4.8,490,102,"LatePar5ScoringAverage",2008
169,169,"John Mallinger",95,4.8,639,133,"LatePar5ScoringAverage",2008
169,169,"Ryan Moore",72,4.8,638,133,"LatePar5ScoringAverage",2008
169,169,"Travis Perkins",53,4.8,413,86,"LatePar5ScoringAverage",2008
169,169,"Kyle Thompson",70,4.8,600,125,"LatePar5ScoringAverage",2008
169,169,"YE Yang",89,4.8,610,127,"LatePar5ScoringAverage",2008
175,175,"Billy Andrade",71,4.81,457,95,"LatePar5ScoringAverage",2008
175,175,"John Rollins",94,4.81,697,145,"LatePar5ScoringAverage",2008
177,177,"Cody Freeman",66,4.82,501,104,"LatePar5ScoringAverage",2008
177,177,"Jin Park",85,4.82,641,133,"LatePar5ScoringAverage",2008
177,177,"Ted Purdy",68,4.82,525,109,"LatePar5ScoringAverage",2008
177,177,"Vaughn Taylor",103,4.82,786,163,"LatePar5ScoringAverage",2008
181,181,"Olin Browne",77,4.83,497,103,"LatePar5ScoringAverage",2008
181,181,"Dean Wilson",109,4.83,788,163,"LatePar5ScoringAverage",2008
183,183,"Lee Janzen",89,4.84,707,146,"LatePar5ScoringAverage",2008
185,185,"Kenneth Ferrie",72,4.85,524,108,"LatePar5ScoringAverage",2008
185,185,"Greg Kraft",63,4.85,577,119,"LatePar5ScoringAverage",2008
185,185,"Scott McCarron",63,4.85,470,97,"LatePar5ScoringAverage",2008
185,185,"Jeff Quinney",87,4.85,723,149,"LatePar5ScoringAverage",2008
189,189,"Paul Claxton",63,4.86,481,99,"LatePar5ScoringAverage",2008
189,189,"Tom Lehman",51,4.86,374,77,"LatePar5ScoringAverage",2008
191,191,"Ian Poulter",51,4.88,376,77,"LatePar5ScoringAverage",2008
192,192,"Steve Lowery",74,4.89,504,103,"LatePar5ScoringAverage",2008
193,193,"Chad Collins",72,4.9,500,102,"LatePar5ScoringAverage",2008
194,194,"Alejandro Canizares",52,4.92,354,72,"LatePar5ScoringAverage",2008
195,195,"David Duval",51,4.93,429,87,"LatePar5ScoringAverage",2008
195,195,"Jeff Maggert",86,4.93,690,140,"LatePar5ScoringAverage",2008
197,197,"David Lutterus",59,5.02,437,87,"LatePar5ScoringAverage",2008
