"2PuttsperRound_RANKTHISWEEK_2010","2PuttsperRound_RANKLASTWEEK_2010","2PuttsperRound_PLAYERNAME_2010","2PuttsperRound_ROUNDS_2010","2PuttsperRound_AVG_2010","2PuttsperRound_TOTAL2PUTTS_2010","2PuttsperRound_TOTALROUNDS_2010","stat_name","year"
69,69,"Bo Van Pelt",104,10.2,1061,104,"2PuttsperRound",2010
71,71,"Henrik Bjornstad",72,10.19,734,72,"2PuttsperRound",2010
71,71,"Zach Johnson",93,10.19,927,91,"2PuttsperRound",2010
71,71,"Justin Leonard",89,10.19,897,88,"2PuttsperRound",2010
71,71,"Ryan Moore",80,10.19,805,79,"2PuttsperRound",2010
75,75,"Jeff Gove",57,10.18,580,57,"2PuttsperRound",2010
76,76,"Charles Howell III",103,10.17,1048,103,"2PuttsperRound",2010
77,77,"Jason Day",82,10.16,833,82,"2PuttsperRound",2010
78,78,"Daniel Chopra",74,10.15,751,74,"2PuttsperRound",2010
78,78,"Jim Furyk",76,10.15,751,74,"2PuttsperRound",2010
80,80,"Chris Couch",66,10.14,669,66,"2PuttsperRound",2010
80,80,"Michael Sim",64,10.14,639,63,"2PuttsperRound",2010
82,82,"Aaron Baddeley",94,10.13,952,94,"2PuttsperRound",2010
82,82,"Kris Blanks",91,10.13,922,91,"2PuttsperRound",2010
82,82,"Webb Simpson",98,10.13,993,98,"2PuttsperRound",2010
85,85,"Blake Adams",84,10.12,850,84,"2PuttsperRound",2010
85,85,"Geoff Ogilvy",62,10.12,607,60,"2PuttsperRound",2010
85,85,"Roger Tambellini",77,10.12,779,77,"2PuttsperRound",2010
88,88,"Freddie Jacobson",83,10.11,839,83,"2PuttsperRound",2010
88,88,"Ryan Palmer",84,10.11,849,84,"2PuttsperRound",2010
88,88,"Cameron Percy",73,10.11,738,73,"2PuttsperRound",2010
91,91,"Ted Purdy",86,10.1,869,86,"2PuttsperRound",2010
92,92,"Luke Donald",71,10.09,686,68,"2PuttsperRound",2010
93,93,"Brendon de Jonge",114,10.08,1149,114,"2PuttsperRound",2010
94,94,"JJ Henry",92,10.07,926,92,"2PuttsperRound",2010
94,94,"Garrett Willis",82,10.07,826,82,"2PuttsperRound",2010
96,96,"John Merrick",109,10.06,1097,109,"2PuttsperRound",2010
96,96,"Justin Rose",78,10.06,785,78,"2PuttsperRound",2010
98,98,"Michael Bradley",77,10.05,774,77,"2PuttsperRound",2010
98,98,"David Toms",86,10.05,854,85,"2PuttsperRound",2010
100,100,"Ben Crane",85,10.04,823,82,"2PuttsperRound",2010
100,100,"Padraig Harrington",57,10.04,562,56,"2PuttsperRound",2010
100,100,"Cliff Kresge",50,10.04,502,50,"2PuttsperRound",2010
100,100,"Heath Slocum",97,10.04,974,97,"2PuttsperRound",2010
104,104,"Phil Mickelson",76,10.03,762,76,"2PuttsperRound",2010
105,105,"Andrew McLardy",52,10.02,521,52,"2PuttsperRound",2010
106,106,"Andres Romero",73,10.01,731,73,"2PuttsperRound",2010
107,107,"Nathan Green",86,10,860,86,"2PuttsperRound",2010
108,108,"Paul Goydos",78,9.99,779,78,"2PuttsperRound",2010
108,108,"Matt Jones",89,9.99,889,89,"2PuttsperRound",2010
108,108,"Bill Lunde",79,9.99,789,79,"2PuttsperRound",2010
108,108,"Omar Uresti",74,9.99,739,74,"2PuttsperRound",2010
112,112,"Brenden Pappas",66,9.98,659,66,"2PuttsperRound",2010
113,113,"Stuart Appleby",101,9.95,1005,101,"2PuttsperRound",2010
113,113,"John Mallinger",78,9.95,776,78,"2PuttsperRound",2010
115,115,"Greg Chalmers",93,9.94,924,93,"2PuttsperRound",2010
115,115,"Chris DiMarco",88,9.94,875,88,"2PuttsperRound",2010
117,117,"Joe Durant",67,9.93,665,67,"2PuttsperRound",2010
117,117,"Pat Perez",90,9.93,894,90,"2PuttsperRound",2010
119,119,"Kevin Na",94,9.92,923,93,"2PuttsperRound",2010
120,120,"Scott Verplank",74,9.9,723,73,"2PuttsperRound",2010
121,121,"Woody Austin",93,9.89,920,93,"2PuttsperRound",2010
121,121,"Brian Davis",101,9.89,999,101,"2PuttsperRound",2010
121,121,"Johnson Wagner",85,9.89,841,85,"2PuttsperRound",2010
124,124,"JB Holmes",100,9.86,986,100,"2PuttsperRound",2010
125,125,"Cameron Beckman",68,9.85,670,68,"2PuttsperRound",2010
125,125,"Billy Mayfair",78,9.85,768,78,"2PuttsperRound",2010
125,125,"Garth Mulroy",53,9.85,522,53,"2PuttsperRound",2010
128,128,"Boo Weekley",88,9.84,866,88,"2PuttsperRound",2010
129,129,"Brent Delahoussaye",57,9.82,560,57,"2PuttsperRound",2010
130,130,"JP Hayes",79,9.81,775,79,"2PuttsperRound",2010
131,131,"Richard Johnson",90,9.8,882,90,"2PuttsperRound",2010
131,131,"Jimmy Walker",82,9.8,804,82,"2PuttsperRound",2010
133,133,"Tom Gillis",97,9.79,950,97,"2PuttsperRound",2010
133,133,"Charley Hoffman",85,9.79,832,85,"2PuttsperRound",2010
135,135,"Spencer Levin",110,9.77,1075,110,"2PuttsperRound",2010
135,135,"David Lutterus",69,9.77,674,69,"2PuttsperRound",2010
135,135,"Chris Tidland",77,9.77,752,77,"2PuttsperRound",2010
138,138,"Steve Elkington",74,9.76,722,74,"2PuttsperRound",2010
138,138,"Martin Flores",75,9.76,732,75,"2PuttsperRound",2010
140,140,"Steve Flesch",78,9.74,760,78,"2PuttsperRound",2010
140,140,"Troy Merritt",86,9.74,838,86,"2PuttsperRound",2010
142,142,"Cameron Tringale",55,9.73,535,55,"2PuttsperRound",2010
143,143,"Kevin Streelman",90,9.72,875,90,"2PuttsperRound",2010
144,144,"Ryuji Imada",90,9.69,872,90,"2PuttsperRound",2010
145,145,"Graham DeLaet",88,9.68,852,88,"2PuttsperRound",2010
145,145,"Charlie Wi",95,9.68,920,95,"2PuttsperRound",2010
147,147,"KJ Choi",82,9.67,793,82,"2PuttsperRound",2010
148,148,"Robert Garrigus",71,9.66,686,71,"2PuttsperRound",2010
149,149,"Aron Price",70,9.64,675,70,"2PuttsperRound",2010
149,149,"Rory Sabbatini",79,9.64,752,78,"2PuttsperRound",2010
151,151,"Matt Every",60,9.63,578,60,"2PuttsperRound",2010
151,151,"Chris Stroud",90,9.63,867,90,"2PuttsperRound",2010
153,153,"Joe Ogilvie",99,9.62,952,99,"2PuttsperRound",2010
153,153,"Jeff Overton",89,9.62,856,89,"2PuttsperRound",2010
155,155,"Kevin Johnson",62,9.61,596,62,"2PuttsperRound",2010
156,156,"Brian Stuard",81,9.6,778,81,"2PuttsperRound",2010
157,157,"Justin Bolli",55,9.58,527,55,"2PuttsperRound",2010
158,158,"Charles Warren",64,9.56,612,64,"2PuttsperRound",2010
158,158,"Mike Weir",59,9.56,545,57,"2PuttsperRound",2010
160,160,"Craig Bowden",56,9.55,535,56,"2PuttsperRound",2010
160,160,"Brian Gay",101,9.55,936,98,"2PuttsperRound",2010
160,160,"Jeev Milkha Singh",59,9.55,535,56,"2PuttsperRound",2010
163,163,"Tim Herron",79,9.54,754,79,"2PuttsperRound",2010
164,164,"Jay Williamson",76,9.53,724,76,"2PuttsperRound",2010
165,165,"Bryce Molder",84,9.5,798,84,"2PuttsperRound",2010
166,166,"Rich Barcelo",70,9.49,664,70,"2PuttsperRound",2010
166,166,"Tom Pernice Jr",74,9.49,702,74,"2PuttsperRound",2010
166,166,"Brandt Snedeker",89,9.49,845,89,"2PuttsperRound",2010
169,169,"Brad Faxon",58,9.47,549,58,"2PuttsperRound",2010
169,169,"Derek Lamely",81,9.47,767,81,"2PuttsperRound",2010
169,169,"James Nitties",92,9.47,871,92,"2PuttsperRound",2010
169,169,"Kevin Stadler",86,9.47,814,86,"2PuttsperRound",2010
173,173,"Jeff Quinney",91,9.41,856,91,"2PuttsperRound",2010
173,173,"Chris Riley",73,9.41,687,73,"2PuttsperRound",2010
175,175,"Greg Kraft",52,9.29,483,52,"2PuttsperRound",2010
175,175,"Chris Wilson",65,9.29,604,65,"2PuttsperRound",2010
177,177,"Jeff Maggert",76,9.28,705,76,"2PuttsperRound",2010
178,178,"Vance Veazey",58,9.26,537,58,"2PuttsperRound",2010
179,179,"Paul Stankowski",62,9.23,572,62,"2PuttsperRound",2010
180,180,"Michael Connell",89,9.15,814,89,"2PuttsperRound",2010
180,180,"Steve Wheatcroft",74,9.15,677,74,"2PuttsperRound",2010
182,182,"Carl Pettersson",99,9.09,900,99,"2PuttsperRound",2010
182,182,"Dean Wilson",54,9.09,491,54,"2PuttsperRound",2010
184,184,"Mathias Gronberg",61,9.07,553,61,"2PuttsperRound",2010
185,185,"John Daly",63,9.02,568,63,"2PuttsperRound",2010
186,186,"Chad Collins",87,8.98,781,87,"2PuttsperRound",2010
187,187,"Skip Kendall",58,8.88,515,58,"2PuttsperRound",2010
188,188,"Matt Bettencourt",91,8.82,803,91,"2PuttsperRound",2010
189,189,"Jarrod Lyle",54,8.8,475,54,"2PuttsperRound",2010
190,190,"Shaun Micheel",70,8.79,615,70,"2PuttsperRound",2010
191,191,"Mark Calcavecchia",50,8.62,431,50,"2PuttsperRound",2010
192,192,"Jerod Turner",54,8.57,463,54,"2PuttsperRound",2010
