"Round3ScoringAverage_RANKTHISWEEK_2006","Round3ScoringAverage_RANKLASTWEEK_2006","Round3ScoringAverage_PLAYERNAME_2006","Round3ScoringAverage__2006","Round3ScoringAverage_AVG_2006","Round3ScoringAverage_TOTALSTROKES_2006","Round3ScoringAverage_TOTALROUNDS_2006","stat_name","year"
103,103,"Paul Goydos",NA,71,852,12,"Round3ScoringAverage",2006
103,103,"Greg Owen",NA,71,1136,16,"Round3ScoringAverage",2006
103,103,"Jerry Smith",NA,71,1278,18,"Round3ScoringAverage",2006
103,103,"DJ Trahan",NA,71,1065,15,"Round3ScoringAverage",2006
109,109,"Zach Johnson",NA,71.05,1350,19,"Round3ScoringAverage",2006
110,110,"Retief Goosen",NA,71.07,995,14,"Round3ScoringAverage",2006
111,111,"Arron Oberholser",NA,71.11,1351,19,"Round3ScoringAverage",2006
111,111,"Jesper Parnevik",NA,71.11,1280,18,"Round3ScoringAverage",2006
111,111,"Ted Purdy",NA,71.11,1351,19,"Round3ScoringAverage",2006
114,114,"Charley Hoffman",NA,71.14,1494,21,"Round3ScoringAverage",2006
115,115,"Eric Axley",NA,71.18,1210,17,"Round3ScoringAverage",2006
115,115,"Brian Gay",NA,71.18,1566,22,"Round3ScoringAverage",2006
117,117,"Craig Barlow",NA,71.2,1068,15,"Round3ScoringAverage",2006
117,117,"Robert Damron",NA,71.2,1068,15,"Round3ScoringAverage",2006
117,117,"Freddie Jacobson",NA,71.2,712,10,"Round3ScoringAverage",2006
117,117,"Kent Jones",NA,71.2,1424,20,"Round3ScoringAverage",2006
121,121,"Todd Fischer",NA,71.24,1211,17,"Round3ScoringAverage",2006
122,122,"Will Ma Kenzie",NA,71.25,1140,16,"Round3ScoringAverage",2006
123,123,"Greg Chalmers",NA,71.29,499,7,"Round3ScoringAverage",2006
123,123,"Kris Cox",NA,71.29,998,14,"Round3ScoringAverage",2006
125,125,"Jeff Sluman",NA,71.33,1498,21,"Round3ScoringAverage",2006
126,126,"Ben Crane",NA,71.35,1213,17,"Round3ScoringAverage",2006
126,126,"Ryan Palmer",NA,71.35,1427,20,"Round3ScoringAverage",2006
128,128,"Aaron Baddeley",NA,71.36,999,14,"Round3ScoringAverage",2006
129,129,"Mark OMeara",NA,71.38,571,8,"Round3ScoringAverage",2006
130,130,"Jason Bohn",NA,71.39,1642,23,"Round3ScoringAverage",2006
131,131,"Bernhard Langer",NA,71.43,1000,14,"Round3ScoringAverage",2006
131,131,"Jeff Maggert",NA,71.43,1000,14,"Round3ScoringAverage",2006
133,133,"Brian Davis",NA,71.44,1286,18,"Round3ScoringAverage",2006
133,133,"Tjaart van der Walt",NA,71.44,643,9,"Round3ScoringAverage",2006
135,135,"Bob May",NA,71.45,786,11,"Round3ScoringAverage",2006
136,136,"John Huston",NA,71.5,858,12,"Round3ScoringAverage",2006
136,136,"Ron Whittaker",NA,71.5,1001,14,"Round3ScoringAverage",2006
138,138,"Padraig Harrington",NA,71.55,787,11,"Round3ScoringAverage",2006
139,139,"Jimmy Walker",NA,71.56,644,9,"Round3ScoringAverage",2006
140,140,"Sean OHair",NA,71.57,1503,21,"Round3ScoringAverage",2006
141,141,"Stephen Ames",NA,71.58,859,12,"Round3ScoringAverage",2006
141,141,"Chad Campbell",NA,71.58,1360,19,"Round3ScoringAverage",2006
143,143,"Michael Allen",NA,71.59,1217,17,"Round3ScoringAverage",2006
143,143,"Joe Durant",NA,71.59,1575,22,"Round3ScoringAverage",2006
145,145,"Fred Funk",NA,71.6,1790,25,"Round3ScoringAverage",2006
145,145,"Brent Geiberger",NA,71.6,1432,20,"Round3ScoringAverage",2006
145,145,"Matt Hansen",NA,71.6,716,10,"Round3ScoringAverage",2006
145,145,"Steve Lowery",NA,71.6,1432,20,"Round3ScoringAverage",2006
145,145,"Vance Veazey",NA,71.6,716,10,"Round3ScoringAverage",2006
150,150,"Stuart Appleby",NA,71.61,1289,18,"Round3ScoringAverage",2006
150,150,"Billy Mayfair",NA,71.61,1289,18,"Round3ScoringAverage",2006
152,152,"Henrik Bjornstad",NA,71.67,1290,18,"Round3ScoringAverage",2006
153,153,"Jeff Brehaut",NA,71.69,1147,16,"Round3ScoringAverage",2006
153,153,"Daisuke Maruyama",NA,71.69,1147,16,"Round3ScoringAverage",2006
155,155,"Chris Smith",NA,71.77,933,13,"Round3ScoringAverage",2006
156,156,"Alex Aragon",NA,71.83,431,6,"Round3ScoringAverage",2006
156,156,"Olin Browne",NA,71.83,1652,23,"Round3ScoringAverage",2006
156,156,"Brandt Jobe",NA,71.83,1293,18,"Round3ScoringAverage",2006
159,159,"Tim Herron",NA,71.86,1006,14,"Round3ScoringAverage",2006
160,160,"Ben Curtis",NA,71.88,1222,17,"Round3ScoringAverage",2006
160,160,"Joey Sindelar",NA,71.88,1150,16,"Round3ScoringAverage",2006
162,162,"Larry Mize",NA,71.89,647,9,"Round3ScoringAverage",2006
163,163,"Jason Schultz",NA,71.91,791,11,"Round3ScoringAverage",2006
164,164,"Tom Lehman",NA,71.92,863,12,"Round3ScoringAverage",2006
165,165,"Tim Clark",NA,71.94,1295,18,"Round3ScoringAverage",2006
166,166,"Fred Couples",NA,72,720,10,"Round3ScoringAverage",2006
166,166,"Steve Jones",NA,72,1080,15,"Round3ScoringAverage",2006
166,166,"JL Lewis",NA,72,864,12,"Round3ScoringAverage",2006
166,166,"Peter Lonard",NA,72,1224,17,"Round3ScoringAverage",2006
170,170,"Nicholas Thompson",NA,72.06,1153,16,"Round3ScoringAverage",2006
171,171,"Jason Gore",NA,72.07,1081,15,"Round3ScoringAverage",2006
172,172,"David Duval",NA,72.09,793,11,"Round3ScoringAverage",2006
173,173,"Ryuji Imada",NA,72.1,1514,21,"Round3ScoringAverage",2006
174,174,"Thomas Levet",NA,72.11,649,9,"Round3ScoringAverage",2006
174,174,"Tag Ridings",NA,72.11,1298,18,"Round3ScoringAverage",2006
176,176,"John Engler Jr",NA,72.13,577,8,"Round3ScoringAverage",2006
177,177,"John Daly",NA,72.14,505,7,"Round3ScoringAverage",2006
178,178,"Davis Love III",NA,72.18,1227,17,"Round3ScoringAverage",2006
179,179,"Bob Tway",NA,72.2,1083,15,"Round3ScoringAverage",2006
180,180,"Roger Tambellini",NA,72.25,578,8,"Round3ScoringAverage",2006
181,181,"Wes Short Jr",NA,72.27,1084,15,"Round3ScoringAverage",2006
182,182,"Robert Garrigus",NA,72.33,1085,15,"Round3ScoringAverage",2006
182,182,"Skip Kendall",NA,72.33,1085,15,"Round3ScoringAverage",2006
184,184,"Patrick Sheehan",NA,72.41,1231,17,"Round3ScoringAverage",2006
185,185,"Jose Maria Olazabal",NA,72.46,942,13,"Round3ScoringAverage",2006
186,186,"Carlos Franco",NA,72.71,1018,14,"Round3ScoringAverage",2006
187,187,"Mark Calcavecchia",NA,72.76,1528,21,"Round3ScoringAverage",2006
188,188,"Todd Hamilton",NA,72.78,655,9,"Round3ScoringAverage",2006
189,189,"James Driscoll",NA,72.82,801,11,"Round3ScoringAverage",2006
189,189,"Tim Petrovic",NA,72.82,1238,17,"Round3ScoringAverage",2006
191,191,"DA Points",NA,72.85,947,13,"Round3ScoringAverage",2006
192,192,"Ryan Hietala",NA,72.88,583,8,"Round3ScoringAverage",2006
192,192,"Len Mattiace",NA,72.88,583,8,"Round3ScoringAverage",2006
192,192,"Hidemichi Tanaka",NA,72.88,583,8,"Round3ScoringAverage",2006
195,195,"Brad Faxon",NA,73,949,13,"Round3ScoringAverage",2006
196,196,"David Howell",NA,73.73,811,11,"Round3ScoringAverage",2006
