"ConsecutiveGIR_RANKTHISWEEK_2008","ConsecutiveGIR_RANKLASTWEEK_2008","ConsecutiveGIR_PLAYERNAME_2008","ConsecutiveGIR_EVENTS_2008","ConsecutiveGIR_STREAK_2008","ConsecutiveGIR_CURRENTSTREAK_2008","ConsecutiveGIR_ROUND_2008","ConsecutiveGIR_HOLE_2008","ConsecutiveGIR_YEARTOURN_2008","stat_name","year"
307,307,"Jonathan Moore",2,8,4,1,10,2008060,"ConsecutiveGIR",2008
307,307,"Alan Morin",2,8,NA,2,1,2008100,"ConsecutiveGIR",2008
307,307,"Chapchai Nirat",1,8,NA,2,14,2008140,"ConsecutiveGIR",2008
307,307,"Mark OMeara",5,8,1,1,7,2008040,"ConsecutiveGIR",2008
307,307,"Jose Maria Olazabal",4,8,NA,1,18,2008160,"ConsecutiveGIR",2008
307,307,"Craig Parry",4,8,2,1,16,2008350,"ConsecutiveGIR",2008
307,307,"Fran Quinn",1,8,8,2,11,2008270,"ConsecutiveGIR",2008
307,307,"Jyoti Randhawa",1,8,NA,1,10,2008360,"ConsecutiveGIR",2008
307,307,"Tony Rohlik",1,8,NA,1,6,2008470,"ConsecutiveGIR",2008
307,307,"Paul Sheehan",1,8,3,2,5,2008140,"ConsecutiveGIR",2008
307,307,"Steve Sokol",1,8,NA,2,10,2008270,"ConsecutiveGIR",2008
307,307,"Phil Tataurangi",6,8,1,2,9,2008450,"ConsecutiveGIR",2008
307,307,"Paul Trittler",1,8,7,1,15,2008050,"ConsecutiveGIR",2008
334,334,"Casey Bourque",1,7,2,3,9,2008460,"ConsecutiveGIR",2008
334,334,"Brandel Chamblee",1,7,NA,2,12,2008060,"ConsecutiveGIR",2008
334,334,"Robert Damron",8,7,NA,3,16,2008220,"ConsecutiveGIR",2008
334,334,"Chip Deason",1,7,1,2,16,2008480,"ConsecutiveGIR",2008
334,334,"Ryan Dillon",1,7,3,3,4,2008060,"ConsecutiveGIR",2008
334,334,"Trevor Dodds",2,7,2,2,12,2008370,"ConsecutiveGIR",2008
334,334,"Simon Dyson",2,7,NA,2,7,2008320,"ConsecutiveGIR",2008
334,334,"Josh Esler",1,7,5,2,14,2008310,"ConsecutiveGIR",2008
334,334,"Alastair Forsyth",2,7,1,2,11,2008360,"ConsecutiveGIR",2008
334,334,"Benjamin Fox",1,7,1,1,10,2008460,"ConsecutiveGIR",2008
334,334,"Brad Fritsch",1,7,2,1,13,2008330,"ConsecutiveGIR",2008
334,334,"Tadd Fujikawa",3,7,NA,1,16,2008020,"ConsecutiveGIR",2008
334,334,"Hiroyuki Fujita",1,7,1,2,10,2008360,"ConsecutiveGIR",2008
334,334,"Jim Gallagher Jr",7,7,3,1,16,2008220,"ConsecutiveGIR",2008
334,334,"Tom Gillis",3,7,NA,2,4,2008320,"ConsecutiveGIR",2008
334,334,"Kevin Hayashi",1,7,7,2,3,2008020,"ConsecutiveGIR",2008
334,334,"David Hearn",2,7,7,4,12,2008330,"ConsecutiveGIR",2008
334,334,"Scott Hebert",2,7,1,2,3,2008280,"ConsecutiveGIR",2008
334,334,"Justin Hicks",1,7,NA,1,3,2008260,"ConsecutiveGIR",2008
334,334,"Jeff Hull",1,7,NA,2,10,2008220,"ConsecutiveGIR",2008
334,334,"Daniel Im",1,7,2,1,13,2008330,"ConsecutiveGIR",2008
334,334,"Peter Jacobsen",1,7,4,1,5,2008060,"ConsecutiveGIR",2008
334,334,"Shingo Katayama",5,7,NA,3,4,2008140,"ConsecutiveGIR",2008
334,334,"Martin Kaymer",8,7,NA,4,2,2008350,"ConsecutiveGIR",2008
334,334,"JT Kohut",3,7,1,2,6,2008300,"ConsecutiveGIR",2008
334,334,"Derek Lamely",1,7,NA,1,8,2008110,"ConsecutiveGIR",2008
334,334,"Pablo Larrazabal",3,7,NA,2,12,2008320,"ConsecutiveGIR",2008
334,334,"Spencer Levin",1,7,1,1,10,2008020,"ConsecutiveGIR",2008
334,334,"WC Liang",6,7,NA,3,7,2008140,"ConsecutiveGIR",2008
334,334,"Luke List",2,7,1,1,2,2008270,"ConsecutiveGIR",2008
334,334,"Yusaku Miyazato",1,7,2,1,17,2008020,"ConsecutiveGIR",2008
334,334,"Kiyoshi Miyazato",1,7,3,1,16,2008020,"ConsecutiveGIR",2008
334,334,"Bryce Molder",1,7,7,2,12,2008020,"ConsecutiveGIR",2008
334,334,"Trevor Murphy",1,7,NA,1,1,2008200,"ConsecutiveGIR",2008
334,334,"Dennis Paulson",1,7,NA,3,13,2008340,"ConsecutiveGIR",2008
334,334,"David Peoples",2,7,1,1,15,2008410,"ConsecutiveGIR",2008
334,334,"Jean Van de Velde",1,7,4,1,17,2008320,"ConsecutiveGIR",2008
334,334,"Simon Wakefield",1,7,1,1,8,2008320,"ConsecutiveGIR",2008
334,334,"Charlie Woo",1,7,7,2,3,2008330,"ConsecutiveGIR",2008
334,334,"Don Yrene",1,7,NA,1,1,2008360,"ConsecutiveGIR",2008
374,374,"Thomas Aiken",1,6,NA,4,6,2008320,"ConsecutiveGIR",2008
374,374,"Lonny Alexander",2,6,1,1,8,2008160,"ConsecutiveGIR",2008
374,374,"Charlie Beljan",1,6,1,1,13,2008260,"ConsecutiveGIR",2008
374,374,"David Berganio Jr",1,6,NA,2,17,2008050,"ConsecutiveGIR",2008
374,374,"Brad Bryant",1,6,1,1,13,2008260,"ConsecutiveGIR",2008
374,374,"Roberto Castro",1,6,2,1,18,2008220,"ConsecutiveGIR",2008
374,374,"SSP Chawrasia",1,6,3,3,10,2008140,"ConsecutiveGIR",2008
374,374,"Danny Chia",1,6,1,1,4,2008320,"ConsecutiveGIR",2008
374,374,"Bobby Clampett",1,6,NA,1,3,2008480,"ConsecutiveGIR",2008
374,374,"Keith Clearwater",2,6,1,3,5,2008060,"ConsecutiveGIR",2008
374,374,"Bobby Collins",1,6,1,2,13,2008260,"ConsecutiveGIR",2008
374,374,"Bryan DeCorso",1,6,1,3,2,2008330,"ConsecutiveGIR",2008
374,374,"Reid Edstrom",1,6,NA,4,15,2008220,"ConsecutiveGIR",2008
374,374,"John Ellis",2,6,6,2,13,2008330,"ConsecutiveGIR",2008
374,374,"Rick Fehr",1,6,4,2,17,2008340,"ConsecutiveGIR",2008
374,374,"Richard Finch",2,6,1,4,11,2008320,"ConsecutiveGIR",2008
374,374,"Keiichiro Fukabori",1,6,1,1,7,2008020,"ConsecutiveGIR",2008
374,374,"Benjamin Hebert",1,6,NA,1,17,2008320,"ConsecutiveGIR",2008
374,374,"PH Horgan III",1,6,2,1,1,2008270,"ConsecutiveGIR",2008
374,374,"David Horsey",1,6,5,3,13,2008320,"ConsecutiveGIR",2008
374,374,"Tripp Isenhour",1,6,2,2,10,2008160,"ConsecutiveGIR",2008
374,374,"Mike Johnston",1,6,1,1,10,2008310,"ConsecutiveGIR",2008
374,374,"Simon Khan",1,6,NA,2,17,2008320,"ConsecutiveGIR",2008
374,374,"Michael Knight",1,6,NA,1,5,2008330,"ConsecutiveGIR",2008
374,374,"Colt Knost",5,6,5,2,2,2008230,"ConsecutiveGIR",2008
374,374,"Jason Knutzon",1,6,NA,2,12,2008300,"ConsecutiveGIR",2008
374,374,"Jonathan Lomas",1,6,NA,2,7,2008320,"ConsecutiveGIR",2008
374,374,"David Long",1,6,NA,1,10,2008360,"ConsecutiveGIR",2008
374,374,"Sandy Lyle",2,6,NA,3,5,2008170,"ConsecutiveGIR",2008
374,374,"Jarrod Lyle",1,6,NA,1,9,2008260,"ConsecutiveGIR",2008
374,374,"Paul McGinley",1,6,NA,2,7,2008350,"ConsecutiveGIR",2008
374,374,"Doug McGuigan",1,6,1,1,17,2008320,"ConsecutiveGIR",2008
374,374,"Kelly Mitchum",1,6,2,1,5,2008370,"ConsecutiveGIR",2008
374,374,"Greg Norman",4,6,NA,3,12,2008320,"ConsecutiveGIR",2008
374,374,"Chad Proehl",1,6,6,2,13,2008300,"ConsecutiveGIR",2008
374,374,"Jim Rutledge",1,6,NA,2,8,2008330,"ConsecutiveGIR",2008
374,374,"Ted Schulz",1,6,NA,3,16,2008340,"ConsecutiveGIR",2008
374,374,"Jim Schuman",1,6,3,1,11,2008310,"ConsecutiveGIR",2008
374,374,"Charl Schwartzel",1,6,NA,2,4,2008360,"ConsecutiveGIR",2008
374,374,"Jacob Scriven",1,6,2,2,8,2008330,"ConsecutiveGIR",2008
374,374,"Sonny Skinner",1,6,NA,1,1,2008360,"ConsecutiveGIR",2008
374,374,"Craig Stadler",2,6,1,1,7,2008060,"ConsecutiveGIR",2008
374,374,"Scott Strange",3,6,1,1,2,2008350,"ConsecutiveGIR",2008
374,374,"Andrew Svoboda",1,6,3,1,2,2008260,"ConsecutiveGIR",2008
374,374,"Peter Tomasulo",2,6,1,2,10,2008060,"ConsecutiveGIR",2008
374,374,"Jon Turcott",2,6,NA,1,8,2008310,"ConsecutiveGIR",2008
374,374,"Paul Waring",1,6,NA,4,12,2008320,"ConsecutiveGIR",2008
374,374,"Michelle Wie",1,6,1,2,16,2008340,"ConsecutiveGIR",2008
374,374,"Mike Wilson",1,6,NA,2,16,2008060,"ConsecutiveGIR",2008
374,374,"Erik Wolf",1,6,1,4,7,2008030,"ConsecutiveGIR",2008
374,374,"Chris Wood",1,6,NA,3,13,2008320,"ConsecutiveGIR",2008
374,374,"Ian Woosnam",1,6,NA,2,12,2008170,"ConsecutiveGIR",2008
426,426,"Alex Aragon",2,5,1,2,11,2008020,"ConsecutiveGIR",2008
426,426,"Yohann Benson",1,5,1,2,5,2008260,"ConsecutiveGIR",2008
426,426,"Travis Bertoni",1,5,NA,2,11,2008260,"ConsecutiveGIR",2008
426,426,"Jon Bevan",1,5,NA,2,11,2008320,"ConsecutiveGIR",2008
426,426,"Adam Bland",1,5,NA,1,1,2008330,"ConsecutiveGIR",2008
426,426,"Gary Boyd",1,5,1,2,8,2008320,"ConsecutiveGIR",2008
426,426,"George Bradford",1,5,NA,1,12,2008330,"ConsecutiveGIR",2008
426,426,"Peter Campbell",1,5,NA,2,13,2008040,"ConsecutiveGIR",2008
426,426,"Ariel Canete",1,5,1,2,2,2008320,"ConsecutiveGIR",2008
426,426,"Santiago Cavanagh",2,5,NA,1,1,2008110,"ConsecutiveGIR",2008
426,426,"Josh Cunliffe",1,5,5,2,14,2008320,"ConsecutiveGIR",2008
426,426,"Andrew Dresser",1,5,1,3,7,2008260,"ConsecutiveGIR",2008
426,426,"Jamie Elson",1,5,5,2,14,2008320,"ConsecutiveGIR",2008
426,426,"Frank Esposito",1,5,NA,1,3,2008360,"ConsecutiveGIR",2008
426,426,"Tony Finau",1,5,1,2,11,2008310,"ConsecutiveGIR",2008
426,426,"Robert Floyd",3,5,NA,2,3,2008070,"ConsecutiveGIR",2008
426,426,"Rickie Fowler",2,5,2,2,8,2008260,"ConsecutiveGIR",2008
426,426,"Jean Baptiste Gonnet",1,5,NA,2,11,2008320,"ConsecutiveGIR",2008
426,426,"Peter Hedblom",1,5,NA,1,2,2008360,"ConsecutiveGIR",2008
426,426,"Hidemasa Hoshino",1,5,5,4,14,2008350,"ConsecutiveGIR",2008
426,426,"Hiroshi Iwata",1,5,2,1,11,2008320,"ConsecutiveGIR",2008
426,426,"Pete Jordan",1,5,NA,1,9,2008100,"ConsecutiveGIR",2008
426,426,"Kenny Kim",1,5,5,2,14,2008040,"ConsecutiveGIR",2008
426,426,"Patton Kizzire",1,5,1,2,14,2008410,"ConsecutiveGIR",2008
426,426,"Matthew Kohn",1,5,NA,1,6,2008480,"ConsecutiveGIR",2008
426,426,"Trip Kuehne",1,5,NA,2,10,2008170,"ConsecutiveGIR",2008
426,426,"Joey Lamielle",1,5,3,1,2,2008260,"ConsecutiveGIR",2008
426,426,"Eric Landreville",1,5,NA,2,2,2008330,"ConsecutiveGIR",2008
426,426,"Rick Leibovich",3,5,NA,3,14,2008060,"ConsecutiveGIR",2008
426,426,"Michio Matsumura",1,5,5,2,14,2008320,"ConsecutiveGIR",2008
426,426,"Abs Mawjii",1,5,1,1,5,2008410,"ConsecutiveGIR",2008
426,426,"Alexander Noren",1,5,NA,4,13,2008320,"ConsecutiveGIR",2008
426,426,"Greg Owen",1,5,1,3,17,2008060,"ConsecutiveGIR",2008
426,426,"Scott Parel",1,5,2,2,10,2008220,"ConsecutiveGIR",2008
426,426,"Michael Putnam",1,5,NA,1,3,2008200,"ConsecutiveGIR",2008
426,426,"Martin Rominger",1,5,4,1,10,2008150,"ConsecutiveGIR",2008
426,426,"Phil Schmitt",2,5,NA,1,16,2008410,"ConsecutiveGIR",2008
426,426,"Brady Schnell",1,5,2,1,1,2008300,"ConsecutiveGIR",2008
426,426,"Adam Short",1,5,NA,2,4,2008330,"ConsecutiveGIR",2008
426,426,"Kyle Stanley",1,5,1,1,7,2008260,"ConsecutiveGIR",2008
426,426,"Kevin Tway",1,5,5,2,5,2008260,"ConsecutiveGIR",2008
426,426,"Anthony Wall",1,5,NA,1,1,2008320,"ConsecutiveGIR",2008
426,426,"Tom Watson",2,5,2,1,16,2008170,"ConsecutiveGIR",2008
426,426,"Martin Wiegele",1,5,5,4,14,2008320,"ConsecutiveGIR",2008
426,426,"Dan Woltman",1,5,2,1,11,2008310,"ConsecutiveGIR",2008
426,426,"Willie Wood",5,5,NA,2,4,2008340,"ConsecutiveGIR",2008
426,426,"Jay Woodson",1,5,NA,1,2,2008370,"ConsecutiveGIR",2008
473,473,"Peter Appleyard",1,4,NA,2,14,2008320,"ConsecutiveGIR",2008
473,473,"Philip Archer",2,4,NA,3,17,2008320,"ConsecutiveGIR",2008
473,473,"Clint Avret",1,4,NA,2,6,2008490,"ConsecutiveGIR",2008
473,473,"Peter Baker",1,4,NA,1,8,2008320,"ConsecutiveGIR",2008
473,473,"Henrik Bjornstad",1,4,NA,1,13,2008100,"ConsecutiveGIR",2008
473,473,"Adam Blyth",1,4,4,2,15,2008320,"ConsecutiveGIR",2008
473,473,"Gregory Bourdy",1,4,NA,4,7,2008320,"ConsecutiveGIR",2008
473,473,"Ryan Brehm",1,4,NA,1,11,2008300,"ConsecutiveGIR",2008
473,473,"Danny Briggs",1,4,NA,2,16,2008250,"ConsecutiveGIR",2008
473,473,"DJ Brigman",1,4,4,2,6,2008260,"ConsecutiveGIR",2008
473,473,"Alex Ching",1,4,1,1,7,2008020,"ConsecutiveGIR",2008
473,473,"Ben Crenshaw",1,4,NA,1,1,2008170,"ConsecutiveGIR",2008
473,473,"Stuart Deane",2,4,2,1,4,2008190,"ConsecutiveGIR",2008
473,473,"Robert Dinwiddie",1,4,1,1,15,2008260,"ConsecutiveGIR",2008
473,473,"Eric Dugas",1,4,NA,1,10,2008360,"ConsecutiveGIR",2008
473,473,"Doug Dvorak",1,4,NA,1,10,2008220,"ConsecutiveGIR",2008
473,473,"Pelle Edberg",1,4,NA,2,8,2008320,"ConsecutiveGIR",2008
473,473,"Johan Edfors",2,4,2,2,2,2008320,"ConsecutiveGIR",2008
473,473,"Fernando Figueroa",1,4,2,1,3,2008260,"ConsecutiveGIR",2008
473,473,"Raymond Floyd",1,4,NA,2,1,2008170,"ConsecutiveGIR",2008
473,473,"Robin Freeman",2,4,NA,1,10,2008340,"ConsecutiveGIR",2008
473,473,"Bob Gaus",1,4,1,2,17,2008260,"ConsecutiveGIR",2008
473,473,"Mike Gilmore",1,4,NA,2,18,2008260,"ConsecutiveGIR",2008
473,473,"Wesley Graham",1,4,NA,1,14,2008480,"ConsecutiveGIR",2008
473,473,"Jay Haas",1,4,NA,1,8,2008360,"ConsecutiveGIR",2008
473,473,"Todd Halpen",1,4,1,2,16,2008330,"ConsecutiveGIR",2008
473,473,"Brad Hauer",1,4,1,2,12,2008480,"ConsecutiveGIR",2008
473,473,"Scott Hoch",1,4,NA,4,12,2008100,"ConsecutiveGIR",2008
473,473,"Jamie Howarth",1,4,NA,2,2,2008320,"ConsecutiveGIR",2008
473,473,"Mike Hulbert",1,4,NA,1,12,2008120,"ConsecutiveGIR",2008
473,473,"Barry Hume",1,4,NA,1,15,2008320,"ConsecutiveGIR",2008
473,473,"Barry Jaeckel",1,4,NA,2,4,2008340,"ConsecutiveGIR",2008
473,473,"Vince Jewell",2,4,NA,1,2,2008190,"ConsecutiveGIR",2008
473,473,"James Kingston",5,4,NA,2,11,2008360,"ConsecutiveGIR",2008
473,473,"Mathew Kodama",1,4,2,1,2,2008040,"ConsecutiveGIR",2008
473,473,"Chih Bing Lam",1,4,3,2,2,2008320,"ConsecutiveGIR",2008
473,473,"Brad Lamb",1,4,NA,2,1,2008320,"ConsecutiveGIR",2008
473,473,"Jose Filipe Lima",1,4,NA,4,8,2008320,"ConsecutiveGIR",2008
473,473,"Brad Martin",1,4,NA,1,1,2008360,"ConsecutiveGIR",2008
473,473,"Jeff Martin",1,4,NA,2,10,2008360,"ConsecutiveGIR",2008
473,473,"Dick Mast",1,4,NA,1,3,2008340,"ConsecutiveGIR",2008
473,473,"Blaine McCallister",2,4,NA,2,2,2008340,"ConsecutiveGIR",2008
473,473,"Sean McCarty",1,4,1,2,14,2008300,"ConsecutiveGIR",2008
473,473,"Ross McGowan",1,4,NA,3,8,2008260,"ConsecutiveGIR",2008
473,473,"Damian McGrane",1,4,2,2,7,2008320,"ConsecutiveGIR",2008
473,473,"David Morland IV",1,4,NA,2,1,2008330,"ConsecutiveGIR",2008
473,473,"Garrett Osborn",1,4,NA,2,1,2008100,"ConsecutiveGIR",2008
473,473,"Hennie Otto",2,4,NA,2,1,2008360,"ConsecutiveGIR",2008
473,473,"Cameron Peck",1,4,4,2,6,2008370,"ConsecutiveGIR",2008
473,473,"Gary Player",1,4,NA,1,13,2008170,"ConsecutiveGIR",2008
473,473,"Jim Renner",1,4,1,2,17,2008110,"ConsecutiveGIR",2008
473,473,"Jake Roos",2,4,4,2,15,2008310,"ConsecutiveGIR",2008
473,473,"Curt Sanders",3,4,2,2,18,2008360,"ConsecutiveGIR",2008
473,473,"Drew Scott",1,4,NA,1,5,2008070,"ConsecutiveGIR",2008
473,473,"Kelly Sellers",1,4,1,2,1,2008220,"ConsecutiveGIR",2008
473,473,"Thomas Sherreard",1,4,4,4,15,2008320,"ConsecutiveGIR",2008
473,473,"Kevin Silva",1,4,1,1,1,2008260,"ConsecutiveGIR",2008
473,473,"David Smail",1,4,2,1,7,2008320,"ConsecutiveGIR",2008
473,473,"Mike Standly",1,4,1,2,10,2008340,"ConsecutiveGIR",2008
473,473,"Andrew Tampion",1,4,4,2,15,2008320,"ConsecutiveGIR",2008
473,473,"Tim Thelen",1,4,NA,2,1,2008360,"ConsecutiveGIR",2008
473,473,"Yoshinobu Tsukada",1,4,2,2,2,2008320,"ConsecutiveGIR",2008
473,473,"Vance Veazey",1,4,1,1,8,2008250,"ConsecutiveGIR",2008
473,473,"Tim Weinhart",1,4,NA,1,1,2008360,"ConsecutiveGIR",2008
473,473,"Steve Wilson",1,4,NA,2,2,2008410,"ConsecutiveGIR",2008
473,473,"Paul Wise",1,4,NA,2,8,2008040,"ConsecutiveGIR",2008
473,473,"Kaname Yokoo",1,4,1,1,8,2008020,"ConsecutiveGIR",2008
541,541,"Mitch Adcock",1,3,1,1,7,2008190,"ConsecutiveGIR",2008
541,541,"Sam Arnold",1,3,NA,2,15,2008360,"ConsecutiveGIR",2008
541,541,"Ryan Benzel",1,3,1,2,2,2008360,"ConsecutiveGIR",2008
541,541,"Brian Bergstol",1,3,NA,2,7,2008260,"ConsecutiveGIR",2008
541,541,"Brian Carroll",1,3,NA,1,13,2008300,"ConsecutiveGIR",2008
541,541,"Garrett Chaussard",1,3,3,2,7,2008260,"ConsecutiveGIR",2008
541,541,"Jay Choi",1,3,NA,1,18,2008260,"ConsecutiveGIR",2008
541,541,"Michael Clark II",1,3,1,2,4,2008340,"ConsecutiveGIR",2008
541,541,"Russ Cochran",1,3,NA,1,2,2008250,"ConsecutiveGIR",2008
541,541,"Jordan Cox",1,3,1,1,2,2008260,"ConsecutiveGIR",2008
541,541,"Chris Devlin",1,3,3,2,16,2008260,"ConsecutiveGIR",2008
541,541,"Sean English",1,3,NA,2,18,2008260,"ConsecutiveGIR",2008
541,541,"Jim Estes",1,3,NA,2,5,2008360,"ConsecutiveGIR",2008
541,541,"Darren Fichardt",1,3,NA,2,15,2008320,"ConsecutiveGIR",2008
541,541,"Kyle Flinton",1,3,NA,2,5,2008360,"ConsecutiveGIR",2008
541,541,"Peter Fowler",1,3,1,2,12,2008320,"ConsecutiveGIR",2008
541,541,"Philippe Gasnier",1,3,1,1,1,2008260,"ConsecutiveGIR",2008
541,541,"Scott Gump",2,3,NA,1,11,2008340,"ConsecutiveGIR",2008
541,541,"Wes Heffernan",1,3,3,2,16,2008330,"ConsecutiveGIR",2008
541,541,"Jimmy Henderson",1,3,NA,1,9,2008260,"ConsecutiveGIR",2008
541,541,"Nolan Henke",1,3,NA,2,15,2008340,"ConsecutiveGIR",2008
541,541,"Shintaro Kai",1,3,NA,2,6,2008320,"ConsecutiveGIR",2008
541,541,"Kenny Knox",1,3,1,1,7,2008340,"ConsecutiveGIR",2008
541,541,"Brian Kortan",1,3,1,1,17,2008260,"ConsecutiveGIR",2008
541,541,"Thomas Levet",1,3,1,1,3,2008260,"ConsecutiveGIR",2008
541,541,"Artemio Murakami",1,3,2,1,15,2008260,"ConsecutiveGIR",2008
541,541,"Patrick Olive",1,3,NA,2,10,2008110,"ConsecutiveGIR",2008
541,541,"Michael Quagliano",1,3,2,1,17,2008260,"ConsecutiveGIR",2008
541,541,"Kyle Reifers",1,3,NA,1,14,2008200,"ConsecutiveGIR",2008
541,541,"Chris Rogers",1,3,1,2,1,2008250,"ConsecutiveGIR",2008
541,541,"Dave Rummells",2,3,1,1,9,2008340,"ConsecutiveGIR",2008
541,541,"Hideto Tanihara",1,3,NA,2,1,2008320,"ConsecutiveGIR",2008
541,541,"Mitsuhiro Tateyama",1,3,1,4,8,2008020,"ConsecutiveGIR",2008
541,541,"Philip Walton",1,3,NA,1,13,2008320,"ConsecutiveGIR",2008
541,541,"Azuma Yano",1,3,NA,2,10,2008320,"ConsecutiveGIR",2008
541,541,"Fuzzy Zoeller",1,3,NA,2,2,2008170,"ConsecutiveGIR",2008
577,577,"Rohan Blizard",1,2,NA,2,12,2008320,"ConsecutiveGIR",2008
577,577,"Jeffrey Bors",1,2,NA,2,2,2008260,"ConsecutiveGIR",2008
577,577,"Kelvin Burgin",1,2,NA,1,17,2008250,"ConsecutiveGIR",2008
577,577,"Brad Dean",1,2,NA,2,1,2008360,"ConsecutiveGIR",2008
577,577,"Hunter Haas",1,2,1,2,2,2008260,"ConsecutiveGIR",2008
577,577,"Paul Lawrie",1,2,2,2,17,2008320,"ConsecutiveGIR",2008
577,577,"Scott Mahlberg",1,2,NA,1,10,2008070,"ConsecutiveGIR",2008
577,577,"Eric Manning",1,2,NA,2,1,2008360,"ConsecutiveGIR",2008
577,577,"Robert McMillan",1,2,1,2,5,2008190,"ConsecutiveGIR",2008
577,577,"Ewan Porter",1,2,NA,2,7,2008320,"ConsecutiveGIR",2008
577,577,"Angelo Que",1,2,2,2,17,2008320,"ConsecutiveGIR",2008
577,577,"Jeff Reader",1,2,1,2,11,2008440,"ConsecutiveGIR",2008
577,577,"Reinier Saxton",1,2,2,2,17,2008320,"ConsecutiveGIR",2008
577,577,"Robin Smith",1,2,NA,2,16,2008370,"ConsecutiveGIR",2008
577,577,"Lance Ten Broeck",1,2,1,1,18,2008340,"ConsecutiveGIR",2008
577,577,"Lucas Wald",1,2,NA,1,15,2008250,"ConsecutiveGIR",2008
577,577,"Jeff Wilson",1,2,1,2,13,2008260,"ConsecutiveGIR",2008
577,577,"Gary Wolstenholme",1,2,2,2,17,2008260,"ConsecutiveGIR",2008
595,595,"Andrew Gruss",1,1,NA,2,8,2008270,"ConsecutiveGIR",2008
