"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2010","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2010","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2010","TenthTeeLatePar3ScoringAverage_ROUNDS_2010","TenthTeeLatePar3ScoringAverage_AVG_2010","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2010","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2010","stat_name","year"
138,138,"Cliff Kresge",50,3.13,163,52,"TenthTeeLatePar3ScoringAverage",2010
138,138,"Hunter Mahan",85,3.13,125,40,"TenthTeeLatePar3ScoringAverage",2010
138,138,"Josh Teater",101,3.13,282,90,"TenthTeeLatePar3ScoringAverage",2010
138,138,"Scott Verplank",74,3.13,163,52,"TenthTeeLatePar3ScoringAverage",2010
146,146,"James Driscoll",78,3.14,179,57,"TenthTeeLatePar3ScoringAverage",2010
146,146,"Matt Kuchar",97,3.14,113,36,"TenthTeeLatePar3ScoringAverage",2010
146,146,"Troy Merritt",86,3.14,179,57,"TenthTeeLatePar3ScoringAverage",2010
146,146,"Ted Purdy",86,3.14,201,64,"TenthTeeLatePar3ScoringAverage",2010
146,146,"Charles Warren",64,3.14,138,44,"TenthTeeLatePar3ScoringAverage",2010
151,151,"David Lutterus",69,3.15,205,65,"TenthTeeLatePar3ScoringAverage",2010
151,151,"Chris Tidland",77,3.15,151,48,"TenthTeeLatePar3ScoringAverage",2010
153,153,"JB Holmes",100,3.16,196,62,"TenthTeeLatePar3ScoringAverage",2010
153,153,"Will Ma Kenzie",72,3.16,142,45,"TenthTeeLatePar3ScoringAverage",2010
153,153,"Carl Pettersson",99,3.16,269,85,"TenthTeeLatePar3ScoringAverage",2010
153,153,"Jeff Quinney",91,3.16,231,73,"TenthTeeLatePar3ScoringAverage",2010
157,157,"Briny Baird",87,3.17,206,65,"TenthTeeLatePar3ScoringAverage",2010
157,157,"Roland Thatcher",72,3.17,273,86,"TenthTeeLatePar3ScoringAverage",2010
157,157,"Dean Wilson",54,3.17,76,24,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Aaron Baddeley",94,3.18,235,74,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Cameron Beckman",68,3.18,216,68,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Sergio Garcia",58,3.18,54,17,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Dustin Johnson",83,3.18,105,33,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Steve Lowery",67,3.18,143,45,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Jeff Maggert",76,3.18,156,49,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Steve Marino",81,3.18,140,44,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Scott McCarron",90,3.18,248,78,"TenthTeeLatePar3ScoringAverage",2010
160,160,"Mike Weir",59,3.18,89,28,"TenthTeeLatePar3ScoringAverage",2010
169,169,"Ernie Els",72,3.19,51,16,"TenthTeeLatePar3ScoringAverage",2010
169,169,"Trevor Immelman",55,3.19,118,37,"TenthTeeLatePar3ScoringAverage",2010
169,169,"Martin Laird",91,3.19,220,69,"TenthTeeLatePar3ScoringAverage",2010
169,169,"Davis Love III",79,3.19,115,36,"TenthTeeLatePar3ScoringAverage",2010
169,169,"Vance Veazey",58,3.19,102,32,"TenthTeeLatePar3ScoringAverage",2010
169,169,"Boo Weekley",88,3.19,220,69,"TenthTeeLatePar3ScoringAverage",2010
175,175,"Henrik Bjornstad",72,3.2,141,44,"TenthTeeLatePar3ScoringAverage",2010
175,175,"Rory Sabbatini",79,3.2,157,49,"TenthTeeLatePar3ScoringAverage",2010
177,177,"Daniel Chopra",74,3.21,196,61,"TenthTeeLatePar3ScoringAverage",2010
177,177,"Rod Pampling",77,3.21,170,53,"TenthTeeLatePar3ScoringAverage",2010
179,179,"Mathias Gronberg",61,3.22,145,45,"TenthTeeLatePar3ScoringAverage",2010
179,179,"Rory McIlroy",54,3.22,103,32,"TenthTeeLatePar3ScoringAverage",2010
179,179,"Kevin Sutherland",86,3.22,174,54,"TenthTeeLatePar3ScoringAverage",2010
179,179,"Omar Uresti",74,3.22,251,78,"TenthTeeLatePar3ScoringAverage",2010
183,183,"Graham DeLaet",88,3.23,181,56,"TenthTeeLatePar3ScoringAverage",2010
183,183,"Chris Stroud",90,3.23,200,62,"TenthTeeLatePar3ScoringAverage",2010
183,183,"Brian Stuard",81,3.23,197,61,"TenthTeeLatePar3ScoringAverage",2010
186,186,"Rickie Fowler",98,3.24,146,45,"TenthTeeLatePar3ScoringAverage",2010
186,186,"Geoff Ogilvy",62,3.24,94,29,"TenthTeeLatePar3ScoringAverage",2010
186,186,"Steve Wheatcroft",74,3.24,159,49,"TenthTeeLatePar3ScoringAverage",2010
189,189,"Lucas Glover",75,3.27,121,37,"TenthTeeLatePar3ScoringAverage",2010
190,190,"Bubba Watson",77,3.28,131,40,"TenthTeeLatePar3ScoringAverage",2010
191,191,"Jarrod Lyle",54,3.29,79,24,"TenthTeeLatePar3ScoringAverage",2010
192,192,"Jim Furyk",76,4,16,4,"TenthTeeLatePar3ScoringAverage",2010
