"DrivingDistanceAllDrives_RANKTHISWEEK_2012","DrivingDistanceAllDrives_RANKLASTWEEK_2012","DrivingDistanceAllDrives_PLAYERNAME_2012","DrivingDistanceAllDrives_ROUNDS_2012","DrivingDistanceAllDrives_ALLDRIVES_2012","DrivingDistanceAllDrives_TOTALDISTANCE_2012","DrivingDistanceAllDrives_OFDRIVES_2012","stat_name","year"
158,158,"Michael Thompson",80,276,249479,904,"DrivingDistanceAllDrives",2012
160,160,"Jim Furyk",85,275.9,249971,906,"DrivingDistanceAllDrives",2012
161,161,"Dicky Pride",62,275.6,189076,686,"DrivingDistanceAllDrives",2012
162,162,"Rocco Mediate",70,275.5,222846,809,"DrivingDistanceAllDrives",2012
163,163,"Gary Christian",91,275.3,287940,1046,"DrivingDistanceAllDrives",2012
164,164,"Tim Clark",60,275.2,192055,698,"DrivingDistanceAllDrives",2012
165,165,"Ken Duke",104,275.1,344974,1254,"DrivingDistanceAllDrives",2012
165,165,"Bob Estes",78,275.1,249221,906,"DrivingDistanceAllDrives",2012
167,167,"Nathan Green",73,275,219465,798,"DrivingDistanceAllDrives",2012
168,168,"Stephen Ames",54,274.9,148982,542,"DrivingDistanceAllDrives",2012
168,168,"Michael Bradley",63,274.9,211413,769,"DrivingDistanceAllDrives",2012
168,168,"David Toms",60,274.9,168809,614,"DrivingDistanceAllDrives",2012
171,171,"Ben Curtis",62,274.8,184694,672,"DrivingDistanceAllDrives",2012
171,171,"Heath Slocum",93,274.8,287995,1048,"DrivingDistanceAllDrives",2012
173,173,"Luke Donald",63,274.7,183476,668,"DrivingDistanceAllDrives",2012
173,173,"Patrick Sheehan",58,274.7,169238,616,"DrivingDistanceAllDrives",2012
175,175,"Greg Chalmers",88,274.6,286972,1045,"DrivingDistanceAllDrives",2012
176,176,"Jason Bohn",81,274.4,251893,918,"DrivingDistanceAllDrives",2012
177,177,"Brian Davis",91,274.1,301755,1101,"DrivingDistanceAllDrives",2012
178,178,"David Mathis",83,274,263830,963,"DrivingDistanceAllDrives",2012
179,179,"Justin Leonard",79,273.3,258578,946,"DrivingDistanceAllDrives",2012
180,180,"Bryce Molder",83,273,271046,993,"DrivingDistanceAllDrives",2012
180,180,"Mark Wilson",84,273,259329,950,"DrivingDistanceAllDrives",2012
182,182,"Brian Gay",91,272.7,296201,1086,"DrivingDistanceAllDrives",2012
183,183,"John Mallinger",74,272.3,238537,876,"DrivingDistanceAllDrives",2012
184,184,"Ryuji Imada",78,271.2,261163,963,"DrivingDistanceAllDrives",2012
185,185,"Billy Hurley III",70,270.7,215979,798,"DrivingDistanceAllDrives",2012
186,186,"Jerry Kelly",84,270.4,274997,1017,"DrivingDistanceAllDrives",2012
187,187,"Chris DiMarco",83,269.8,270363,1002,"DrivingDistanceAllDrives",2012
188,188,"Colt Knost",79,268.8,251571,936,"DrivingDistanceAllDrives",2012
189,189,"Gavin Coles",72,268.2,213721,797,"DrivingDistanceAllDrives",2012
190,190,"Tom Pernice Jr",62,268,194282,725,"DrivingDistanceAllDrives",2012
191,191,"Nick OHern",78,265.8,251989,948,"DrivingDistanceAllDrives",2012
