"Total3Putts1520_RANKTHISWEEK_2010","Total3Putts1520_RANKLASTWEEK_2010","Total3Putts1520_PLAYERNAME_2010","Total3Putts1520_ROUNDS_2010","Total3Putts1520_TOTAL3PUTTS1520_2010","Total3Putts1520_TOTAL3PUTTS_2010","stat_name","year"
42,42,"Tom Pernice Jr",74,3,31,"Total3Putts1520",2010
42,42,"Kenny Perry",69,3,35,"Total3Putts1520",2010
42,42,"Webb Simpson",98,3,38,"Total3Putts1520",2010
42,42,"Vijay Singh",75,3,41,"Total3Putts1520",2010
42,42,"Kevin Stadler",86,3,46,"Total3Putts1520",2010
42,42,"Cameron Tringale",55,3,38,"Total3Putts1520",2010
42,42,"Jerod Turner",54,3,22,"Total3Putts1520",2010
42,42,"Omar Uresti",74,3,35,"Total3Putts1520",2010
42,42,"Bo Van Pelt",104,3,47,"Total3Putts1520",2010
42,42,"Nick Watney",91,3,35,"Total3Putts1520",2010
42,42,"Jay Williamson",76,3,37,"Total3Putts1520",2010
70,70,"Blake Adams",84,2,42,"Total3Putts1520",2010
70,70,"Stephen Ames",75,2,30,"Total3Putts1520",2010
70,70,"Stuart Appleby",101,2,43,"Total3Putts1520",2010
70,70,"Aaron Baddeley",94,2,30,"Total3Putts1520",2010
70,70,"Henrik Bjornstad",72,2,38,"Total3Putts1520",2010
70,70,"Daniel Chopra",74,2,32,"Total3Putts1520",2010
70,70,"Chad Collins",87,2,22,"Total3Putts1520",2010
70,70,"Michael Connell",89,2,43,"Total3Putts1520",2010
70,70,"Brendon de Jonge",114,2,33,"Total3Putts1520",2010
70,70,"David Duval",71,2,26,"Total3Putts1520",2010
70,70,"Bob Estes",79,2,38,"Total3Putts1520",2010
70,70,"Steve Flesch",78,2,33,"Total3Putts1520",2010
70,70,"Rickie Fowler",98,2,37,"Total3Putts1520",2010
70,70,"Robert Garrigus",71,2,45,"Total3Putts1520",2010
70,70,"Jeff Gove",57,2,39,"Total3Putts1520",2010
70,70,"JB Holmes",100,2,49,"Total3Putts1520",2010
70,70,"Charles Howell III",103,2,24,"Total3Putts1520",2010
70,70,"Trevor Immelman",55,2,19,"Total3Putts1520",2010
70,70,"Greg Kraft",52,2,27,"Total3Putts1520",2010
70,70,"Matt Kuchar",97,2,27,"Total3Putts1520",2010
70,70,"Jeff Maggert",76,2,48,"Total3Putts1520",2010
70,70,"Rory McIlroy",54,2,22,"Total3Putts1520",2010
70,70,"Bryce Molder",84,2,35,"Total3Putts1520",2010
70,70,"Kevin Na",94,2,30,"Total3Putts1520",2010
70,70,"Sean OHair",84,2,45,"Total3Putts1520",2010
70,70,"Jeff Overton",89,2,32,"Total3Putts1520",2010
70,70,"Greg Owen",69,2,44,"Total3Putts1520",2010
70,70,"Ryan Palmer",84,2,30,"Total3Putts1520",2010
70,70,"Cameron Percy",73,2,44,"Total3Putts1520",2010
70,70,"Pat Perez",90,2,44,"Total3Putts1520",2010
70,70,"Scott Piercy",88,2,43,"Total3Putts1520",2010
70,70,"Ted Purdy",86,2,46,"Total3Putts1520",2010
70,70,"Jeff Quinney",91,2,38,"Total3Putts1520",2010
70,70,"John Rollins",81,2,55,"Total3Putts1520",2010
70,70,"Adam Scott",70,2,39,"Total3Putts1520",2010
70,70,"John Senden",103,2,52,"Total3Putts1520",2010
70,70,"Jeev Milkha Singh",59,2,26,"Total3Putts1520",2010
70,70,"Brandt Snedeker",89,2,29,"Total3Putts1520",2010
70,70,"Josh Teater",101,2,57,"Total3Putts1520",2010
70,70,"Chris Tidland",77,2,43,"Total3Putts1520",2010
70,70,"David Toms",86,2,29,"Total3Putts1520",2010
70,70,"Camilo Villegas",78,2,33,"Total3Putts1520",2010
70,70,"Brett Wetterich",54,2,28,"Total3Putts1520",2010
70,70,"Garrett Willis",82,2,43,"Total3Putts1520",2010
114,114,"Robert Allenby",76,1,33,"Total3Putts1520",2010
114,114,"Rich Barcelo",70,1,21,"Total3Putts1520",2010
114,114,"Jason Bohn",84,1,25,"Total3Putts1520",2010
114,114,"Justin Bolli",55,1,31,"Total3Putts1520",2010
114,114,"Craig Bowden",56,1,31,"Total3Putts1520",2010
114,114,"Angel Cabrera",64,1,29,"Total3Putts1520",2010
114,114,"Paul Casey",64,1,12,"Total3Putts1520",2010
114,114,"Greg Chalmers",93,1,31,"Total3Putts1520",2010
114,114,"Stewart Cink",84,1,38,"Total3Putts1520",2010
114,114,"John Daly",63,1,38,"Total3Putts1520",2010
114,114,"Luke Donald",71,1,12,"Total3Putts1520",2010
114,114,"James Driscoll",78,1,34,"Total3Putts1520",2010
114,114,"Joe Durant",67,1,32,"Total3Putts1520",2010
114,114,"Brad Faxon",58,1,23,"Total3Putts1520",2010
114,114,"Sergio Garcia",58,1,14,"Total3Putts1520",2010
114,114,"Mathias Gronberg",61,1,46,"Total3Putts1520",2010
114,114,"Lee Janzen",77,1,43,"Total3Putts1520",2010
114,114,"Dustin Johnson",83,1,36,"Total3Putts1520",2010
114,114,"Skip Kendall",58,1,23,"Total3Putts1520",2010
114,114,"Cliff Kresge",50,1,24,"Total3Putts1520",2010
114,114,"Marc Leishman",87,1,39,"Total3Putts1520",2010
114,114,"Michael Letzig",84,1,52,"Total3Putts1520",2010
114,114,"Davis Love III",79,1,47,"Total3Putts1520",2010
114,114,"Steve Lowery",67,1,36,"Total3Putts1520",2010
114,114,"David Lutterus",69,1,36,"Total3Putts1520",2010
114,114,"Jarrod Lyle",54,1,25,"Total3Putts1520",2010
114,114,"George McNeill",79,1,50,"Total3Putts1520",2010
114,114,"Troy Merritt",86,1,42,"Total3Putts1520",2010
114,114,"Shaun Micheel",70,1,28,"Total3Putts1520",2010
114,114,"Garth Mulroy",53,1,36,"Total3Putts1520",2010
114,114,"Chris Riley",73,1,30,"Total3Putts1520",2010
114,114,"Andres Romero",73,1,45,"Total3Putts1520",2010
114,114,"Steve Stricker",73,1,15,"Total3Putts1520",2010
114,114,"Scott Verplank",74,1,23,"Total3Putts1520",2010
114,114,"Johnson Wagner",85,1,49,"Total3Putts1520",2010
114,114,"Bubba Watson",77,1,35,"Total3Putts1520",2010
114,114,"Mike Weir",59,1,17,"Total3Putts1520",2010
114,114,"Steve Wheatcroft",74,1,36,"Total3Putts1520",2010
114,114,"Dean Wilson",54,1,16,"Total3Putts1520",2010
114,114,"Mark Wilson",87,1,44,"Total3Putts1520",2010
114,114,"Chris Wilson",65,1,45,"Total3Putts1520",2010
