"PercentageofAvailablePurseWon_RANKTHISWEEK_2016","PercentageofAvailablePurseWon_RANKLASTWEEK_2016","PercentageofAvailablePurseWon_PLAYERNAME_2016","PercentageofAvailablePurseWon_EVENTS_2016","PercentageofAvailablePurseWon_Pct_2016","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2016","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2016","stat_name","year"
295,294,"Tom Gillis",7,0.07,26072,39100000,"PercentageofAvailablePurseWon",2016
295,294,"Andrew Landry",9,0.07,34777,51500000,"PercentageofAvailablePurseWon",2016
295,294,"Geoff Ogilvy",14,0.07,61690,89800000,"PercentageofAvailablePurseWon",2016
295,294,"Pat Perez",11,0.07,47840,70100000,"PercentageofAvailablePurseWon",2016
295,294,"John Peterson",3,0.07,13020,18700000,"PercentageofAvailablePurseWon",2016
295,294,"Dicky Pride",13,0.07,55134,76300000,"PercentageofAvailablePurseWon",2016
295,294,"Ted Purdy",4,0.07,15017,20300000,"PercentageofAvailablePurseWon",2016
303,304,"Blake Adams",4,0.06,13764,24800000,"PercentageofAvailablePurseWon",2016
303,304,"Brian Davis",8,0.06,27880,45300000,"PercentageofAvailablePurseWon",2016
303,294,"Justin Hicks",10,0.06,39543,6.4e+07,"PercentageofAvailablePurseWon",2016
303,304,"Carl Pettersson",14,0.06,54710,8.6e+07,"PercentageofAvailablePurseWon",2016
303,294,"Brendon Todd",18,0.06,69916,108200000,"PercentageofAvailablePurseWon",2016
308,313,"Trevor Immelman",7,0.05,20509,43800000,"PercentageofAvailablePurseWon",2016
308,308,"Alex Prugh",7,0.05,21352,39400000,"PercentageofAvailablePurseWon",2016
308,308,"Darron Stiles",10,0.05,27742,57600000,"PercentageofAvailablePurseWon",2016
308,308,"Bo Van Pelt",5,0.05,15392,29600000,"PercentageofAvailablePurseWon",2016
312,311,"Tommy Gainey",4,0.04,7872,18700000,"PercentageofAvailablePurseWon",2016
313,312,"Abraham Ancer",11,0.03,19468,63900000,"PercentageofAvailablePurseWon",2016
314,313,"Jarrod Lyle",7,0.02,8569,39200000,"PercentageofAvailablePurseWon",2016
315,315,"Robert Allenby",16,0.01,12586,95500000,"PercentageofAvailablePurseWon",2016
315,315,"Charlie Beljan",13,0.01,11160,7.7e+07,"PercentageofAvailablePurseWon",2016
