"Last5EventsPower_RANKTHISWEEK_2009","Last5EventsPower_RANKLASTWEEK_2009","Last5EventsPower_PLAYERNAME_2009","Last5EventsPower_EVENTS_2009","Last5EventsPower_RATING_2009","stat_name","year"
181,181,"Bob Tway",1,5.4,"Last5EventsPower",2009
181,181,"Matt Weibring",3,5.4,"Last5EventsPower",2009
186,186,"Marco Dawson",1,5.3,"Last5EventsPower",2009
186,186,"James Kingston",1,5.3,"Last5EventsPower",2009
186,186,"Arron Oberholser",2,5.3,"Last5EventsPower",2009
186,186,"Richard Sterne",1,5.3,"Last5EventsPower",2009
190,190,"Woody Austin",2,5.2,"Last5EventsPower",2009
190,190,"Alex Cejka",4,5.2,"Last5EventsPower",2009
190,190,"Brendon de Jonge",2,5.2,"Last5EventsPower",2009
190,190,"Ryuji Imada",2,5.2,"Last5EventsPower",2009
190,190,"Freddie Jacobson",4,5.2,"Last5EventsPower",2009
190,190,"Fernando Mechereffe",1,5.2,"Last5EventsPower",2009
190,190,"Omar Uresti",1,5.2,"Last5EventsPower",2009
197,197,"Scott Hoch",1,5.1,"Last5EventsPower",2009
197,197,"Marc Turnesa",1,5.1,"Last5EventsPower",2009
197,197,"Scott Verplank",4,5.1,"Last5EventsPower",2009
200,200,"Trevor Immelman",2,5,"Last5EventsPower",2009
200,200,"Lee Janzen",1,5,"Last5EventsPower",2009
200,200,"Wen Tang Lin",1,5,"Last5EventsPower",2009
200,200,"Brett Quigley",4,5,"Last5EventsPower",2009
200,200,"Webb Simpson",3,5,"Last5EventsPower",2009
200,200,"Grant Waite",1,5,"Last5EventsPower",2009
206,206,"Tommy Armour III",1,4.9,"Last5EventsPower",2009
206,206,"Arjun Atwal",1,4.9,"Last5EventsPower",2009
206,206,"Brian Bateman",1,4.9,"Last5EventsPower",2009
206,206,"Ben Crane",5,4.9,"Last5EventsPower",2009
206,206,"Steve Elkington",3,4.9,"Last5EventsPower",2009
206,206,"Yuji Igarashi",1,4.9,"Last5EventsPower",2009
206,206,"Mark Wilson",5,4.9,"Last5EventsPower",2009
213,213,"Wil Collins",1,4.8,"Last5EventsPower",2009
213,213,"Jim Furyk",4,4.8,"Last5EventsPower",2009
213,213,"Dicky Pride",2,4.8,"Last5EventsPower",2009
213,213,"Darron Stiles",2,4.8,"Last5EventsPower",2009
217,217,"Jason Bohn",5,4.7,"Last5EventsPower",2009
217,229,"Chad Campbell",3,4.7,"Last5EventsPower",2009
217,217,"Carlos Franco",3,4.7,"Last5EventsPower",2009
217,223,"Zach Johnson",3,4.7,"Last5EventsPower",2009
217,217,"Kent Jones",4,4.7,"Last5EventsPower",2009
217,217,"Scott McCarron",3,4.7,"Last5EventsPower",2009
217,217,"Patrick Sheehan",4,4.7,"Last5EventsPower",2009
217,217,"Brandt Snedeker",4,4.7,"Last5EventsPower",2009
225,223,"Ernie Gonzalez",1,4.6,"Last5EventsPower",2009
225,223,"Michael Sim",1,4.6,"Last5EventsPower",2009
227,226,"Charlie Wi",2,4.5,"Last5EventsPower",2009
227,226,"YE Yang",1,4.5,"Last5EventsPower",2009
229,229,"Notah Begay III",2,4.4,"Last5EventsPower",2009
229,229,"Greg Chalmers",4,4.4,"Last5EventsPower",2009
229,229,"Vaughn Taylor",4,4.4,"Last5EventsPower",2009
229,229,"Mike Weir",4,4.4,"Last5EventsPower",2009
229,229,"Jay Williamson",2,4.4,"Last5EventsPower",2009
234,235,"Briny Baird",3,4.3,"Last5EventsPower",2009
234,235,"Brian Davis",3,4.3,"Last5EventsPower",2009
234,235,"Steve Flesch",1,4.3,"Last5EventsPower",2009
234,235,"Greg Kraft",1,4.3,"Last5EventsPower",2009
234,235,"Ian Poulter",1,4.3,"Last5EventsPower",2009
234,235,"David Toms",5,4.3,"Last5EventsPower",2009
234,235,"Aaron Watkins",1,4.3,"Last5EventsPower",2009
241,250,"Tim Clark",3,4.2,"Last5EventsPower",2009
241,242,"Ben Curtis",2,4.2,"Last5EventsPower",2009
241,242,"Shingo Katayama",2,4.2,"Last5EventsPower",2009
241,242,"Skip Kendall",2,4.2,"Last5EventsPower",2009
241,242,"Tom Pernice Jr",3,4.2,"Last5EventsPower",2009
246,246,"Michael Bradley",2,4.1,"Last5EventsPower",2009
246,246,"Gregory Havret",1,4.1,"Last5EventsPower",2009
246,246,"Alan Morin",1,4.1,"Last5EventsPower",2009
246,246,"Heath Slocum",3,4.1,"Last5EventsPower",2009
250,250,"David Gossett",1,4,"Last5EventsPower",2009
250,250,"Jeff Klauk",3,4,"Last5EventsPower",2009
250,250,"Parker McLachlin",2,4,"Last5EventsPower",2009
250,250,"Kevin Na",4,4,"Last5EventsPower",2009
254,255,"John Mallinger",3,3.9,"Last5EventsPower",2009
254,255,"James Oh",1,3.9,"Last5EventsPower",2009
256,257,"Craig Barlow",1,3.8,"Last5EventsPower",2009
256,257,"Chris DiMarco",3,3.8,"Last5EventsPower",2009
256,257,"Joe Durant",2,3.8,"Last5EventsPower",2009
256,257,"Bryce Molder",3,3.8,"Last5EventsPower",2009
256,257,"Rod Perry",2,3.8,"Last5EventsPower",2009
261,262,"Bob Estes",3,3.7,"Last5EventsPower",2009
261,226,"Jerry Kelly",3,3.7,"Last5EventsPower",2009
261,262,"Chez Reavie",4,3.7,"Last5EventsPower",2009
264,264,"Bob Heintz",4,3.6,"Last5EventsPower",2009
264,264,"Tom Lehman",2,3.6,"Last5EventsPower",2009
266,266,"Anders Hansen",1,3.5,"Last5EventsPower",2009
266,266,"Steve Wheatcroft",1,3.5,"Last5EventsPower",2009
268,269,"Shigeki Maruyama",1,3.4,"Last5EventsPower",2009
269,270,"Christian Cevaer",1,3.3,"Last5EventsPower",2009
269,270,"Richard Finch",1,3.3,"Last5EventsPower",2009
269,270,"Todd Fischer",1,3.3,"Last5EventsPower",2009
269,270,"Spike McRoy",2,3.3,"Last5EventsPower",2009
269,270,"Casey Wittenberg",2,3.3,"Last5EventsPower",2009
274,275,"Tyler Aldridge",1,3.2,"Last5EventsPower",2009
274,275,"Rick Price",1,3.2,"Last5EventsPower",2009
276,277,"KJ Choi",2,3.1,"Last5EventsPower",2009
276,277,"Ken Duke",2,3.1,"Last5EventsPower",2009
278,279,"Bart Bryant",3,3,"Last5EventsPower",2009
279,280,"Richard Johnson",3,2.9,"Last5EventsPower",2009
279,266,"Justin Leonard",3,2.9,"Last5EventsPower",2009
279,280,"Spencer Levin",3,2.9,"Last5EventsPower",2009
282,282,"Guy Boros",3,2.8,"Last5EventsPower",2009
282,282,"Mark Brooks",3,2.8,"Last5EventsPower",2009
282,282,"Tom Byrum",1,2.8,"Last5EventsPower",2009
282,282,"Glen Day",2,2.8,"Last5EventsPower",2009
282,282,"Soren Kjeldsen",1,2.8,"Last5EventsPower",2009
282,282,"Nick OHern",4,2.8,"Last5EventsPower",2009
282,282,"Chris Riley",4,2.8,"Last5EventsPower",2009
282,282,"Tim Wilkinson",1,2.8,"Last5EventsPower",2009
290,290,"Jeff Quinney",2,2.7,"Last5EventsPower",2009
291,291,"Paul Goydos",2,2.6,"Last5EventsPower",2009
291,291,"Dudley Hart",2,2.6,"Last5EventsPower",2009
293,293,"Steve Pate",1,2.5,"Last5EventsPower",2009
293,293,"Loren Roberts",2,2.5,"Last5EventsPower",2009
295,295,"Peter Lonard",3,2.4,"Last5EventsPower",2009
295,295,"Jose Maria Olazabal",3,2.4,"Last5EventsPower",2009
295,295,"Dean Wilson",3,2.4,"Last5EventsPower",2009
298,298,"Luke Donald",4,2.3,"Last5EventsPower",2009
298,298,"Colt Knost",2,2.3,"Last5EventsPower",2009
300,300,"Brad Faxon",2,2.1,"Last5EventsPower",2009
301,301,"Stephen Leaney",1,2,"Last5EventsPower",2009
302,302,"Brian Gay",3,1.8,"Last5EventsPower",2009
303,303,"Aron Price",3,1.6,"Last5EventsPower",2009
304,304,"Corey Pavin",4,1.3,"Last5EventsPower",2009
305,305,"Jose Coceres",1,1,"Last5EventsPower",2009
