"CareerMoneyLeaders_RANKTHISWEEK_2005","CareerMoneyLeaders_RANKLASTWEEK_2005","CareerMoneyLeaders_PLAYERNAME_2005","CareerMoneyLeaders__2005","CareerMoneyLeaders_MONEY_2005","stat_name","year"
240,240,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2005
241,241,"Omar Uresti",NA,2311656,"CareerMoneyLeaders",2005
242,242,"Calvin Peete",NA,2302363,"CareerMoneyLeaders",2005
243,243,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2005
244,244,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2005
245,245,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2005
246,246,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2005
247,247,"Per Ulrik Johansson",NA,2234912,"CareerMoneyLeaders",2005
248,248,"Steve Allan",NA,2225917,"CareerMoneyLeaders",2005
249,249,"Brian Claar",NA,2225850,"CareerMoneyLeaders",2005
250,250,"David Gossett",NA,2215524,"CareerMoneyLeaders",2005
251,251,"Michael Allen",NA,2215061,"CareerMoneyLeaders",2005
252,252,"Roger Maltbie",NA,2212879,"CareerMoneyLeaders",2005
253,253,"JC Snead",NA,2197545,"CareerMoneyLeaders",2005
254,254,"Brenden Pappas",NA,2195574,"CareerMoneyLeaders",2005
255,255,"Todd Fischer",NA,2193492,"CareerMoneyLeaders",2005
256,256,"Bradley Hughes",NA,2162580,"CareerMoneyLeaders",2005
257,257,"Clarence Rose",NA,2155380,"CareerMoneyLeaders",2005
258,258,"Robin Freeman",NA,2154387,"CareerMoneyLeaders",2005
259,259,"Dean Wilson",NA,2108987,"CareerMoneyLeaders",2005
260,260,"Ian Baker Finch",NA,2078743,"CareerMoneyLeaders",2005
261,261,"Wayne Grady",NA,2077433,"CareerMoneyLeaders",2005
262,262,"Gabriel Hjertstedt",NA,2077026,"CareerMoneyLeaders",2005
263,263,"John Adams",NA,2019582,"CareerMoneyLeaders",2005
264,264,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2005
265,265,"Kevin Na",NA,1996362,"CareerMoneyLeaders",2005
266,266,"Ian Leggatt",NA,1970412,"CareerMoneyLeaders",2005
267,267,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2005
268,268,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2005
269,269,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2005
270,270,"Brian Bateman",NA,1923342,"CareerMoneyLeaders",2005
271,271,"Thomas Levet",NA,1917096,"CareerMoneyLeaders",2005
272,272,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2005
273,273,"David Graham",NA,1888731,"CareerMoneyLeaders",2005
274,274,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2005
275,275,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2005
276,276,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2005
277,277,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2005
278,278,"Gary Player",NA,1834482,"CareerMoneyLeaders",2005
279,279,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2005
280,280,"Bill Britton",NA,1814615,"CareerMoneyLeaders",2005
281,281,"Garrett Willis",NA,1813193,"CareerMoneyLeaders",2005
282,282,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2005
283,283,"George Burns",NA,1781090,"CareerMoneyLeaders",2005
284,284,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2005
285,285,"John Riegger",NA,1713462,"CareerMoneyLeaders",2005
286,286,"Richard Johnson",NA,1709568,"CareerMoneyLeaders",2005
287,287,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2005
288,288,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2005
289,289,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2005
290,290,"Paul Gow",NA,1660146,"CareerMoneyLeaders",2005
291,291,"Daniel Chopra",NA,1656621,"CareerMoneyLeaders",2005
292,292,"Michael Clark II",NA,1643050,"CareerMoneyLeaders",2005
293,293,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2005
294,294,"Ted Schulz",NA,1638795,"CareerMoneyLeaders",2005
295,295,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2005
296,296,"David Berganio Jr",NA,1633897,"CareerMoneyLeaders",2005
297,297,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2005
298,298,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2005
299,299,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2005
300,300,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2005
301,301,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2005
302,302,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2005
303,303,"Miller Barber",NA,1564204,"CareerMoneyLeaders",2005
304,304,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2005
305,305,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2005
306,306,"Tag Ridings",NA,1546349,"CareerMoneyLeaders",2005
307,307,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2005
308,308,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2005
309,309,"Hunter Mahan",NA,1508956,"CareerMoneyLeaders",2005
310,310,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2005
311,311,"John Maginnes",NA,1474747,"CareerMoneyLeaders",2005
312,312,"Guy Boros",NA,1455526,"CareerMoneyLeaders",2005
313,313,"Arjun Atwal",NA,1453327,"CareerMoneyLeaders",2005
314,314,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2005
315,315,"Robert Wrenn",NA,1422635,"CareerMoneyLeaders",2005
316,316,"Greg Owen",NA,1408351,"CareerMoneyLeaders",2005
317,317,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2005
318,318,"Mark Wilson",NA,1391030,"CareerMoneyLeaders",2005
319,319,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2005
320,320,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2005
321,321,"Andy North",NA,1365530,"CareerMoneyLeaders",2005
322,322,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2005
323,323,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2005
324,324,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2005
325,325,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2005
326,326,"Jason Gore",NA,1280773,"CareerMoneyLeaders",2005
327,327,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2005
328,328,"John Morse",NA,1256570,"CareerMoneyLeaders",2005
329,329,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2005
330,330,"Brian Davis",NA,1202812,"CareerMoneyLeaders",2005
331,331,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2005
332,332,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2005
333,333,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2005
334,334,"Ian Poulter",NA,1181261,"CareerMoneyLeaders",2005
335,335,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2005
336,336,"Don January",NA,1140925,"CareerMoneyLeaders",2005
337,337,"Dave Hill",NA,1130420,"CareerMoneyLeaders",2005
338,338,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2005
339,339,"Charles Warren",NA,1109100,"CareerMoneyLeaders",2005
340,340,"Mathias Gronberg",NA,1108990,"CareerMoneyLeaders",2005
341,341,"Wes Short Jr",NA,1105176,"CareerMoneyLeaders",2005
342,342,"John Inman",NA,1087947,"CareerMoneyLeaders",2005
343,343,"Gibby Gilbert",NA,1056506,"CareerMoneyLeaders",2005
344,344,"Mac OGrady",NA,1050779,"CareerMoneyLeaders",2005
345,345,"Rex Caldwell",NA,1043403,"CareerMoneyLeaders",2005
346,346,"Joey Snyder III",NA,1042696,"CareerMoneyLeaders",2005
347,347,"Chi Chi Rodriguez",NA,1037106,"CareerMoneyLeaders",2005
348,348,"Mike Smith",NA,1024313,"CareerMoneyLeaders",2005
349,349,"Lee Elder",NA,1020514,"CareerMoneyLeaders",2005
350,350,"Bobby Nichols",NA,993025,"CareerMoneyLeaders",2005
351,351,"Barry Jaeckel",NA,982408,"CareerMoneyLeaders",2005
352,352,"Jim Simons",NA,981056,"CareerMoneyLeaders",2005
353,353,"Isao Aoki",NA,960571,"CareerMoneyLeaders",2005
354,354,"Danny Ellis",NA,944638,"CareerMoneyLeaders",2005
355,355,"John Morgan",NA,930979,"CareerMoneyLeaders",2005
356,356,"Danny Briggs",NA,916591,"CareerMoneyLeaders",2005
357,357,"Pat McGowan",NA,915577,"CareerMoneyLeaders",2005
358,358,"Paul Casey",NA,914333,"CareerMoneyLeaders",2005
359,359,"Andre Stolz",NA,913148,"CareerMoneyLeaders",2005
360,360,"Phillip Price",NA,911444,"CareerMoneyLeaders",2005
361,361,"Bruce Devlin",NA,907069,"CareerMoneyLeaders",2005
362,362,"Mark Carnevale",NA,906925,"CareerMoneyLeaders",2005
363,363,"James Driscoll",NA,891392,"CareerMoneyLeaders",2005
364,364,"Tom Gillis",NA,887669,"CareerMoneyLeaders",2005
365,365,"Scott Hend",NA,887510,"CareerMoneyLeaders",2005
366,366,"Jerry McGee",NA,871753,"CareerMoneyLeaders",2005
367,367,"Ed Sneed",NA,860268,"CareerMoneyLeaders",2005
368,368,"Darron Stiles",NA,846520,"CareerMoneyLeaders",2005
369,369,"Bill Sander",NA,823428,"CareerMoneyLeaders",2005
370,370,"Ron Streck",NA,817211,"CareerMoneyLeaders",2005
371,371,"DJ Trahan",NA,814184,"CareerMoneyLeaders",2005
372,372,"Grier Jones",NA,803189,"CareerMoneyLeaders",2005
373,373,"Gay Brewer",NA,800914,"CareerMoneyLeaders",2005
374,374,"Craig Bowden",NA,791279,"CareerMoneyLeaders",2005
375,375,"Lance Ten Broeck",NA,790347,"CareerMoneyLeaders",2005
376,376,"Brett Wetterich",NA,786237,"CareerMoneyLeaders",2005
377,377,"Jerry Heard",NA,780746,"CareerMoneyLeaders",2005
378,378,"Doug Sanders",NA,772993,"CareerMoneyLeaders",2005
379,379,"Greg Twiggs",NA,767294,"CareerMoneyLeaders",2005
380,380,"Frank Conner",NA,750733,"CareerMoneyLeaders",2005
381,381,"Peter Oosterhuis",NA,736692,"CareerMoneyLeaders",2005
382,382,"Joe Inman",NA,729249,"CareerMoneyLeaders",2005
