"SandSavesfrom1020yards_RANKTHISWEEK_2008","SandSavesfrom1020yards_RANKLASTWEEK_2008","SandSavesfrom1020yards_PLAYERNAME_2008","SandSavesfrom1020yards_ROUNDS_2008","SandSavesfrom1020yards_Pct_2008","SandSavesfrom1020yards_OFSAVES_2008","SandSavesfrom1020yards_OFBUNKERS_2008","stat_name","year"
173,173,"Mark Calcavecchia",67,44.68,21,47,"SandSavesfrom1020yards",2008
173,173,"Steve Elkington",84,44.68,21,47,"SandSavesfrom1020yards",2008
175,175,"Tim Herron",97,43.84,32,73,"SandSavesfrom1020yards",2008
176,176,"Alex Cejka",75,43.18,19,44,"SandSavesfrom1020yards",2008
177,177,"Nick Watney",96,42.86,30,70,"SandSavesfrom1020yards",2008
178,178,"Stephen Leaney",53,42.5,17,40,"SandSavesfrom1020yards",2008
179,179,"Angel Cabrera",55,42.42,14,33,"SandSavesfrom1020yards",2008
180,180,"John Riegger",73,42.11,16,38,"SandSavesfrom1020yards",2008
181,181,"Will Ma Kenzie",62,41.86,18,43,"SandSavesfrom1020yards",2008
182,182,"David Lutterus",59,41.67,20,48,"SandSavesfrom1020yards",2008
183,183,"Steve Allan",58,40.54,15,37,"SandSavesfrom1020yards",2008
184,184,"Bob Sowards",61,40.43,19,47,"SandSavesfrom1020yards",2008
185,185,"Brandt Jobe",52,39.47,15,38,"SandSavesfrom1020yards",2008
186,186,"Charles Warren",79,39.19,29,74,"SandSavesfrom1020yards",2008
187,187,"Tommy Armour III",77,39.13,18,46,"SandSavesfrom1020yards",2008
188,188,"Greg Kraft",63,38.78,19,49,"SandSavesfrom1020yards",2008
189,189,"Fred Couples",60,38.46,15,39,"SandSavesfrom1020yards",2008
190,190,"Justin Bolli",87,38.33,23,60,"SandSavesfrom1020yards",2008
191,191,"Nick Flanagan",89,38.16,29,76,"SandSavesfrom1020yards",2008
192,192,"Vijay Singh",82,38.1,16,42,"SandSavesfrom1020yards",2008
193,193,"Chris Stroud",81,37.93,22,58,"SandSavesfrom1020yards",2008
194,194,"Jesper Parnevik",88,36.36,28,77,"SandSavesfrom1020yards",2008
195,195,"Ryan Armour",87,35.71,20,56,"SandSavesfrom1020yards",2008
196,196,"Jimmy Walker",73,35.09,20,57,"SandSavesfrom1020yards",2008
197,197,"Alejandro Canizares",52,34.29,12,35,"SandSavesfrom1020yards",2008
