"TotalPutting_RANKTHISWEEK_2015","TotalPutting_RANKLASTWEEK_2015","TotalPutting_PLAYERNAME_2015","TotalPutting_EVENTS_2015","TotalPutting_TOTAL_2015","stat_name","year"
70,70,"Francesco Molinari",16,178.7,"TotalPutting",2015
71,71,"Blayne Barber",26,178.8,"TotalPutting",2015
71,71,"Shawn Stefani",26,178.8,"TotalPutting",2015
73,73,"Steven Bowditch",32,181.7,"TotalPutting",2015
74,74,"Charley Hoffman",28,182.4,"TotalPutting",2015
75,75,"Chesson Hadley",30,182.6,"TotalPutting",2015
76,76,"Lee Westwood",15,182.7,"TotalPutting",2015
77,77,"Keegan Bradley",24,183.2,"TotalPutting",2015
77,77,"Cameron Tringale",28,183.2,"TotalPutting",2015
79,79,"Luke Donald",20,185.6,"TotalPutting",2015
80,80,"Ben Martin",27,186.1,"TotalPutting",2015
81,81,"Brian Stuard",31,189.8,"TotalPutting",2015
82,82,"Ricky Barnes",27,190.1,"TotalPutting",2015
83,83,"Jonas Blixt",26,191.8,"TotalPutting",2015
84,84,"Louis Oosthuizen",20,192,"TotalPutting",2015
85,85,"Graham DeLaet",22,192.6,"TotalPutting",2015
86,86,"Andres Gonzales",28,193.4,"TotalPutting",2015
87,87,"Seung Yul Noh",21,195,"TotalPutting",2015
88,88,"Ryan Moore",24,196,"TotalPutting",2015
89,89,"Andres Romero",24,196.2,"TotalPutting",2015
90,90,"Jon Curran",28,197.2,"TotalPutting",2015
91,91,"Tyrone Van Aswegen",20,200.1,"TotalPutting",2015
92,92,"Brendon de Jonge",31,200.7,"TotalPutting",2015
93,93,"Hideki Matsuyama",25,202,"TotalPutting",2015
94,94,"Russell Knox",28,204.6,"TotalPutting",2015
95,95,"Patrick Rodgers",17,204.8,"TotalPutting",2015
96,96,"Kevin Streelman",27,204.9,"TotalPutting",2015
97,97,"Martin Laird",24,205,"TotalPutting",2015
98,98,"Brendan Steele",24,205.4,"TotalPutting",2015
99,99,"David Toms",21,205.8,"TotalPutting",2015
100,100,"John Peterson",25,206.4,"TotalPutting",2015
101,101,"Rory Sabbatini",25,206.8,"TotalPutting",2015
102,102,"James Hahn",28,207,"TotalPutting",2015
103,103,"Tom Hoge",26,207.3,"TotalPutting",2015
104,104,"Jim Herman",27,207.4,"TotalPutting",2015
105,105,"Camilo Villegas",27,207.7,"TotalPutting",2015
106,106,"Luke Guthrie",27,208,"TotalPutting",2015
107,107,"Cameron Percy",23,208.8,"TotalPutting",2015
108,108,"Paul Casey",24,209.6,"TotalPutting",2015
109,109,"Chad Collins",24,210.3,"TotalPutting",2015
109,109,"Justin Thomas",30,210.3,"TotalPutting",2015
111,111,"Alex Prugh",27,211.6,"TotalPutting",2015
112,112,"Max Homa",27,212.9,"TotalPutting",2015
113,113,"Michael Thompson",27,214.2,"TotalPutting",2015
114,114,"Scott Langley",28,214.3,"TotalPutting",2015
115,115,"Will Wilcox",17,215.7,"TotalPutting",2015
116,116,"Jim Furyk",19,216.5,"TotalPutting",2015
117,117,"Brian Davis",31,217.8,"TotalPutting",2015
118,118,"JB Holmes",25,220.6,"TotalPutting",2015
119,119,"Scott Piercy",28,224.4,"TotalPutting",2015
120,120,"Scott Brown",30,225.1,"TotalPutting",2015
121,121,"Kyle Reifers",31,225.3,"TotalPutting",2015
122,122,"Tony Finau",31,228.4,"TotalPutting",2015
123,123,"Matt Every",26,229,"TotalPutting",2015
123,123,"Jhonattan Vegas",27,229,"TotalPutting",2015
125,125,"Fabian Gomez",26,230,"TotalPutting",2015
125,125,"Jonathan Randolph",25,230,"TotalPutting",2015
127,127,"Roger Sloan",20,231.4,"TotalPutting",2015
128,128,"Carlos Ortiz",30,232.1,"TotalPutting",2015
129,129,"Sam Saunders",28,232.3,"TotalPutting",2015
130,130,"Jonathan Byrd",22,237.3,"TotalPutting",2015
131,131,"Mark Hubbard",25,237.9,"TotalPutting",2015
132,132,"Jason Kokrak",28,238.8,"TotalPutting",2015
133,133,"Chad Campbell",30,240.4,"TotalPutting",2015
134,134,"Steven Alker",22,241.3,"TotalPutting",2015
135,135,"Daniel Berger",31,243.5,"TotalPutting",2015
136,136,"Ryo Ishikawa",28,243.8,"TotalPutting",2015
137,137,"Bill Haas",25,245.7,"TotalPutting",2015
138,138,"John Senden",24,246.5,"TotalPutting",2015
139,139,"Mark Wilson",28,248.7,"TotalPutting",2015
140,140,"DA Points",26,248.8,"TotalPutting",2015
141,141,"Adam Scott",15,252.6,"TotalPutting",2015
142,142,"Charles Howell III",30,254.7,"TotalPutting",2015
143,143,"Brice Garnett",29,254.8,"TotalPutting",2015
144,144,"Stewart Cink",23,256.3,"TotalPutting",2015
145,145,"Boo Weekley",24,260.3,"TotalPutting",2015
146,146,"Retief Goosen",25,261.3,"TotalPutting",2015
147,147,"Jason Gore",26,262.4,"TotalPutting",2015
148,148,"Oscar Fraustro",21,263.2,"TotalPutting",2015
149,149,"Spencer Levin",31,263.3,"TotalPutting",2015
150,150,"Andrew Svoboda",30,263.6,"TotalPutting",2015
151,151,"Chris Stroud",28,266.7,"TotalPutting",2015
152,152,"Tim Wilkinson",28,267.1,"TotalPutting",2015
153,153,"Alex Cejka",30,269.6,"TotalPutting",2015
154,154,"Scott Stallings",19,270.2,"TotalPutting",2015
155,155,"Davis Love III",18,270.7,"TotalPutting",2015
156,156,"Chez Reavie",19,272.6,"TotalPutting",2015
157,157,"Martin Flores",30,277.7,"TotalPutting",2015
158,158,"JJ Henry",30,277.9,"TotalPutting",2015
159,159,"Nick Watney",28,279.1,"TotalPutting",2015
160,160,"Padraig Harrington",21,288.3,"TotalPutting",2015
161,161,"Ken Duke",30,291.4,"TotalPutting",2015
162,162,"Ernie Els",18,293.9,"TotalPutting",2015
163,163,"Angel Cabrera",19,294.5,"TotalPutting",2015
164,164,"Byron Smith",21,297.3,"TotalPutting",2015
165,165,"Bill Lunde",18,305.3,"TotalPutting",2015
166,166,"SJ Park",27,307.1,"TotalPutting",2015
167,167,"Greg Owen",19,307.8,"TotalPutting",2015
168,168,"Derek Ernst",26,309.9,"TotalPutting",2015
169,169,"Roberto Castro",16,312.3,"TotalPutting",2015
170,170,"Nicholas Thompson",31,314.1,"TotalPutting",2015
171,171,"Charl Schwartzel",19,314.3,"TotalPutting",2015
172,172,"Webb Simpson",22,314.5,"TotalPutting",2015
173,173,"Heath Slocum",22,318.8,"TotalPutting",2015
174,174,"Gonzalo Fdez Castano",28,324.2,"TotalPutting",2015
175,175,"Geoff Ogilvy",15,324.3,"TotalPutting",2015
176,176,"Charlie Beljan",27,329.4,"TotalPutting",2015
177,177,"Vijay Singh",23,329.6,"TotalPutting",2015
178,178,"Robert Garrigus",25,334,"TotalPutting",2015
179,179,"Michael Putnam",28,334.8,"TotalPutting",2015
180,180,"Jason Dufner",21,336,"TotalPutting",2015
181,181,"John Merrick",27,351.8,"TotalPutting",2015
182,182,"Robert Allenby",25,353.6,"TotalPutting",2015
183,183,"Jim Renner",27,365.2,"TotalPutting",2015
184,184,"Lucas Glover",26,378.8,"TotalPutting",2015
