"Scrambling2030ydsRTPScore_RANKTHISWEEK_2012","Scrambling2030ydsRTPScore_RANKLASTWEEK_2012","Scrambling2030ydsRTPScore_PLAYERNAME_2012","Scrambling2030ydsRTPScore_ROUNDS_2012","Scrambling2030ydsRTPScore_AVGRTP_2012","Scrambling2030ydsRTPScore_TOTALHOLES_2012","Scrambling2030ydsRTPScore_TOTALRTP_2012","stat_name","year"
76,76,"Chris DiMarco",83,0.49,104,51,"Scrambling2030ydsRTPScore",2012
76,76,"George McNeill",85,0.49,98,48,"Scrambling2030ydsRTPScore",2012
78,78,"Ben Crane",73,0.493,69,34,"Scrambling2030ydsRTPScore",2012
78,78,"Tom Pernice Jr",62,0.493,69,34,"Scrambling2030ydsRTPScore",2012
78,78,"Vaughn Taylor",81,0.493,71,35,"Scrambling2030ydsRTPScore",2012
81,81,"Derek Lamely",64,0.494,77,38,"Scrambling2030ydsRTPScore",2012
81,81,"Rod Pampling",88,0.494,87,43,"Scrambling2030ydsRTPScore",2012
81,81,"Kyle Reifers",86,0.494,79,39,"Scrambling2030ydsRTPScore",2012
84,84,"Stephen Ames",54,0.5,46,23,"Scrambling2030ydsRTPScore",2012
84,84,"Chad Campbell",84,0.5,78,39,"Scrambling2030ydsRTPScore",2012
84,84,"Tim Herron",88,0.5,100,50,"Scrambling2030ydsRTPScore",2012
84,84,"Spencer Levin",81,0.5,72,36,"Scrambling2030ydsRTPScore",2012
84,84,"Alexandre Rocha",62,0.5,56,28,"Scrambling2030ydsRTPScore",2012
84,84,"Brendon Todd",78,0.5,102,51,"Scrambling2030ydsRTPScore",2012
84,84,"Cameron Tringale",88,0.5,94,47,"Scrambling2030ydsRTPScore",2012
84,84,"Gary Woodland",70,0.5,66,33,"Scrambling2030ydsRTPScore",2012
92,92,"Johnson Wagner",88,0.505,97,49,"Scrambling2030ydsRTPScore",2012
93,93,"JJ Henry",93,0.507,75,38,"Scrambling2030ydsRTPScore",2012
93,93,"Brendan Steele",77,0.507,75,38,"Scrambling2030ydsRTPScore",2012
95,95,"Patrick Sheehan",58,0.508,59,30,"Scrambling2030ydsRTPScore",2012
96,96,"James Driscoll",83,0.51,100,51,"Scrambling2030ydsRTPScore",2012
97,97,"Erik Compton",81,0.512,86,44,"Scrambling2030ydsRTPScore",2012
97,97,"John Rollins",81,0.512,84,43,"Scrambling2030ydsRTPScore",2012
99,99,"John Daly",50,0.513,39,20,"Scrambling2030ydsRTPScore",2012
99,99,"Rory Sabbatini",84,0.513,80,41,"Scrambling2030ydsRTPScore",2012
101,101,"Kevin Kisner",69,0.515,66,34,"Scrambling2030ydsRTPScore",2012
102,102,"Carl Pettersson",92,0.516,93,48,"Scrambling2030ydsRTPScore",2012
102,102,"Kevin Stadler",85,0.516,62,32,"Scrambling2030ydsRTPScore",2012
104,104,"Marc Leishman",84,0.517,89,46,"Scrambling2030ydsRTPScore",2012
105,105,"Kevin Streelman",89,0.518,83,43,"Scrambling2030ydsRTPScore",2012
106,106,"Colt Knost",79,0.519,104,54,"Scrambling2030ydsRTPScore",2012
106,106,"Ryan Palmer",81,0.519,79,41,"Scrambling2030ydsRTPScore",2012
106,106,"John Senden",81,0.519,77,40,"Scrambling2030ydsRTPScore",2012
109,109,"Hunter Mahan",88,0.522,67,35,"Scrambling2030ydsRTPScore",2012
110,110,"Keegan Bradley",90,0.523,65,34,"Scrambling2030ydsRTPScore",2012
110,110,"Kevin Chappell",91,0.523,86,45,"Scrambling2030ydsRTPScore",2012
112,112,"Jason Day",57,0.524,63,33,"Scrambling2030ydsRTPScore",2012
112,112,"Dustin Johnson",70,0.524,42,22,"Scrambling2030ydsRTPScore",2012
112,112,"Ryan Moore",89,0.524,84,44,"Scrambling2030ydsRTPScore",2012
115,115,"Edward Loar",59,0.525,59,31,"Scrambling2030ydsRTPScore",2012
116,116,"John Merrick",83,0.526,76,40,"Scrambling2030ydsRTPScore",2012
116,116,"DJ Trahan",73,0.526,78,41,"Scrambling2030ydsRTPScore",2012
118,118,"John Huh",99,0.527,91,48,"Scrambling2030ydsRTPScore",2012
118,118,"Dicky Pride",62,0.527,55,29,"Scrambling2030ydsRTPScore",2012
120,120,"Geoff Ogilvy",73,0.528,53,28,"Scrambling2030ydsRTPScore",2012
121,121,"Ian Poulter",57,0.532,47,25,"Scrambling2030ydsRTPScore",2012
122,122,"Webb Simpson",77,0.533,60,32,"Scrambling2030ydsRTPScore",2012
123,123,"Jeff Maggert",83,0.535,71,38,"Scrambling2030ydsRTPScore",2012
124,124,"Brendon de Jonge",115,0.54,124,67,"Scrambling2030ydsRTPScore",2012
124,124,"Chris Kirk",93,0.54,87,47,"Scrambling2030ydsRTPScore",2012
126,126,"JJ Killeen",101,0.541,135,73,"Scrambling2030ydsRTPScore",2012
127,127,"Stuart Appleby",75,0.542,72,39,"Scrambling2030ydsRTPScore",2012
128,128,"Cameron Beckman",81,0.543,70,38,"Scrambling2030ydsRTPScore",2012
128,128,"Harris English",98,0.543,105,57,"Scrambling2030ydsRTPScore",2012
130,130,"Josh Teater",97,0.546,97,53,"Scrambling2030ydsRTPScore",2012
131,131,"Arjun Atwal",79,0.547,75,41,"Scrambling2030ydsRTPScore",2012
131,131,"Miguel Angel Carballo",73,0.547,75,41,"Scrambling2030ydsRTPScore",2012
133,133,"Charlie Beljan",61,0.553,38,21,"Scrambling2030ydsRTPScore",2012
133,133,"Kris Blanks",65,0.553,76,42,"Scrambling2030ydsRTPScore",2012
135,135,"Gary Christian",91,0.554,83,46,"Scrambling2030ydsRTPScore",2012
136,136,"Bo Van Pelt",84,0.556,63,35,"Scrambling2030ydsRTPScore",2012
137,137,"Graham DeLaet",79,0.557,88,49,"Scrambling2030ydsRTPScore",2012
138,138,"Charley Hoffman",88,0.558,86,48,"Scrambling2030ydsRTPScore",2012
139,139,"Billy Horschel",63,0.561,57,32,"Scrambling2030ydsRTPScore",2012
139,139,"Jason Kokrak",79,0.561,82,46,"Scrambling2030ydsRTPScore",2012
139,139,"Greg Owen",90,0.561,66,37,"Scrambling2030ydsRTPScore",2012
139,139,"Chez Reavie",83,0.561,66,37,"Scrambling2030ydsRTPScore",2012
143,143,"KJ Choi",71,0.563,71,40,"Scrambling2030ydsRTPScore",2012
143,143,"Brian Harman",101,0.563,103,58,"Scrambling2030ydsRTPScore",2012
145,145,"Scott Stallings",78,0.565,69,39,"Scrambling2030ydsRTPScore",2012
146,146,"Matt Bettencourt",80,0.568,88,50,"Scrambling2030ydsRTPScore",2012
146,146,"John Mallinger",74,0.568,74,42,"Scrambling2030ydsRTPScore",2012
148,148,"Jhonattan Vegas",77,0.57,93,53,"Scrambling2030ydsRTPScore",2012
149,149,"Robert Allenby",76,0.574,68,39,"Scrambling2030ydsRTPScore",2012
149,149,"Davis Love III",64,0.574,47,27,"Scrambling2030ydsRTPScore",2012
151,151,"Graeme McDowell",55,0.575,40,23,"Scrambling2030ydsRTPScore",2012
152,152,"Ben Curtis",62,0.578,45,26,"Scrambling2030ydsRTPScore",2012
153,153,"Scott Brown",65,0.58,50,29,"Scrambling2030ydsRTPScore",2012
154,154,"Scott Dunlap",57,0.585,41,24,"Scrambling2030ydsRTPScore",2012
154,154,"Scott Piercy",95,0.585,82,48,"Scrambling2030ydsRTPScore",2012
154,154,"Tiger Woods",69,0.585,41,24,"Scrambling2030ydsRTPScore",2012
157,157,"Angel Cabrera",54,0.587,46,27,"Scrambling2030ydsRTPScore",2012
158,158,"DA Points",88,0.588,80,47,"Scrambling2030ydsRTPScore",2012
159,159,"Heath Slocum",93,0.593,86,51,"Scrambling2030ydsRTPScore",2012
160,160,"Louis Oosthuizen",65,0.594,32,19,"Scrambling2030ydsRTPScore",2012
161,161,"Sean OHair",84,0.596,89,53,"Scrambling2030ydsRTPScore",2012
161,161,"Roland Thatcher",55,0.596,47,28,"Scrambling2030ydsRTPScore",2012
163,163,"Ted Potter Jr",77,0.597,77,46,"Scrambling2030ydsRTPScore",2012
164,164,"Freddie Jacobson",61,0.6,55,33,"Scrambling2030ydsRTPScore",2012
165,165,"Stewart Cink",71,0.603,68,41,"Scrambling2030ydsRTPScore",2012
165,165,"Hunter Haas",69,0.603,63,38,"Scrambling2030ydsRTPScore",2012
167,167,"Russell Knox",72,0.607,56,34,"Scrambling2030ydsRTPScore",2012
168,168,"Will Claxton",99,0.613,80,49,"Scrambling2030ydsRTPScore",2012
169,169,"Jason Bohn",81,0.615,65,40,"Scrambling2030ydsRTPScore",2012
170,170,"Mark Anderson",75,0.616,86,53,"Scrambling2030ydsRTPScore",2012
170,170,"Camilo Villegas",79,0.616,73,45,"Scrambling2030ydsRTPScore",2012
172,172,"Stephen Gangluff",57,0.617,60,37,"Scrambling2030ydsRTPScore",2012
173,173,"Ricky Barnes",92,0.624,93,58,"Scrambling2030ydsRTPScore",2012
174,174,"Andres Romero",68,0.625,64,40,"Scrambling2030ydsRTPScore",2012
175,175,"Seung Yul Noh",105,0.628,94,59,"Scrambling2030ydsRTPScore",2012
175,175,"Bubba Watson",68,0.628,43,27,"Scrambling2030ydsRTPScore",2012
177,177,"Tommy Gainey",98,0.63,100,63,"Scrambling2030ydsRTPScore",2012
177,177,"Daniel Summerhays",81,0.63,81,51,"Scrambling2030ydsRTPScore",2012
179,179,"Daniel Chopra",55,0.631,65,41,"Scrambling2030ydsRTPScore",2012
180,180,"Marco Dawson",60,0.636,44,28,"Scrambling2030ydsRTPScore",2012
180,180,"Ryo Ishikawa",54,0.636,55,35,"Scrambling2030ydsRTPScore",2012
180,180,"Boo Weekley",74,0.636,44,28,"Scrambling2030ydsRTPScore",2012
183,183,"Martin Laird",77,0.645,62,40,"Scrambling2030ydsRTPScore",2012
184,184,"Sangmoon Bae",81,0.65,80,52,"Scrambling2030ydsRTPScore",2012
185,185,"Brandt Jobe",57,0.654,52,34,"Scrambling2030ydsRTPScore",2012
186,186,"Kyle Stanley",86,0.66,53,35,"Scrambling2030ydsRTPScore",2012
187,187,"Tommy Biershenk",74,0.679,84,57,"Scrambling2030ydsRTPScore",2012
188,188,"Kyle Thompson",51,0.682,44,30,"Scrambling2030ydsRTPScore",2012
189,189,"Rickie Fowler",84,0.71,62,44,"Scrambling2030ydsRTPScore",2012
190,190,"Robert Karlsson",54,0.732,41,30,"Scrambling2030ydsRTPScore",2012
191,191,"Harrison Frazar",56,0.735,49,36,"Scrambling2030ydsRTPScore",2012
