"Total1Putts1015_RANKTHISWEEK_2014","Total1Putts1015_RANKLASTWEEK_2014","Total1Putts1015_PLAYERNAME_2014","Total1Putts1015_ROUNDS_2014","Total1Putts1015_TOTAL_2014","Total1Putts1015_TOTALFORALLDISTANCES_2014","Total1Putts1015_PCTOFALL1PUTTS_2014","stat_name","year"
92,92,"JB Holmes",86,51,598,8.5,"Total1Putts1015",2014
92,92,"Justin Leonard",75,51,484,10.5,"Total1Putts1015",2014
92,92,"Andrew Svoboda",77,51,427,11.9,"Total1Putts1015",2014
92,92,"Tim Wilkinson",86,51,542,9.4,"Total1Putts1015",2014
98,98,"Robert Allenby",83,50,457,10.9,"Total1Putts1015",2014
98,98,"Billy Hurley III",86,50,492,10.2,"Total1Putts1015",2014
98,98,"Andrew Loupe",65,50,373,13.4,"Total1Putts1015",2014
98,98,"Kevin Streelman",79,50,442,11.3,"Total1Putts1015",2014
98,98,"Michael Thompson",74,50,433,11.5,"Total1Putts1015",2014
103,103,"KJ Choi",80,49,502,9.8,"Total1Putts1015",2014
103,103,"Heath Slocum",71,49,417,11.8,"Total1Putts1015",2014
103,103,"Mike Weir",69,49,421,11.6,"Total1Putts1015",2014
106,106,"Tim Clark",75,48,459,10.5,"Total1Putts1015",2014
106,106,"JJ Henry",91,48,458,10.5,"Total1Putts1015",2014
106,106,"Marc Leishman",81,48,480,10,"Total1Putts1015",2014
106,106,"Kyle Stanley",87,48,432,11.1,"Total1Putts1015",2014
110,110,"Brian Gay",81,47,497,9.5,"Total1Putts1015",2014
110,110,"Matt Jones",83,47,429,11,"Total1Putts1015",2014
110,110,"Richard Lee",80,47,471,10,"Total1Putts1015",2014
110,110,"Davis Love III",74,47,425,11.1,"Total1Putts1015",2014
110,110,"Kevin Stadler",90,47,398,11.8,"Total1Putts1015",2014
110,110,"Brendan Steele",89,47,499,9.4,"Total1Putts1015",2014
110,110,"Charlie Wi",72,47,473,9.9,"Total1Putts1015",2014
117,117,"Paul Casey",56,46,334,13.8,"Total1Putts1015",2014
117,117,"James Driscoll",71,46,398,11.6,"Total1Putts1015",2014
117,117,"Jim Furyk",84,46,463,9.9,"Total1Putts1015",2014
117,117,"Ted Potter Jr",68,46,407,11.3,"Total1Putts1015",2014
117,117,"Adam Scott",68,46,413,11.1,"Total1Putts1015",2014
117,117,"Robert Streb",75,46,462,10,"Total1Putts1015",2014
123,123,"Phil Mickelson",71,45,402,11.2,"Total1Putts1015",2014
123,123,"Bryce Molder",77,45,457,9.8,"Total1Putts1015",2014
125,125,"Woody Austin",63,44,402,10.9,"Total1Putts1015",2014
125,125,"Ryan Moore",86,44,445,9.9,"Total1Putts1015",2014
125,125,"David Toms",64,44,373,11.8,"Total1Putts1015",2014
128,128,"Sergio Garcia",61,43,295,14.6,"Total1Putts1015",2014
128,128,"Graeme McDowell",66,43,350,12.3,"Total1Putts1015",2014
128,128,"Sean OHair",77,43,473,9.1,"Total1Putts1015",2014
128,128,"Shawn Stefani",60,43,399,10.8,"Total1Putts1015",2014
132,132,"Billy Horschel",92,42,441,9.5,"Total1Putts1015",2014
132,132,"Martin Laird",66,42,342,12.3,"Total1Putts1015",2014
132,132,"Rory McIlroy",66,42,376,11.2,"Total1Putts1015",2014
132,132,"Mark Wilson",69,42,373,11.3,"Total1Putts1015",2014
136,136,"Angel Cabrera",69,41,418,9.8,"Total1Putts1015",2014
136,136,"Derek Ernst",80,41,412,10,"Total1Putts1015",2014
136,136,"Dustin Johnson",58,41,294,13.9,"Total1Putts1015",2014
136,136,"Jhonattan Vegas",77,41,417,9.8,"Total1Putts1015",2014
140,140,"Vijay Singh",83,40,516,7.8,"Total1Putts1015",2014
141,141,"Johnson Wagner",69,39,387,10.1,"Total1Putts1015",2014
141,141,"Lee Westwood",57,39,333,11.7,"Total1Putts1015",2014
141,141,"YE Yang",79,39,444,8.8,"Total1Putts1015",2014
144,144,"Martin Kaymer",65,38,338,11.2,"Total1Putts1015",2014
145,145,"Spencer Levin",59,37,340,10.9,"Total1Putts1015",2014
145,145,"Jeff Maggert",54,37,298,12.4,"Total1Putts1015",2014
147,147,"Jonas Blixt",64,36,315,11.4,"Total1Putts1015",2014
147,147,"Trevor Immelman",84,36,434,8.3,"Total1Putts1015",2014
147,147,"DH Lee",54,36,324,11.1,"Total1Putts1015",2014
147,147,"Wes Roach",67,36,372,9.7,"Total1Putts1015",2014
147,147,"Justin Rose",70,36,380,9.5,"Total1Putts1015",2014
147,147,"Bubba Watson",76,36,396,9.1,"Total1Putts1015",2014
153,153,"Roberto Castro",76,35,404,8.7,"Total1Putts1015",2014
153,153,"Bud Cauley",56,35,307,11.4,"Total1Putts1015",2014
153,153,"Lucas Glover",68,35,278,12.6,"Total1Putts1015",2014
153,153,"DA Points",75,35,373,9.4,"Total1Putts1015",2014
153,153,"Hudson Swafford",75,35,344,10.2,"Total1Putts1015",2014
158,158,"Chad Campbell",57,34,277,12.3,"Total1Putts1015",2014
158,158,"Jason Day",54,34,255,13.3,"Total1Putts1015",2014
160,160,"Boo Weekley",73,33,328,10.1,"Total1Putts1015",2014
161,161,"Jason Dufner",57,32,282,11.3,"Total1Putts1015",2014
161,161,"Jim Herman",62,32,314,10.2,"Total1Putts1015",2014
161,161,"Charl Schwartzel",64,32,410,7.8,"Total1Putts1015",2014
164,164,"Luke Donald",57,31,337,9.2,"Total1Putts1015",2014
164,164,"John Peterson",62,31,357,8.7,"Total1Putts1015",2014
166,166,"Brooks Koepka",56,30,303,9.9,"Total1Putts1015",2014
166,166,"Jim Renner",61,30,334,9,"Total1Putts1015",2014
166,166,"Kevin Tway",64,30,293,10.2,"Total1Putts1015",2014
169,169,"Brad Fritsch",50,27,276,9.8,"Total1Putts1015",2014
169,169,"Jamie Lovemark",64,27,320,8.4,"Total1Putts1015",2014
171,171,"Troy Matteson",62,26,322,8.1,"Total1Putts1015",2014
172,172,"Briny Baird",50,25,306,8.2,"Total1Putts1015",2014
173,173,"Ian Poulter",57,24,319,7.5,"Total1Putts1015",2014
173,173,"Henrik Stenson",56,24,252,9.5,"Total1Putts1015",2014
173,173,"Will Wilcox",51,24,256,9.4,"Total1Putts1015",2014
176,176,"Bronson La Cassie",51,22,261,8.4,"Total1Putts1015",2014
176,176,"Louis Oosthuizen",50,22,208,10.6,"Total1Putts1015",2014
